"","cluster","gene","behavior_p.value","behavior_estimate","behavior_p.value.1","behavior_q.value"
"1",16,"LOC129348986",0.888064320458744,2.65202284675065e-05,0.888064320458744,0.997171746038432
"2",16,"trip4",0.972234062121505,4.57088524387241e-06,0.972234062121505,0.999355254829083
"3",16,"chrna7a",0.169772278596768,-0.000142577854538104,0.169772278596768,0.988358212648597
"4",16,"cln6a",0.842920581807671,9.69190556521972e-06,0.842920581807671,0.997171746038432
"5",16,"LOC118470268",0.177208860286229,3.73406507477542e-05,0.177208860286229,0.988358212648597
"6",16,"LOC111568352",0.751559965137624,-6.01765666296704e-06,0.751559965137624,0.997171746038432
"7",16,"rps17",0.366551235690541,4.31417338458984e-05,0.366551235690541,0.988358212648597
"8",16,"csnk1g1",0.640521739317205,4.51944239894241e-05,0.640521739317205,0.992300997876177
"9",16,"LOC111571203",0.96319795200808,-2.51194590614179e-06,0.96319795200808,0.998397854675277
"10",16,"neo1a",0.314358176909136,0.00023454332888001,0.314358176909136,0.988358212648597
"11",16,"LOC129349243",0.571839174602817,-2.07545830304354e-05,0.571839174602817,0.991281687359829
"12",16,"LOC111567962",0.109026870914439,-0.000223692436011516,0.109026870914439,0.988358212648597
"13",16,"bbs4",0.135868636642319,0.000142459331089698,0.135868636642319,0.988358212648597
"14",16,"scamp2l",0.90333768498889,6.65077406027281e-06,0.90333768498889,0.997473856893198
"15",16,"myo9aa",0.458242586193223,-4.84725132507926e-05,0.458242586193223,0.988358212648597
"16",16,"senp8",0.443507527753155,-2.7179543193354e-05,0.443507527753155,0.988358212648597
"17",16,"LOC111580711",0.834916230143283,-7.94601415017418e-06,0.834916230143283,0.997171746038432
"18",16,"anp32a",0.491224540420197,2.89030852583698e-05,0.491224540420197,0.988358212648597
"19",16,"coro2ba",0.736006744510249,-3.12584294394767e-05,0.736006744510249,0.997171746038432
"20",16,"itga11a",0.805033972942974,-1.13949714113281e-05,0.805033972942974,0.997171746038432
"21",16,"LOC111564424",0.345069648489194,1.62931468709568e-05,0.345069648489194,0.988358212648597
"22",16,"LOC111564416",0.706925175848832,-1.18316715617931e-05,0.706925175848832,0.997171746038432
"23",16,"cpeb1b",0.481846095811054,-3.57351776194791e-05,0.481846095811054,0.988358212648597
"24",16,"LOC111564421",0.127329712712004,-2.94491425743224e-05,0.127329712712004,0.988358212648597
"25",16,"LOC111564418",0.492035107958514,2.30448697261288e-05,0.492035107958514,0.988358212648597
"26",16,"LOC111564417",0.354066833666614,3.40332213540278e-05,0.354066833666614,0.988358212648597
"27",16,"LOC111564410",0.312571147631641,9.34801755574494e-05,0.312571147631641,0.988358212648597
"28",16,"cars1",0.487817590324993,4.31103819191951e-05,0.487817590324993,0.988358212648597
"29",16,"pex16",0.668856723349041,2.40506489859939e-05,0.668856723349041,0.995176340060099
"30",16,"arfgap2",0.439993656596023,-6.30744503634343e-05,0.439993656596023,0.988358212648597
"31",16,"glceb",0.449990101991958,8.9317465368706e-05,0.449990101991958,0.988358212648597
"32",16,"tle3b",0.755430030156637,-1.60534244416596e-05,0.755430030156637,0.997171746038432
"33",16,"LOC111564639",0.802962431678876,2.76860604297094e-05,0.802962431678876,0.997171746038432
"34",16,"pias1a",0.88754405276587,2.07062530649919e-05,0.88754405276587,0.997171746038432
"35",16,"skor1a",0.457991519830454,-1.84051113928792e-05,0.457991519830454,0.988358212648597
"36",16,"map2k5",0.0161493435769624,0.000202197874030716,0.0161493435769624,0.988358212648597
"37",16,"smad3a",0.318090100018779,5.14762958125331e-05,0.318090100018779,0.988358212648597
"38",16,"tmem208",0.999674590940477,-1.48791177289754e-08,0.999674590940477,0.999918192988899
"39",16,"slc39a1",0.771459697408278,6.23603433930106e-06,0.771459697408278,0.997171746038432
"40",16,"LOC111565738",0.929963003205887,-7.36814665130603e-06,0.929963003205887,0.998193935135803
"41",16,"LOC111565745",0.427729762388528,-2.33542410193602e-05,0.427729762388528,0.988358212648597
"42",16,"mibp2",0.4716864209513,-2.54482422506347e-05,0.4716864209513,0.988358212648597
"43",16,"bloc1s6",0.749264948805563,-1.81889232094541e-05,0.749264948805563,0.997171746038432
"44",16,"slc30a4",0.825048771552639,-1.19678985431208e-05,0.825048771552639,0.997171746038432
"45",16,"c1h15orf48",0.969741553360737,5.32268175670904e-07,0.969741553360737,0.999298672067229
"46",16,"spata5l1",0.0368436229139397,-6.94324894451492e-05,0.0368436229139397,0.988358212648597
"47",16,"dtwd1",0.359009347279032,-1.84105494396745e-05,0.359009347279032,0.988358212648597
"48",16,"cops2",0.552486388834399,-3.65525903768655e-05,0.552486388834399,0.990279758439062
"49",16,"secisbp2l",0.566456756057047,-3.76911732358888e-05,0.566456756057047,0.991242542106032
"50",16,"LOC129349512",0.122692083186414,-2.82745212038077e-05,0.122692083186414,0.988358212648597
"51",16,"dut",0.57543482337105,1.93939209116281e-05,0.57543482337105,0.991593564467175
"52",16,"slc12a1",0.407682360283084,-4.29129533303728e-05,0.407682360283084,0.988358212648597
"53",16,"ctxn2",0.790006058061088,-8.99821763616321e-06,0.790006058061088,0.997171746038432
"54",16,"myef2",0.130636969381075,-0.000126424832898827,0.130636969381075,0.988358212648597
"55",16,"LOC111565754",0.885367905506791,-7.47545194431735e-06,0.885367905506791,0.997171746038432
"56",16,"sema6dl",0.325129569078983,-0.000127337131230083,0.325129569078983,0.988358212648597
"57",16,"dmxl2",0.974267266977308,-3.36639027249525e-06,0.974267266977308,0.999355254829083
"58",16,"LOC111565746",0.595894301238986,2.58601742741203e-05,0.595894301238986,0.991792759334904
"59",16,"tnfaip8l3",0.432935713652847,-2.23588227815015e-05,0.432935713652847,0.988358212648597
"60",16,"scg3",0.995321532401262,1.42319325914298e-06,0.995321532401262,0.999801319684462
"61",16,"lysmd2",0.671218333581304,1.94167385561814e-05,0.671218333581304,0.995176340060099
"62",16,"tmod2",0.864948815381608,-8.14200295398733e-06,0.864948815381608,0.997171746038432
"63",16,"leo1",0.357147501573558,-3.40906110084162e-05,0.357147501573558,0.988358212648597
"64",16,"mapk6",0.606370593552084,-4.19415862586929e-05,0.606370593552084,0.991792759334904
"65",16,"LOC118471234",0.469255088712899,-3.4201079633698e-05,0.469255088712899,0.988358212648597
"66",16,"usp8",0.797665618495585,1.59181437634882e-05,0.797665618495585,0.997171746038432
"67",16,"LOC129349407",0.530527716917604,8.06432752403124e-06,0.530527716917604,0.988358212648597
"68",16,"pde8a",0.223388091902993,0.000198837049644071,0.223388091902993,0.988358212648597
"69",16,"LOC111563916",0.232601152116904,7.83768671056731e-05,0.232601152116904,0.988358212648597
"70",16,"LOC111563902",0.418637669580855,3.09346663966012e-05,0.418637669580855,0.988358212648597
"71",16,"LOC111563893",0.381223729142404,3.89927563276261e-05,0.381223729142404,0.988358212648597
"72",16,"homer2",0.0433614648322049,-0.00031170286124736,0.0433614648322049,0.988358212648597
"73",16,"ramac",0.0558478091534227,5.08301563065837e-05,0.0558478091534227,0.988358212648597
"74",16,"LOC111567331",0.334220657447029,5.56514324881533e-05,0.334220657447029,0.988358212648597
"75",16,"zrsr2",0.852399827524828,-9.7363861051686e-06,0.852399827524828,0.997171746038432
"76",16,"LOC111567330",0.494156609719379,5.27969882875501e-05,0.494156609719379,0.988358212648597
"77",16,"phka2",0.402546034261684,-6.47954296418175e-05,0.402546034261684,0.988358212648597
"78",16,"ppef1",0.226298350977908,4.57136133275782e-05,0.226298350977908,0.988358212648597
"79",16,"cdkl5",0.609212081507349,0.000116014648506013,0.609212081507349,0.991792759334904
"80",16,"scml2",0.8853556589221,1.52246555802674e-05,0.8853556589221,0.997171746038432
"81",16,"nhsb",0.208962838683319,-0.000285365901850759,0.208962838683319,0.988358212648597
"82",16,"ace2",0.296876620520285,-7.18542735046154e-05,0.296876620520285,0.988358212648597
"83",16,"pir",0.25428018370688,3.09196355995806e-05,0.25428018370688,0.988358212648597
"84",16,"vegfd",0.249823583954228,3.9259235727217e-05,0.249823583954228,0.988358212648597
"85",16,"LOC129350612",0.710784539890532,5.39723689267525e-06,0.710784539890532,0.997171746038432
"86",16,"tmem39a",0.515529772384709,5.0011079073671e-05,0.515529772384709,0.988358212648597
"87",16,"LOC111564828",0.190018899090818,-9.81986198880349e-05,0.190018899090818,0.988358212648597
"88",16,"LOC118469910",0.142457623532857,-3.02738785325725e-05,0.142457623532857,0.988358212648597
"89",16,"LOC111564831",0.4187783832687,5.55627986016076e-05,0.4187783832687,0.988358212648597
"90",16,"stk16",0.750039635423147,-1.1047898434133e-05,0.750039635423147,0.997171746038432
"91",16,"psmd14",0.536742724340705,-2.79190231491023e-05,0.536742724340705,0.988358212648597
"92",16,"rbms1a",0.468863558706678,6.63277669315532e-05,0.468863558706678,0.988358212648597
"93",16,"ly75",0.11151349360142,4.80325862038785e-05,0.11151349360142,0.988358212648597
"94",16,"marchf7",0.217613657683727,5.96550555974622e-05,0.217613657683727,0.988358212648597
"95",16,"baz2ba",0.561666908066846,8.45628839092507e-05,0.561666908066846,0.991242542106032
"96",16,"wdsub1",0.264752900454988,-2.9832997737124e-05,0.264752900454988,0.988358212648597
"97",16,"LOC111564834",0.569027601311516,-3.49898562136051e-05,0.569027601311516,0.991242542106032
"98",16,"LOC111564858",0.20986760077659,3.9020487523938e-05,0.20986760077659,0.988358212648597
"99",16,"gtf2f2a",0.386223883777424,7.04745941998254e-05,0.386223883777424,0.988358212648597
"100",16,"gpalpp1",0.426615709332918,3.78494927127514e-05,0.426615709332918,0.988358212648597
"101",16,"ercc3",0.519564542271582,-3.16394800944277e-05,0.519564542271582,0.988358212648597
"102",16,"rbm26",0.969370621795718,1.95959523551539e-06,0.969370621795718,0.999135710004366
"103",16,"LOC129349311",0.718062423585804,-2.72113110451556e-05,0.718062423585804,0.997171746038432
"104",16,"LOC111562565",0.392884575348245,0.000181768669946009,0.392884575348245,0.988358212648597
"105",16,"tdrd3",0.777774050146284,-1.17400565776664e-05,0.777774050146284,0.997171746038432
"106",16,"pcdh17",0.919554967692458,1.39809230886918e-05,0.919554967692458,0.998193935135803
"107",16,"lims1",0.415544457756435,-2.37233450620809e-05,0.415544457756435,0.988358212648597
"108",16,"LOC111562382",0.629764744166805,3.41462652072922e-05,0.629764744166805,0.991792759334904
"109",16,"tgfbrap1",0.350375274787543,3.50315387330346e-05,0.350375274787543,0.988358212648597
"110",16,"cul4a",0.502567223400041,2.14084000985108e-05,0.502567223400041,0.988358212648597
"111",16,"lamp1a",0.405118657981925,-3.52015426885304e-05,0.405118657981925,0.988358212648597
"112",16,"dcun1d2b",0.585151299232739,-1.63284862105091e-05,0.585151299232739,0.991792759334904
"113",16,"tmco3",0.447219774737899,3.49184287263949e-05,0.447219774737899,0.988358212648597
"114",16,"gas6",0.78163856270067,-9.28008328384993e-06,0.78163856270067,0.997171746038432
"115",16,"rasa3",0.708590301905392,6.3737574475744e-05,0.708590301905392,0.997171746038432
"116",16,"tpp2",0.0780697566416037,0.000177268806924621,0.0780697566416037,0.988358212648597
"117",16,"mettl21e",0.885129787042751,6.5267432335147e-06,0.885129787042751,0.997171746038432
"118",16,"ercc5",0.304456583401983,-4.0731619450578e-05,0.304456583401983,0.988358212648597
"119",16,"LOC129348925",0.311877293373402,6.01739410369067e-05,0.311877293373402,0.988358212648597
"120",16,"blzf1",0.569519696170929,1.91935396765035e-05,0.569519696170929,0.991242542106032
"121",16,"trmt10c",0.60710160823947,1.57335173019129e-05,0.60710160823947,0.991792759334904
"122",16,"txnl4b",0.297921355331121,-2.99706126387662e-05,0.297921355331121,0.988358212648597
"123",16,"mrpl16",0.487050284237067,-2.09475957224504e-05,0.487050284237067,0.988358212648597
"124",16,"gpc5a",0.0424308595245345,-5.75951522164603e-05,0.0424308595245345,0.988358212648597
"125",16,"gpc6a",0.523280859738898,0.000112608292814061,0.523280859738898,0.988358212648597
"126",16,"slc5a7a",0.107449213251201,1.59868408344821e-05,0.107449213251201,0.988358212648597
"127",16,"arl6",0.324900282825268,5.51146152817371e-05,0.324900282825268,0.988358212648597
"128",16,"LOC111565060",0.963942853449549,-2.9725384994621e-06,0.963942853449549,0.998397854675277
"129",16,"nsun3",0.944305130719078,2.05435247907017e-06,0.944305130719078,0.998193935135803
"130",16,"LOC111565057",0.870863624111049,5.22415037990411e-06,0.870863624111049,0.997171746038432
"131",16,"LOC129349150",0.390249482626185,-1.80450256156042e-05,0.390249482626185,0.988358212648597
"132",16,"rrad",0.789805243613478,1.00398416514782e-05,0.789805243613478,0.997171746038432
"133",16,"ca7",0.238591256997897,-2.46086478194756e-05,0.238591256997897,0.988358212648597
"134",16,"nae1",0.895719276739842,-4.59156342265695e-06,0.895719276739842,0.997171746038432
"135",16,"si:dkey-56m19.5",0.487983356647075,-4.06369213506553e-05,0.487983356647075,0.988358212648597
"136",16,"dync1li2",0.471973161147837,-8.10259378601109e-05,0.471973161147837,0.988358212648597
"137",16,"cmtm4",0.864301218604712,-8.53957311456361e-06,0.864301218604712,0.997171746038432
"138",16,"cmtm3",0.364450480575175,3.45014557081986e-05,0.364450480575175,0.988358212648597
"139",16,"galns",0.200863014262162,5.9149068021469e-05,0.200863014262162,0.988358212648597
"140",16,"trappc2l",0.854643741108099,5.13182999436354e-06,0.854643741108099,0.997171746038432
"141",16,"pabpn1l",0.487043882819002,-3.13596758270947e-05,0.487043882819002,0.988358212648597
"142",16,"cbfa2t3",0.851512169854855,1.67527292557854e-05,0.851512169854855,0.997171746038432
"143",16,"acsf3",0.983039964507235,-9.3420254754232e-07,0.983039964507235,0.999355254829083
"144",16,"spg7",0.644614817891618,-2.52566318796861e-05,0.644614817891618,0.993234196889524
"145",16,"ankrd11",0.507145695034968,-0.000154092319866354,0.507145695034968,0.988358212648597
"146",16,"hp",0.737459431395234,-1.23893306515034e-05,0.737459431395234,0.997171746038432
"147",16,"dhodh",0.460481536412108,-1.66509168429324e-05,0.460481536412108,0.988358212648597
"148",16,"ist1",0.0147026338019942,0.0001029502009459,0.0147026338019942,0.988358212648597
"149",16,"mphosph10",0.274065807882475,-2.80756483339855e-05,0.274065807882475,0.988358212648597
"150",16,"LOC111580055",0.923766226471644,1.24446589941179e-05,0.923766226471644,0.998193935135803
"151",16,"rplp2l",0.981799619724026,2.35804580348897e-06,0.981799619724026,0.999355254829083
"152",16,"lin7c",0.859509899211165,-1.24918408834658e-05,0.859509899211165,0.997171746038432
"153",16,"bdnf",0.409619480661547,0.000138808801557025,0.409619480661547,0.988358212648597
"154",16,"kif18a",0.459955129722771,-1.28785385271329e-05,0.459955129722771,0.988358212648597
"155",16,"mettl15",0.749394769122695,-3.88488496832741e-05,0.749394769122695,0.997171746038432
"156",16,"lgr4",0.0903585173246809,-0.00017935761950962,0.0903585173246809,0.988358212648597
"157",16,"mybpc3",0.00661530920909038,7.57102011773755e-05,0.00661530920909038,0.988358212648597
"158",16,"spi1b",0.602703957317838,1.31339436906248e-05,0.602703957317838,0.991792759334904
"159",16,"slc39a13",0.556192016939528,-2.19304800305717e-05,0.556192016939528,0.991109661666767
"160",16,"tmem276b",0.254524620531392,0.000175421511000609,0.254524620531392,0.988358212648597
"161",16,"slc17a6b",0.830687379013329,-4.7702197469777e-05,0.830687379013329,0.997171746038432
"162",16,"ano5b",0.752866729627783,-2.01474718346911e-05,0.752866729627783,0.997171746038432
"163",16,"igdcc3",0.0517299775067603,0.000102187519418053,0.0517299775067603,0.988358212648597
"164",16,"LOC129349470",0.426358504018475,-3.69168750106071e-05,0.426358504018475,0.988358212648597
"165",16,"eif3jb",0.427942598772759,6.26464060061968e-05,0.427942598772759,0.988358212648597
"166",16,"strc1",0.318995392467974,-3.69885994252423e-05,0.318995392467974,0.988358212648597
"167",16,"ctdspl2b",0.103435584257484,0.000110291596818545,0.103435584257484,0.988358212648597
"168",16,"golm2",0.535130907331348,7.2158318432668e-05,0.535130907331348,0.988358212648597
"169",16,"fam189a1",0.51637369599245,-0.000114848027139134,0.51637369599245,0.988358212648597
"170",16,"tjp1a",0.269470053057879,0.000129761750623216,0.269470053057879,0.988358212648597
"171",16,"apba2b",0.831959867637376,-2.83204416487149e-05,0.831959867637376,0.997171746038432
"172",16,"syt7b",0.607270875388202,-9.39119517251978e-05,0.607270875388202,0.991792759334904
"173",16,"sdhaf2",0.53193323356662,2.93855399958273e-05,0.53193323356662,0.988358212648597
"174",16,"LOC111574613",0.32883881980633,-4.51488435914859e-05,0.32883881980633,0.988358212648597
"175",16,"polr2l",0.545129030193674,-1.86480715330231e-05,0.545129030193674,0.988574108996908
"176",16,"dagla",0.377688340516792,-0.000105388009302186,0.377688340516792,0.988358212648597
"177",16,"ext2",0.712603831723234,2.7154332389708e-05,0.712603831723234,0.997171746038432
"178",16,"caprin1a",0.462778468162097,-4.33949355194939e-05,0.462778468162097,0.988358212648597
