"","cluster","gene","behavior_p.value","behavior_estimate","behavior_p.value.1","behavior_q.value"
"1",25,"LOC129348986",0.910395850517183,2.59704813230743e-05,0.910395850517183,0.997939374391087
"2",25,"trip4",0.0906402124327628,0.000257278172202715,0.0906402124327628,0.997939374391087
"3",25,"cln6a",0.816969526023755,-2.19639778402835e-05,0.816969526023755,0.997939374391087
"4",25,"LOC118470268",0.691333962546069,-1.29357452722239e-05,0.691333962546069,0.997939374391087
"5",25,"calml4a",0.409435987686056,2.31425962494089e-05,0.409435987686056,0.997939374391087
"6",25,"rps17",0.259031106593185,7.51843747779669e-05,0.259031106593185,0.997939374391087
"7",25,"csnk1g1",0.671866136812963,-5.41122074133974e-05,0.671866136812963,0.997939374391087
"8",25,"LOC111571203",0.502754392140139,5.39538654815251e-05,0.502754392140139,0.997939374391087
"9",25,"neo1a",0.860569054139389,1.66464782122006e-05,0.860569054139389,0.997939374391087
"10",25,"LOC111567962",0.123992347092141,-0.000254550985593859,0.123992347092141,0.997939374391087
"11",25,"bbs4",0.983846158625836,1.88862955492288e-06,0.983846158625836,0.99949541796325
"12",25,"scamp2l",0.843558725231373,1.71122689356596e-05,0.843558725231373,0.997939374391087
"13",25,"LOC129347348",0.186118533734108,-3.0057531217107e-05,0.186118533734108,0.997939374391087
"14",25,"myo9aa",0.812896121470803,-1.53251239303317e-05,0.812896121470803,0.997939374391087
"15",25,"senp8",0.621626123504465,1.88254565133801e-05,0.621626123504465,0.997939374391087
"16",25,"LOC111580711",0.614237832826337,-4.13436080439533e-05,0.614237832826337,0.997939374391087
"17",25,"anp32a",0.244332475027139,-6.79318751749634e-05,0.244332475027139,0.997939374391087
"18",25,"coro2ba",0.548082517258448,-8.90978438205567e-05,0.548082517258448,0.997939374391087
"19",25,"LOC111564424",0.347499617613462,-4.02176720326917e-05,0.347499617613462,0.997939374391087
"20",25,"LOC111564416",0.619842252154307,3.50356776145422e-05,0.619842252154307,0.997939374391087
"21",25,"cpeb1b",0.476056483511928,-5.64279228725195e-05,0.476056483511928,0.997939374391087
