"","cluster","gene","behavior_p.value","behavior_estimate","behavior_p.value.1","behavior_q.value"
"1",7,"LOC129348986",0.270216583197453,-0.000326664358865326,0.270216583197453,0.999988295056613
"2",7,"trip4",0.567448011240947,-0.000229715619735512,0.567448011240947,0.999988295056613
"3",7,"cln6a",0.961921532914966,-9.07510374721855e-06,0.961921532914966,0.999988295056613
"4",7,"LOC118470268",0.250569251991074,-9.44469877263683e-05,0.250569251991074,0.999988295056613
"5",7,"rps17",0.0792774472543151,0.000112156028475792,0.0792774472543151,0.999988295056613
"6",7,"csnk1g1",0.528523986318717,-0.000189885754906767,0.528523986318717,0.999988295056613
"7",7,"LOC111571203",0.0221029944483199,0.000136069422090008,0.0221029944483199,0.999988295056613
"8",7,"neo1a",0.914425654848087,-4.13455703391971e-05,0.914425654848087,0.999988295056613
"9",7,"LOC129349243",0.128546455621276,2.209365847125e-05,0.128546455621276,0.999988295056613
"10",7,"LOC111567962",0.440210987924088,-0.000129727914740215,0.440210987924088,0.999988295056613
"11",7,"bbs4",0.835835174170205,-2.5939639001029e-05,0.835835174170205,0.999988295056613
"12",7,"scamp2l",0.18146460127269,-0.000113018060178186,0.18146460127269,0.999988295056613
"13",7,"LOC129347348",0.194355997647215,-3.88464342916497e-05,0.194355997647215,0.999988295056613
"14",7,"myo9aa",0.693391018731407,-2.32084338776577e-05,0.693391018731407,0.999988295056613
"15",7,"senp8",0.957343751597073,-2.03196576076941e-06,0.957343751597073,0.999988295056613
"16",7,"LOC111580711",0.537231141928311,-4.72437928350886e-05,0.537231141928311,0.999988295056613
"17",7,"anp32a",0.171539816514625,0.000111753698608565,0.171539816514625,0.999988295056613
"18",7,"coro2ba",0.469542692667223,-0.000154651642562088,0.469542692667223,0.999988295056613
"19",7,"itga11a",0.453834746135787,-4.49516699236462e-05,0.453834746135787,0.999988295056613
"20",7,"LOC111564424",0.0105609194046235,2.57026023683234e-05,0.0105609194046235,0.999988295056613
"21",7,"LOC129349160",0.0655401870566059,8.23702443677323e-06,0.0655401870566059,0.999988295056613
"22",7,"LOC111564416",0.960283589527918,-6.86609508514529e-07,0.960283589527918,0.999988295056613
"23",7,"cpeb1b",0.409708378393002,8.47685372123681e-05,0.409708378393002,0.999988295056613
"24",7,"LOC111564421",0.941089637060986,1.28698257178063e-05,0.941089637060986,0.999988295056613
"25",7,"LOC111564418",0.666950544321952,-4.05428750661607e-05,0.666950544321952,0.999988295056613
"26",7,"LOC111564417",0.200428226625517,-3.91735077158212e-05,0.200428226625517,0.999988295056613
"27",7,"LOC111564410",0.123817461793568,9.03097546413188e-05,0.123817461793568,0.999988295056613
"28",7,"cars1",0.945131330512885,-6.78888226489292e-06,0.945131330512885,0.999988295056613
"29",7,"pex16",0.80276637468469,-5.4506430301309e-05,0.80276637468469,0.999988295056613
"30",7,"arfgap2",0.711367502241903,4.38398544799888e-05,0.711367502241903,0.999988295056613
"31",7,"glceb",0.863203068782313,-6.71948504267856e-05,0.863203068782313,0.999988295056613
"32",7,"paqr5b",0.0782749148594491,0.000158541260242738,0.0782749148594491,0.999988295056613
"33",7,"LOC111564414",0.502482929500292,-2.04420291952495e-05,0.502482929500292,0.999988295056613
"34",7,"tle3b",0.868534733164106,-1.56817124279575e-05,0.868534733164106,0.999988295056613
"35",7,"uacab",0.480993733150288,3.83310369037423e-05,0.480993733150288,0.999988295056613
"36",7,"LOC111564639",0.47326358433079,-0.00012773405371189,0.47326358433079,0.999988295056613
"37",7,"pias1a",0.378683251864747,0.000124506645807424,0.378683251864747,0.999988295056613
"38",7,"skor1a",0.418546316257752,3.94811097504098e-05,0.418546316257752,0.999988295056613
"39",7,"map2k5",0.253311518088942,-0.00018977932211108,0.253311518088942,0.999988295056613
"40",7,"smad3a",0.255600759512347,-5.50707837632259e-05,0.255600759512347,0.999988295056613
"41",7,"tmem208",0.46025991038613,1.25301196718609e-05,0.46025991038613,0.999988295056613
"42",7,"slc39a1",0.390591290196817,3.7046183480352e-05,0.390591290196817,0.999988295056613
"43",7,"rlbp1a",0.968374499253946,8.8427443921134e-07,0.968374499253946,0.999988295056613
"44",7,"LOC111565738",0.645504484256699,-0.000171543189341421,0.645504484256699,0.999988295056613
"45",7,"LOC111565745",0.79117276497897,2.45570201268681e-05,0.79117276497897,0.999988295056613
"46",7,"mibp2",0.538432518515921,4.86336706646383e-05,0.538432518515921,0.999988295056613
"47",7,"bloc1s6",0.982384955183302,3.83384194618482e-06,0.982384955183302,0.999988295056613
"48",7,"slc30a4",0.637399519292903,-2.7965635045081e-05,0.637399519292903,0.999988295056613
"49",7,"spata5l1",0.859447851549876,6.10013070135199e-06,0.859447851549876,0.999988295056613
"50",7,"dtwd1",0.375110808656872,2.32670250497109e-05,0.375110808656872,0.999988295056613
"51",7,"cops2",0.0510262055959179,0.000102166847042932,0.0510262055959179,0.999988295056613
"52",7,"secisbp2l",0.181486902303192,-0.000102447640088788,0.181486902303192,0.999988295056613
"53",7,"LOC111565759",0.375750661920315,3.95978374219795e-05,0.375750661920315,0.999988295056613
"54",7,"dut",0.110033038094076,1.68787330381075e-05,0.110033038094076,0.999988295056613
"55",7,"slc12a1",0.83353321523607,-3.95180034803127e-05,0.83353321523607,0.999988295056613
"56",7,"ctxn2",0.430038689034832,4.12047481948146e-05,0.430038689034832,0.999988295056613
"57",7,"myef2",0.877229784233215,1.67427049914592e-05,0.877229784233215,0.999988295056613
"58",7,"slc24a5",0.476707772951785,-1.23545360648159e-05,0.476707772951785,0.999988295056613
"59",7,"LOC111565754",0.770803563111324,-1.38787086446179e-06,0.770803563111324,0.999988295056613
"60",7,"sema6dl",0.50916885380618,-5.02302743132568e-05,0.50916885380618,0.999988295056613
"61",7,"LOC118470001",0.778621921828897,2.77025900373325e-05,0.778621921828897,0.999988295056613
"62",7,"dmxl2",0.226798137840246,-0.000487779806466827,0.226798137840246,0.999988295056613
"63",7,"LOC111565746",0.213753293147237,9.71755463803894e-05,0.213753293147237,0.999988295056613
"64",7,"tnfaip8l3",0.806073495842484,1.58831823814443e-05,0.806073495842484,0.999988295056613
"65",7,"scg3",0.943430680272805,-8.18184884697489e-06,0.943430680272805,0.999988295056613
"66",7,"lysmd2",0.93891161362988,2.92536873768947e-06,0.93891161362988,0.999988295056613
"67",7,"tmod2",0.730490613080443,-1.0899862649524e-05,0.730490613080443,0.999988295056613
"68",7,"leo1",0.90870907112673,-2.01878232394911e-05,0.90870907112673,0.999988295056613
"69",7,"mapk6",0.920698616457194,1.77843847021061e-05,0.920698616457194,0.999988295056613
"70",7,"LOC118471234",0.0276803588440678,9.88452050687162e-05,0.0276803588440678,0.999988295056613
"71",7,"LOC111577620",0.539570723906678,-1.0716362278347e-05,0.539570723906678,0.999988295056613
"72",7,"usp8",0.930056687002083,6.07976081068857e-06,0.930056687002083,0.999988295056613
"73",7,"LOC111577621",0.268380194776439,4.9888167618193e-06,0.268380194776439,0.999988295056613
"74",7,"LOC129349407",0.45858424249064,3.86289007861808e-06,0.45858424249064,0.999988295056613
"75",7,"pde8a",0.677354611682471,9.97929517891184e-05,0.677354611682471,0.999988295056613
"76",7,"LOC111563916",0.695178602598669,-2.26513361610302e-05,0.695178602598669,0.999988295056613
"77",7,"LOC111563902",0.776705910648588,2.01524122300825e-05,0.776705910648588,0.999988295056613
"78",7,"LOC111563893",0.992020333142177,7.69522532465856e-07,0.992020333142177,0.999988295056613
"79",7,"homer2",0.73917957993645,2.20393290522925e-05,0.73917957993645,0.999988295056613
"80",7,"ramac",0.919199531876698,3.39597568933224e-06,0.919199531876698,0.999988295056613
"81",7,"LOC111567331",0.802319844090724,-4.3984464592111e-05,0.802319844090724,0.999988295056613
