"","cluster","gene","behavior_p.value","behavior_estimate","behavior_p.value.1","behavior_q.value"
"1",23,"LOC129348986",0.898487324489174,-2.02004930128579e-05,0.898487324489174,0.997416960251937
"2",23,"trip4",0.0877552766763129,0.000244122371020189,0.0877552766763129,0.997416960251937
"3",23,"chrna7a",0.879487306486692,-1.11269815191834e-05,0.879487306486692,0.997416960251937
"4",23,"cln6a",0.668721291671672,-6.13071904545634e-05,0.668721291671672,0.997416960251937
"5",23,"LOC118470268",0.112105201869002,3.77864126566698e-05,0.112105201869002,0.997416960251937
"6",23,"LOC111568352",0.563303908844148,-2.25154127845926e-05,0.563303908844148,0.997416960251937
"7",23,"rps17",0.524658900724944,-6.78778029169752e-05,0.524658900724944,0.997416960251937
"8",23,"csnk1g1",0.220135784608452,0.000167053284199606,0.220135784608452,0.997416960251937
"9",23,"LOC111571203",0.396131824311025,-7.58814702323635e-05,0.396131824311025,0.997416960251937
"10",23,"neo1a",0.54048629263546,0.000158649215198416,0.54048629263546,0.997416960251937
"11",23,"LOC129349243",0.942597868938119,-3.28698146103257e-06,0.942597868938119,0.998702142121313
"12",23,"LOC111567962",0.80981889893987,-3.34704572586955e-05,0.80981889893987,0.997416960251937
"13",23,"bbs4",0.25018815081707,0.000115756305444521,0.25018815081707,0.997416960251937
"14",23,"scamp2l",0.813378206776003,-1.09805919594105e-05,0.813378206776003,0.997416960251937
"15",23,"LOC129347348",0.636874293358368,-1.33682664395369e-05,0.636874293358368,0.997416960251937
"16",23,"myo9aa",0.528915763928935,-4.60269967820222e-05,0.528915763928935,0.997416960251937
"17",23,"senp8",0.217882006002844,-6.54022038288615e-05,0.217882006002844,0.997416960251937
"18",23,"LOC111580711",0.294361931268552,4.75783587533733e-05,0.294361931268552,0.997416960251937
"19",23,"anp32a",0.736666503017484,-1.90564542554825e-05,0.736666503017484,0.997416960251937
"20",23,"coro2ba",0.397651357444549,-0.00018153048871227,0.397651357444549,0.997416960251937
"21",23,"LOC111564416",0.287278189838262,-3.98008850930216e-05,0.287278189838262,0.997416960251937
"22",23,"cpeb1b",0.648135191546959,-1.03516778467266e-05,0.648135191546959,0.997416960251937
"23",23,"LOC111564418",0.706312997423482,2.02150203671975e-05,0.706312997423482,0.997416960251937
"24",23,"LOC111564417",0.773392989073119,1.13996558850521e-05,0.773392989073119,0.997416960251937
"25",23,"LOC111564410",0.298867835758827,8.61656069203232e-05,0.298867835758827,0.997416960251937
"26",23,"cars1",0.0885460852809395,-0.000196070689612793,0.0885460852809395,0.997416960251937
"27",23,"pex16",0.317451326253196,5.4786253185362e-05,0.317451326253196,0.997416960251937
"28",23,"arfgap2",0.340716115374434,7.3843419497489e-05,0.340716115374434,0.997416960251937
"29",23,"LOC118469870",0.435046039729761,-2.23207317350613e-05,0.435046039729761,0.997416960251937
"30",23,"glceb",0.888089380428137,-2.01729423618707e-05,0.888089380428137,0.997416960251937
"31",23,"paqr5b",0.937038173568166,1.92664065763469e-06,0.937038173568166,0.998702142121313
"32",23,"LOC111564414",0.215661156907731,5.16863848950603e-05,0.215661156907731,0.997416960251937
"33",23,"tle3b",0.583951198490292,-5.75706928314864e-05,0.583951198490292,0.997416960251937
