"","cluster","gene","behavior_p.value","behavior_estimate","behavior_p.value.1","behavior_q.value"
"1",11,"LOC129348986",0.372252359082907,-0.000107051753419158,0.372252359082907,0.999269463639178
"2",11,"trip4",0.826067471639455,-3.58465668124469e-05,0.826067471639455,0.999269463639178
"3",11,"cln6a",0.846004760423636,-8.52541243247757e-06,0.846004760423636,0.999269463639178
"4",11,"LOC118470268",0.258140116482171,-5.19320250827743e-05,0.258140116482171,0.999269463639178
"5",11,"calml4a",0.956367033401526,-7.08747739113365e-07,0.956367033401526,0.999269463639178
"6",11,"LOC111568352",0.315949673453893,-3.39695638932827e-05,0.315949673453893,0.999269463639178
"7",11,"rps17",0.162284981253538,4.93799334062316e-05,0.162284981253538,0.999269463639178
"8",11,"csnk1g1",0.127762948430912,0.000166347854183871,0.127762948430912,0.999269463639178
"9",11,"LOC111571203",0.429979946130184,3.60055366531837e-05,0.429979946130184,0.999269463639178
"10",11,"neo1a",0.753055967944825,3.93425300750559e-05,0.753055967944825,0.999269463639178
"11",11,"LOC111567962",0.30789784877723,-0.000125944774913217,0.30789784877723,0.999269463639178
"12",11,"bbs4",0.79989789474166,1.97296268396862e-05,0.79989789474166,0.999269463639178
"13",11,"scamp2l",0.878048060932194,-1.04071699009379e-05,0.878048060932194,0.999269463639178
"14",11,"LOC129347348",0.839330001849248,-2.47960262168972e-06,0.839330001849248,0.999269463639178
"15",11,"myo9aa",0.903362052564109,-6.47636901084881e-06,0.903362052564109,0.999269463639178
"16",11,"senp8",0.861920090554393,4.08793743907567e-06,0.861920090554393,0.999269463639178
"17",11,"LOC111580711",0.433284789255804,6.12015452276924e-05,0.433284789255804,0.999269463639178
"18",11,"anp32a",0.760653912674746,1.25017876683906e-05,0.760653912674746,0.999269463639178
"19",11,"coro2ba",0.654571414066358,7.15471548174362e-05,0.654571414066358,0.999269463639178
"20",11,"itga11a",0.295202659881393,-3.70677151937532e-05,0.295202659881393,0.999269463639178
"21",11,"LOC111564424",0.787916042269118,3.57368915052452e-06,0.787916042269118,0.999269463639178
"22",11,"LOC111564416",0.46102813990662,-1.6353276779874e-05,0.46102813990662,0.999269463639178
"23",11,"cpeb1b",0.442756696112276,4.78356068250006e-05,0.442756696112276,0.999269463639178
"24",11,"LOC111564421",0.167029351583233,2.32807045512141e-05,0.167029351583233,0.999269463639178
"25",11,"LOC111564418",0.979924771402776,1.39890437090796e-06,0.979924771402776,0.999269463639178
"26",11,"LOC111564417",0.607320387152938,1.44316608461232e-05,0.607320387152938,0.999269463639178
"27",11,"LOC111564410",0.137132522020839,-7.49350627577299e-05,0.137132522020839,0.999269463639178
"28",11,"cars1",0.512385059365414,-4.96944639596197e-05,0.512385059365414,0.999269463639178
"29",11,"pex16",0.493822405977907,-5.02309442927473e-05,0.493822405977907,0.999269463639178
"30",11,"arfgap2",0.229361280372619,-6.08602306373586e-05,0.229361280372619,0.999269463639178
"31",11,"LOC118469870",0.897284630819663,-3.24636711389666e-06,0.897284630819663,0.999269463639178
"32",11,"glceb",0.662096514473159,-7.00471648236299e-05,0.662096514473159,0.999269463639178
"33",11,"paqr5b",0.327928581653291,2.03712226079485e-05,0.327928581653291,0.999269463639178
