"","cluster","gene","behavior_p.value","behavior_estimate","behavior_p.value.1","behavior_q.value"
"1",18,"LOC129348986",0.447285885471708,0.000123583429687801,0.447285885471708,0.99970334845962
"2",18,"trip4",0.295988717717437,-0.000133463845946034,0.295988717717437,0.99970334845962
"3",18,"cln6a",0.176163604860322,9.69736927836486e-05,0.176163604860322,0.99970334845962
"4",18,"LOC118470268",0.643742839849394,-1.17991135631671e-05,0.643742839849394,0.99970334845962
"5",18,"LOC111568352",0.750957438003879,-1.11435901311027e-05,0.750957438003879,0.99970334845962
"6",18,"rps17",0.380464107925332,4.58168241125841e-05,0.380464107925332,0.99970334845962
"7",18,"csnk1g1",0.519946331580216,5.57914964865541e-05,0.519946331580216,0.99970334845962
"8",18,"LOC111571203",0.874695735446656,1.03697094187474e-05,0.874695735446656,0.99970334845962
"9",18,"neo1a",0.811698932209218,-2.26342107324047e-05,0.811698932209218,0.99970334845962
"10",18,"LOC111567962",0.723034139729023,-4.22450133089031e-05,0.723034139729023,0.99970334845962
"11",18,"bbs4",0.67771841869462,2.17532392524856e-05,0.67771841869462,0.99970334845962
"12",18,"scamp2l",0.15974194552261,-9.7007262001848e-05,0.15974194552261,0.99970334845962
"13",18,"LOC129347348",0.841730934123374,-7.13338891101673e-06,0.841730934123374,0.99970334845962
"14",18,"myo9aa",0.981404473484357,5.52101716366103e-06,0.981404473484357,0.99970334845962
"15",18,"senp8",0.484691362621502,1.56184982641292e-05,0.484691362621502,0.99970334845962
"16",18,"LOC111580711",0.59220145763707,-1.26531854604602e-05,0.59220145763707,0.99970334845962
"17",18,"anp32a",0.618631849866365,-2.85316295313802e-05,0.618631849866365,0.99970334845962
"18",18,"coro2ba",0.520074305704664,5.19538133265358e-05,0.520074305704664,0.99970334845962
"19",18,"itga11a",0.105588148588094,-6.02643459484218e-05,0.105588148588094,0.99970334845962
"20",18,"LOC111564424",0.52762093569184,-9.38311711112515e-06,0.52762093569184,0.99970334845962
"21",18,"LOC111564416",0.986679783525901,-6.45656096079352e-07,0.986679783525901,0.99970334845962
"22",18,"cpeb1b",0.696298481261306,-2.50655277439147e-05,0.696298481261306,0.99970334845962
"23",18,"LOC111564418",0.910606420804643,-3.87912295715555e-06,0.910606420804643,0.99970334845962
"24",18,"LOC111564417",0.635631732391835,1.69809516036292e-05,0.635631732391835,0.99970334845962
"25",18,"LOC111564410",0.0705209749294528,0.000115510994779394,0.0705209749294528,0.99970334845962
"26",18,"cars1",0.906429652095103,-1.14140132100685e-05,0.906429652095103,0.99970334845962
"27",18,"pex16",0.30944051737748,-5.92987180525442e-05,0.30944051737748,0.99970334845962
"28",18,"arfgap2",0.549848354521759,-5.93027455557186e-05,0.549848354521759,0.99970334845962
"29",18,"LOC118469870",0.676033623916096,-8.24429597464983e-06,0.676033623916096,0.99970334845962
"30",18,"glceb",0.842625730902064,1.41119442684571e-05,0.842625730902064,0.99970334845962
"31",18,"tle3b",0.284681813841276,-4.29697406788826e-05,0.284681813841276,0.99970334845962
"32",18,"LOC111564639",0.745751229022382,-2.62460894463269e-05,0.745751229022382,0.99970334845962
"33",18,"rxfp3.3a1",0.882873051962126,-1.64246270930984e-06,0.882873051962126,0.99970334845962
"34",18,"pias1a",0.35199424106048,-8.86664395082829e-05,0.35199424106048,0.99970334845962
"35",18,"map2k5",0.62715568055471,-5.38569553072324e-05,0.62715568055471,0.99970334845962
"36",18,"smad3a",0.253368756033297,-7.64800311191126e-05,0.253368756033297,0.99970334845962
"37",18,"tmem208",0.375679676858951,-2.11383171289769e-05,0.375679676858951,0.99970334845962
"38",18,"slc39a1",0.506303239128713,-1.45048306350737e-05,0.506303239128713,0.99970334845962
"39",18,"LOC111565738",0.474887727814221,4.18920716474361e-05,0.474887727814221,0.99970334845962
"40",18,"LOC111565745",0.838096484372554,-7.7473998896744e-06,0.838096484372554,0.99970334845962
"41",18,"mibp2",0.816863724203672,5.46716322760896e-06,0.816863724203672,0.99970334845962
"42",18,"bloc1s6",0.0288726049708653,-0.000127394897971623,0.0288726049708653,0.99970334845962
"43",18,"slc30a4",0.808643014794037,1.20690760731058e-05,0.808643014794037,0.99970334845962
"44",18,"dtwd1",0.214743247363043,4.87629451546822e-05,0.214743247363043,0.99970334845962
"45",18,"LOC129349619",0.357764887392156,-1.8521195329592e-05,0.357764887392156,0.99970334845962
"46",18,"cops2",0.958738320665952,-2.60493437200857e-06,0.958738320665952,0.99970334845962
"47",18,"secisbp2l",0.712883645093196,2.71299096536521e-05,0.712883645093196,0.99970334845962
"48",18,"LOC111565759",0.968317269536033,1.03332425640297e-06,0.968317269536033,0.99970334845962
"49",18,"dut",0.335837783565803,2.22244669185279e-05,0.335837783565803,0.99970334845962
"50",18,"slc12a1",0.474398535639577,-4.83889603105542e-05,0.474398535639577,0.99970334845962
"51",18,"ctxn2",0.603299575688409,2.95474803412515e-05,0.603299575688409,0.99970334845962
"52",18,"myef2",0.882876743399174,-1.31217816400517e-05,0.882876743399174,0.99970334845962
"53",18,"LOC111565754",0.941250829893163,-7.63986999621577e-06,0.941250829893163,0.99970334845962
"54",18,"sema6dl",0.997579029904086,5.62880423183684e-07,0.997579029904086,0.999921072840512
"55",18,"LOC118470001",0.35394088626918,0.000142261159020774,0.35394088626918,0.99970334845962
"56",18,"dmxl2",0.95219158858739,4.06263747496337e-06,0.95219158858739,0.99970334845962
"57",18,"LOC111565746",0.856850112744825,-4.16714393063528e-06,0.856850112744825,0.99970334845962
"58",18,"tnfaip8l3",0.116686313135411,-0.000260740747827093,0.116686313135411,0.99970334845962
"59",18,"LOC129349365",0.00679900864634358,-5.44369863816728e-05,0.00679900864634358,0.99970334845962
