interacting_pair,cluster_pair,test_type,main_effect_p.value,d_m_p.value,d_f_p.value,f_m_p.value,main_effect_q.value,main_effect_q.value_no_fisher
CDH2_CDH2,12|1_5,Linear Regression,0.5908538234362999,0.579656133689946,0.5970210365895612,0.3131302144804807,0.7971155217995173,0.7971155217995173
CDH2_CDH2,12|2,Linear Regression,0.07420321537319068,0.03497672962919535,0.07901996708643191,0.6855731966106395,0.33040633505520484,0.33040633505520484
CDH2_CDH2,12|20,Linear Regression,0.10306511826177052,0.03681531530155991,0.42389710968264693,0.179391871986698,0.33040633505520484,0.33040633505520484
CDH2_CDH2,12|21,Linear Regression,0.24415374909438944,0.10510041924728475,0.28101032568977996,0.5698173267044804,0.5088822523259465,0.5088822523259465
CDH2_CDH2,12|22,Linear Regression,0.06622209307399976,0.04285092023561144,0.05513902806804655,0.9126175427183232,0.3283567065526875,0.3283567065526875
CDH2_CDH2,12|24,Linear Regression,0.42633427044727173,0.246146195701658,0.9757506061889067,0.274996467118137,0.6673840267339148,0.6673840267339148
CDH2_CDH2,12|25,Linear Regression,0.16154574675823455,0.11793623617783178,0.7879393184081164,0.08198363084068112,0.3995564803153668,0.3995564803153668
CDH2_CDH2,12|26,Fisher,0.34440559440559537,0.49090909090909074,0.2222222222222221,1,0.6232901245096385,0.6232901245096385
CDH2_CDH2,12|3,Linear Regression,0.013165783309987637,0.004999157747255593,0.03196694086519835,0.39730577020918334,0.1744466288573362,0.1744466288573362
CDH2_CDH2,12|4,Linear Regression,0.2279831605868504,0.09139228855319773,0.32926158417190465,0.4388185610467349,0.4975397210454205,0.4975397210454205
CDH2_CDH2,12|5,Linear Regression,0.18430338350598688,0.07631704221734183,0.2305700480045282,0.5407940528360867,0.4440036057189684,0.4440036057189684
CDH2_CDH2,12|6,Linear Regression,0.08917160783469551,0.3647284293649179,0.03076459051467021,0.1854479555649755,0.33040633505520484,0.33040633505520484
CDH2_CDH2,12|7,Linear Regression,0.9259323856663277,0.8100798773185611,0.8744241988825381,0.7015382535637968,0.9559811369796934,0.9559811369796934
CDH2_CDH2,12|8,Linear Regression,0.07968808489206032,0.02966807704158569,0.1413688888040324,0.43015338974327466,0.33040633505520484,0.33040633505520484
CDH2_CDH2,12|9,Linear Regression,0.03822602722506823,0.08900594400080344,0.013496828468153319,0.3661684638744436,0.2602960557223206,0.2602960557223206
CDH2_CDH2,13|12,Linear Regression,0.14496152983590171,0.09676133325068205,0.08936284328024652,0.9665658705160193,0.3841480540651395,0.3841480540651395
CDH2_CDH2,13|17,Linear Regression,0.09881710865349645,0.03555281591101483,0.1996732224942042,0.36973720396069076,0.33040633505520484,0.33040633505520484
CDH2_CDH2,13|1_0,Linear Regression,0.0032180487518004655,0.0905640827501914,8.44176210248382e-4,0.04193207700273005,0.10638185238746121,0.10638185238746121
CDH2_CDH2,13|25,Linear Regression,0.7666404562480476,0.5662380123834965,0.9030516849700785,0.5039707047256883,0.8829252016430567,0.8829252016430567
CDH2_CDH2,13|3,Linear Regression,0.1057060611611649,0.17305683913901476,0.04010974545546585,0.4476595882866583,0.33040633505520484,0.33040633505520484
CDH2_CDH2,13|4,Linear Regression,0.5810352631309608,0.6007834074565064,0.305389024371772,0.6061521593220482,0.7896120242548954,0.7896120242548954
CDH2_CDH2,13|5,Linear Regression,0.46078879190988403,0.7430077245088551,0.23063009569973156,0.3922039937994908,0.7035088139858724,0.7035088139858724
CDH2_CDH2,14|12,Linear Regression,0.03877812055565097,0.024829933757282333,0.03122410193787506,0.9132170825159129,0.2602960557223206,0.2602960557223206
CDH2_CDH2,14|17,Linear Regression,0.01470434220887292,0.004619624644419898,0.06301031871163479,0.2311974667381285,0.18184369864972844,0.18184369864972844
CDH2_CDH2,14|1_0,Linear Regression,3.724771388815095e-4,0.011889675922922572,9.418618323451168e-5,0.03949038051703726,0.06363936428801803,0.06363936428801803
CDH2_CDH2,14|25,Linear Regression,0.515984057587164,0.28263194338243675,0.8615776258616853,0.3811304826598003,0.7350939926083677,0.7350939926083677
CDH2_CDH2,14|3,Linear Regression,0.031221181152552544,0.04844017251166732,0.013234695172949269,0.5405681956936019,0.2545245095869556,0.2545245095869556
CDH2_CDH2,14|4,Linear Regression,0.31786398590455056,0.31570618750975177,0.14356219314322446,0.6206259531810671,0.6174216689559595,0.6174216689559595
CDH2_CDH2,14|5,Linear Regression,0.22076548075214406,0.3319319938233547,0.08843232975036676,0.4444324508926203,0.4875237699943182,0.4875237699943182
CDH2_CDH2,15|12,Linear Regression,0.7065352588893792,0.558023356891476,0.43399561188781577,0.8464383947734769,0.865097627220989,0.865097627220989
CDH2_CDH2,15|17,Linear Regression,0.6977643278969302,0.41425948643107424,0.8253693019025901,0.5623932881802267,0.8621716520151049,0.8621716520151049
CDH2_CDH2,15|1_0,Linear Regression,0.08454927545879726,0.8985347994690632,0.04359329984866549,0.06437687232637174,0.33040633505520484,0.33040633505520484
CDH2_CDH2,15|25,Linear Regression,0.7603118682439213,0.8147042643791136,0.4713524154861656,0.63680917018224,0.8829252016430567,0.8829252016430567
CDH2_CDH2,15|3,Linear Regression,0.634964490011146,0.9712206861647816,0.3950781457712913,0.43158993606116325,0.826567809803983,0.826567809803983
CDH2_CDH2,15|4,Linear Regression,0.6957614123011888,0.4418885274682456,0.9249890906874707,0.49818977388791363,0.8621716520151049,0.8621716520151049
CDH2_CDH2,15|5,Linear Regression,0.6396225825688957,0.4484016922749462,0.8908987234888734,0.39021083012455904,0.8268291921012555,0.8268291921012555
CDH2_CDH2,16|12,Linear Regression,0.15773792065255607,0.06633130592803363,0.18902646455976896,0.5720500103626207,0.39541059839255605,0.39541059839255605
CDH2_CDH2,16|17,Linear Regression,0.15671744853342975,0.06128998656898393,0.5430508916097188,0.1987625599259989,0.39541059839255605,0.39541059839255605
CDH2_CDH2,16|1_0,Linear Regression,0.11705026972779503,0.2292864021642536,0.04263268313888064,0.3722709031216962,0.3419342525119052,0.3419342525119052
CDH2_CDH2,16|25,Linear Regression,0.5459770120787121,0.543979297719348,0.5948378062257188,0.2790850886777782,0.7586422152854014,0.7586422152854014
CDH2_CDH2,16|3,Linear Regression,0.4154412458854902,0.27226506894775304,0.25100596361269706,0.959139164401167,0.6673840267339148,0.6673840267339148
CDH2_CDH2,16|4,Linear Regression,0.7439404958138158,0.5028488678990807,0.520509834834366,0.9776079315673845,0.8829252016430567,0.8829252016430567
CDH2_CDH2,16|5,Linear Regression,0.7898822642467515,0.6756677606079706,0.5060560942777664,0.8096709994737529,0.8961661163166507,0.8961661163166507
CDH2_CDH2,17|0,Linear Regression,0.010944413866830656,0.0038954924679249665,0.449358860688682,0.023646812423201494,0.16241510178376692,0.16241510178376692
CDH2_CDH2,17|10,Linear Regression,0.08487893495678578,0.03345095540305247,0.5982610595477873,0.1039946670716646,0.33040633505520484,0.33040633505520484
CDH2_CDH2,17|12,Linear Regression,0.004864801519857444,0.00142644817061764,0.22652255423741643,0.023944467423671505,0.10638185238746121,0.10638185238746121
CDH2_CDH2,17|13,Linear Regression,0.09881710865349645,0.03555281591101483,0.1996732224942042,0.36973720396069076,0.33040633505520484,0.33040633505520484
CDH2_CDH2,17|14,Linear Regression,0.01470434220887292,0.004619624644419898,0.06301031871163479,0.2311974667381285,0.18184369864972844,0.18184369864972844
CDH2_CDH2,17|15,Linear Regression,0.6977643278969302,0.41425948643107424,0.8253693019025901,0.5623932881802267,0.8621716520151049,0.8621716520151049
CDH2_CDH2,17|16,Linear Regression,0.15671744853342975,0.06128998656898393,0.5430508916097188,0.1987625599259989,0.39541059839255605,0.39541059839255605
CDH2_CDH2,17|17,Linear Regression,0.011471774964828785,0.005206797214083836,0.6950822559578826,0.014814748874777229,0.16369340430582613,0.16369340430582613
CDH2_CDH2,17|18,Linear Regression,0.09920607393789732,0.03518578289106036,0.41430009042270277,0.17782270325240165,0.33040633505520484,0.33040633505520484
CDH2_CDH2,17|19,Linear Regression,0.5090203768261842,0.6320687214289633,0.47319412104753655,0.2559058676867094,0.7350939926083677,0.7350939926083677
CDH2_CDH2,17|1_0,Linear Regression,0.007313452796438908,0.00304140485489513,0.016839630152879075,0.4411233375544331,0.12920433273708737,0.12920433273708737
CDH2_CDH2,17|1_1,Linear Regression,0.06157636716327374,0.021268387738106746,0.4168260756756168,0.11698223333744158,0.3283567065526875,0.3283567065526875
CDH2_CDH2,17|1_2,Linear Regression,0.04069318391346252,0.017535780681300062,0.6953461342197449,0.045621786556420914,0.2602960557223206,0.2602960557223206
CDH2_CDH2,17|1_3,Linear Regression,0.3284154663362811,0.1440254545349077,0.4018258594023132,0.5246580403483925,0.6232901245096385,0.6232901245096385
CDH2_CDH2,17|1_4,Linear Regression,0.7686922914574321,0.5295227132362716,0.9897958050787442,0.5364168794414075,0.8829252016430567,0.8829252016430567
CDH2_CDH2,17|1_5,Linear Regression,0.35332883097525,0.4252417750833828,0.4572476470739141,0.15598759180659783,0.6332608516512934,0.6332608516512934
CDH2_CDH2,17|2,Linear Regression,0.036823904932287266,0.012287184252867336,0.3858011873171546,0.08143874255337004,0.2602960557223206,0.2602960557223206
CDH2_CDH2,17|20,Linear Regression,0.016124059744367213,0.010109843044131065,0.9995318461134319,0.012577988692764847,0.18416824792888836,0.18416824792888836
CDH2_CDH2,17|21,Linear Regression,0.10970138250716555,0.04286345206465919,0.5764595898804226,0.135905467338683,0.3308879098386863,0.3308879098386863
CDH2_CDH2,17|22,Linear Regression,0.08900959870376111,0.030734471738871862,0.38266413568454927,0.25181827810444846,0.33040633505520484,0.33040633505520484
CDH2_CDH2,17|24,Linear Regression,0.20320907974903057,0.166913103128492,0.6999303243811399,0.09517367733297638,0.46537388016598974,0.46537388016598974
CDH2_CDH2,17|25,Linear Regression,0.039812751779398414,0.06328494783136583,0.4113340003853875,0.014650273856747855,0.2602960557223206,0.2602960557223206
CDH2_CDH2,17|26,Fisher,0.34440559440559537,0.49090909090909074,0.2222222222222221,1,0.6232901245096385,0.6232901245096385
CDH2_CDH2,17|3,Linear Regression,0.017870773383935258,0.005264968550656258,0.21107818305445855,0.08217354569600105,0.18416824792888836,0.18416824792888836
CDH2_CDH2,17|4,Linear Regression,0.08967055467466313,0.045576125832805965,0.8039947328143718,0.07304915283431461,0.33040633505520484,0.33040633505520484
CDH2_CDH2,17|5,Linear Regression,0.1293361480257401,0.055757540658838055,0.7041131704619823,0.12582426452805376,0.3635129614965877,0.3635129614965877
CDH2_CDH2,17|6,Linear Regression,0.2030256902408417,0.187915935971616,0.0958130432683182,0.7090103620678528,0.46537388016598974,0.46537388016598974
CDH2_CDH2,17|7,Linear Regression,0.6612840127185995,0.6260362449452077,0.6524174676104919,0.37068394495134926,0.8459898828826853,0.8459898828826853
CDH2_CDH2,17|8,Linear Regression,0.052663087968793695,0.017549537901197617,0.36487319746677693,0.11786979946530236,0.3151291231681042,0.3151291231681042
CDH2_CDH2,17|9,Linear Regression,0.027252209694030506,0.022697018323517473,0.01806336652880262,0.9148983051808758,0.25276424491213295,0.25276424491213295
CDH2_CDH2,18|12,Linear Regression,0.13604824494103418,0.05343554373837192,0.19831806029455407,0.4842790489035935,0.37630457721908733,0.37630457721908733
CDH2_CDH2,18|17,Linear Regression,0.09920607393789732,0.03518578289106036,0.41430009042270277,0.17782270325240165,0.33040633505520484,0.33040633505520484
CDH2_CDH2,18|1_0,Linear Regression,0.0957903321276229,0.10828316038234977,0.04252531478040222,0.6345719690268781,0.33040633505520484,0.33040633505520484
CDH2_CDH2,18|25,Linear Regression,0.4494159828888784,0.3130036150960976,0.8404404567285129,0.24720484189490177,0.6976289943588866,0.6976289943588866
CDH2_CDH2,18|3,Linear Regression,0.30255823730195547,0.15956525844400746,0.23149859348438778,0.8263502558243827,0.5970697129735397,0.5970697129735397
CDH2_CDH2,18|4,Linear Regression,0.8076684993268554,0.8124390764659782,0.687888738226863,0.5248326022746016,0.9107751162621985,0.9107751162621985
CDH2_CDH2,18|5,Linear Regression,0.6919569358624985,0.4390254593694183,0.5071708551189369,0.9130204844633077,0.8621716520151049,0.8621716520151049
CDH2_CDH2,19|12,Linear Regression,0.8495732089230319,0.8311495306195431,0.7152106580351547,0.5787496250103261,0.9297689100603093,0.9297689100603093
CDH2_CDH2,19|17,Linear Regression,0.5090203768261842,0.6320687214289633,0.47319412104753655,0.2559058676867094,0.7350939926083677,0.7350939926083677
CDH2_CDH2,19|1_0,Linear Regression,0.8352263556650714,0.7176596022362352,0.5607272646296628,0.8302894295434039,0.9249820237365418,0.9249820237365418
CDH2_CDH2,19|25,Linear Regression,0.38823162225957475,0.7159169106488805,0.1851859014580051,0.3429863766322263,0.6505954820149973,0.6505954820149973
CDH2_CDH2,19|3,Linear Regression,0.9032572758826508,0.9496609641426659,0.6750645970650224,0.7311412551833647,0.9439674629646857,0.9439674629646857
CDH2_CDH2,19|4,Linear Regression,0.49081023236340393,0.24468005984867583,0.6497709671738566,0.4663047949754532,0.7282740455209848,0.7282740455209848
CDH2_CDH2,19|5,Linear Regression,0.6174182850798982,0.5017603630355669,0.3523239783884051,0.7975159041066028,0.8245297209527434,0.8245297209527434
CDH2_CDH2,1_0|0,Linear Regression,0.008132835195657745,0.03604931644418069,0.002615856474557597,0.23854643312391519,0.13118616772126188,0.13118616772126188
CDH2_CDH2,1_0|10,Linear Regression,0.006306997352356054,0.145020754493407,0.001734796320314231,0.04805475228417639,0.12315242198547874,0.12315242198547874
CDH2_CDH2,1_0|12,Linear Regression,0.00487464013635267,0.00653139010093739,0.0029861184542119244,0.7249598496788925,0.10638185238746121,0.10638185238746121
CDH2_CDH2,1_0|13,Linear Regression,0.0032180487518004655,0.0905640827501914,8.44176210248382e-4,0.04193207700273005,0.10638185238746121,0.10638185238746121
CDH2_CDH2,1_0|14,Linear Regression,3.724771388815095e-4,0.011889675922922572,9.418618323451168e-5,0.03949038051703726,0.06363936428801803,0.06363936428801803
CDH2_CDH2,1_0|15,Linear Regression,0.08454927545879726,0.8985347994690632,0.04359329984866549,0.06437687232637174,0.33040633505520484,0.33040633505520484
CDH2_CDH2,1_0|16,Linear Regression,0.11705026972779503,0.2292864021642536,0.04263268313888064,0.3722709031216962,0.3419342525119052,0.3419342525119052
CDH2_CDH2,1_0|17,Linear Regression,0.007313452796438908,0.00304140485489513,0.016839630152879075,0.4411233375544331,0.12920433273708737,0.12920433273708737
CDH2_CDH2,1_0|18,Linear Regression,0.0957903321276229,0.10828316038234977,0.04252531478040222,0.6345719690268781,0.33040633505520484,0.33040633505520484
CDH2_CDH2,1_0|19,Linear Regression,0.8352263556650714,0.7176596022362352,0.5607272646296628,0.8302894295434039,0.9249820237365418,0.9249820237365418
CDH2_CDH2,1_0|1_0,Linear Regression,0.0030310614279796567,0.0542053122339725,7.986278273740219e-4,0.06638150667686661,0.10638185238746121,0.10638185238746121
CDH2_CDH2,1_0|1_1,Linear Regression,0.0498619801021664,0.13958995770986665,0.016669975994019544,0.2971806620732456,0.3083132436317289,0.3083132436317289
CDH2_CDH2,1_0|1_2,Linear Regression,0.06903456364180492,0.026686907693285404,0.1119038051282416,0.4757524645464827,0.3283567065526875,0.3283567065526875
CDH2_CDH2,1_0|1_3,Linear Regression,0.07864812449766127,0.35496041093352493,0.026756504517674418,0.1713060258696817,0.33040633505520484,0.33040633505520484
CDH2_CDH2,1_0|1_4,Linear Regression,0.06831049931059315,0.18825756881456712,0.23103069002389776,0.02254731507046315,0.3283567065526875,0.3283567065526875
CDH2_CDH2,1_0|1_5,Linear Regression,0.8707333960230726,0.6488984501110803,0.9820678739721568,0.6449416944915161,0.9309570314828818,0.9309570314828818
CDH2_CDH2,1_0|2,Linear Regression,0.002748535617576395,0.10616296154271798,7.239978535793153e-4,0.030855739694165333,0.10638185238746121,0.10638185238746121
CDH2_CDH2,1_0|20,Linear Regression,0.13997313114887885,0.15856713432420713,0.06052344347701927,0.609660786720575,0.37630457721908733,0.37630457721908733
CDH2_CDH2,1_0|21,Linear Regression,0.07700934113025121,0.1793386776504824,0.026787597207155536,0.3338599065465294,0.33040633505520484,0.33040633505520484
CDH2_CDH2,1_0|22,Linear Regression,0.01964784119063569,0.08953849766802684,0.006448356531790815,0.14758926232787412,0.19182497583489055,0.19182497583489055
CDH2_CDH2,1_0|24,Linear Regression,0.6200641297730873,0.36997017585359304,0.4638522095899993,0.8704301980994377,0.8245297209527434,0.8245297209527434
CDH2_CDH2,1_0|25,Linear Regression,0.4588582905760932,0.21940507677135826,0.534470208270142,0.5440390211291064,0.7035088139858724,0.7035088139858724
CDH2_CDH2,1_0|26,Fisher,0.34440559440559537,0.49090909090909074,0.2222222222222221,1,0.6232901245096385,0.6232901245096385
CDH2_CDH2,1_0|3,Linear Regression,0.00480353961565103,0.02265677735756675,0.001575662600384961,0.2361690854562561,0.10638185238746121,0.10638185238746121
CDH2_CDH2,1_0|4,Linear Regression,0.09614404578141787,0.20982755398617803,0.03358537026587537,0.3198718110765425,0.33040633505520484,0.33040633505520484
CDH2_CDH2,1_0|5,Linear Regression,0.03087348644241347,0.19159764381446934,0.009376444063560481,0.14543538785638793,0.2545245095869556,0.2545245095869556
CDH2_CDH2,1_0|6,Linear Regression,9.503053259436861e-4,0.7252522899531975,5.158056112987375e-4,0.0014789083178085689,0.06363936428801803,0.06363936428801803
CDH2_CDH2,1_0|7,Linear Regression,0.6331011271345213,0.6854721560652244,0.3468734991241921,0.5990112632802168,0.826567809803983,0.826567809803983
CDH2_CDH2,1_0|8,Linear Regression,0.031558294989218215,0.055561553927015485,0.012578318988476759,0.48292914088482186,0.2545245095869556,0.2545245095869556
CDH2_CDH2,1_0|9,Linear Regression,0.0010292080477846582,0.12704751075717835,2.7717375497772804e-4,0.010182337919614502,0.06363936428801803,0.06363936428801803
CDH2_CDH2,1_1|12,Linear Regression,0.15007286304946657,0.0632157577639842,0.17951453256285102,0.5759478021250056,0.39209177599543726,0.39209177599543726
CDH2_CDH2,1_1|17,Linear Regression,0.06157636716327374,0.021268387738106746,0.4168260756756168,0.11698223333744158,0.3283567065526875,0.3283567065526875
CDH2_CDH2,1_1|1_0,Linear Regression,0.0498619801021664,0.13958995770986665,0.016669975994019544,0.2971806620732456,0.3083132436317289,0.3083132436317289
CDH2_CDH2,1_1|25,Linear Regression,0.5115570213571261,0.49100810009516216,0.6122648189124231,0.2562536586290993,0.7350939926083677,0.7350939926083677
CDH2_CDH2,1_1|3,Linear Regression,0.20844462692620178,0.1388265269904353,0.12418739853108564,0.9509395658416714,0.47154241822939547,0.47154241822939547
CDH2_CDH2,1_1|4,Linear Regression,0.8841822118897783,0.6572792619918906,0.690056082637799,0.9638652912999571,0.939918626392859,0.939918626392859
CDH2_CDH2,1_1|5,Linear Regression,0.7568996329045162,0.6297394124153151,0.47427857253863004,0.8190864905151025,0.8829252016430567,0.8829252016430567
CDH2_CDH2,1_2|12,Linear Regression,0.06442338090365281,0.02326636605520181,0.4846051032276919,0.10325443989624614,0.3283567065526875,0.3283567065526875
CDH2_CDH2,1_2|17,Linear Regression,0.04069318391346252,0.017535780681300062,0.6953461342197449,0.045621786556420914,0.2602960557223206,0.2602960557223206
CDH2_CDH2,1_2|1_0,Linear Regression,0.06903456364180492,0.026686907693285404,0.1119038051282416,0.4757524645464827,0.3283567065526875,0.3283567065526875
CDH2_CDH2,1_2|25,Linear Regression,0.10082801951884553,0.07964455541159053,0.745693270907688,0.049837469291709235,0.33040633505520484,0.33040633505520484
CDH2_CDH2,1_2|3,Linear Regression,0.1076443728205903,0.03932482024423837,0.4650356444167302,0.16881039291938413,0.33040633505520484,0.33040633505520484
CDH2_CDH2,1_2|4,Linear Regression,0.23447854128953935,0.1222035182030778,0.8469302282775423,0.16994221649419136,0.49995137251965,0.49995137251965
CDH2_CDH2,1_2|5,Linear Regression,0.23184534594342401,0.10688101596293953,0.7592155073432908,0.19712273832222718,0.49995137251965,0.49995137251965
CDH2_CDH2,1_3|12,Linear Regression,0.25260548588480924,0.16935622823678018,0.14793959187026162,0.9386854659627584,0.5206479736848012,0.5206479736848012
CDH2_CDH2,1_3|17,Linear Regression,0.3284154663362811,0.1440254545349077,0.4018258594023132,0.5246580403483925,0.6232901245096385,0.6232901245096385
CDH2_CDH2,1_3|1_0,Linear Regression,0.07864812449766127,0.35496041093352493,0.026756504517674418,0.1713060258696817,0.33040633505520484,0.33040633505520484
CDH2_CDH2,1_3|25,Linear Regression,0.863183194388433,0.7232230282339872,0.8469069746146902,0.5990445395679324,0.9309570314828818,0.9309570314828818
CDH2_CDH2,1_3|3,Linear Regression,0.40034816331716,0.43563416148185574,0.18637114892213744,0.5833172336132382,0.6601296381807393,0.6601296381807393
CDH2_CDH2,1_3|4,Linear Regression,0.8450871706479571,0.8111666683008877,0.7402407609515685,0.5699274500002847,0.9297689100603093,0.9297689100603093
CDH2_CDH2,1_3|5,Linear Regression,0.6994977554084814,0.9373016119948131,0.43992802180001367,0.5023986702394112,0.8621716520151049,0.8621716520151049
CDH2_CDH2,1_4|12,Linear Regression,0.42058352716039304,0.37378126076455376,0.6507366432048844,0.20336147009634908,0.6673840267339148,0.6673840267339148
CDH2_CDH2,1_4|17,Linear Regression,0.7686922914574321,0.5295227132362716,0.9897958050787442,0.5364168794414075,0.8829252016430567,0.8829252016430567
CDH2_CDH2,1_4|1_0,Linear Regression,0.06831049931059315,0.18825756881456712,0.23103069002389776,0.02254731507046315,0.3283567065526875,0.3283567065526875
CDH2_CDH2,1_4|25,Linear Regression,0.2884196816888962,0.12433308286655256,0.34903813342304046,0.5354245633292467,0.580085600022863,0.580085600022863
CDH2_CDH2,1_4|3,Linear Regression,0.15547405369791845,0.14813919158771566,0.6130824840488369,0.06749211937789212,0.39541059839255605,0.39541059839255605
CDH2_CDH2,1_4|4,Linear Regression,0.1203192177859404,0.056167759948363455,0.7251092312969081,0.10761370482513946,0.3460343395239061,0.3460343395239061
CDH2_CDH2,1_4|5,Linear Regression,0.1380099333920929,0.07448704679236168,0.9519784793011994,0.0941152393290707,0.37630457721908733,0.37630457721908733
CDH2_CDH2,1_5|12,Linear Regression,0.5908538234362999,0.579656133689946,0.5970210365895612,0.3131302144804807,0.7971155217995173,0.7971155217995173
CDH2_CDH2,1_5|17,Linear Regression,0.35332883097525,0.4252417750833828,0.4572476470739141,0.15598759180659783,0.6332608516512934,0.6332608516512934
CDH2_CDH2,1_5|1_0,Linear Regression,0.8707333960230726,0.6488984501110803,0.9820678739721568,0.6449416944915161,0.9309570314828818,0.9309570314828818
CDH2_CDH2,1_5|25,Linear Regression,0.2714224657643968,0.6467467721946742,0.22960985041702692,0.12980611218941726,0.5532842571351165,0.5532842571351165
CDH2_CDH2,1_5|3,Linear Regression,0.6257801599621879,0.6381969599194299,0.5830019223403786,0.3428024440866977,0.8262079692027464,0.8262079692027464
CDH2_CDH2,1_5|4,Linear Regression,0.5051316517928923,0.3450846613885822,0.8882170218452681,0.28419750393788706,0.7350939926083677,0.7350939926083677
CDH2_CDH2,1_5|5,Linear Regression,0.5712574419059886,0.8523205339874702,0.397507813619541,0.3410296055074242,0.7832777891253855,0.7832777891253855
CDH2_CDH2,2|12,Linear Regression,0.07420321537319068,0.03497672962919535,0.07901996708643191,0.6855731966106395,0.33040633505520484,0.33040633505520484
