cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
3	KCNT1	8.63888096876104e-110	7.77367134775582e-114	3.49395077916094	0.663	0.096
3	MYO1B	1.49915956487939e-79	1.34901427596454e-83	4.35461943996038	0.287	0.017
3	IRAG2	2.98512364988551e-67	2.68615463860839e-71	3.26060229610802	0.414	0.053
3	SLC32A1	2.06690245317547e-51	1.85989602553358e-55	0.900918866720989	0.757	0.22
3	PDE9A	9.74521856115208e-51	8.76920594002707e-55	2.88405872745856	0.403	0.067
3	CNIH2	4.69758354603036e-45	4.22710658330816e-49	2.46582838139753	0.597	0.184
3	GDPD4	7.182502409839e-44	6.46315343277153e-48	2.06536009170167	0.652	0.218
3	NGEF	5.82783437367865e-42	5.24415942920782e-46	2.52351318519722	0.431	0.093
3	SHISA7	2.84429824661552e-41	2.55943331828986e-45	2.23918741033392	0.807	0.347
3	GAD1	8.05255624031867e-39	7.24606878459342e-43	1.78448546384019	0.597	0.169
3	ARHGEF2	7.32107831332313e-38	6.58785054739776e-42	1.22787042417621	0.503	0.123
3	SIPA1L1	8.08415551760945e-37	7.27450330028746e-41	1.65371015601456	0.757	0.327
3	RAB26	5.38160044486115e-36	4.8426171554586e-40	1.9127570312187	0.586	0.184
3	CHRM4	7.54412324624592e-36	6.78855686695395e-40	2.55687292688365	0.376	0.079
3	SYT14	1.90024915389789e-35	1.70993354980463e-39	2.37798735848937	0.475	0.13
3	CAMK2A	5.10086886076442e-34	4.59000167440333e-38	2.10925815161877	0.575	0.189
3	PRKD1	3.6805533614421e-33	3.31193499634851e-37	2.08129003955019	0.436	0.111
3	CACNG8	3.57919442647773e-30	3.22072746016173e-34	1.66457045791804	0.691	0.299
3	ADCY7	1.01670258675528e-27	9.14876799023915e-32	1.6685716152082	0.337	0.074
3	LRRTM4	4.40654002305504e-27	3.96521193472064e-31	1.32404260791903	0.851	0.429
3	AJAP1	5.78971579156853e-27	5.20985853646048e-31	1.73909819288638	0.597	0.235
3	GRIN2B	2.85605079961053e-26	2.57000881815039e-30	1.15674374789044	0.939	0.582
