"","cluster","gene","KT_estimate","KT_summary_p.value","KT_anova_p.value","m_d_estimate","m_d_p.value","status_anova_p.value","interaction_estimate","interaction_summary_p.value","interaction_anova_p.value","KT_summary_q.value","KT_anova_q.value","m_d_q.value","status_anova_q.value","interaction_summary_q.value","interaction_anova_q.value"
"1",25,"LOC129348986",-0.354158613990464,0.237350499902462,0.397266150441775,-3.18313661367616,0.0469252454849595,0.664474627313518,-1.07741988440118,0.60352783173483,0.158958632662711,0.997613292897876,0.999366176527893,0.998689714409473,0.982424114660377,0.998796349974916,0.999855958650474
"2",25,"trip4",0.190023072540586,0.26627783855397,0.0764112728479191,0.943509519963894,0.268191565065043,0.904302167317576,1.34372807169368,0.270045527433258,0.320293233314711,0.997613292897876,0.999366176527893,0.998689714409473,0.996327929421346,0.998796349974916,0.999855958650474
"3",25,"cln6a",-0.118402537565367,0.333765323509066,0.631044689205591,-0.730128094621242,0.237690272057878,0.247189601738238,-1.01437148980456,0.250405594050316,0.420652842564532,0.997613292897876,0.999366176527893,0.998689714409473,0.961062356298558,0.998796349974916,0.999855958650474
"4",25,"LOC118470268",-0.0209466050534955,0.578173564015146,0.747868423461096,0.120494554874782,0.522306360707306,0.450428435898585,-0.171640693678651,0.523901738939837,0.46425414589831,0.997613292897876,0.999366176527893,0.998689714409473,0.969120373121253,0.998796349974916,0.999855958650474
"5",25,"calml4a",-0.0198242732754714,0.640435757109826,0.757517325887532,-0.177266553660725,0.408003735356999,0.851242682431548,0.0266605319653929,0.929420056521706,0.729264500611566,0.997613292897876,0.999366176527893,0.998689714409473,0.994441056391235,0.998796349974916,0.999855958650474
"6",25,"rps17",0.0688376932818211,0.426831398623126,0.191163463603566,0.0472165258661931,0.911543747148193,0.642911537212293,-0.640860471074809,0.304920844797479,0.583534812019943,0.997613292897876,0.999366176527893,0.998689714409473,0.978774357300653,0.998796349974916,0.999855958650474
"7",25,"csnk1g1",-0.109009852239555,0.514294723825005,0.718880284086822,0.35386254766121,0.669187394233443,0.663732443717233,-1.27223115626991,0.294388121167175,0.379438070836609,0.997613292897876,0.999366176527893,0.998689714409473,0.982424114660377,0.998796349974916,0.999855958650474
"8",25,"LOC111571203",-0.114248051771503,0.31196156783163,0.769500378942785,-0.691402136802472,0.225283882596948,0.762383885179881,-0.0344297940607281,0.964990701287058,0.527350256919112,0.997613292897876,0.999366176527893,0.998689714409473,0.988644530369652,0.998796349974916,0.999855958650474
"9",25,"neo1a",-0.0757121657590311,0.435267155691887,0.53059569936292,-0.152148481535922,0.750002510111591,0.181015925228988,-1.18671067997817,0.104317557626332,0.290105112072367,0.997613292897876,0.999366176527893,0.998689714409473,0.957573131571909,0.990957662515648,0.999855958650474
"10",25,"LOC111567962",-0.167449962298754,0.429097832167161,0.282435245644822,-0.370164978481199,0.722464037364903,0.942529772750424,-0.318076758640933,0.830657971733607,0.94671336665987,0.997613292897876,0.999366176527893,0.998689714409473,0.998022296851553,0.998796349974916,0.999855958650474
"11",25,"bbs4",-0.00696598603079249,0.959048519050628,0.939585587429529,-0.291479176369917,0.668036143048448,0.651531144225328,-0.700753349967952,0.474736679771091,0.752255207356009,0.997613292897876,0.999366176527893,0.998689714409473,0.979296400624088,0.998796349974916,0.999855958650474
"12",25,"scamp2l",-0.0815303588322741,0.266694223414375,0.706091798875037,0.406769831431391,0.266447968821217,0.351312694927865,-0.79439893515531,0.139055218093761,0.0841895618042409,0.997613292897876,0.999366176527893,0.998689714409473,0.966255444642816,0.998796349974916,0.999855958650474
"13",25,"LOC129347348",-0.0413359333840481,0.0663743783789845,0.16125554870256,-0.214813560681151,0.0573528540347976,0.85244503874558,-0.242569070521298,0.120873515961637,0.099241047471305,0.948212522480727,0.999366176527893,0.998689714409473,0.994441056391235,0.998796349974916,0.999855958650474
"14",25,"myo9aa",0.0203330759215194,0.796487448920969,0.583679567246377,0.552188655632246,0.179728364099556,0.795048901128469,0.059821742281748,0.915141326461643,0.338163842771962,0.997613292897876,0.999366176527893,0.998689714409473,0.98988985892164,0.998796349974916,0.999855958650474
"15",25,"senp8",0.0212420553160451,0.651771151376022,0.197183725355417,-0.0623271938290041,0.789870518402512,0.42303608482149,0.0724987899716216,0.828297268495791,0.786562919493833,0.997613292897876,0.999366176527893,0.998689714409473,0.966255444642816,0.998796349974916,0.999855958650474
"16",25,"LOC111580711",0.0114169273598915,0.894959833904874,0.341017818613922,-0.0176778403181554,0.967283933235266,0.0799711358152431,-0.356292977716815,0.566552909318559,0.920529369527345,0.997613292897876,0.999366176527893,0.998689714409473,0.943198304071214,0.998796349974916,0.999855958650474
"17",25,"anp32a",0.0275473733466266,0.472523967262159,0.679876334296631,0.0329303182064967,0.861535005909551,0.752191264741324,0.529798786390094,0.0717607547623958,0.161501090579781,0.997613292897876,0.999366176527893,0.998689714409473,0.987547929637337,0.990957662515648,0.999855958650474
"18",25,"coro2ba",0.0442251370205548,0.804809517513301,0.690333905702424,0.488274267427984,0.586559674765386,0.55389967770224,0.153971791919299,0.903848266132144,0.792723462457604,0.997613292897876,0.999366176527893,0.998689714409473,0.972303921250291,0.998796349974916,0.999855958650474
"19",25,"LOC111564424",-0.00771976247693883,0.836926603057595,0.420830939377325,0.0490354944100278,0.793313322325262,0.840654514928627,-0.632068343379661,0.0357132745476473,0.077982103078847,0.997613292897876,0.999366176527893,0.998689714409473,0.994441056391235,0.975913183635706,0.999855958650474
"20",25,"LOC111564416",0.0112545393713909,0.832307713569714,0.316769439730491,0.331758078001343,0.227801468676965,0.70852735291329,-0.168056268590695,0.658737091370556,0.402420848735573,0.997613292897876,0.999366176527893,0.998689714409473,0.984125817094893,0.998796349974916,0.999855958650474
"21",25,"cpeb1b",-0.063240256749284,0.561222258534698,0.811670371817018,-0.382521427149382,0.482716448147162,0.802207641981877,-0.0660638573074636,0.931581556267629,0.785262083559454,0.997613292897876,0.999366176527893,0.998689714409473,0.98988985892164,0.998796349974916,0.999855958650474
"22",25,"LOC111564418",-0.0067861832516942,0.882610003170976,0.35345273274016,-0.203696576876986,0.383306540422235,0.891072718358501,-0.296341689196927,0.375448015039305,0.523502470118237,0.997613292897876,0.999366176527893,0.998689714409473,0.996327929421346,0.998796349974916,0.999855958650474
"23",25,"LOC111564417",-0.155464142083975,0.00841295695834456,0.440227804240849,-0.340765174280422,0.180997135958616,0.0262826682220594,-0.303394017250218,0.391698397176692,0.633690868028255,0.734346247612298,0.999366176527893,0.998689714409473,0.868393149304997,0.998796349974916,0.999855958650474
"24",25,"LOC111564410",0.0110823383297236,0.895905927233563,0.012856762026553,0.302816917383324,0.478997805627736,0.41117268889652,-0.144631881820751,0.810953030376303,0.866618240313112,0.997613292897876,0.999366176527893,0.998689714409473,0.966255444642816,0.998796349974916,0.999855958650474
"25",25,"cars1",-0.036860022086502,0.793521215535562,0.81751187272977,0.0698743679136749,0.920616977215739,0.745604268678123,-0.718005337582247,0.479592129567312,0.762275067190024,0.997613292897876,0.999366176527893,0.998689714409473,0.986363083996563,0.998796349974916,0.999855958650474
"26",25,"pex16",0.0970632195638646,0.149535993877302,0.615153059016935,0.230455417443326,0.474362331569885,0.153981866472117,0.00443118007801902,0.99222192249343,0.971560396921041,0.986564096339142,0.999366176527893,0.998689714409473,0.957573131571909,0.998796349974916,0.999855958650474
"27",25,"arfgap2",0.084628007579081,0.598222950300491,0.642085563526768,-0.115812459808807,0.884244164184536,0.488285692322099,-0.494322453132795,0.665257492845623,0.855615514449662,0.997613292897876,0.999366176527893,0.998689714409473,0.9711151398241,0.998796349974916,0.999855958650474
