"","cluster","gene","KT_estimate","KT_summary_p.value","KT_anova_p.value","m_d_estimate","m_d_p.value","status_anova_p.value","interaction_estimate","interaction_summary_p.value","interaction_anova_p.value","KT_summary_q.value","KT_anova_q.value","m_d_q.value","status_anova_q.value","interaction_summary_q.value","interaction_anova_q.value"
"1",21,"LOC129348986",0.00623744276143902,0.973398006601977,0.476722622288626,0.879350255033582,0.359074013069075,0.629576765449031,-0.650180861141782,0.631782744079148,0.512032281070986,0.999202091851831,0.992744466031661,0.951887002925395,0.970916357224254,0.999806703026032,0.975938474912809
"2",21,"trip4",-0.142563203995011,0.538586460579262,0.969974639367577,-0.535346027037279,0.644529481319164,0.78848017198153,-0.198226110233591,0.904843391194785,0.948146585949193,0.959888679697013,0.997002020800419,0.972900408553089,0.98117618165868,0.999806703026032,0.998812852283441
"3",21,"chrna7a",0.0760179828487547,0.123745784098473,0.221005474897935,0.0898304281425594,0.702556552302524,0.673142493739567,0.498945789729755,0.157616708716051,0.332353470303018,0.841364885302982,0.992270876522371,0.977932026390845,0.975095162368839,0.88281489208893,0.942347363624529
"4",21,"cln6a",0.181598647932251,0.00813321425640646,0.0262516834897307,0.438706192463287,0.149663829426654,0.113934080148959,0.231987962020169,0.57981267517655,0.567472924799238,0.704398008588696,0.992270876522371,0.91702462998421,0.888936922223709,0.999806703026032,0.988918384572752
"5",21,"LOC118470268",0.0562705926707522,0.29341171722516,0.694846029200103,0.137503377932874,0.602232125079341,0.448413789488764,0.198701113298628,0.599915742876755,0.831427346234837,0.920144547505186,0.994579457089535,0.972900408553089,0.950372790213174,0.999806703026032,0.998812852283441
"6",21,"rxfp3.3a2",0.0221278728064892,0.426250767112104,0.78027564151802,-0.0831975565884917,0.54902149242883,0.194249886724022,-0.267339712466804,0.19392008639669,0.304746925992577,0.940115876189627,0.994579457089535,0.972900408553089,0.906707146254317,0.904296747858074,0.932102468843954
"7",21,"rps17",-0.0701936905145605,0.373610577501017,0.0285874464632279,-0.101645553738354,0.79420562771884,0.851215715238103,0.0316744917458847,0.954782847606389,0.959525682158576,0.932847667157562,0.992270876522371,0.984338992946363,0.98842402364604,0.999806703026032,0.998812852283441
"8",21,"csnk1g1",0.563246323186504,0.0178873910281428,0.396442653142772,2.06411228218142,0.0674949749952553,0.119930744164889,0.964310104749525,0.52292917501221,0.302069180082453,0.710330952923969,0.992270876522371,0.855516978000917,0.896156419264722,0.999806703026032,0.932102468843954
"9",21,"LOC111571203",-0.00601535516125929,0.949348845332647,0.834821550254435,0.256612392560895,0.592153556224074,0.895056532449384,0.0500352263829211,0.941616227786442,0.793294141774387,0.999202091851831,0.996526275285431,0.972900408553089,0.990847851402391,0.999806703026032,0.998812852283441
"10",21,"neo1a",-0.10644761867231,0.658096336993843,0.505227728776347,0.135669003945128,0.910239545820496,0.45020753198758,-0.298881332497129,0.862722325297777,0.90548239346515,0.978001127821583,0.992744466031661,0.992796382677468,0.950372790213174,0.999806703026032,0.998812852283441
"11",21,"LOC129349243",0.0403317013309501,0.483156368801039,0.262366552734344,-0.0191290175697872,0.946614720586059,0.695710609332006,1.03671449951139,0.0253288023858634,0.0648707420046695,0.951783819760439,0.992270876522371,0.994085707194343,0.976490309555,0.712053493102523,0.816637349511121
"12",21,"LOC111567962",0.123725504233375,0.60781600053821,0.774096542725931,-0.401191338323872,0.739605719630626,0.419661691037834,1.82791906754633,0.302496527153292,0.44122046770926,0.973584815667431,0.994579457089535,0.9784981063908,0.947861718680097,0.968715002617845,0.96216608978609
"13",21,"bbs4",0.115277617496403,0.366253175524401,0.450533349681054,0.204268696195159,0.745897752774672,0.924960767152581,1.88063800757767,0.0564893376666834,0.142756726871834,0.932847667157562,0.992270876522371,0.979425830980344,0.992796734801219,0.762102688164583,0.884325784254026
"14",21,"scamp2l",-0.0537967352666843,0.559580424425444,0.82363993413447,-0.754266690898991,0.12132147002248,0.723576635940406,0.56190985531973,0.402300870154151,0.175676078060035,0.962078508026873,0.996526275285431,0.914749374472027,0.978092805651775,0.994323800993063,0.895478786760928
"15",21,"myo9aa",-0.121762344382961,0.077011727755039,0.520869409767057,-0.593741825354732,0.0849300280763254,0.376181629832299,-0.277898895927931,0.549701255649866,0.307927154857174,0.808460116539108,0.992744466031661,0.88521630935486,0.946168616099033,0.999806703026032,0.932102468843954
"16",21,"senp8",0.0104931520590582,0.742160016742936,0.208062839256064,-0.0793480919665024,0.621638774814748,0.20637848544511,0.321691925344019,0.179439062725278,0.347952337097256,0.9791482179829,0.992270876522371,0.972900408553089,0.909706048717653,0.895853239772898,0.9433890607256
"17",21,"LOC111580711",-0.0104328905399569,0.711410157896465,0.00244875715118204,-0.430503284049417,0.00978494079979944,0.185817494914091,0.497789862905779,0.028931505958699,0.00161205879211297,0.978001127821583,0.992270876522371,0.807676220943972,0.906707146254317,0.713584085369384,0.800327460950186
"18",21,"anp32a",-0.115649826543259,0.0176559846004449,0.948942240303103,-0.489098894055534,0.0387343399960368,0.0323939115333929,-0.284615609247446,0.362040842043064,0.242476432324132,0.710330952923969,0.996716729854628,0.834202163320841,0.804034498325329,0.987766150461618,0.912963462776473
"19",21,"coro2ba",0.0868999421767507,0.456547776443277,0.754677531199214,-0.554268976693795,0.348350027441017,0.2756031890193,0.625414106905255,0.457611811743262,0.2676081306148,0.945969284469633,0.994579457089535,0.951887002925395,0.925035918921649,0.999806703026032,0.919325764945856
"20",21,"itga11a",0.116594013352525,0.186242934109997,0.100211845931283,-0.0324141140439967,0.939228405079461,0.36507551183283,0.0315108502859195,0.95882818117459,0.942929896639831,0.863926796861884,0.992270876522371,0.992976826690269,0.945963499773717,0.999806703026032,0.998812852283441
"21",21,"LOC111564416",-0.110437999855212,0.0835968062787613,0.36370867411186,-0.413929591935041,0.183576877437956,0.199665395465471,-0.482710361470931,0.273496228915696,0.408934755452569,0.808460116539108,0.992270876522371,0.936665904155139,0.906707146254317,0.953151243666033,0.954662162636782
"22",21,"cpeb1b",-0.0811217982360563,0.430356190025829,0.0289208135388204,0.503508207403164,0.333622645615039,0.769825656292371,0.294147692998306,0.688635170182817,0.500536963682084,0.940955733582392,0.992270876522371,0.949544223182542,0.980563008837508,0.999806703026032,0.975086109808864
