cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
17	NR5A2	5.23524603960607e-141	4.71092057914701e-145	6.70666634847067	0.778	0.015
17	ZIC2	5.98758890408009e-60	5.38791406828048e-64	4.32723084949941	0.978	0.128
17	CALB2	2.12401159508729e-55	1.91128551704067e-59	4.67342084405713	0.844	0.094
17	GPC3	1.31754251028824e-41	1.1855867095188e-45	3.87666673534545	0.956	0.196
17	FGF10	5.95180871599217e-41	5.35571737243964e-45	5.87683362018884	0.244	0.005
17	LHX9	2.94893997075701e-40	2.65359486255468e-44	2.92668196044228	0.844	0.114
17	ADRB2	1.43859876638709e-39	1.29451882154872e-43	3.92277051557628	0.533	0.042
17	ZIC3	4.8333752152009e-37	4.3492983129676e-41	3.33454415668323	0.956	0.191
17	ZIC1	4.13296466079508e-36	3.71903595860261e-40	2.93715194687097	0.956	0.19
17	ZIC5	3.76723273257751e-35	3.38993317068074e-39	3.88400556361362	0.556	0.054
17	TCF7L2	2.84254064825456e-31	2.55785174863184e-35	2.90995990980544	1	0.307
17	LYPD1	6.92042953311628e-30	6.22732793405586e-34	3.00250039400418	0.8	0.14
17	AGTR1	1.89166906041423e-29	1.70221277820051e-33	7.73459705469885	0.133	0.001
17	NTNG1	7.62463861462014e-29	6.86100838173324e-33	4.29123372428973	1	0.389
17	CPNE2	3.37764632261884e-23	3.03936499830724e-27	3.01288518138909	0.911	0.339
17	PLEKHH1	6.10927893261075e-22	5.49741647854832e-26	4.89782109914119	0.156	0.004
17	PCBP3	5.00800863055348e-19	4.50644167241382e-23	4.27728567542588	0.133	0.003
17	OLFM1	1.24224163346549e-17	1.11782743945423e-21	3.00671888798013	0.956	0.531
17	NOS1	1.86832568609468e-17	1.68120731224213e-21	2.12944735775268	0.756	0.19
17	RAB26	6.74924913468338e-15	6.07329176161557e-19	2.35666758250679	0.8	0.301
17	HTR2C	1.36984199483508e-14	1.23264824514989e-18	1.84522978597171	0.956	0.395
17	ERBB4	6.56343921199715e-14	5.90609125528403e-18	1.79151231099281	1	0.653
17	R3HDM1	1.3047765071549e-13	1.17409925956529e-17	2.0012603066103	0.933	0.543
17	TMEM163	3.69445183712097e-13	3.32444149835415e-17	2.94838947451833	0.867	0.39
17	PDLIM4	1.10411597205188e-12	9.93535473816144e-17	3.04940134669639	0.244	0.024
17	EPHA5	1.49121954384732e-12	1.3418694716524e-16	2.00625133066807	0.778	0.262
17	GALNT9	2.66953441792783e-12	2.40217260679189e-16	1.96018878725036	0.867	0.392
17	NXPH3	6.44989048694968e-12	5.80391477274335e-16	2.26443965301312	0.644	0.19
17	CHRM3	1.15004704293592e-11	1.0348664113524e-15	3.00607460982732	0.444	0.092
17	TNFRSF19	2.33541905072051e-11	2.10151988726763e-15	3.02842686869726	0.311	0.044
17	SLC17A6	2.72339526846348e-11	2.45063913296453e-15	1.79691540287274	0.978	0.502
17	THBS1	4.26091074159691e-11	3.83416785890121e-15	3.13140441065593	0.2	0.018
17	NRN1	5.93475965973003e-11	5.34037582986595e-15	1.7222949061662	0.822	0.321
17	ZIC4	6.95612833702385e-11	6.25945139658405e-15	3.10010711301123	0.333	0.052
17	HCN2	1.540088619701e-10	1.38584416422298e-14	2.89315290431709	0.489	0.118
17	NEUROD2	3.19644704389279e-10	2.87631336623125e-14	2.24037080300396	0.622	0.175
17	PTPRS	3.47878361683334e-10	3.13037309172441e-14	1.2536281741227	0.956	0.736
17	LUZP2	5.83662807396639e-10	5.25207241425933e-14	1.241000929869	0.978	0.739
17	MTNR1A	1.69469859023393e-09	1.52496948639785e-13	2.34042925299328	0.511	0.133
17	AFF2	1.75082687435502e-09	1.57547635593901e-13	1.4328236670089	0.933	0.556
17	B4GALT2	1.84923629775688e-09	1.6640297829181e-13	1.6311000156155	0.911	0.589
17	EDIL3	2.33900336133184e-09	2.10474521851151e-13	1.58440309016862	0.844	0.36
17	GRIK2	2.35503486992095e-09	2.1191711238378e-13	1.42952106788954	0.978	0.52
17	ZBTB18	1.20633860101988e-08	1.08552020248347e-12	1.45888719392569	0.689	0.216
17	TNR	1.42195473854423e-08	1.27954174259357e-12	1.29009245967755	0.889	0.382
17	SORCS2	3.68446516710226e-08	3.31545502303812e-12	1.40698086079338	0.933	0.56
17	CBLN1	3.71467465044723e-08	3.34263893678325e-12	1.32962715116636	0.667	0.214
17	PROM1	4.39577265102451e-08	3.95552294702107e-12	1.30966774165536	0.667	0.232
17	PPP2R5B	7.48324049207634e-08	6.73377170167942e-12	1.29021199125106	0.956	0.585
17	KCNH4	1.09919425495948e-07	9.89106681327709e-12	2.53167906764067	0.378	0.088
17	STRBP	1.35262562541918e-07	1.21715614633238e-11	1.3871675971596	0.889	0.447
17	SORCS3	2.18283579362219e-07	1.96421829714945e-11	0.442234254241469	0.933	0.436
17	ATRNL1	2.7748900822042e-07	2.49697658796382e-11	0.60912288800148	0.956	0.657
17	ELAVL2	2.93912340614778e-07	2.64476145608547e-11	1.32902393442501	0.956	0.521
17	SHISA8	3.59675616788457e-07	3.23653034093815e-11	2.1642777953618	0.8	0.404
17	KCTD15	3.86510042736022e-07	3.47799912477299e-11	2.26068245987628	0.378	0.086
17	TMEM65	4.73478749822756e-07	4.26058444904846e-11	1.88352440717325	0.667	0.264
17	CACNA1B	5.20811315967578e-07	4.68650513783477e-11	1.12253418404721	0.911	0.432
17	CARMIL3	7.03176868259427e-07	6.32751613659163e-11	2.48355878557306	0.733	0.344
17	CNIH3	1.31956729963061e-06	1.18740871018681e-10	1.1879417906652	0.8	0.376
17	PLXNB2	1.53275436950095e-06	1.37924446099249e-10	1.93099614879037	0.867	0.519
17	TMEM235	1.93237687711794e-06	1.73884358599652e-10	2.56362175571935	0.422	0.12
17	CBLN2	2.69881179909446e-06	2.42851777116392e-10	2.43107765799065	0.511	0.172
17	PTPRN2	3.77595137642496e-06	3.39777861641767e-10	0.529789647308748	1	0.831
17	SCHIP1	7.76775566659709e-06	6.98979183532538e-10	1.17673081869397	0.933	0.6
17	KCNB2	8.0674975000834e-06	7.25951363275749e-10	2.3439074140867	0.444	0.137
17	GABRG3	1.1010622445006e-05	9.90787586160892e-10	0.555081624606737	0.822	0.386
17	AXIN2	1.17709744894206e-05	1.05920763874926e-09	0.975724957172758	0.689	0.285
17	DNAJB5	1.21487983001911e-05	1.09320600199686e-09	2.87925555793002	0.222	0.037
17	CAMK2D	1.58931321873186e-05	1.43013877326722e-09	1.45212413011325	0.711	0.323
17	SCRT1	2.8861445756503e-05	2.59708861302106e-09	2.32875087825352	0.467	0.165
