,0,3,4,5,6,7,8,9,10,12
0,9.591605363087687,10.20735140645795,10.377943263051261,10.030750293961527,10.116823619853529,10.336149737304684,10.357726285561265,9.936616591127736,10.26654057482475,10.134222506795195
3,9.494740431315218,10.80131555406581,10.080551644344537,9.784364639296294,9.645438692303797,10.578161709958994,9.673748293436468,10.610358928826335,10.420132663469353,9.988147643751889
4,10.247271371545231,8.461329411316793,9.331400561069582,9.890756193399834,9.805637070497086,9.071095286718549,10.447981110350353,11.373895269550161,9.8398377522972,10.229607015674407
5,9.438914709325212,10.320363187926949,10.460781557532616,10.112863557277677,9.93848498266508,9.714713976532256,10.686029040018624,10.473414000677229,9.896610908538818,9.784076079607562
6,9.324998779199388,11.116764904311907,9.908017661571764,10.313189695258002,9.634708162595667,10.79943144878583,9.934696886204526,9.590346799741829,10.26177181288683,10.77763402993319
7,10.059077057312043,9.310266390307987,8.929675103148053,10.466335423834247,9.634858858349775,9.588867097717854,9.147628454384634,10.150483138833254,9.117797382990293,10.901667245115396
8,10.528203530872993,9.352443322640028,10.682992462373003,10.750445156950482,11.042044309286934,9.612272075019167,9.718472720300534,8.627370826458527,9.83634228671223,9.661494160014964
9,9.747756059581011,10.414779418473874,10.034509235056172,9.663905701289075,9.542277687745532,9.836810854840106,9.777080247469232,9.911729512394615,10.06136144393117,9.972326297536108
10,10.906500428445463,8.754820467736254,11.500267726286,9.667268914455898,11.272921525412187,11.64353615786245,10.439288651209125,9.912269257366354,10.405712231077848,9.264985235145318
12,10.660932269315747,11.260565936762442,8.693860785566992,9.320120424276963,9.366805091290408,8.818961655260109,9.817348311065214,9.41351567502394,9.893892943271512,9.28583978642596
