"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",173,196,125,746,1010,581,0.231903485254692,0.194059405940594,0.215146299483649,0.415757355450252,0.185215007212433,0.539767575188096,0.517735915870413,FALSE,NA,"LOC129348986",4,0.753812828308837,0.463360192259675,0.978270163394654,0.88505549543699
"2",134,106,77,746,1010,581,0.179624664879357,0.104950495049505,0.132530120481928,0.00157861105552844,0.000378646517585683,0.0473178616149811,0.189228064361147,FALSE,NA,"trip4",4,0.0575478652781381,0.017225808791763,0.978270163394654,0.684896137441126
"3",61,46,36,746,1010,581,0.081769436997319,0.0455445544554455,0.0619621342512909,0.0417294005752421,0.0118008303292449,0.246988902089966,0.234994118524554,FALSE,NA,"cln6a",4,0.303844497839307,0.127340550279056,0.978270163394654,0.733590335220129
"4",4,5,3,746,1010,581,0.00536193029490617,0.00495049504950495,0.00516351118760757,0.992857050091256,0.90502225111711,0.960519958187095,0.95388131018057,TRUE,NA,"LOC118470268",4,0.995676988234789,0.955682085557035,0.990404075845745,0.984647848531009
"5",2,7,3,746,1010,581,0.00268096514745308,0.00693069306930693,0.00516351118760757,0.659084318613509,0.364251822536698,0.518562394849304,0.820310231082064,FALSE,NA,"calml4a",4,0.888027822625584,0.653138111858806,0.978270163394654,0.967101765472188
"6",2,3,2,746,1010,581,0.00268096514745308,0.00297029702970297,0.00344234079173838,0.968726375706112,0.910484749823013,0.802313217974609,0.871446181672854,TRUE,NA,"LOC111568352",4,0.985010040713073,0.955682085557035,0.978270163394654,0.971286976447932
"7",35,40,23,746,1010,581,0.046916890080429,0.0396039603960396,0.0395869191049914,0.713332211045913,0.454283816252111,0.517492490799583,0.998660958067545,TRUE,NA,"rps17",4,0.908820440720847,0.70619870884964,0.978270163394654,0.999266060441556
"8",122,147,85,746,1010,581,0.163538873994638,0.145544554455446,0.146299483648881,0.692324847221979,0.43197709615717,0.503120976207199,0.938181974589588,FALSE,NA,"csnk1g1",4,0.907027969233831,0.690174158544054,0.978270163394654,0.982906231569915
"9",49,50,24,746,1010,581,0.0656836461126005,0.0495049504950495,0.0413080895008606,0.317579800521023,0.426261235006344,0.131867852669081,0.424214017504952,FALSE,NA,"LOC111571203",4,0.686535447727922,0.690174158544054,0.978270163394654,0.840395995771466
"10",83,72,49,746,1010,581,0.111260053619303,0.0712871287128713,0.0843373493975904,0.0332637738746142,0.00989767956896547,0.137707659034903,0.353990794327229,FALSE,NA,"neo1a",4,0.277251121854692,0.115757988953184,0.978270163394654,0.788959858506708
"11",5,3,2,746,1010,581,0.00670241286863271,0.00297029702970297,0.00344234079173838,0.560907542892468,0.327411488774393,0.44494625810821,0.920759571609515,FALSE,NA,"LOC129349243",4,0.832013624924652,0.61509224983778,0.978270163394654,0.97600944190312
"12",185,195,116,746,1010,581,0.24798927613941,0.193069306930693,0.199655765920826,0.0147206380339458,0.0058368600563295,0.0372950834318235,0.749758630598309,TRUE,NA,"LOC111567962",4,0.188744933256777,0.0873677449061974,0.978270163394654,0.940987538052932
"13",51,32,20,746,1010,581,0.0683646112600536,0.0316831683168317,0.0344234079173838,0.00569639012934976,0.00452087795603951,0.0153483491828286,0.916752787996278,FALSE,NA,"bbs4",4,0.123939639784034,0.0767557172869405,0.765748152281664,0.974149381698123
"14",3,3,2,746,1010,581,0.00402144772117962,0.00297029702970297,0.00344234079173838,0.933235850137012,0.710106059177186,0.864496237911885,0.871446183692643,TRUE,NA,"scamp2l",4,0.977553478353661,0.879523970129793,0.978270163394654,0.971286976447932
"15",5,5,4,746,1010,581,0.00670241286863271,0.00495049504950495,0.00688468158347676,0.851169072511592,0.63091901458037,0.967986244360337,0.621968935937201,TRUE,NA,"LOC129347348",4,0.964460596484891,0.837287063778158,0.990404075845745,0.916348271873445
"16",123,123,79,746,1010,581,0.164879356568365,0.121782178217822,0.135972461273666,0.0795931852229263,0.0252872227740002,0.207432645377317,0.441859184249114,FALSE,NA,"myo9aa",4,0.402943550205826,0.182639625351344,0.978270163394654,0.846209273882625
"17",9,7,3,746,1010,581,0.0120643431635389,0.00693069306930693,0.00516351118760757,0.340272142001371,0.269129611790127,0.200909910300651,0.668726481967013,TRUE,NA,"senp8",4,0.704373270330854,0.549665625113474,0.978270163394654,0.916348271873445
"18",3,7,2,746,1010,581,0.00402144772117962,0.00693069306930693,0.00344234079173838,0.574705958733058,0.428893282848284,0.864496263324831,0.381391739034746,TRUE,NA,"LOC111580711",4,0.839141907615622,0.690174158544054,0.978270163394654,0.804940067399443
"19",15,26,22,746,1010,581,0.0201072386058981,0.0257425742574257,0.0378657487091222,0.13973354422776,0.440652700906563,0.0550942973181596,0.1760724451967,TRUE,NA,"anp32a",4,0.504593864235353,0.692222063623268,0.978270163394654,0.673225366978076
"20",86,83,59,746,1010,581,0.115281501340483,0.0821782178217822,0.101549053356282,0.377528446496429,0.171910434000181,0.697971597452983,0.362106550936139,FALSE,NA,"coro2ba",4,0.729693909812972,0.451500103073244,0.978270163394654,0.797223544866891
"21",12,11,9,746,1010,581,0.0160857908847185,0.0108910891089109,0.0154905335628227,0.717780523598094,0.434522606636203,0.886614384590787,0.556240123399479,FALSE,NA,"itga11a",4,0.908820440720847,0.690174158544054,0.979892246495266,0.901005335735066
"22",4,2,1,746,1010,581,0.00536193029490617,0.00198019801980198,0.00172117039586919,0.389915830490494,0.249176538238244,0.30850102480019,0.908782199037597,TRUE,NA,"LOC111564424",4,0.733797608198114,0.536143915072011,0.978270163394654,0.971286976447932
"23",7,16,7,746,1010,581,0.00938337801608579,0.0158415841584158,0.0120481927710843,0.490614078336109,0.244659101452194,0.638240990445042,0.542882353523584,TRUE,NA,"LOC111564416",4,0.798620097549778,0.536143915072011,0.978270163394654,0.893762092353786
"24",20,16,11,746,1010,581,0.0268096514745308,0.0158415841584158,0.0189328743545611,0.59411557030261,0.325060071690542,0.505463510520927,0.801976633787795,FALSE,NA,"cpeb1b",4,0.846271004961251,0.612713263353572,0.978270163394654,0.963819382168084
"25",16,16,11,746,1010,581,0.0214477211796247,0.0158415841584158,0.0189328743545611,0.759019606376182,0.457813832224084,0.750798876607262,0.717194071037591,FALSE,NA,"LOC111564418",4,0.916241086598982,0.709890856840238,0.978270163394654,0.92699881257604
"26",8,5,2,746,1010,581,0.0107238605898123,0.00495049504950495,0.00344234079173838,0.214414079087185,0.173451243645897,0.149002019013296,0.663392466017444,TRUE,NA,"LOC111564417",4,0.595038356754851,0.451500103073244,0.978270163394654,0.916348271873445
"27",40,38,22,746,1010,581,0.0536193029490617,0.0376237623762376,0.0378657487091222,0.251535849791798,0.136143151574993,0.192724212431609,0.989801157336343,FALSE,NA,"LOC111564410",4,0.631315648306971,0.404012201870138,0.978270163394654,0.996500083007458
"28",37,50,31,746,1010,581,0.049597855227882,0.0495049504950495,0.0533562822719449,0.935977361619284,0.992924181398561,0.758088141802674,0.736563180485172,TRUE,NA,"cars1",4,0.978720347917168,0.995939621696783,0.978270163394654,0.933507630680277
"29",32,24,18,746,1010,581,0.0428954423592493,0.0237623762376238,0.0309810671256454,0.0813701185733323,0.0261377331907631,0.260173991158935,0.388532474171031,TRUE,NA,"pex16",4,0.406694838216748,0.183854709478585,0.978270163394654,0.807346389565753
"30",57,45,38,746,1010,581,0.0764075067024129,0.0445544554455446,0.0654044750430293,0.0263392019028487,0.00754874100444051,0.445089783116811,0.0913002025733191,FALSE,NA,"arfgap2",4,0.249897646880836,0.102013018778503,0.978270163394654,0.566607208901565
"31",123,100,93,746,1010,581,0.164879356568365,0.099009900990099,0.160068846815835,5.44151061723313e-05,4.92321234974223e-05,0.813822491599756,0.000369150266883516,TRUE,NA,"glceb",4,0.00377567673668016,0.00316349917290441,0.978270163394654,0.0280928456558266
"32",15,13,13,746,1010,581,0.0201072386058981,0.0128712871287129,0.0223752151462995,0.316309522280642,0.235282215207779,0.775593534979298,0.155108541560643,TRUE,NA,"tle3b",4,0.685675883238426,0.524211006455919,0.978270163394654,0.638291309681666
"33",3,1,2,746,1010,581,0.00402144772117962,0.00099009900990099,0.00344234079173838,0.465766553002634,0.224220639191635,0.864496295440215,0.308429863553337,TRUE,NA,"uacab",4,0.781921856203294,0.513623666679975,0.978270163394654,0.757609953721253
"34",90,100,65,746,1010,581,0.120643431635389,0.099009900990099,0.111876075731497,0.626015075916093,0.333120878543499,0.658122334513201,0.640953951994411,FALSE,NA,"LOC111564639",4,0.86767228616829,0.618872560273073,0.978270163394654,0.916348271873445
"35",78,59,53,746,1010,581,0.10455764075067,0.0584158415841584,0.0912220309810671,0.0112560467190016,0.00338240919110749,0.488478519558101,0.0387957999577407,FALSE,NA,"pias1a",4,0.166578111661512,0.0664965540261299,0.978270163394654,0.438217401164248
"36",10,9,10,746,1010,581,0.0134048257372654,0.00891089108910891,0.0172117039586919,0.349147404360615,0.371515130549863,0.573269324052187,0.149381096898361,TRUE,NA,"skor1a",4,0.707580271158777,0.659628210107376,0.978270163394654,0.638291309681666
