"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",133,212,161,282,514,321,0.471631205673759,0.412451361867704,0.501557632398754,0.314957271618464,0.331237426978744,0.630850872241911,0.138392814469944,FALSE,NA,"LOC129348986",10,0.886762923044905,0.776858734560578,0.978663979793595,0.887507667767324
"2",47,66,51,282,514,321,0.166666666666667,0.1284046692607,0.158878504672897,0.603207180194723,0.3930192098005,0.996251036544616,0.384715187805569,FALSE,NA,"trip4",10,0.951744473140396,0.814911867504697,0.998452180372011,0.959188467190381
"3",21,34,25,282,514,321,0.074468085106383,0.066147859922179,0.0778816199376947,0.985596668612845,0.930711711866078,0.93611073013116,0.864897227512277,FALSE,NA,"cln6a",10,0.994824178645693,0.978455480763332,0.980256250139081,0.985301600902976
"4",2,6,5,282,514,321,0.00709219858156028,0.0116731517509728,0.0155763239875389,0.635073396680813,0.539607928424014,0.344112917986624,0.631535479866571,TRUE,NA,"LOC118470268",10,0.952207796271041,0.886953249260191,0.978663979793595,0.977432948400387
"5",4,7,4,282,514,321,0.0141843971631206,0.0136186770428016,0.0124610591900312,0.982059424145604,0.947864438286216,0.853685617839779,0.886548571566612,TRUE,NA,"calml4a",10,0.994824178645693,0.978455480763332,0.978663979793595,0.985566771692027
"6",8,12,11,282,514,321,0.0283687943262411,0.0233463035019455,0.0342679127725857,0.767990946866672,0.743704534466831,0.721648862347807,0.467510385928492,FALSE,NA,"LOC111568352",10,0.984196062501667,0.925703739932978,0.978663979793595,0.97075363669907
"7",12,15,12,282,514,321,0.0425531914893617,0.0291828793774319,0.0373831775700935,0.595095555204124,0.321693251801611,0.746081463379443,0.515663103874546,TRUE,NA,"rps17",10,0.951744473140396,0.763221540903965,0.978663979793595,0.977159292050352
"8",60,97,58,282,514,321,0.212765957446809,0.188715953307393,0.180685358255452,0.654087486034228,0.534801429809055,0.363246233191743,0.71963402874264,FALSE,NA,"csnk1g1",10,0.960753172254573,0.886953249260191,0.978663979793595,0.979849653527066
"9",13,21,17,282,514,321,0.0460992907801418,0.0408560311284047,0.0529595015576324,0.724403226978211,0.742461767248967,0.694809951340238,0.42198194380301,FALSE,NA,"LOC111571203",10,0.978411161091162,0.924618152574857,0.978663979793595,0.963652590078624
"10",128,213,134,282,514,321,0.453900709219858,0.414396887159533,0.417445482866044,0.918810591985599,0.797011166417927,0.683218882921344,0.86933784625439,FALSE,NA,"neo1a",10,0.988727828048877,0.954846451620433,0.978663979793595,0.985566771692027
"11",3,6,6,282,514,321,0.0106382978723404,0.0116731517509728,0.0186915887850467,0.626181428392095,0.894959208568766,0.421849184805586,0.41139035209815,TRUE,NA,"LOC129349243",10,0.951744473140396,0.978455480763332,0.978663979793595,0.963652590078624
"12",40,63,57,282,514,321,0.141843971631206,0.122568093385214,0.177570093457944,0.352789819340016,0.644912222892866,0.368673206034922,0.154572062767186,FALSE,NA,"LOC111567962",10,0.898064663393385,0.906039875803391,0.978663979793595,0.887507667767324
"13",30,30,33,282,514,321,0.106382978723404,0.0583657587548638,0.102803738317757,0.0228987383280065,0.0154970825952547,0.886002639041971,0.0194830624002106,TRUE,NA,"bbs4",10,0.502157392134061,0.323988588503307,0.978663979793595,0.670294052507718
"14",17,20,13,282,514,321,0.0602836879432624,0.0389105058365759,0.0404984423676012,0.418738797579185,0.229951709202155,0.29069619587464,0.962272527136872,FALSE,NA,"scamp2l",10,0.913058048832664,0.723239842483866,0.978663979793595,0.988525638075871
"15",5,9,12,282,514,321,0.0177304964539007,0.0175097276264591,0.0373831775700935,0.152202436127438,0.981918556774434,0.154952207164825,0.0813074070992038,TRUE,NA,"myo9aa",10,0.788186222069799,0.991924614938554,0.978663979793595,0.856091966249049
"16",4,4,3,282,514,321,0.0141843971631206,0.00778210116731518,0.00934579439252336,0.684463699990838,0.393437424274027,0.582656495608287,0.809750373530529,TRUE,NA,"senp8",10,0.968899923309817,0.814911867504697,0.978663979793595,0.982063458155102
"17",2,2,2,282,514,321,0.00709219858156028,0.00389105058365759,0.00623052959501558,0.818159901234404,0.547257433334503,0.896592945878154,0.636973563561837,TRUE,NA,"LOC111580711",10,0.984196062501667,0.886953249260191,0.978663979793595,0.977432948400387
"18",10,14,19,282,514,321,0.0354609929078014,0.0272373540856031,0.059190031152648,0.116552169951844,0.521291223551665,0.208261533050883,0.0430996169550871,FALSE,NA,"anp32a",10,0.755713501971083,0.886953249260191,0.978663979793595,0.792828481408333
"19",68,113,89,282,514,321,0.24113475177305,0.219844357976654,0.277258566978193,0.254457662903184,0.546772777117021,0.355221191085729,0.0987739296634924,FALSE,NA,"coro2ba",10,0.861097028433026,0.886953249260191,0.978663979793595,0.858882622712784
"20",3,5,10,282,514,321,0.0106382978723404,0.00972762645914397,0.0311526479750779,0.0550986039354706,0.901979801873849,0.0987150688110943,0.0318318141252106,TRUE,NA,"itga11a",10,0.663891628757697,0.978455480763332,0.978663979793595,0.749057107281639
"21",2,7,6,282,514,321,0.00709219858156028,0.0136186770428016,0.0186915887850467,0.48457809033939,0.413101514398412,0.231995776283696,0.566209842806589,TRUE,NA,"LOC111564416",10,0.935101409852298,0.827252702420494,0.978663979793595,0.977159292050352
"22",19,29,18,282,514,321,0.0673758865248227,0.056420233463035,0.0560747663551402,0.792389056666225,0.53507363202766,0.564477882944712,0.983189552813998,TRUE,NA,"cpeb1b",10,0.984196062501667,0.886953249260191,0.978663979793595,0.99403591218509
"23",1,2,3,282,514,321,0.00354609929078014,0.00389105058365759,0.00934579439252336,0.535964108113543,0.939467176535067,0.399682741344608,0.335569997429458,TRUE,NA,"LOC111564421",10,0.935726556639026,0.978455480763332,0.978663979793595,0.931567238983285
"24",7,7,8,282,514,321,0.024822695035461,0.0136186770428016,0.0249221183800623,0.413140461997286,0.257050497467811,0.993759416418255,0.238557323894173,TRUE,NA,"LOC111564418",10,0.911636338066367,0.734026335584132,0.997290490486131,0.931567238983285
"25",5,10,3,282,514,321,0.0177304964539007,0.0194552529182879,0.00934579439252336,0.526674462041933,0.864140371722877,0.377282806344223,0.261542100103877,TRUE,NA,"LOC111564417",10,0.935726556639026,0.975514152669179,0.978663979793595,0.931567238983285
"26",25,21,8,282,514,321,0.0886524822695035,0.0408560311284047,0.0249221183800623,0.00133597596011593,0.00693280498683822,0.00127329860305679,0.22582290850139,TRUE,NA,"LOC111564410",10,0.0954961919169825,0.229583422101003,0.132361158258035,0.923457694459558
"27",15,29,14,282,514,321,0.0531914893617021,0.056420233463035,0.043613707165109,0.716252226930506,0.848812282051633,0.583963509003004,0.416576099857609,TRUE,NA,"cars1",10,0.976453680703761,0.9728538470246,0.978663979793595,0.963652590078624
"28",2,13,5,282,514,321,0.00709219858156028,0.0252918287937743,0.0155763239875389,0.198510688831776,0.0909878050519182,0.344112746948702,0.351679173897654,TRUE,NA,"pex16",10,0.829236623846827,0.565613735190775,0.978663979793595,0.931567238983285
"29",24,39,23,282,514,321,0.0851063829787234,0.075875486381323,0.0716510903426791,0.819353826978096,0.644677188760347,0.539047265264419,0.820840026738318,TRUE,NA,"arfgap2",10,0.984196062501667,0.906039875803391,0.978663979793595,0.982063458155102
"30",79,129,96,282,514,321,0.280141843971631,0.250972762645914,0.299065420560748,0.698456586257012,0.680698358759046,0.679489699753922,0.396989357115168,FALSE,NA,"glceb",10,0.974154065290489,0.906039875803391,0.978663979793595,0.963652590078624
"31",1,1,1,282,514,321,0.00354609929078014,0.00194552529182879,0.00311526479750779,0.904771204388161,0.670809197169847,0.926899142147408,0.738907884986105,TRUE,NA,"LOC111564414",10,0.984196062501667,0.906039875803391,0.978663979793595,0.979849653527066
"32",19,29,25,282,514,321,0.0673758865248227,0.056420233463035,0.0778816199376947,0.471136279245627,0.535073593062441,0.620944868081372,0.221838691752272,TRUE,NA,"tle3b",10,0.929247875528295,0.886953249260191,0.978663979793595,0.92210318217466
"33",25,15,10,282,514,321,0.0886524822695035,0.0291828793774319,0.0311526479750779,0.320937708025803,0.246561946718975,0.167096669006847,0.785831048975878,FALSE,NA,"uacab",10,0.889419152529791,0.734026335584132,0.978663979793595,0.982063458155102
"34",49,85,52,282,514,321,0.173758865248227,0.165369649805447,0.161993769470405,0.958084050102706,0.873931569644104,0.769886862960513,0.872835084303408,FALSE,NA,"LOC111564639",10,0.994824178645693,0.978455480763332,0.978663979793595,0.985566771692027
"35",54,69,57,282,514,321,0.191489361702128,0.134241245136187,0.177570093457944,0.500246126749848,0.24537550521824,0.673432187557326,0.467505791409446,FALSE,NA,"pias1a",10,0.935726556639026,0.733629309275947,0.978663979793595,0.97075363669907
"36",2,5,5,282,514,321,0.00709219858156028,0.00972762645914397,0.0155763239875389,0.584927408627153,0.704434243871306,0.344112800054706,0.453886443531565,TRUE,NA,"skor1a",10,0.949239085265814,0.91186613143443,0.978663979793595,0.963652590078624
"37",36,50,46,282,514,321,0.127659574468085,0.0972762645914397,0.143302180685358,0.42266993152389,0.506103796235986,0.554820568233011,0.189705413029284,FALSE,NA,"map2k5",10,0.914450548892697,0.87595013524277,0.978663979793595,0.897333093095434
"38",5,17,10,282,514,321,0.0177304964539007,0.0330739299610895,0.0311526479750779,0.46985519168504,0.229838532741248,0.305630487798059,0.898072741321334,FALSE,NA,"smad3a",10,0.927503938326963,0.723088061497214,0.978663979793595,0.985790149195157
"39",3,8,10,282,514,321,0.0106382978723404,0.0155642023346304,0.0311526479750779,0.1554828464187,0.571390605224366,0.098714967960464,0.138979801812282,TRUE,NA,"tmem208",10,0.791576505220269,0.892135797387362,0.978663979793595,0.887507667767324
"40",4,5,1,282,514,321,0.0141843971631206,0.00972762645914397,0.00311526479750779,0.414853296345874,0.634377019040867,0.184721701796823,0.300318161571687,FALSE,NA,"slc39a1",10,0.911636338066367,0.906039875803391,0.978663979793595,0.931567238983285
"41",48,83,54,282,514,321,0.170212765957447,0.16147859922179,0.168224299065421,0.971920778027258,0.839544463600114,0.998606493219206,0.838530850833522,FALSE,NA,"LOC111565738",10,0.994824178645693,0.967085423251428,0.999541330457927,0.982063458155102
"42",10,11,5,282,514,321,0.0354609929078014,0.0214007782101167,0.0155763239875389,0.264843746451197,0.241330535411091,0.128007995531085,0.552014654637748,TRUE,NA,"mibp2",10,0.86673505107263,0.732361934924903,0.978663979793595,0.977159292050352
"43",16,40,26,282,514,321,0.0567375886524823,0.0778210116731518,0.0809968847352025,0.459160465428971,0.267840257943347,0.245283885128652,0.868586354827793,TRUE,NA,"bloc1s6",10,0.924596490129394,0.734026335584132,0.978663979793595,0.985566771692027
"44",11,9,7,282,514,321,0.0390070921985816,0.0175097276264591,0.0218068535825545,0.17231220937878,0.0708975256872852,0.221857928224815,0.660124261300313,TRUE,NA,"slc30a4",10,0.812135770008035,0.509244619901671,0.978663979793595,0.979849653527066
"45",1,4,2,282,514,321,0.00354609929078014,0.00778210116731518,0.00623052959501558,0.762370879891513,0.466593737171926,0.672584928129318,0.739695439895166,FALSE,NA,"c1h15orf48",10,0.984196062501667,0.859658763537258,0.978663979793595,0.979849653527066
"46",6,6,8,282,514,321,0.0212765957446809,0.0116731517509728,0.0249221183800623,0.531574534188578,0.409258340601187,0.813363176291561,0.276028595082455,FALSE,NA,"spata5l1",10,0.935726556639026,0.827252702420494,0.978663979793595,0.931567238983285
"47",7,7,9,282,514,321,0.024822695035461,0.0136186770428016,0.0280373831775701,0.319016830219348,0.257050414993091,0.806514065090753,0.147782947424147,TRUE,NA,"dtwd1",10,0.888233294140541,0.734026335584132,0.978663979793595,0.887507667767324
"48",20,20,14,282,514,321,0.0709219858156028,0.0389105058365759,0.043613707165109,0.185522715962546,0.0898486557885785,0.16628022978691,0.808755094812809,FALSE,NA,"cops2",10,0.820611999283754,0.562657274246324,0.978663979793595,0.982063458155102
"49",19,30,29,282,514,321,0.0673758865248227,0.0583657587548638,0.0903426791277259,0.397568346227885,0.791954986096835,0.333169092588596,0.194844003836075,FALSE,NA,"secisbp2l",10,0.908696356074335,0.953535455099929,0.978663979793595,0.907794396484171
"50",2,2,2,282,514,321,0.00709219858156028,0.00389105058365759,0.00623052959501558,0.818159908839314,0.547257475699697,0.896592973665828,0.636973568722069,TRUE,NA,"LOC129349512",10,0.984196062501667,0.886953249260191,0.978663979793595,0.977432948400387
"51",2,2,5,282,514,321,0.00709219858156028,0.00389105058365759,0.0155763239875389,0.287601461748989,0.575466703157984,0.372819721223272,0.128048364274147,FALSE,NA,"dut",10,0.871637548643703,0.895629141149081,0.978663979793595,0.887507667767324
"52",8,25,14,282,514,321,0.0283687943262411,0.0486381322957198,0.043613707165109,0.397765808266713,0.175125565367038,0.322740290799773,0.737960759932695,TRUE,NA,"slc12a1",10,0.908696356074335,0.659779784321694,0.978663979793595,0.979849653527066
"53",7,14,15,282,514,321,0.024822695035461,0.0272373540856031,0.0467289719626168,0.405657521653607,0.598988626320543,0.196914842624247,0.384950111148005,FALSE,NA,"ctxn2",10,0.910556640097863,0.906039875803391,0.978663979793595,0.959188467190381
"54",30,38,25,282,514,321,0.106382978723404,0.0739299610894942,0.0778816199376947,0.314950984501828,0.151230710697737,0.247192428341323,0.871157536669677,FALSE,NA,"myef2",10,0.886762923044905,0.629425805992898,0.978663979793595,0.985566771692027
"55",8,16,7,282,514,321,0.0283687943262411,0.0311284046692607,0.0218068535825545,0.720279071166981,0.754963340705876,0.633831258075773,0.418079933447074,FALSE,NA,"sema6dl",10,0.977502938920991,0.933089333510115,0.978663979793595,0.963652590078624
"56",2,4,3,282,514,321,0.00709219858156028,0.00778210116731518,0.00934579439252336,0.949348202145044,0.914314203759701,0.76148158009607,0.809750390091574,TRUE,NA,"LOC118470001",10,0.994824178645693,0.978455480763332,0.978663979793595,0.982063458155102
