"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",118,125,98,192,211,183,0.614583333333333,0.592417061611374,0.53551912568306,0.279331493007984,0.649697951960413,0.121908208237831,0.25603869818631,TRUE,NA,"LOC129348986",21,0.852026296807897,0.888519205501362,0.80855222128567,0.982357360663485
"2",55,49,40,192,211,183,0.286458333333333,0.232227488151659,0.218579234972678,0.504892142881336,0.348166044103256,0.29129063352099,0.883921283894868,FALSE,NA,"trip4",21,0.929612421403574,0.790247978661715,0.886097353160015,0.982357360663485
"3",3,1,2,192,211,183,0.015625,0.004739336492891,0.0109289617486339,0.581707959607968,0.298915224525188,0.693406312662012,0.493376942659505,TRUE,NA,"chrna7a",21,0.944459650686334,0.754037247443278,0.958718102560773,0.982357360663485
"4",9,7,12,192,211,183,0.046875,0.033175355450237,0.0655737704918033,0.332286635408966,0.483861927847996,0.433196814007508,0.141612926184837,TRUE,NA,"cln6a",21,0.884831054868644,0.851897648260928,0.919713706119483,0.982357360663485
"5",2,5,2,192,211,183,0.0104166666666667,0.023696682464455,0.0109289617486339,0.486642010544961,0.32148975246396,0.961503156158806,0.350488144788663,TRUE,NA,"LOC118470268",21,0.923304361176711,0.767674394916982,0.985926599185656,0.982357360663485
"6",1,2,2,192,211,183,0.00520833333333333,0.00947867298578199,0.0109289617486339,0.848239559901186,0.705681257914424,0.566818229648363,0.83097959704448,FALSE,NA,"rxfp3.3a2",21,0.983720349263456,0.928353052013011,0.942093949738512,0.982357360663485
"7",14,21,13,192,211,183,0.0729166666666667,0.0995260663507109,0.0710382513661202,0.508202576584917,0.345235118844352,0.94392329259959,0.317324408151373,TRUE,NA,"rps17",21,0.9309314524918,0.788176202412924,0.985926599185656,0.982357360663485
"8",83,79,73,192,211,183,0.432291666666667,0.374407582938389,0.398907103825137,0.517620058185767,0.252187730082882,0.526287151991389,0.622771634185104,FALSE,NA,"csnk1g1",21,0.935693724090261,0.731650183384447,0.942093949738512,0.982357360663485
"9",15,10,12,192,211,183,0.078125,0.0473933649289099,0.0655737704918033,0.44791666796588,0.205888866214888,0.638747019134372,0.435030186089497,TRUE,NA,"LOC111571203",21,0.920801297269167,0.69356660127259,0.954635966700405,0.982357360663485
"10",150,152,133,192,211,183,0.78125,0.720379146919431,0.726775956284153,0.38341489308572,0.191233843864234,0.281540047971516,0.844151388226593,FALSE,NA,"neo1a",21,0.89808098765195,0.66859402172657,0.886097353160015,0.982357360663485
"11",7,2,2,192,211,183,0.0364583333333333,0.00947867298578199,0.0109289617486339,0.11911701266301,0.0889103205656554,0.127928980382986,0.886210052992602,TRUE,NA,"LOC129349243",21,0.74950383463703,0.545016309310272,0.80855222128567,0.982357360663485
"12",82,76,60,192,211,183,0.427083333333333,0.360189573459716,0.327868852459016,0.150185348374149,0.186371998964364,0.0585895561450743,0.53122067088904,FALSE,NA,"LOC111567962",21,0.773794022762433,0.666082826757138,0.735466423599413,0.982357360663485
"13",27,24,21,192,211,183,0.140625,0.113744075829384,0.114754098360656,0.723596699140951,0.469560864899942,0.517413093612029,0.959876019376907,FALSE,NA,"bbs4",21,0.974302758705034,0.851897648260928,0.942093949738512,0.987962847485255
"14",10,7,8,192,211,183,0.0520833333333333,0.033175355450237,0.0437158469945355,0.764787997514201,0.492652512827071,0.940188380101943,0.55105093659088,FALSE,NA,"scamp2l",21,0.974972591191206,0.851897648260928,0.985926599185656,0.982357360663485
"15",2,1,1,192,211,183,0.0104166666666667,0.004739336492891,0.00546448087431694,0.76835702420046,0.518592438544738,0.596850218336107,0.919606729696981,TRUE,NA,"LOC129347348",21,0.974972591191206,0.851897648260928,0.942093949738512,0.982357360663485
"16",11,10,7,192,211,183,0.0572916666666667,0.0473933649289099,0.0382513661202186,0.69055602875936,0.655662563666183,0.391665785554436,0.656612968797936,TRUE,NA,"myo9aa",21,0.974302758705034,0.888519205501362,0.905643965467118,0.982357360663485
"17",3,1,5,192,211,183,0.015625,0.004739336492891,0.0273224043715847,0.253511318024833,0.298915292064893,0.439100920907293,0.106708331187628,TRUE,NA,"senp8",21,0.838162731519325,0.754037247443278,0.919713706119483,0.982357360663485
"18",4,11,3,192,211,183,0.0208333333333333,0.0521327014218009,0.0163934426229508,0.095098616133549,0.109040640760417,0.751403181209621,0.0701964141604046,TRUE,NA,"LOC111580711",21,0.721486682772207,0.580057967745979,0.960752854188556,0.982357360663485
"19",9,3,5,192,211,183,0.046875,0.014218009478673,0.0273224043715847,0.172435098596717,0.06889699908687,0.323778991019621,0.36601668718723,TRUE,NA,"anp32a",21,0.790129025927225,0.515497705707946,0.890804516370254,0.982357360663485
"20",18,28,20,192,211,183,0.09375,0.132701421800948,0.109289617486339,0.461919692502947,0.221463910067441,0.618473537543601,0.479194872798719,TRUE,NA,"coro2ba",21,0.921130284842305,0.695312821762953,0.942093949738512,0.982357360663485
"21",10,5,12,192,211,183,0.0520833333333333,0.023696682464455,0.0655737704918033,0.193458314871157,0.168589623965703,0.644923801707445,0.0735484378707644,FALSE,NA,"itga11a",21,0.799309254304601,0.656568557412632,0.956198617745161,0.982357360663485
"22",3,4,1,192,211,183,0.015625,0.018957345971564,0.00546448087431694,0.532336176396562,0.798454005082602,0.360166078050899,0.262629072236394,TRUE,NA,"LOC111564424",21,0.937929698224835,0.97072203997856,0.890804516370254,0.982357360663485
