"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",117,118,116,292,385,321,0.400684931506849,0.306493506493506,0.361370716510903,0.0571470441866627,0.0187805975881731,0.421075393263171,0.134680968456904,FALSE,NA,"LOC129348986",12,0.667078933042664,0.570950258399728,0.832433363172954,0.976543123419951
"2",68,71,62,292,385,321,0.232876712328767,0.184415584415584,0.193146417445483,0.295962637451516,0.132984254256732,0.26816380765189,0.747132819388705,FALSE,NA,"trip4",12,0.87816810148576,0.785393964760993,0.758895730506411,0.976543123419951
"3",16,18,10,292,385,321,0.0547945205479452,0.0467532467532468,0.0311526479750779,0.351400767164898,0.635512120257769,0.152062738978402,0.293421799054396,TRUE,NA,"cln6a",12,0.904424000868799,0.967401756115058,0.669584880866539,0.976543123419951
"4",3,3,1,292,385,321,0.0102739726027397,0.00779220779220779,0.00311526479750779,0.583774550845501,0.733744061802555,0.299683923862031,0.425834217733938,TRUE,NA,"LOC118470268",12,0.955204495018194,0.967401756115058,0.770169718159038,0.976543123419951
"5",18,18,10,292,385,321,0.0616438356164384,0.0467532467532468,0.0311526479750779,0.206670737012069,0.393888980939217,0.0762669808687449,0.293421798046513,TRUE,NA,"rps17",12,0.848335627469199,0.891034311271709,0.572422281963927,0.976543123419951
"6",78,74,57,292,385,321,0.267123287671233,0.192207792207792,0.177570093457944,0.0146963620403393,0.0211508109992197,0.00787294372203251,0.618431808826056,TRUE,NA,"csnk1g1",12,0.44267529253572,0.581884122338394,0.290085476138881,0.976543123419951
"7",21,19,9,292,385,321,0.0719178082191781,0.0493506493506494,0.0280373831775701,0.069837502761418,0.254331221469402,0.0218070414708941,0.181127823633381,FALSE,NA,"LOC111571203",12,0.699752669430301,0.863943575033697,0.41967371733281,0.976543123419951
"8",158,157,134,292,385,321,0.541095890410959,0.407792207792208,0.417445482866044,0.00114249583568603,0.00066720006188288,0.00260703871168875,0.79438198030281,FALSE,NA,"neo1a",12,0.0963483426375448,0.0681315655028838,0.163741665695229,0.976543123419951
"9",4,8,5,292,385,321,0.0136986301369863,0.0207792207792208,0.0155763239875389,0.75915203067557,0.492347168763413,0.847025902048907,0.609849903830833,TRUE,NA,"LOC129349243",12,0.971246241549444,0.902175935736123,0.975113485160748,0.976543123419951
"10",86,88,80,292,385,321,0.294520547945205,0.228571428571429,0.249221183800623,0.297756860123956,0.122645338087176,0.354740146238803,0.565487469529861,FALSE,NA,"LOC111567962",12,0.87816810148576,0.785393964760993,0.806805927546552,0.976543123419951
"11",1,1,1,292,385,321,0.00342465753424658,0.0025974025974026,0.00311526479750779,0.980391059795803,0.844767675928809,0.946531068770754,0.897566125378419,TRUE,NA,"LOC129347359",12,0.993562665311558,0.967401756115058,0.975113485160748,0.976543123419951
"12",42,44,35,292,385,321,0.143835616438356,0.114285714285714,0.109034267912773,0.419851247358503,0.293691679049585,0.228269138862711,0.829854587616859,FALSE,NA,"bbs4",12,0.911280416709412,0.863943575033697,0.730451960105257,0.976543123419951
"13",15,12,13,292,385,321,0.0513698630136986,0.0311688311688312,0.0404984423676012,0.419643202537106,0.187799575517934,0.520592490486623,0.505376821198649,TRUE,NA,"scamp2l",12,0.911280416709412,0.822590287589427,0.867008169833891,0.976543123419951
