"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",117,103,101,305,368,247,0.383606557377049,0.279891304347826,0.408906882591093,0.00140683922154482,0.00442057489143235,0.545476448721538,0.000914208269906807,TRUE,NA,"LOC129348986",14,0.0986371733484018,0.246617377007686,0.984567622657311,0.0817796075925256
"2",45,41,50,305,368,247,0.147540983606557,0.111413043478261,0.202429149797571,0.0123613660223001,0.198112700436648,0.101134341515133,0.00312880362042815,FALSE,NA,"trip4",14,0.514351684527935,0.975613886306829,0.984567622657311,0.235264871265527
"3",17,15,14,305,368,247,0.0557377049180328,0.0407608695652174,0.0566801619433198,0.578197110796412,0.365286005114694,0.961858349057404,0.3632983043636,TRUE,NA,"cln6a",14,0.995264687105084,0.975613886306829,0.993200230603951,0.939296780729815
"4",2,3,4,305,368,247,0.00655737704918033,0.00815217391304348,0.0161943319838057,0.496447173306219,0.810821944360017,0.293714140073074,0.36597359189134,TRUE,NA,"LOC118470268",14,0.995264687105084,0.975891797440941,0.984567622657311,0.939296780729815
"5",22,26,16,305,368,247,0.0721311475409836,0.0706521739130435,0.0647773279352227,0.913916852216486,0.878694298040548,0.673507120363886,0.775976422860031,FALSE,NA,"LOC111568352",14,0.995264687105084,0.975891797440941,0.984567622657311,0.965489254106886
"6",33,28,27,305,368,247,0.108196721311475,0.0760869565217391,0.109311740890688,0.260615680009795,0.150546707686485,0.966618651491265,0.15900978038184,TRUE,NA,"rps17",14,0.995264687105084,0.975613886306829,0.993200230603951,0.920727799405424
"7",62,47,36,305,368,247,0.20327868852459,0.127717391304348,0.145748987854251,0.0243569507705002,0.0085718940621761,0.0797884217539766,0.521413972778548,TRUE,NA,"csnk1g1",14,0.736224787356524,0.38380355954585,0.984567622657311,0.965489254106886
"8",18,16,18,305,368,247,0.059016393442623,0.0434782608695652,0.0728744939271255,0.302713935702048,0.363912877667651,0.514080578162275,0.123223861238236,FALSE,NA,"LOC111571203",14,0.995264687105084,0.975613886306829,0.984567622657311,0.901675492100201
"9",65,72,71,305,368,247,0.213114754098361,0.195652173913043,0.287449392712551,0.0855220612072442,0.626198430236173,0.0961498215705297,0.0340849494534933,FALSE,NA,"neo1a",14,0.995264687105084,0.975891797440941,0.984567622657311,0.828404766416185
"10",42,44,35,305,368,247,0.137704918032787,0.119565217391304,0.1417004048583,0.675279368261718,0.483193303767744,0.892833126552704,0.421739520242563,TRUE,NA,"LOC111567962",14,0.995264687105084,0.975613886306829,0.984567622657311,0.955235113093158
"11",9,10,13,305,368,247,0.0295081967213115,0.0271739130434783,0.0526315789473684,0.381730032998883,0.913156169006244,0.258060658640555,0.215403388775887,FALSE,NA,"bbs4",14,0.995264687105084,0.978773675084089,0.984567622657311,0.92249275773695
"12",4,5,4,305,368,247,0.0131147540983607,0.0135869565217391,0.0161943319838057,0.948575851342772,0.957663193287732,0.763807873496505,0.792059761005472,TRUE,NA,"scamp2l",14,0.995264687105084,0.987124167529698,0.984567622657311,0.965489254106886
"13",34,21,18,305,368,247,0.111475409836066,0.0570652173913043,0.0728744939271255,0.24137881026027,0.0998879991110149,0.306648008052499,0.585382939601817,FALSE,NA,"myo9aa",14,0.995264687105084,0.971722941351842,0.984567622657311,0.965489254106886
"14",30,5,10,305,368,247,0.0983606557377049,0.0135869565217391,0.0404858299595142,0.101493821496655,0.0325395811943105,0.441885052801531,0.177468502828027,FALSE,NA,"LOC111580711",14,0.995264687105084,0.734695328091413,0.984567622657311,0.920727799405424
"15",6,6,8,305,368,247,0.019672131147541,0.016304347826087,0.0323886639676113,0.400218379750127,0.742778109909024,0.349572715055718,0.198365525671904,TRUE,NA,"anp32a",14,0.995264687105084,0.975891797440941,0.984567622657311,0.920727799405424
"16",8,16,25,305,368,247,0.0262295081967213,0.0434782608695652,0.101214574898785,0.000614436781792847,0.234491250521512,0.000580619384530334,0.00619347950001746,TRUE,NA,"coro2ba",14,0.048301558124271,0.975613886306829,0.0547717619406948,0.370775032376045
"17",6,4,6,305,368,247,0.019672131147541,0.0108695652173913,0.0242914979757085,0.443305353641202,0.3543729315783,0.711843111881451,0.208895791945784,TRUE,NA,"itga11a",14,0.995264687105084,0.975613886306829,0.984567622657311,0.920727799405424
"18",2,1,1,305,368,247,0.00655737704918033,0.00271739130434783,0.00404858299595142,0.76090643521898,0.470927724792651,0.692971854066325,0.777648140089908,TRUE,NA,"LOC111588606",14,0.995264687105084,0.975613886306829,0.984567622657311,0.965489254106886
"19",7,1,5,305,368,247,0.0229508196721311,0.00271739130434783,0.0202429149797571,0.128539669230642,0.0444618451771711,0.828373891199376,0.0651701058985425,TRUE,NA,"LOC111564416",14,0.995264687105084,0.81978844797947,0.984567622657311,0.882649607510239
"20",10,11,2,305,368,247,0.0327868852459016,0.0298913043478261,0.00809716599190283,0.188202965507991,0.927253879684498,0.0775504896517428,0.087130400288948,FALSE,NA,"LOC111564418",14,0.995264687105084,0.983316091056716,0.984567622657311,0.901675492100201
"21",2,3,4,305,368,247,0.00655737704918033,0.00815217391304348,0.0161943319838057,0.511197891063398,0.862417701361849,0.302418631022544,0.362537612697861,FALSE,NA,"LOC111564417",14,0.995264687105084,0.975891797440941,0.984567622657311,0.939296780729815
"22",12,14,10,305,368,247,0.039344262295082,0.0380434782608696,0.0404858299595142,0.988073059895645,0.930542594308556,0.945648705514369,0.878159182363541,TRUE,NA,"LOC111564410",14,0.99651007585006,0.984208658794512,0.989846822135196,0.976088788009378
"23",17,29,19,305,368,247,0.0557377049180328,0.078804347826087,0.0769230769230769,0.463132347991405,0.240019726741692,0.318119678687107,0.93205563469574,TRUE,NA,"cars1",14,0.995264687105084,0.975613886306829,0.984567622657311,0.987707377542456
