cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
13	ACAN	3.95257677092258e-170	3.55671445237342e-174	7.96835746928189	0.763	0.009
13	USP28	3.50825275452344e-114	3.1568908076338e-118	6.2065845296147	0.553	0.007
13	PLOD2	1.12729959750232e-91	1.01439719022975e-95	6.25413723824005	0.474	0.007
13	CSPG4	1.67998182735219e-91	1.51172665108629e-95	6.8723757280449	0.447	0.006
13	ZCCHC24	4.21514285620496e-88	3.79298376334469e-92	4.52371826049527	0.789	0.036
13	IL16	1.13527029818773e-84	1.02156960153669e-88	4.56783669499934	0.474	0.009
13	PHLDA2	4.80684475283049e-78	4.32542495530504e-82	5.83031103017199	0.447	0.009
13	DISC1	1.15506639059565e-66	1.0393830564165e-70	4.02862476052569	0.737	0.043
13	ETV4	2.34405162111067e-66	2.10928788005999e-70	4.22185394072528	0.553	0.021
13	PLEKHA4	4.48549640678051e-65	4.03626060180015e-69	4.32487370410982	0.447	0.012
13	CPM	3.1482049828712e-61	2.8329028910926e-65	7.17118978484425	0.316	0.005
13	WNT7A	1.25388594005284e-58	1.12830553410676e-62	4.34380451756643	0.526	0.022
13	RGCC	3.12782358168567e-57	2.81456274784997e-61	4.59587618990161	0.421	0.013
13	TRAF4	2.57456025933543e-53	2.31671039263514e-57	5.86314789923123	1	0.15
13	PHLDB2	6.54071018336927e-52	5.88563860646924e-56	5.64998218027966	0.316	0.007
13	SERPINE2	1.3101514930788e-50	1.17893592466372e-54	3.75378844173012	0.763	0.065
13	RASGRP4	6.20901254477698e-46	5.5871614728489e-50	5.01228208365637	0.5	0.028
13	CD82	1.88984239718342e-44	1.70056906072475e-48	2.70955335656225	0.921	0.106
13	SEMA5A	7.56043952902538e-44	6.80323902548851e-48	5.71500747135283	1	0.2
13	COL9A2	1.36995774611207e-43	1.23275240359226e-47	8.04611514767929	0.184	0.001
13	DNMT3B	1.47071050637827e-39	1.32341447527965e-43	3.18976253803551	0.737	0.077
13	PREX2	4.34028283489068e-37	3.90559060099944e-41	2.52855727020924	0.895	0.116
13	PTPRM	1.0950450341469e-33	9.85373017319267e-38	3.31968759669417	0.921	0.169
13	COBL	1.86923921510717e-33	1.68202934860719e-37	2.81054903660689	0.605	0.058
13	LIPG	3.25346973595523e-32	2.92762506609847e-36	4.88898197464008	0.342	0.018
13	SYT9	1.09899765817555e-30	9.88929774296364e-35	3.60408989995551	0.816	0.142
13	CACNG5	8.13919649970354e-30	7.32403176433325e-34	4.27400888324722	0.447	0.036
