cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
6_2	OTP	3.05004921294223e-07	2.74457771343672e-11	8.59720062241774	1	0
6_2	HOMER2	0.000139434746283264	1.25469941764837e-08	5.9527301968067	0.75	0
6_2	GPR4	0.000139434746283264	1.25469941764837e-08	6.39631239524514	0.75	0
6_2	CREB3L2	0.000139434746283264	1.25469941764837e-08	6.3300465669122	0.75	0
6_2	SEC23B	0.000139434746283264	1.25469941764837e-08	5.56771599187626	0.75	0
6_2	RCBTB2	0.000139434746283264	1.25469941764837e-08	5.9527301968067	0.75	0
6_2	SIM1	0.000139434746283264	1.25469941764837e-08	7.87460633336457	0.75	0
6_2	KCTD9	0.000139434746283264	1.25469941764837e-08	6.19400730150099	0.75	0
6_2	SLC1A4	0.0108690077360088	9.78044428687913e-07	4.37610395851703	1	0.071
6_2	RASAL2	0.0189653409477098	1.70659056489785e-06	4.5403490731591	0.75	0.024
6_2	ZFTRAF1	0.0189653409477098	1.70659056489785e-06	4.37048689715236	0.75	0.024
6_2	GRB10	0.0189653409477098	1.70659056489785e-06	4.60279992337091	0.75	0.024
6_2	ANP32B	0.0189653409477098	1.70659056489785e-06	4.79480057068892	0.75	0.024
6_2	SLC25A21	0.0189653409477098	1.70659056489785e-06	3.77195837502411	0.75	0.024
6_2	ABCC4	0.0189653409477098	1.70659056489785e-06	4.17562578378799	0.75	0.024
6_2	ATG2A	0.0276781640329054	2.49061135903045e-06	2.97104357537216	1	0.071
6_2	ATG9B	0.0281251964014282	2.53083743376479e-06	3.389823192872	0.75	0.024
6_3	HMGA2	3.01485215015599e-07	2.7129057411644e-11	7.36706730843082	1	0
6_3	NDNF	3.01485215015599e-07	2.7129057411644e-11	9.69586923170994	1	0
6_3	VAX1	4.4400669762631e-05	3.99538106385594e-09	7.65308919095047	0.8	0
6_3	CRTAC1	0.000562412101603848	5.0608485701777e-08	4.82482786538198	1	0.073
6_3	SIX6	0.00547255148694537	4.9244591801902e-07	7.74187354044058	0.6	0
6_3	PKN1	0.0330091714537602	2.97032047635743e-06	4.10930354519482	0.8	0.049
6_3	PTP4A2	0.0376728490246769	3.38998011560127e-06	3.95306550337202	1	0.122
