"Barcode","fullumapsketch_1","fullumapsketch_2"
"cellid_000000009-1",-0.247384339570999,0.657546043395996
"cellid_000000011-1",3.32854771614075,-3.96441411972046
"cellid_000000012-1",-2.17650413513184,-1.34797167778015
"cellid_000000015-1",-0.583028078079224,-0.649669587612152
"cellid_000000016-1",-2.4920608997345,-1.103266954422
"cellid_000000017-1",-0.255832821130753,-4.54269981384277
"cellid_000000020-1",-0.433080166578293,-0.948042273521423
"cellid_000000021-1",-0.743801712989807,0.583642423152924
"cellid_000000023-1",-2.2357349395752,-2.62601256370544
"cellid_000000024-1",-0.0216731112450361,1.53801548480988
"cellid_000000026-1",-0.38303804397583,-0.209722220897675
"cellid_000000030-1",-0.984881043434143,0.696410059928894
"cellid_000000034-1",-1.47047138214111,0.0537002868950367
"cellid_000000035-1",-1.66031610965729,0.0369936674833298
"cellid_000000036-1",1.23855233192444,-0.452123552560806
"cellid_000000038-1",0.424714475870132,-1.96628868579865
"cellid_000000040-1",-0.872722983360291,-0.666469275951385
"cellid_000000041-1",-3.26484823226929,1.96733379364014
"cellid_000000044-1",-0.0764100775122643,0.753221333026886
"cellid_000000046-1",-1.95949912071228,0.48864221572876
"cellid_000000048-1",2.33229732513428,3.52167153358459
"cellid_000000052-1",-4.073410987854,2.06252241134644
"cellid_000000053-1",-0.550003826618195,1.05858373641968
"cellid_000000054-1",-0.905025601387024,0.701146721839905
"cellid_000000055-1",-0.531424164772034,0.463262915611267
"cellid_000000056-1",-0.508605539798737,0.499421894550323
"cellid_000000058-1",-0.314051419496536,0.811016976833344
"cellid_000000061-1",-0.169236317276955,-0.388692915439606
"cellid_000000065-1",-3.26167345046997,5.39660358428955
"cellid_000000068-1",-3.41715025901794,2.2077853679657
"cellid_000000070-1",1.62495744228363,6.15602493286133
"cellid_000000073-1",-1.088827252388,0.693123042583466
"cellid_000000074-1",-0.0269353911280632,0.695282399654388
"cellid_000000075-1",-4.71736812591553,3.87784385681152
"cellid_000000076-1",1.98585307598114,5.5776104927063
"cellid_000000079-1",0.200112208724022,-0.250740528106689
"cellid_000000081-1",-0.522107005119324,-0.10788831859827
"cellid_000000082-1",-1.88757789134979,0.170734360814095
"cellid_000000088-1",-3.71283197402954,2.04720067977905
"cellid_000000089-1",-2.26375842094421,-1.69192707538605
"cellid_000000099-1",-3.13245725631714,-0.682454347610474
"cellid_000000102-1",-0.734695494174957,0.831495940685272
"cellid_000000104-1",-0.89304918050766,0.312538206577301
"cellid_000000107-1",-0.519327402114868,0.0915510058403015
"cellid_000000109-1",-0.442339658737183,0.738044440746307
"cellid_000000110-1",2.70383954048157,-0.872764229774475
"cellid_000000114-1",-0.310039758682251,0.447691082954407
"cellid_000000115-1",-1.04130685329437,0.139655917882919
"cellid_000000121-1",2.57054162025452,-2.34386897087097
"cellid_000000128-1",-0.660202145576477,0.27948534488678
"cellid_000000130-1",0.395502775907516,-3.93914031982422
"cellid_000000135-1",-0.256560623645782,0.184966087341309
"cellid_000000137-1",-1.19094121456146,0.915396988391876
"cellid_000000140-1",-0.813350677490234,-0.249226376414299
"cellid_000000144-1",-0.962849617004395,0.436021775007248
"cellid_000000148-1",2.74718761444092,-3.18288660049438
"cellid_000000149-1",-3.66770386695862,0.773292005062103
"cellid_000000150-1",0.901673495769501,1.18344509601593
"cellid_000000153-1",-1.24559485912323,0.264144390821457
"cellid_000000154-1",-0.539822459220886,0.0821414813399315
"cellid_000000155-1",-0.338798969984055,-0.146902799606323
