"Barcode","fullumapsketch_1","fullumapsketch_2"
"cellid_000000306-1",-2.61000466346741,5.1565375328064
"cellid_000000308-1",-3.6195273399353,-1.69324481487274
"cellid_000000309-1",-0.552260756492615,2.40445446968079
"cellid_000000310-1",-1.06539702415466,0.0845485478639603
"cellid_000000311-1",-2.48070240020752,-2.15850448608398
"cellid_000000312-1",0.263588130474091,3.50146627426147
"cellid_000000313-1",-4.18734455108643,0.32194858789444
"cellid_000000314-1",-4.92484188079834,4.12482404708862
"cellid_000000315-1",3.56400012969971,-3.12662053108215
"cellid_000000316-1",-0.307708084583282,-2.41645169258118
"cellid_000000317-1",-4.16026544570923,1.68627381324768
"cellid_000000318-1",0.435045450925827,5.92866277694702
"cellid_000000319-1",-4.83190965652466,3.10216188430786
"cellid_000000320-1",0.4994235932827,5.90041780471802
"cellid_000000321-1",2.99659705162048,-1.03961634635925
"cellid_000000322-1",-2.3372688293457,-1.92545771598816
"cellid_000000323-1",-3.49201583862305,0.267461478710175
"cellid_000000324-1",-3.22671127319336,1.25341773033142
"cellid_000000325-1",-0.875763058662415,2.44927740097046
"cellid_000000326-1",-1.0304069519043,-0.937665522098541
"cellid_000000328-1",-4.23518800735474,2.89969325065613
"cellid_000000329-1",-1.74674391746521,3.11314678192139
"cellid_000000330-1",0.844669044017792,-3.06700873374939
"cellid_000000331-1",-3.51590991020203,0.215780764818192
"cellid_000000332-1",0.86021363735199,-2.97254037857056
"cellid_000000333-1",1.42338538169861,4.62725925445557
"cellid_000000334-1",0.358426004648209,5.08028221130371
"cellid_000000335-1",-2.60436725616455,-1.72466266155243
"cellid_000000336-1",1.25131464004517,-3.16553592681885
"cellid_000000337-1",0.126012444496155,-3.15609979629517
"cellid_000000338-1",-2.88166213035583,3.37141942977905
"cellid_000000339-1",2.8598108291626,-0.309551805257797
"cellid_000000340-1",-1.71842193603516,2.89847946166992
"cellid_000000341-1",-3.30541706085205,2.97387838363647
"cellid_000000342-1",-3.99276208877563,2.86103653907776
"cellid_000000343-1",-2.7236692905426,5.48617076873779
"cellid_000000344-1",1.65691137313843,5.70413827896118
"cellid_000000345-1",-2.99597406387329,2.96861124038696
"cellid_000000346-1",2.89757108688354,-4.18097257614136
"cellid_000000347-1",-7.02697801589966,-4.3163857460022
"cellid_000000348-1",-4.70819616317749,3.72842860221863
"cellid_000000349-1",-4.53421974182129,2.48074793815613
"cellid_000000350-1",-1.5351505279541,2.91527318954468
"cellid_000000351-1",-1.52482748031616,0.594289839267731
"cellid_000000352-1",-3.65769147872925,-2.38393616676331
"cellid_000000353-1",-2.23975706100464,2.89014267921448
"cellid_000000354-1",-1.08875322341919,2.26295828819275
"cellid_000000355-1",1.45043516159058,-0.667640626430511
"cellid_000000356-1",1.56852281093597,-1.30041432380676
"cellid_000000357-1",-2.98990559577942,2.88073492050171
"cellid_000000358-1",-2.05149173736572,3.00936245918274
"cellid_000000360-1",-1.59119760990143,-2.5285861492157
"cellid_000000361-1",-4.77360963821411,4.2558856010437
"cellid_000000362-1",-0.289786249399185,-3.86983156204224
"cellid_000000363-1",-3.56936883926392,4.08581352233887
"cellid_000000364-1",-2.70490741729736,-2.83344340324402
"cellid_000000365-1",-2.7347104549408,5.63763189315796
"cellid_000000366-1",0.849386870861053,-5.00293922424316
"cellid_000000367-1",0.112105824053288,-4.49402761459351
"cellid_000000368-1",-3.36748099327087,-2.12476325035095
"cellid_000000369-1",-2.07306432723999,-1.44206786155701
"cellid_000000370-1",0.389889925718307,6.13338184356689
"cellid_000000372-1",-1.78837502002716,0.315626382827759
"cellid_000000373-1",-0.847082853317261,-1.91005504131317
"cellid_000000374-1",0.370684742927551,-2.91894912719727
"cellid_000000375-1",-4.41183614730835,2.68224596977234
"cellid_000000376-1",-1.66387689113617,2.4990975856781
"cellid_000000377-1",-2.2379789352417,-0.377126842737198
"cellid_000000378-1",-2.44548201560974,-2.35279846191406
"cellid_000000379-1",-1.67920875549316,-1.87982606887817
"cellid_000000380-1",5.37219095230103,-4.89571762084961
"cellid_000000381-1",0.255531847476959,-3.09388303756714
"cellid_000000382-1",-2.4269380569458,3.06401181221008
"cellid_000000383-1",-3.18832802772522,3.04502725601196
"cellid_000000384-1",-1.42654538154602,-2.21959567070007
"cellid_000000385-1",-2.52799010276794,3.30492877960205
"cellid_000000386-1",-3.3543689250946,4.15526056289673
"cellid_000000387-1",-2.73386406898499,-0.61975109577179
"cellid_000000388-1",-2.25359511375427,1.71817767620087
"cellid_000000389-1",-2.81542944908142,5.88274526596069
"cellid_000000390-1",-4.55185604095459,3.49323844909668
"cellid_000000391-1",0.125578224658966,-2.16602873802185
"cellid_000000392-1",-0.900809645652771,2.81345701217651
