interacting_pair,cluster_pair,test_type,main_effect_p.value,d_m_p.value,d_f_p.value,f_m_p.value,main_effect_q.value
CDH2_CDH2,6_1|25,Linear Regression,0.6460759578693934,0.9964757180403416,0.41406568153208967,0.42849249933650824,0.9079986434921206
CDH2_CDH2,6_1|17,Linear Regression,0.3251071288108167,0.1689955912182135,0.8830280777193213,0.23138717453763358,0.7295756054165481
CDH2_CDH2,6_1|13,Linear Regression,0.6116550764916762,0.9069431205781198,0.4175088316889881,0.3730474534255619,0.8835017771546433
CDH2_CDH2,6_1|12,Linear Regression,0.6705715178130267,0.40096627702279997,0.5304471530310506,0.8335911494626262,0.9176241822704576
CDH2_CDH2,6_1|1,Linear Regression,0.732933971939989,0.9425111670296495,0.5128189116417599,0.4845588393775354,0.926515035695014
CDH2_CDH2,6_0|5,Linear Regression,0.10559028079410401,0.4309016251369837,0.14877446169321443,0.039601358332563945,0.49750728854435616
CDH2_CDH2,6_0|4,Linear Regression,0.1859101010163156,0.44163991491622523,0.2716414836380553,0.07252037760897488,0.5903710078075366
CDH2_CDH2,6_0|3,Linear Regression,0.05816299871567043,0.8709241263363532,0.03980357664668707,0.034180950379609804,0.4937919890963041
CDH2_CDH2,6_0|25,Linear Regression,0.6855446224298076,0.6944125553497126,0.6170066622342643,0.39348899243971747,0.9185758240668478
CDH2_CDH2,6_0|17,Linear Regression,0.23633881809773422,0.5690720657050268,0.09768928142918891,0.2732017601026643,0.6598452907963586
CDH2_CDH2,6_0|13,Linear Regression,0.05363391234861658,0.6090548207654052,0.0548676526478724,0.023742581878118556,0.4937919890963041
CDH2_CDH2,6_0|12,Linear Regression,0.06909252348200046,0.7247611486813982,0.03025052962687208,0.06949399035346931,0.49750728854435616
CDH2_CDH2,6_0|1,Linear Regression,0.036556736940040156,0.5752876745741298,0.04084999388383985,0.015940512853904517,0.4937919890963041
CDH2_CDH2,5|9,Linear Regression,0.05722277185202712,0.6462532364884338,0.02342786841152693,0.06723408310344739,0.4937919890963041
CDH2_CDH2,5|8,Linear Regression,0.6635661884605444,0.4236288810536619,0.4688947258193259,0.940081371195365,0.9140514384092266
CDH2_CDH2,5|7,Linear Regression,0.7332289982839084,0.5147744924389978,0.49818019253517376,0.9796348437150932,0.926515035695014
CDH2_CDH2,5|6_3,Linear Regression,0.9912421710438737,0.8979138180347145,0.9699772145808857,0.9303666429968006,0.9922197869438625
CDH2_CDH2,5|6_2,Linear Regression,0.3046460906667638,0.8818962146351363,0.19763664910549364,0.16893509093158393,0.7283492742377802
CDH2_CDH2,5|6_1,Linear Regression,0.8437985231424059,0.6212622170787825,0.9741949861693797,0.6121311004711621,0.9805033118079354
CDH2_CDH2,5|6_0,Linear Regression,0.10559028079410401,0.4309016251369837,0.14877446169321443,0.039601358332563945,0.49750728854435616
CDH2_CDH2,5|5,Linear Regression,0.9544361483222856,0.9578753117502329,0.8115874247105233,0.7791217840121103,0.9922197869438625
CDH2_CDH2,5|4,Linear Regression,0.9568506400205621,0.7852012693159209,0.8200261408304187,0.9639641367980756,0.9922197869438625
CDH2_CDH2,5|3,Linear Regression,0.4140820131591218,0.2964471885399489,0.232857232708251,0.878895538572616,0.7449291305532952
CDH2_CDH2,5|26,Fisher,0.34440559440559537,0.49090909090909074,0.2222222222222221,1,0.7295756054165481
CDH2_CDH2,5|25,Linear Regression,0.475570573013371,0.7179337874243701,0.38750110335383114,0.24371929730566066,0.7883419317553332
CDH2_CDH2,5|24,Linear Regression,0.7630482995406782,0.8068690460090857,0.6202979809533162,0.4781191846369871,0.9271000866255504
CDH2_CDH2,5|23,Linear Regression,0.4022833679962726,0.3134465186035601,0.21330767311409066,0.8087518673715788,0.7449291305532952
CDH2_CDH2,5|22,Linear Regression,0.9192960142466444,0.845190869461864,0.6879574217193591,0.8238995992069322,0.9922197869438625
CDH2_CDH2,5|21,Linear Regression,0.8935299660891736,0.7559870709000049,0.6504383285371595,0.8901188257978361,0.9922197869438625
CDH2_CDH2,5|20,Linear Regression,0.9032252081536631,0.7569499697857831,0.887950443534522,0.6648705892380457,0.9922197869438625
CDH2_CDH2,5|2,Linear Regression,0.5393896306012773,0.8969901489696833,0.36242146107006534,0.3182465385038439,0.8196928424671183
CDH2_CDH2,5|19,Linear Regression,0.6174182850798983,0.5017603630355666,0.352323978388405,0.7975159041066029,0.8856758848042678
CDH2_CDH2,5|18,Linear Regression,0.6919569358625002,0.4390254593694206,0.5071708551189378,0.9130204844633097,0.9185758240668478
CDH2_CDH2,5|17,Linear Regression,0.12933614802574117,0.05575754065883869,0.7041131704619839,0.1258242645280546,0.532711263155528
CDH2_CDH2,5|16,Linear Regression,0.7898822642467539,0.6756677606079756,0.5060560942777685,0.8096709994737501,0.9442270745018668
CDH2_CDH2,5|15,Linear Regression,0.6396225825688941,0.44840169227494375,0.8908987234888752,0.39021083012455804,0.9050441984648299
CDH2_CDH2,5|14,Linear Regression,0.22076548075214342,0.3319319938233539,0.0884323297503666,0.4444324508926205,0.6333685516751149
CDH2_CDH2,5|13,Linear Regression,0.46078879190988603,0.7430077245088628,0.23063009569973356,0.3922039937994881,0.7771281074662861
CDH2_CDH2,5|12,Linear Regression,0.18430338350599246,0.07631704221734462,0.23057004800453176,0.5407940528360933,0.5903710078075366
CDH2_CDH2,5|11,Linear Regression,0.7320050601657144,0.7786569841295763,0.6042795544361839,0.44397225940740326,0.926515035695014
CDH2_CDH2,5|10,Linear Regression,0.8319329186724761,0.8401082480181898,0.6835550303199556,0.5584442749123846,0.9721463319318822
CDH2_CDH2,5|1,Linear Regression,0.5833037325515679,0.6491200144450222,0.3067783450675196,0.5762646794168098,0.8484417928022806
CDH2_CDH2,5|0,Linear Regression,0.7878366696696825,0.5530119937357472,0.5680449301163664,0.9825590308923808,0.9442270745018668
CDH2_CDH2,4|9,Linear Regression,0.0684236513516687,0.5460056206733335,0.02747019881643676,0.08809883930655528,0.49750728854435616
CDH2_CDH2,4|8,Linear Regression,0.8680099073423518,0.6105334453224179,0.8802200849391892,0.7188216853205425,0.9867695889209827
CDH2_CDH2,4|7,Linear Regression,0.38333266960044343,0.18965992749259916,0.31874063483923615,0.736664109315293,0.7394565262872762
CDH2_CDH2,4|6_3,Linear Regression,0.9363142768581358,0.7498763094799574,0.765315731823375,0.9837288356848275,0.9922197869438625
CDH2_CDH2,4|6_2,Linear Regression,0.4153306928742737,0.8307588787600529,0.22130582258924647,0.30650089333208136,0.7449291305532952
CDH2_CDH2,4|6_1,Linear Regression,0.9313485045539747,0.7166094929735569,0.9080556045695877,0.8041070939176558,0.9922197869438625
CDH2_CDH2,4|6_0,Linear Regression,0.1859101010163156,0.44163991491622523,0.2716414836380553,0.07252037760897488,0.5903710078075366
CDH2_CDH2,4|5,Linear Regression,0.9568506400205621,0.7852012693159209,0.8200261408304187,0.9639641367980756,0.9922197869438625
CDH2_CDH2,4|4,Linear Regression,0.9568782099260554,0.772135857816989,0.9105715981603959,0.8590677929568284,0.9922197869438625
CDH2_CDH2,4|3,Linear Regression,0.42547630581275936,0.23403047580601716,0.3005591441507949,0.8690306241277996,0.7451893130506987
CDH2_CDH2,4|26,Fisher,0.09590409590409613,0.13333333333333328,0.060606060606060635,1,0.49750728854435616
CDH2_CDH2,4|25,Linear Regression,0.3757926995246511,0.6950960148837244,0.33143482676798874,0.1808901028403344,0.7394565262872762
CDH2_CDH2,4|24,Linear Regression,0.7483390672921267,0.763478919872019,0.653897352482619,0.4567737066339833,0.926515035695014
CDH2_CDH2,4|23,Linear Regression,0.6577215121251363,0.44261597627834937,0.4259093650657475,0.9765982092398708,0.9140514384092266
CDH2_CDH2,4|22,Linear Regression,0.8306002788043242,0.5962838045037879,0.6264912583898775,0.990033200161976,0.9721463319318822
CDH2_CDH2,4|21,Linear Regression,0.9302134513468177,0.7191547438634117,0.7874592494581965,0.9279482286711604,0.9922197869438625
CDH2_CDH2,4|20,Linear Regression,0.6849014675276337,0.4238986044831252,0.8932877231773981,0.5033908732012261,0.9185758240668478
CDH2_CDH2,4|2,Linear Regression,0.7367122309709444,0.7065089724816824,0.44202729143089803,0.6905744872807382,0.926515035695014
CDH2_CDH2,4|19,Linear Regression,0.49081023236340293,0.24468005984867555,0.6497709671738566,0.46630479497545263,0.7883419317553332
CDH2_CDH2,4|18,Linear Regression,0.8076684993268547,0.812439076465975,0.6878887382268655,0.5248326022746012,0.9545173173862829
CDH2_CDH2,4|17,Linear Regression,0.08967055467466205,0.045576125832805306,0.8039947328143678,0.07304915283431429,0.49750728854435616
CDH2_CDH2,4|16,Linear Regression,0.743940495813814,0.5028488678990782,0.5205098348343644,0.9776079315673833,0.926515035695014
CDH2_CDH2,4|15,Linear Regression,0.6957614123011902,0.4418885274682466,0.9249890906874714,0.4981897738879141,0.9185758240668478
CDH2_CDH2,4|14,Linear Regression,0.3178639859045508,0.3157061875097516,0.14356219314322446,0.6206259531810674,0.7295756054165481
CDH2_CDH2,4|13,Linear Regression,0.5810352631309594,0.600783407456503,0.30538902437177123,0.6061521593220502,0.8484417928022806
CDH2_CDH2,4|12,Linear Regression,0.22798316058684762,0.09139228855319627,0.32926158417190254,0.4388185610467322,0.6451768354022355
CDH2_CDH2,4|11,Linear Regression,0.9214867555408874,0.9446692493970692,0.7604348177184994,0.7084735117162329,0.9922197869438625
CDH2_CDH2,4|10,Linear Regression,0.9710233412788273,0.946028838963891,0.8694652772480157,0.8166158537447074,0.9922197869438625
CDH2_CDH2,4|1,Linear Regression,0.7536305153042526,0.6615739382543815,0.4618882271610546,0.7619219532213504,0.9271000866255504
CDH2_CDH2,4|0,Linear Regression,0.86816747486798,0.6048632165833343,0.8466621870495068,0.7446466569548302,0.9867695889209827
CDH2_CDH2,3|9,Linear Regression,0.01735904370317342,0.17111257233187255,0.005039024425342824,0.09939568388850478,0.4937919890963041
CDH2_CDH2,3|8,Linear Regression,0.19604968108651374,0.10308927999601772,0.15319409741350626,0.827984119463705,0.5995388452170027
CDH2_CDH2,3|7,Linear Regression,0.9880820692042047,0.9672726641284198,0.8814037802753995,0.9169642842275125,0.9922197869438625
CDH2_CDH2,3|6_3,Linear Regression,0.9865468745181131,0.9699799546801017,0.8750987609169658,0.9082566464389374,0.9922197869438625
CDH2_CDH2,3|6_2,Linear Regression,0.15522624231453555,0.5043578521697588,0.05951913470766078,0.21325859154519114,0.5608459400979813
CDH2_CDH2,3|6_1,Linear Regression,0.7473612187297767,0.6885365991425128,0.45381089712509337,0.7334955021206078,0.926515035695014
CDH2_CDH2,3|6_0,Linear Regression,0.05816299871567043,0.8709241263363532,0.03980357664668707,0.034180950379609804,0.4937919890963041
CDH2_CDH2,3|5,Linear Regression,0.4140820131591218,0.2964471885399489,0.232857232708251,0.878895538572616,0.7449291305532952
CDH2_CDH2,3|4,Linear Regression,0.42547630581275936,0.23403047580601716,0.3005591441507949,0.8690306241277996,0.7451893130506987
CDH2_CDH2,3|3,Linear Regression,0.12425240371438533,0.07818028281269762,0.08288674523493815,0.9758316787332952,0.532711263155528
CDH2_CDH2,3|26,Fisher,0.34440559440559537,0.49090909090909074,0.2222222222222221,1,0.7295756054165481
CDH2_CDH2,3|25,Linear Regression,0.41949999235087587,0.30462290779212176,0.799554795635746,0.22196378255973143,0.7451893130506987
CDH2_CDH2,3|24,Linear Regression,0.5721517004123456,0.34603711440064455,0.9702943675600006,0.38190376388238245,0.8440252034451623
CDH2_CDH2,3|23,Linear Regression,0.07521587224600744,0.05742454012856654,0.045090483584873234,0.9045678913747623,0.49750728854435616
CDH2_CDH2,3|22,Linear Regression,0.36074587042956385,0.18794987938976654,0.3119818842338948,0.8639260839960485,0.7394565262872762
CDH2_CDH2,3|21,Linear Regression,0.21572248024847274,0.13396652103011011,0.13712965719811718,0.9896694885284756,0.6275563061773752
CDH2_CDH2,3|20,Linear Regression,0.3910587398634634,0.17966479859691054,0.4447920682869986,0.5587408954414563,0.7394565262872762
CDH2_CDH2,3|2,Linear Regression,0.09013382935179415,0.12930198305313081,0.035994471334140646,0.5156123951709637,0.49750728854435616
CDH2_CDH2,3|19,Linear Regression,0.9032572758826499,0.9496609641426645,0.6750645970650216,0.7311412551833651,0.9922197869438625
CDH2_CDH2,3|18,Linear Regression,0.30255823730195547,0.15956525844400765,0.23149859348438787,0.8263502558243832,0.7283492742377802
CDH2_CDH2,3|17,Linear Regression,0.01787077338393548,0.005264968550656309,0.2110781830544597,0.08217354569600122,0.4937919890963041
CDH2_CDH2,3|16,Linear Regression,0.4154412458854916,0.27226506894775415,0.2510059636126977,0.9591391644011661,0.7449291305532952
CDH2_CDH2,3|15,Linear Regression,0.6349644900111474,0.9712206861647864,0.3950781457712942,0.4315899360611629,0.9046069446734154
CDH2_CDH2,3|14,Linear Regression,0.03122118115255271,0.04844017251166781,0.013234695172949345,0.5405681956935999,0.4937919890963041
CDH2_CDH2,3|13,Linear Regression,0.10570606116116578,0.17305683913901598,0.04010974545546617,0.4476595882866581,0.49750728854435616
CDH2_CDH2,3|12,Linear Regression,0.013165783309987859,0.004999157747255688,0.031966940865198586,0.39730577020918656,0.4937919890963041
CDH2_CDH2,3|11,Linear Regression,0.2782689153199433,0.3324029127003717,0.11983025668524505,0.5437956702167923,0.7260833222246024
CDH2_CDH2,3|10,Linear Regression,0.29082458653437354,0.26469482772431097,0.13868973856876823,0.7032054798422407,0.7283492742377802
CDH2_CDH2,3|1,Linear Regression,0.14014512386224212,0.13375981933569708,0.06628337038072671,0.7110603148398862,0.5532476735021616
CDH2_CDH2,3|0,Linear Regression,0.11394687602808316,0.05957946609676493,0.09616936422408785,0.8053519949585364,0.49750728854435616
CDH2_CDH2,26|5,Fisher,0.34440559440559537,0.49090909090909074,0.2222222222222221,1,0.7295756054165481
CDH2_CDH2,26|4,Fisher,0.09590409590409613,0.13333333333333328,0.060606060606060635,1,0.49750728854435616
CDH2_CDH2,26|3,Fisher,0.34440559440559537,0.49090909090909074,0.2222222222222221,1,0.7295756054165481
CDH2_CDH2,26|25,Fisher,0.34440559440559537,0.49090909090909074,0.2222222222222221,1,0.7295756054165481
CDH2_CDH2,26|17,Fisher,0.34440559440559537,0.49090909090909074,0.2222222222222221,1,0.7295756054165481
CDH2_CDH2,26|13,Fisher,0.34440559440559537,0.49090909090909074,0.2222222222222221,1,0.7295756054165481
CDH2_CDH2,26|12,Fisher,0.34440559440559537,0.49090909090909074,0.2222222222222221,1,0.7295756054165481
CDH2_CDH2,26|1,Fisher,0.34440559440559537,0.49090909090909074,0.2222222222222221,1,0.7295756054165481
CDH2_CDH2,25|9,Linear Regression,0.7452348330224164,0.5264594706857004,0.5093357467284146,0.9792513668814319,0.926515035695014
CDH2_CDH2,25|8,Linear Regression,0.37018372829579416,0.2831725479455208,0.7523641008403735,0.1867235462497146,0.7394565262872762
CDH2_CDH2,25|7,Linear Regression,0.528805270205353,0.7378399821358033,0.27383247835103564,0.4561269663190709,0.8147518237238031
CDH2_CDH2,25|6_3,Linear Regression,0.8594478759630472,0.8785703357817629,0.5949459815204288,0.7139157769781057,0.9867695889209827
CDH2_CDH2,25|6_2,Linear Regression,0.9807312373682777,0.8460789831477675,0.932652222631162,0.9158102166695342,0.9922197869438625
CDH2_CDH2,25|6_1,Linear Regression,0.6460759578693934,0.9964757180403416,0.41406568153208967,0.42849249933650824,0.9079986434921206
CDH2_CDH2,25|6_0,Linear Regression,0.6855446224298076,0.6944125553497126,0.6170066622342643,0.39348899243971747,0.9185758240668478
CDH2_CDH2,25|5,Linear Regression,0.475570573013371,0.7179337874243701,0.38750110335383114,0.24371929730566066,0.7883419317553332
CDH2_CDH2,25|4,Linear Regression,0.3757926995246511,0.6950960148837244,0.33143482676798874,0.1808901028403344,0.7394565262872762
CDH2_CDH2,25|3,Linear Regression,0.41949999235087587,0.30462290779212176,0.799554795635746,0.22196378255973143,0.7451893130506987
CDH2_CDH2,25|26,Fisher,0.34440559440559537,0.49090909090909074,0.2222222222222221,1,0.7295756054165481
CDH2_CDH2,25|25,Linear Regression,0.31329949782991645,0.660548164397128,0.2717838539173267,0.14604043395078084,0.7295756054165481
CDH2_CDH2,25|24,Linear Regression,0.17223268031204683,0.5645633270998589,0.17797911917440254,0.07224996485615652,0.5742320543536533
CDH2_CDH2,25|23,Linear Regression,0.35065385952430916,0.19164812776440426,0.9357264484801023,0.23472406566203272,0.7295756054165481
CDH2_CDH2,25|22,Linear Regression,0.09155871434365795,0.5213094110237402,0.08956154389366566,0.03473964207873663,0.49750728854435616
CDH2_CDH2,25|21,Linear Regression,0.5171415958781265,0.5670634446769467,0.5363369472926169,0.2582864200929263,0.8027272533033605
CDH2_CDH2,25|20,Linear Regression,0.38070875803103277,0.6247135390359193,0.3506920228418823,0.1785537633831603,0.7394565262872762
CDH2_CDH2,25|2,Linear Regression,0.4927137073470832,0.6841273091404205,0.42230842373072586,0.25031864460585596,0.7883419317553332
CDH2_CDH2,25|19,Linear Regression,0.38823162225957414,0.71591691064888,0.1851859014580051,0.3429863766322264,0.7394565262872762
CDH2_CDH2,25|18,Linear Regression,0.4494159828888799,0.31300361509609925,0.8404404567285118,0.2472048418949025,0.7662174134498936
CDH2_CDH2,25|17,Linear Regression,0.03981275177939884,0.06328494783136643,0.4113340003853866,0.01465027385674798,0.4937919890963041
CDH2_CDH2,25|16,Linear Regression,0.5459770120787139,0.5439792977193514,0.5948378062257171,0.27908508867777926,0.8229218732780614
CDH2_CDH2,25|15,Linear Regression,0.7603118682439214,0.8147042643791116,0.47135241548616535,0.6368091701822418,0.9271000866255504
CDH2_CDH2,25|14,Linear Regression,0.5159840575871666,0.28263194338243885,0.8615776258616878,0.3811304826598013,0.8027272533033605
CDH2_CDH2,25|13,Linear Regression,0.7666404562480513,0.5662380123835016,0.9030516849700749,0.5039707047256905,0.9271000866255504
CDH2_CDH2,25|12,Linear Regression,0.1615457467582357,0.11793623617783272,0.7879393184081149,0.0819836308406816,0.5647313500119836
CDH2_CDH2,25|11,Linear Regression,0.5151419278085705,0.788527301520976,0.38717747105222866,0.27945504331457993,0.8027272533033605
CDH2_CDH2,25|10,Linear Regression,0.4841130218833677,0.7545214561445738,0.37664574250100913,0.2541553256625672,0.7883419317553332
CDH2_CDH2,25|1,Linear Regression,0.5649267381798202,0.48202447464337905,0.7005148173215299,0.30006436060384983,0.8393197252957328
CDH2_CDH2,25|0,Linear Regression,0.3807236470210419,0.4603721306105548,0.4757676061856767,0.17120233158011453,0.7394565262872762
CDH2_CDH2,24|5,Linear Regression,0.7630482995406782,0.8068690460090857,0.6202979809533162,0.4781191846369871,0.9271000866255504
CDH2_CDH2,24|4,Linear Regression,0.7483390672921267,0.763478919872019,0.653897352482619,0.4567737066339833,0.926515035695014
CDH2_CDH2,24|3,Linear Regression,0.5721517004123456,0.34603711440064455,0.9702943675600006,0.38190376388238245,0.8440252034451623
CDH2_CDH2,24|25,Linear Regression,0.17223268031204683,0.5645633270998589,0.17797911917440254,0.07224996485615652,0.5742320543536533
CDH2_CDH2,24|17,Linear Regression,0.20320907974903218,0.16691310312849345,0.6999303243811388,0.09517367733297702,0.5995388452170027
CDH2_CDH2,24|13,Linear Regression,0.9063262170568062,0.6677003673534246,0.8985548546696678,0.7705653234711238,0.9922197869438625
CDH2_CDH2,24|12,Linear Regression,0.42633427044727473,0.24614619570165985,0.9757506061889074,0.2749964671181387,0.7451893130506987
CDH2_CDH2,24|1,Linear Regression,0.8053869526180226,0.5882235432203653,0.945762810428636,0.5575469905254347,0.9545173173862829
CDH2_CDH2,23|5,Linear Regression,0.4022833679962726,0.3134465186035601,0.21330767311409066,0.8087518673715788,0.7449291305532952
CDH2_CDH2,23|4,Linear Regression,0.6577215121251363,0.44261597627834937,0.4259093650657475,0.9765982092398708,0.9140514384092266
CDH2_CDH2,23|3,Linear Regression,0.07521587224600744,0.05742454012856654,0.045090483584873234,0.9045678913747623,0.49750728854435616
CDH2_CDH2,23|25,Linear Regression,0.35065385952430916,0.19164812776440426,0.9357264484801023,0.23472406566203272,0.7295756054165481
CDH2_CDH2,23|17,Linear Regression,0.04886511996883776,0.015636622443870356,0.18705034536029216,0.21962389257154938,0.4937919890963041
CDH2_CDH2,23|13,Linear Regression,0.1771608413458665,0.23583863984308356,0.07184971613662039,0.5120814933260374,0.5803063779518146
CDH2_CDH2,23|12,Linear Regression,0.0765910358753409,0.035774418119844636,0.08231354414018316,0.6780908007700854,0.49750728854435616
CDH2_CDH2,23|1,Linear Regression,0.17254568940915066,0.16957287933839316,0.07930588955224534,0.6802756492497005,0.5742320543536533
CDH2_CDH2,22|5,Linear Regression,0.9192960142466444,0.845190869461864,0.6879574217193591,0.8238995992069322,0.9922197869438625
CDH2_CDH2,22|4,Linear Regression,0.8306002788043242,0.5962838045037879,0.6264912583898775,0.990033200161976,0.9721463319318822
CDH2_CDH2,22|3,Linear Regression,0.36074587042956385,0.18794987938976654,0.3119818842338948,0.8639260839960485,0.7394565262872762
CDH2_CDH2,22|25,Linear Regression,0.09155871434365795,0.5213094110237402,0.08956154389366566,0.03473964207873663,0.49750728854435616
CDH2_CDH2,22|17,Linear Regression,0.08900959870376131,0.03073447173887198,0.3826641356845495,0.2518182781044488,0.49750728854435616
CDH2_CDH2,22|13,Linear Regression,0.47767241036118036,0.582051997199988,0.2328379852267173,0.480228991379291,0.7883419317553332
CDH2_CDH2,22|12,Linear Regression,0.06622209307400054,0.04285092023561207,0.05513902806804695,0.912617542718322,0.49750728854435616
CDH2_CDH2,22|1,Linear Regression,0.43789913945572934,0.43212858516711417,0.21878626016860594,0.588946637054681,0.7527522397255513
CDH2_CDH2,21|5,Linear Regression,0.8935299660891736,0.7559870709000049,0.6504383285371595,0.8901188257978361,0.9922197869438625
CDH2_CDH2,21|4,Linear Regression,0.9302134513468177,0.7191547438634117,0.7874592494581965,0.9279482286711604,0.9922197869438625
CDH2_CDH2,21|3,Linear Regression,0.21572248024847274,0.13396652103011011,0.13712965719811718,0.9896694885284756,0.6275563061773752
