gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	0	1	10	11	12	13	14	15	16	17	18	19	2	20	21	22	23	24	25	26	3	4	5	6_0	6_1	6_2	6_3	7	8	9
DAGLA	Q9Y4D2	True	DGLA_HUMAN	2arachidonoylglycerol_byDAGLA	CPI-CS03629A52A	DAGLA	0.46	0.082	0.157	0.137	0.198	0.173	0.358	0.174	0.207	0.331	0.334	0.359	0.155	0.111	0.373	0.361	0.13	0.373	0.269	0.136	0.335	0.48	0.423	0.309	0.261	0.326	0.268	0.249	0.558	0.173
DAGLA	Q9Y4D2	True	DGLA_HUMAN	2arachidonoylglycerol_byDAGLA	CPI-CS0C6F86DF5	DAGLA	0.46	0.082	0.157	0.137	0.198	0.173	0.358	0.174	0.207	0.331	0.334	0.359	0.155	0.111	0.373	0.361	0.13	0.373	0.269	0.136	0.335	0.48	0.423	0.309	0.261	0.326	0.268	0.249	0.558	0.173
DAGLA	Q9Y4D2	True	DGLA_HUMAN	2arachidonoylglycerol_byDAGLA	CPI-CS045C37E64	DAGLA	0.46	0.082	0.157	0.137	0.198	0.173	0.358	0.174	0.207	0.331	0.334	0.359	0.155	0.111	0.373	0.361	0.13	0.373	0.269	0.136	0.335	0.48	0.423	0.309	0.261	0.326	0.268	0.249	0.558	0.173
DAGLB	Q8NCG7	True	DGLB_HUMAN	2arachidonoylglycerol_byDAGLB	CPI-CS007D418BE	DAGLB	0.163	0.053	0.044	0.046	0.064	0.085	0.115	0.04	0.071	0.112	0.114	0.097	0.043	0.07	0.177	0.215	0.059	0.143	0.114	0.061	0.108	0.108	0.118	0.111	0.071	0.108	0.11	0.077	0.154	0.055
DAGLB	Q8NCG7	True	DGLB_HUMAN	2arachidonoylglycerol_byDAGLB	CPI-CS030959ED1	DAGLB	0.163	0.053	0.044	0.046	0.064	0.085	0.115	0.04	0.071	0.112	0.114	0.097	0.043	0.07	0.177	0.215	0.059	0.143	0.114	0.061	0.108	0.108	0.118	0.111	0.071	0.108	0.11	0.077	0.154	0.055
DAGLB	Q8NCG7	True	DGLB_HUMAN	2arachidonoylglycerol_byDAGLB	CPI-CS01F7D06F1	DAGLB	0.163	0.053	0.044	0.046	0.064	0.085	0.115	0.04	0.071	0.112	0.114	0.097	0.043	0.07	0.177	0.215	0.059	0.143	0.114	0.061	0.108	0.108	0.118	0.111	0.071	0.108	0.11	0.077	0.154	0.055
DHRS9	Q9BPW9	True	DHRS9_HUMAN	5alphaDihydroprogesterone_byDHRS9	CPI-CS072C12EF4	DHRS9	0.015	0.017	0.001	0.005	0.004	0.002	0.009	0.011	0.012	0.004	0.008	0.009	0.002	0.007	0.009	0.014	0.014	0.003	0.005	0.0	0.016	0.009	0.009	0.007	0.01	0.011	0.024	0.007	0.01	0.003
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT	CPI-CS09DCE99A5	CHAT	0.003	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.002	0.002
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT	CPI-CS088613CD3	CHAT	0.003	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.002	0.002
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT	CPI-CS040939107	CHAT	0.003	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.002	0.002
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT	CPI-CS08ED696DC	CHAT	0.003	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.002	0.002
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT	CPI-CS063516AC0	CHAT	0.003	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.002	0.002
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT	CPI-CC0F3C5EBCC	CHAT	0.003	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.002	0.002
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT	CPI-CC0067AC6C9	CHAT	0.003	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.002	0.002
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT	CPI-CC0253C0919	CHAT	0.003	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.002	0.002
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT	CPI-CC05C1C7836	CHAT	0.003	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.002	0.002
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT	CPI-CS0C5C5E217	CHAT	0.003	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.002	0.002
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0E6BCEC26	INHBA	0.011	0.02	0.079	0.004	0.001	0.005	0.009	0.05	0.003	0.007	0.007	0.007	0.004	0.0	0.019	0.01	0.003	0.009	0.0	0.045	0.019	0.005	0.006	0.011	0.005	0.025	0.0	0.001	0.006	0.01
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0288FD89F	INHBA	0.011	0.02	0.079	0.004	0.001	0.005	0.009	0.05	0.003	0.007	0.007	0.007	0.004	0.0	0.019	0.01	0.003	0.009	0.0	0.045	0.019	0.005	0.006	0.011	0.005	0.025	0.0	0.001	0.006	0.01
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0021FE823	INHBA	0.011	0.02	0.079	0.004	0.001	0.005	0.009	0.05	0.003	0.007	0.007	0.007	0.004	0.0	0.019	0.01	0.003	0.009	0.0	0.045	0.019	0.005	0.006	0.011	0.005	0.025	0.0	0.001	0.006	0.01
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC00485C63D	INHBA	0.011	0.02	0.079	0.004	0.001	0.005	0.009	0.05	0.003	0.007	0.007	0.007	0.004	0.0	0.019	0.01	0.003	0.009	0.0	0.045	0.019	0.005	0.006	0.011	0.005	0.025	0.0	0.001	0.006	0.01
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC0E6BCEC26	INHBB	0.011	0.02	0.079	0.004	0.001	0.005	0.009	0.05	0.003	0.007	0.007	0.007	0.004	0.0	0.019	0.01	0.003	0.009	0.0	0.045	0.019	0.005	0.006	0.011	0.005	0.025	0.0	0.001	0.006	0.01
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC0288FD89F	INHBB	0.011	0.02	0.079	0.004	0.001	0.005	0.009	0.05	0.003	0.007	0.007	0.007	0.004	0.0	0.019	0.01	0.003	0.009	0.0	0.045	0.019	0.005	0.006	0.011	0.005	0.025	0.0	0.001	0.006	0.01
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC0021FE823	INHBB	0.011	0.02	0.079	0.004	0.001	0.005	0.009	0.05	0.003	0.007	0.007	0.007	0.004	0.0	0.019	0.01	0.003	0.009	0.0	0.045	0.019	0.005	0.006	0.011	0.005	0.025	0.0	0.001	0.006	0.01
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC00485C63D	INHBB	0.011	0.02	0.079	0.004	0.001	0.005	0.009	0.05	0.003	0.007	0.007	0.007	0.004	0.0	0.019	0.01	0.003	0.009	0.0	0.045	0.019	0.005	0.006	0.011	0.005	0.025	0.0	0.001	0.006	0.01
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC04553E312	INHBA	0.001	0.002	0.0	0.001	0.002	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.007	0.011	0.0	0.0	0.001	0.002
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC0FA8B4931	INHBA	0.001	0.002	0.0	0.001	0.002	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.007	0.011	0.0	0.0	0.001	0.002
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC0BDA1C176	INHBA	0.001	0.002	0.0	0.001	0.002	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.007	0.011	0.0	0.0	0.001	0.002
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC0C1E0C4B7	INHBA	0.001	0.002	0.0	0.001	0.002	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.007	0.011	0.0	0.0	0.001	0.002
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC04553E312	INHA	0.001	0.002	0.0	0.001	0.002	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.007	0.011	0.0	0.0	0.001	0.002
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC0FA8B4931	INHA	0.001	0.002	0.0	0.001	0.002	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.007	0.011	0.0	0.0	0.001	0.002
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC0BDA1C176	INHA	0.001	0.002	0.0	0.001	0.002	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.007	0.011	0.0	0.0	0.001	0.002
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC0C1E0C4B7	INHA	0.001	0.002	0.0	0.001	0.002	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.007	0.011	0.0	0.0	0.001	0.002
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC057B323A5	INHBB	0.001	0.002	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.005	0.011	0.0	0.0	0.001	0.002
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC02D192370	INHBB	0.001	0.002	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.005	0.011	0.0	0.0	0.001	0.002
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC08375F742	INHBB	0.001	0.002	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.005	0.011	0.0	0.0	0.001	0.002
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC0E62974F4	INHBB	0.001	0.002	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.005	0.011	0.0	0.0	0.001	0.002
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC057B323A5	INHA	0.001	0.002	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.005	0.011	0.0	0.0	0.001	0.002
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC02D192370	INHA	0.001	0.002	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.005	0.011	0.0	0.0	0.001	0.002
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC08375F742	INHA	0.001	0.002	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.005	0.011	0.0	0.0	0.001	0.002
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC0E62974F4	INHA	0.001	0.002	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.005	0.011	0.0	0.0	0.001	0.002
CYP17A1	P05093	True	CP17A_HUMAN	Androstenedione_byCYP17A1	CPI-CS0D5502736	CYP17A1	0.001	0.001	0.003	0.001	0.001	0.001	0.0	0.0	0.0	0.003	0.002	0.003	0.001	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.007	0.004	0.0	0.0	0.001	0.0
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC06F5021B7	ALDH1A1	0.002	0.007	0.0	0.001	0.001	0.001	0.0	0.003	0.001	0.0	0.0	0.005	0.0	0.0	0.002	0.002	0.059	0.003	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.001
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC036F9AC3C	ALDH1A1	0.002	0.007	0.0	0.001	0.001	0.001	0.0	0.003	0.001	0.0	0.0	0.005	0.0	0.0	0.002	0.002	0.059	0.003	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.001
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC065AB1F5E	ALDH1A1	0.002	0.007	0.0	0.001	0.001	0.001	0.0	0.003	0.001	0.0	0.0	0.005	0.0	0.0	0.002	0.002	0.059	0.003	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.001
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC01AF691C1	ALDH1A1	0.002	0.007	0.0	0.001	0.001	0.001	0.0	0.003	0.001	0.0	0.0	0.005	0.0	0.0	0.002	0.002	0.059	0.003	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.001
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0A06D2C2D	ALDH1A1	0.002	0.007	0.0	0.001	0.001	0.001	0.0	0.003	0.001	0.0	0.0	0.005	0.0	0.0	0.002	0.002	0.059	0.003	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.001
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0E829C954	ALDH1A1	0.002	0.007	0.0	0.001	0.001	0.001	0.0	0.003	0.001	0.0	0.0	0.005	0.0	0.0	0.002	0.002	0.059	0.003	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.001
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CS08EE9E5CE	ALDH1A1	0.002	0.007	0.0	0.001	0.001	0.001	0.0	0.003	0.001	0.0	0.0	0.005	0.0	0.0	0.002	0.002	0.059	0.003	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.001
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC021B19C0E	ALDH1A2	0.003	0.025	0.001	0.156	0.0	0.002	0.003	0.004	0.004	0.003	0.002	0.0	0.001	0.015	0.002	0.0	0.006	0.031	0.005	0.03	0.001	0.025	0.003	0.0	0.0	0.0	0.0	0.023	0.005	0.002
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC061CCD0A0	ALDH1A2	0.003	0.025	0.001	0.156	0.0	0.002	0.003	0.004	0.004	0.003	0.002	0.0	0.001	0.015	0.002	0.0	0.006	0.031	0.005	0.03	0.001	0.025	0.003	0.0	0.0	0.0	0.0	0.023	0.005	0.002
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC066507DFB	ALDH1A2	0.003	0.025	0.001	0.156	0.0	0.002	0.003	0.004	0.004	0.003	0.002	0.0	0.001	0.015	0.002	0.0	0.006	0.031	0.005	0.03	0.001	0.025	0.003	0.0	0.0	0.0	0.0	0.023	0.005	0.002
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC000118AA2	ALDH1A2	0.003	0.025	0.001	0.156	0.0	0.002	0.003	0.004	0.004	0.003	0.002	0.0	0.001	0.015	0.002	0.0	0.006	0.031	0.005	0.03	0.001	0.025	0.003	0.0	0.0	0.0	0.0	0.023	0.005	0.002
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0974AE49B	ALDH1A2	0.003	0.025	0.001	0.156	0.0	0.002	0.003	0.004	0.004	0.003	0.002	0.0	0.001	0.015	0.002	0.0	0.006	0.031	0.005	0.03	0.001	0.025	0.003	0.0	0.0	0.0	0.0	0.023	0.005	0.002
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC071BF7D12	ALDH1A2	0.003	0.025	0.001	0.156	0.0	0.002	0.003	0.004	0.004	0.003	0.002	0.0	0.001	0.015	0.002	0.0	0.006	0.031	0.005	0.03	0.001	0.025	0.003	0.0	0.0	0.0	0.0	0.023	0.005	0.002
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CS033058D2B	ALDH1A2	0.003	0.025	0.001	0.156	0.0	0.002	0.003	0.004	0.004	0.003	0.002	0.0	0.001	0.015	0.002	0.0	0.006	0.031	0.005	0.03	0.001	0.025	0.003	0.0	0.0	0.0	0.0	0.023	0.005	0.002
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC039D8C2A7	ALDH1A3	0.005	0.005	0.001	0.0	0.002	0.042	0.004	0.0	0.001	0.003	0.003	0.002	0.003	0.002	0.0	0.005	0.0	0.0	0.005	0.03	0.002	0.001	0.003	0.002	0.002	0.004	0.008	0.001	0.016	0.005
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0D32DC80C	ALDH1A3	0.005	0.005	0.001	0.0	0.002	0.042	0.004	0.0	0.001	0.003	0.003	0.002	0.003	0.002	0.0	0.005	0.0	0.0	0.005	0.03	0.002	0.001	0.003	0.002	0.002	0.004	0.008	0.001	0.016	0.005
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BD81688E	ALDH1A3	0.005	0.005	0.001	0.0	0.002	0.042	0.004	0.0	0.001	0.003	0.003	0.002	0.003	0.002	0.0	0.005	0.0	0.0	0.005	0.03	0.002	0.001	0.003	0.002	0.002	0.004	0.008	0.001	0.016	0.005
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BEBB9C26	ALDH1A3	0.005	0.005	0.001	0.0	0.002	0.042	0.004	0.0	0.001	0.003	0.003	0.002	0.003	0.002	0.0	0.005	0.0	0.0	0.005	0.03	0.002	0.001	0.003	0.002	0.002	0.004	0.008	0.001	0.016	0.005
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC09B046394	ALDH1A3	0.005	0.005	0.001	0.0	0.002	0.042	0.004	0.0	0.001	0.003	0.003	0.002	0.003	0.002	0.0	0.005	0.0	0.0	0.005	0.03	0.002	0.001	0.003	0.002	0.002	0.004	0.008	0.001	0.016	0.005
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC00B974CC4	ALDH1A3	0.005	0.005	0.001	0.0	0.002	0.042	0.004	0.0	0.001	0.003	0.003	0.002	0.003	0.002	0.0	0.005	0.0	0.0	0.005	0.03	0.002	0.001	0.003	0.002	0.002	0.004	0.008	0.001	0.016	0.005
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CS0C61C245A	ALDH1A3	0.005	0.005	0.001	0.0	0.002	0.042	0.004	0.0	0.001	0.003	0.003	0.002	0.003	0.002	0.0	0.005	0.0	0.0	0.005	0.03	0.002	0.001	0.003	0.002	0.002	0.004	0.008	0.001	0.016	0.005
CYP27B1	O15528	True	CP27B_HUMAN	Calcitriol_byCYP27B1	CPI-CS01DAEDE79	CYP27B1	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.002
CEL	P19835	True	CEL_HUMAN	Cholesterol_byCEL	CPI-CS06A0713BD	CEL	0.005	0.002	0.0	0.002	0.004	0.001	0.003	0.004	0.001	0.01	0.0	0.002	0.0	0.004	0.0	0.014	0.0	0.0	0.005	0.0	0.006	0.002	0.004	0.0	0.0	0.0	0.0	0.002	0.004	0.002
CEL	P19835	True	CEL_HUMAN	Cholesterol_byCEL	CPI-CS0CDFC0C7D	CEL	0.005	0.002	0.0	0.002	0.004	0.001	0.003	0.004	0.001	0.01	0.0	0.002	0.0	0.004	0.0	0.014	0.0	0.0	0.005	0.0	0.006	0.002	0.004	0.0	0.0	0.0	0.0	0.002	0.004	0.002
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS0D81115C8	DHCR24	0.013	0.039	0.002	0.005	0.004	0.019	0.001	0.013	0.005	0.007	0.01	0.01	0.002	0.009	0.005	0.022	0.028	0.003	0.015	0.03	0.013	0.003	0.008	0.019	0.005	0.014	0.0	0.002	0.0	0.006
