"","cluster","gene","length_estimate","length_summary_p.value","length_summary_q.value"
"1",12,"LOC129348986",0.00986232032411216,0.514229920446062,0.967427821456662
"2",12,"trip4",0.0281673121116945,0.0550271153912285,0.811164975294257
"3",12,"cln6a",0.00135280861089188,0.855952424521372,0.978036702523243
"4",12,"LOC118470268",0.00032137181969344,0.928940732324854,0.983435835184469
"5",12,"LOC111568352",0.00375525799671645,0.551687110008203,0.967427821456662
"6",12,"rps17",0.000663132714517038,0.956348348863252,0.990587438502692
"7",12,"csnk1g1",0.0279105196455359,0.266029900552585,0.967427821456662
"8",12,"LOC111571203",-0.00709092911208171,0.250070284436641,0.967427821456662
"9",12,"neo1a",-0.000578400195310808,0.985465420014482,0.996526502773599
"10",12,"LOC129349243",-0.00252104847643072,0.543150252925964,0.967427821456662
"11",12,"LOC111567962",-0.00602288981268886,0.817945321201014,0.978036702523243
"12",12,"LOC129347359",0.00154493034040057,0.358876376561129,0.967427821456662
"13",12,"bbs4",-0.0235146882266337,0.02836970683247,0.581080537452243
"14",12,"scamp2l",0.00459247189341621,0.493843266594196,0.967427821456662
"15",12,"LOC129347348",0.00159318256561928,0.671712108999562,0.978036702523243
"16",12,"myo9aa",-0.0142996015173565,0.141677252889353,0.967427821456662
"17",12,"senp8",0.00127463186953979,0.759557442558998,0.978036702523243
"18",12,"LOC111580711",0.00330811978123302,0.429846050273822,0.967427821456662
"19",12,"anp32a",-0.00248055777921582,0.447631731502091,0.967427821456662
"20",12,"coro2ba",0.00507216091255361,0.776023406572231,0.978036702523243
"21",12,"itga11a",0.0110982972400642,0.175927369496882,0.967427821456662
"22",12,"LOC111564424",0.00120826887711424,0.667923622593034,0.978036702523243
"23",12,"LOC111564416",0.00542626526302905,0.306143459451408,0.967427821456662
"24",12,"cpeb1b",0.00384331681968451,0.457131735355966,0.967427821456662
"25",12,"LOC111564421",0.00252471091700395,0.436355372147837,0.967427821456662
"26",12,"LOC111564418",0.00125431155735398,0.767927312471475,0.978036702523243
"27",12,"LOC111564417",0.00610637909943689,0.254553145693501,0.967427821456662
"28",12,"LOC111564410",-0.0108218002533176,0.220075962264795,0.967427821456662
"29",12,"ccnb2",0.00130622656201571,0.679757905995098,0.978036702523243
"30",12,"cars1",-0.00204343422650506,0.837651282507656,0.978036702523243
"31",12,"pex16",0.00151006604600755,0.822839469401043,0.978036702523243
"32",12,"arfgap2",0.0046896217515833,0.729867025854038,0.978036702523243
"33",12,"glceb",0.00740488409402342,0.613933663226815,0.975720889505716
"34",12,"tle3b",0.0135574397090771,0.294442817368512,0.967427821456662
"35",12,"LOC129348677",0.000368897253036895,0.91777482908992,0.980454366271036
"36",12,"LOC111564639",0.0242019449485262,0.272331606588396,0.967427821456662
"37",12,"pias1a",0.0258608117038745,0.328711524101875,0.967427821456662
"38",12,"skor1a",0.00425502987930108,0.230339600279175,0.967427821456662
