"","cluster","gene","length_estimate","length_summary_p.value","length_summary_q.value"
"1",7,"LOC129348986",0.00382930740444681,0.926844134981293,0.999906641687309
"2",7,"trip4",0.00349798115716345,0.576773012355723,0.999906641687309
"3",7,"cln6a",0.0129664152484547,0.384358672551439,0.999906641687309
"4",7,"LOC118470268",0.00374967057688321,0.485656953104153,0.999906641687309
"5",7,"LOC111568352",0.000391195653653676,0.74799112973571,0.999906641687309
"6",7,"rxfp3.3a2",-1.20326722301406e-05,0.976863081188404,0.999906641687309
"7",7,"rps17",-0.00105483341323981,0.919824743737292,0.999906641687309
"8",7,"LOC129347713",0.00249484704959678,0.494230932812678,0.999906641687309
"9",7,"csnk1g1",0.0294607106105431,0.158604277297942,0.812260755855222
"10",7,"LOC111571203",0.00716269959604791,0.529157951532781,0.999906641687309
"11",7,"neo1a",0.081457543424382,0.0797805441483153,0.564852149302114
"12",7,"LOC129349243",0.000144011899741268,0.946151551509702,0.999906641687309
"13",7,"LOC111567962",0.00499115509414283,0.68430545574212,0.999906641687309
"14",7,"bbs4",0.00697556377495926,0.49326173709352,0.999906641687309
"15",7,"scamp2l",-0.00399865494651131,0.53661004104835,0.999906641687309
"16",7,"LOC129347348",0.000248018873373908,0.843183789894247,0.999906641687309
"17",7,"myo9aa",0.00239053056832834,0.805970307466914,0.999906641687309
"18",7,"senp8",-0.00642542728429135,0.172540275952825,0.846891280325653
"19",7,"LOC111580711",0.0060146399655295,0.536129047954673,0.999906641687309
"20",7,"anp32a",0.00526798153112362,0.433092738950525,0.999906641687309
"21",7,"coro2ba",0.00746969426915335,0.783599865837519,0.999906641687309
"22",7,"itga11a",-0.00998707797171606,0.191265372407145,0.893375103879544
"23",7,"LOC111564424",0.000849390908811355,0.748482337674013,0.999906641687309
"24",7,"LOC129349160",-1.20326722301406e-05,0.976863081188404,0.999906641687309
"25",7,"LOC111564416",0.000645729044888864,0.784510666683703,0.999906641687309
"26",7,"cpeb1b",0.013932800730897,0.603655879922445,0.999906641687309
"27",7,"LOC111564421",0.000348633833430379,0.794306396534086,0.999906641687309
"28",7,"LOC111564418",-0.00422537367716607,0.389283569773595,0.999906641687309
"29",7,"LOC111564417",-0.00356059915438965,0.507524263079445,0.999906641687309
"30",7,"LOC111564410",0.00961941379179087,0.140198997235658,0.760669852097683
"31",7,"ccnb2",-9.88618019365907e-05,0.895106088567285,0.999906641687309
"32",7,"cars1",0.000801950782220744,0.822907460834364,0.999906641687309
"33",7,"pex16",0.00369994174312959,0.467120552156455,0.999906641687309
"34",7,"arfgap2",-0.000266080618200712,0.989285702998058,0.999906641687309
"35",7,"glceb",0.00489722311247809,0.708859172517801,0.999906641687309
"36",7,"paqr5b",0.0234130141559719,0.332147815331528,0.999906641687309
"37",7,"LOC111564414",-4.66911978263454e-05,0.926957049073543,0.999906641687309
"38",7,"tle3b",-0.0114600793638513,0.186505215150295,0.881808075917238
"39",7,"LOC129348677",0.000293725381887872,0.824849889972843,0.999906641687309
"40",7,"uacab",0.000378246809692106,0.918997247736855,0.999906641687309
"41",7,"LOC111564639",0.0378959608138479,0.106534528349022,0.666271044219185
"42",7,"pias1a",-0.0202609022006063,0.30851409543951,0.999906641687309
"43",7,"skor1a",0.000168571752660949,0.800985452982096,0.999906641687309
"44",7,"map2k5",-0.0101686695253713,0.775927237412061,0.999906641687309
"45",7,"smad3a",-0.0158272019619877,0.00704057416614832,0.168947691050638
