"","cluster","gene","length_estimate","length_summary_p.value","length_summary_q.value"
"1",10,"LOC129348986",0.0521313812397605,0.375977620083273,0.955905537887845
"2",10,"trip4",0.0300402958457632,0.194478470481916,0.93921129063778
"3",10,"cln6a",0.0212127012468994,0.110377559075476,0.860071180293756
"4",10,"LOC118470268",0.000818517553431053,0.778466146105294,0.993216621639287
"5",10,"calml4a",0.00502739517964011,0.27583062664999,0.93921129063778
"6",10,"LOC111568352",-0.00260093501174243,0.657148163492173,0.993216621639287
"7",10,"rxfp3.3a2",-0.00473535279042381,0.0600969819431963,0.690103028306513
"8",10,"rps17",0.00451317808487828,0.482801841527099,0.971523008983347
"9",10,"LOC129347713",0.000591529706789986,0.719309264449339,0.993216621639287
"10",10,"csnk1g1",0.00570737223221079,0.650972264025034,0.993216621639287
"11",10,"LOC111571203",-0.0156592105171479,0.0479218136025986,0.623012422986964
"12",10,"neo1a",0.00796222653753613,0.699291966751749,0.993216621639287
"13",10,"LOC129349243",0.00409350208876245,0.446908037571584,0.971523008983347
"14",10,"LOC111567962",0.018249575549586,0.464680872423125,0.971523008983347
"15",10,"bbs4",0.0156708659754427,0.0942718857482182,0.811071336709901
"16",10,"scamp2l",-0.0195414890011386,0.120305132562498,0.878696227947636
"17",10,"myo9aa",0.00414401154972515,0.258747390024926,0.93921129063778
"18",10,"senp8",0.00313710581240345,0.607118318193446,0.993216621639287
"19",10,"LOC111580711",-0.00322763982313332,0.158667921186873,0.936102475428029
"20",10,"anp32a",0.0126798999039767,0.194310099925191,0.93921129063778
"21",10,"coro2ba",0.0300796681494283,0.151004714653879,0.922972224335801
"22",10,"itga11a",-0.00408271410349764,0.0791683187491288,0.772161614587887
"23",10,"LOC129349160",-0.00632928183215959,0.0122488397133829,0.297991303652145
"24",10,"LOC111564416",-0.00277383433006225,0.128789570425325,0.896030210541121
"25",10,"cpeb1b",0.00332083107642817,0.805656470427965,0.993216621639287
"26",10,"LOC111564421",-0.00018962756003898,0.895106088567285,0.993216621639287
"27",10,"LOC111564418",-0.0154812163326521,0.00703342330841072,0.297991303652145
"28",10,"LOC111564417",0.00751080643689606,0.154920403725792,0.930052664600185
"29",10,"LOC111564410",0.00603905563817303,0.612888474776988,0.993216621639287
"30",10,"ccnb2",-5.21531727238136e-05,0.976863081188404,0.993216621639287
"31",10,"cars1",-0.00777219809317177,0.540713224109482,0.975605429101294
"32",10,"pex16",0.0055188532380485,0.47928373569319,0.971523008983347
"33",10,"arfgap2",-0.00678055247540465,0.25668221304468,0.93921129063778
"34",10,"LOC118469870",-0.00468179071728703,0.012248839713383,0.297991303652145
"35",10,"glceb",0.037093652392398,0.424643342033314,0.969198629931312
"36",10,"LOC111564414",-8.49730939311128e-05,0.976863081188404,0.993216621639287
"37",10,"tle3b",0.0111531890395356,0.165270221319194,0.93921129063778
"38",10,"uacab",0.0067177309245578,0.777277903520353,0.993216621639287
"39",10,"LOC111564639",-0.00519787284473767,0.773035733465162,0.993216621639287
"40",10,"pias1a",0.0235534522427049,0.342068573458553,0.94038659030893
"41",10,"skor1a",0.00483194473197235,0.340841700847865,0.93921129063778
"42",10,"map2k5",-0.000585494963127123,0.972077454563454,0.993216621639287
"43",10,"smad3a",0.00728115144997936,0.340108985019798,0.93921129063778
"44",10,"tmem208",0.00195053837046928,0.371387174356192,0.954780566676448
"45",10,"slc39a1",0.00457034365700229,0.375983613815841,0.955905537887845
"46",10,"rlbp1a",0.00127238473012902,0.694985496396471,0.993216621639287
"47",10,"LOC111565738",0.0152138101136645,0.535835634022619,0.974154428566096
"48",10,"mibp2",0.00443229453934394,0.683457325190162,0.993216621639287
"49",10,"bloc1s6",0.000135876411858352,0.992587186049859,0.998339693902243
"50",10,"slc30a4",-0.0124495501034643,0.00549004247027317,0.297991303652145
"51",10,"c1h15orf48",-0.000361139198536243,0.895106088567285,0.993216621639287
"52",10,"spata5l1",-0.0103079719397596,0.139386256232032,0.913739175131007
"53",10,"LOC111565744",0.00123304501012005,0.340841700847866,0.93921129063778
"54",10,"dtwd1",0.00985137952134734,0.381469496573105,0.958057938010707
"55",10,"cops2",0.00421350919098215,0.692896208103917,0.993216621639287
"56",10,"secisbp2l",0.0184066859015797,0.211647359073896,0.93921129063778
"57",10,"LOC111565759",0.00215999829054822,0.340841700847866,0.93921129063778
"58",10,"LOC129349512",0.000956257266848689,0.825303550623584,0.993216621639287
"59",10,"dut",-0.00475505608068511,0.0806685695645671,0.77474084022642
"60",10,"slc12a1",0.00909231251023868,0.273584373681525,0.93921129063778
"61",10,"ctxn2",0.00533619285652249,0.477755175367724,0.971523008983347
"62",10,"myef2",-0.00141872526153101,0.939682412201676,0.993216621639287
"63",10,"slc24a5",0.00436200048893028,0.340841700847866,0.93921129063778
"64",10,"LOC111565754",-0.000354046333370792,0.895106088567285,0.993216621639287
"65",10,"sema6dl",0.00384839406348053,0.638977331710662,0.993216621639287
"66",10,"LOC118470001",0.00429289261475297,0.189452165434946,0.93921129063778
"67",10,"dmxl2",0.0134411359963513,0.171571886079275,0.93921129063778
"68",10,"LOC111565746",0.0138652402544621,0.0777146951721224,0.766274947733414
"69",10,"tnfaip8l3",0.00941272545952343,0.796151219197702,0.993216621639287
"70",10,"LOC129349365",0.00100255109130941,0.719309264449339,0.993216621639287
"71",10,"scg3",-0.0121143753632498,0.386317147511513,0.961717005370839
"72",10,"lysmd2",0.00635244090825027,0.307945813412777,0.93921129063778
"73",10,"tmod2",0.00634301067218025,0.094933185868046,0.811071336709901
"74",10,"leo1",-0.00475244365921954,0.279794235729027,0.93921129063778
"75",10,"mapk6",-0.0130421130535516,0.302554807199582,0.93921129063778
"76",10,"LOC118471234",0.00717698894315375,0.247027374844924,0.93921129063778
"77",10,"usp8",-0.00757207878347007,0.350836497411452,0.94206618281388
"78",10,"LOC111577621",0.00215999829054822,0.340841700847866,0.93921129063778
"79",10,"LOC129349407",0.00303170426121542,0.524188473119959,0.971523008983347
"80",10,"pde8a",-0.00680331442125856,0.532388764994087,0.972751303592078
"81",10,"LOC111563916",0.00908675870206765,0.287287145767059,0.93921129063778
"82",10,"LOC111563902",0.00253743200335789,0.733761419375296,0.993216621639287
"83",10,"LOC111563893",-0.00209168356399099,0.694400028285612,0.993216621639287
"84",10,"homer2",-0.0019633413524022,0.891510055636584,0.993216621639287
"85",10,"ramac",-0.00156845936080836,0.566888952513641,0.983257205513442
"86",10,"LOC111567331",-0.00901345102524838,0.116632382306566,0.87267925371977
"87",10,"LOC111567348",0.00288185366711856,0.401042159951153,0.968040961734433
"88",10,"zrsr2",3.10761258075221e-05,0.997696461419169,0.999622516363994
"89",10,"LOC111567330",-0.0151513543493001,0.265894637916377,0.93921129063778
"90",10,"phka2",0.00826480519294956,0.469919960626141,0.971523008983347
"91",10,"ppef1",0.00361629032689114,0.232084773224258,0.93921129063778
"92",10,"rs1a",0.00255058599677981,0.340841700847865,0.93921129063778
"93",10,"cdkl5",0.0142680449784912,0.4269619794795,0.970108202559238
"94",10,"scml2",-0.00141381670658719,0.937401189953148,0.993216621639287
"95",10,"LOC118470148",-0.00650571880607916,0.0786606782866503,0.770721645889851
"96",10,"nhsb",0.0347323899991656,0.157311985525707,0.933246406684719
"97",10,"ace2",0.00651652234502086,0.327492844816698,0.93921129063778
"98",10,"pir",-5.69491186268398e-05,0.976863081188404,0.993216621639287
"99",10,"vegfd",-0.00574904180148927,0.012248839713383,0.297991303652145
"100",10,"LOC129350625",0.00378586582773216,0.524188473119959,0.971523008983347
"101",10,"ildr1a",0.00140587190240476,0.719309264449339,0.993216621639287
"102",10,"tmem39a",0.00946739123979881,0.185042443617131,0.93921129063778
"103",10,"LOC111566425",-6.99210084850201e-05,0.976863081188404,0.993216621639287
"104",10,"LOC111566421",0.000597635888678524,0.80479111681099,0.993216621639287
"105",10,"LOC111564828",0.00248539879941386,0.749966250892515,0.993216621639287
"106",10,"LOC118469910",-0.00022987320390081,0.895106088567285,0.993216621639287
"107",10,"LOC111564831",0.00100961920889859,0.934101388633952,0.993216621639287
"108",10,"stk16",0.00880840888453446,0.225094527417526,0.93921129063778
"109",10,"LOC129349502",-8.60275274962184e-05,0.976863081188404,0.993216621639287
"110",10,"atic",-0.000393275742619992,0.889224703643065,0.993216621639287
