"","cluster","gene","length_estimate","length_summary_p.value","length_summary_q.value"
"1",30,"LOC129348986",0.809303081181554,NA,NA
"2",30,"trip4",0.291333479935847,NA,NA
"3",30,"cln6a",0.351795796547873,NA,NA
"4",30,"LOC111568352",0.094980717569947,NA,NA
"5",30,"rxfp3.3a2",0.0826884619713426,NA,NA
"6",30,"csnk1g1",-0.713646946557793,NA,NA
"7",30,"LOC111571203",-0.0695360299991432,NA,NA
"8",30,"neo1a",0.555518201092568,NA,NA
"9",30,"LOC129349243",0.0556468339547933,NA,NA
"10",30,"LOC111567962",0.476845242468215,NA,NA
"11",30,"bbs4",-0.161603331770175,NA,NA
"12",30,"myo9aa",0.119440480002982,NA,NA
"13",30,"LOC111580711",0.082964520621344,NA,NA
"14",30,"anp32a",0.0653907235308693,NA,NA
"15",30,"coro2ba",0.131451199855306,NA,NA
"16",30,"itga11a",0.144028705769195,NA,NA
"17",30,"LOC111564424",0.0402811868528075,NA,NA
"18",30,"LOC111564416",0.0531548259310389,NA,NA
"19",30,"LOC111564418",0.217287635297484,NA,NA
"20",30,"LOC111564410",0.18275652822444,NA,NA
"21",30,"cars1",0.330934703981833,NA,NA
"22",30,"pex16",0.0930895223011104,NA,NA
"23",30,"arfgap2",0.0915664544757984,NA,NA
"24",30,"LOC118469870",0.139865440153995,NA,NA
"25",30,"glceb",1.25120086460073,NA,NA
"26",30,"tle3b",-0.878797589583887,NA,NA
"27",30,"uacab",0.233244145737201,NA,NA
"28",30,"LOC111564639",0.141699192830632,NA,NA
"29",30,"pias1a",0.981226095829801,NA,NA
"30",30,"skor1a",0.037547678818637,NA,NA
"31",30,"map2k5",-0.0283561995712321,NA,NA
"32",30,"smad3a",0.14082934463044,NA,NA
"33",30,"tmem208",0.0661667410032107,NA,NA
"34",30,"LOC111565738",0.0936959957869253,NA,NA
"35",30,"LOC111565745",0.116159953158785,NA,NA
"36",30,"bloc1s6",-0.14745648966472,NA,NA
"37",30,"slc30a4",0.0476850176836823,NA,NA
"38",30,"spata5l1",0.152098110300743,NA,NA
"39",30,"LOC129349619",0.153810929026979,NA,NA
"40",30,"cops2",-0.178602773679745,NA,NA
"41",30,"secisbp2l",0.113277920588809,NA,NA
"42",30,"dut",-1.12149630192701,NA,NA
"43",30,"slc12a1",0.115299552019938,NA,NA
"44",30,"ctxn2",0.0901407842032603,NA,NA
"45",30,"myef2",-0.539739641974788,NA,NA
"46",30,"LOC111565754",0.0602057569383544,NA,NA
"47",30,"sema6dl",-0.678685185559426,NA,NA
"48",30,"dmxl2",0.534851761524205,NA,NA
"49",30,"LOC111565746",0.0569727242605482,NA,NA
"50",30,"scg3",-0.176957237883006,NA,NA
"51",30,"lysmd2",0.0549465581864015,NA,NA
"52",30,"tmod2",0.0738753756372602,NA,NA
"53",30,"mapk6",-1.55486908514424,NA,NA
"54",30,"LOC118471234",0.108918955509186,NA,NA
"55",30,"usp8",0.0755065812146021,NA,NA
"56",30,"LOC129349535",0.0341196217497674,NA,NA
"57",30,"pde8a",0.451408287115147,NA,NA
"58",30,"LOC111563902",0.130161554663462,NA,NA
"59",30,"LOC111563893",0.242528728255529,NA,NA
"60",30,"homer2",-0.281987999418384,NA,NA
"61",30,"LOC111567331",-0.693287320033796,NA,NA
"62",30,"zrsr2",0.0884537789668847,NA,NA
"63",30,"LOC111567330",-0.157026279248172,NA,NA
"64",30,"phka2",0.312295870751399,NA,NA
"65",30,"ppef1",-0.536249154395834,NA,NA
"66",30,"cdkl5",0.770509730745098,NA,NA
"67",30,"scml2",0.311814871137554,NA,NA
"68",30,"nhsb",-0.687939642159968,NA,NA
"69",30,"ace2",0.163083333789757,NA,NA
"70",30,"il1fma",0.0560593968629564,NA,NA
"71",30,"vegfd",0.0527207888480557,NA,NA
"72",30,"LOC111566424",0.096936014184263,NA,NA
"73",30,"tmem39a",0.287339533448242,NA,NA
"74",30,"LOC111566431",0.0587988992435284,NA,NA
"75",30,"LOC111564828",0.0441196399281795,NA,NA
"76",30,"LOC111564831",-0.156025575946631,NA,NA
"77",30,"stk16",0.0612133949723832,NA,NA
"78",30,"psmd14",0.056142822475616,NA,NA
"79",30,"rbms1a",-0.746216674607355,NA,NA
"80",30,"pla2r1",0.0481725921140772,NA,NA
"81",30,"ly75",-0.40661915538282,NA,NA
"82",30,"marchf7",0.217513116590996,NA,NA
"83",30,"baz2ba",-0.122229468251247,NA,NA
"84",30,"wdsub1",-0.139436843471377,NA,NA
"85",30,"LOC111564834",0.0325034496159795,NA,NA
"86",30,"LOC111564858",-1.12149630192701,NA,NA
"87",30,"gtf2f2a",0.0466954474295169,NA,NA
"88",30,"ercc3",0.285662244311082,NA,NA
"89",30,"LOC129349311",-0.394306063579692,NA,NA
"90",30,"LOC111562565",-0.979498654445295,NA,NA
"91",30,"LOC129349687",0.0569727242605482,NA,NA
"92",30,"LOC111562582",0.101745264575248,NA,NA
"93",30,"LOC118470526",0.0576256246470681,NA,NA
"94",30,"pcdh17",0.429802924802474,NA,NA
"95",30,"LOC111562382",-0.29382488448613,NA,NA
"96",30,"tgfbrap1",0.0531548259310389,NA,NA
"97",30,"grtp1a",0.0587988992435284,NA,NA
"98",30,"dcun1d2b",-0.217270035972671,NA,NA
"99",30,"tmco3",0.164158177786682,NA,NA
"100",30,"grk1a",0.0402811868528075,NA,NA
"101",30,"rasa3",0.188709028255187,NA,NA
"102",30,"tpp2",-0.700846886764058,NA,NA
"103",30,"ercc5",0.0569727242605482,NA,NA
"104",30,"blzf1",0.0449263126618917,NA,NA
"105",30,"trmt10c",0.0341196217497674,NA,NA
"106",30,"txnl4b",0.0402811868528075,NA,NA
"107",30,"mrpl16",0.0556468339547933,NA,NA
"108",30,"gpc5a",0.0960191159731148,NA,NA
"109",30,"gpc6a",-0.290657451267689,NA,NA
"110",30,"LOC111565062",0.0449263126618917,NA,NA
"111",30,"arl6",0.154375581943618,NA,NA
"112",30,"LOC111565060",0.312786152195454,NA,NA
"113",30,"nsun3",0.0630607182715609,NA,NA
"114",30,"LOC111565057",0.0612133949723832,NA,NA
"115",30,"rrad",-0.173615011915742,NA,NA
"116",30,"nae1",-0.127556240081644,NA,NA
"117",30,"si:dkey-56m19.5",0.0388448806931645,NA,NA
"118",30,"dync1li2",0.24640135876678,NA,NA
"119",30,"cmtm4",0.0569727242605482,NA,NA
"120",30,"cmtm3",0.0549465581864015,NA,NA
"121",30,"galns",-0.171320527163327,NA,NA
"122",30,"cbfa2t3",-0.214405528774085,NA,NA
"123",30,"acsf3",0.0527207888480557,NA,NA
"124",30,"spg7",0.154753960860695,NA,NA
"125",30,"ankrd11",0.0423915057304803,NA,NA
"126",30,"LOC111580049",0.0630607182715609,NA,NA
"127",30,"dhodh",0.087154805723018,NA,NA
"128",30,"ist1",-0.218246418112476,NA,NA
"129",30,"mphosph10",0.0770612454914134,NA,NA
"130",30,"mcee",0.0531548259310389,NA,NA
"131",30,"LOC111580055",-0.227531786502595,NA,NA
"132",30,"rplp2l",0.273862087995957,NA,NA
"133",30,"lin7c",0.0481725921140772,NA,NA
"134",30,"mettl15",0.0740676950910982,NA,NA
"135",30,"lgr4",0.110452802038235,NA,NA
"136",30,"LOC118469808",0.0636057294639729,NA,NA
"137",30,"tmem276b",-0.0706354333884635,NA,NA
"138",30,"ano5b",-0.312388745180068,NA,NA
"139",30,"igdcc3",0.111440564525212,NA,NA
"140",30,"LOC129349470",0.270414013339762,NA,NA
"141",30,"cilp",0.0542675994021476,NA,NA
"142",30,"eif3jb",-0.584578258743023,NA,NA
"143",30,"ctdspl2b",0.190582142154169,NA,NA
"144",30,"golm2",-0.269733139992119,NA,NA
"145",30,"fam189a1",-0.694733939658794,NA,NA
"146",30,"tjp1a",0.351793979271755,NA,NA
"147",30,"apba2b",-0.00914026488889612,NA,NA
"148",30,"syt7b",-1.00175986730539,NA,NA
"149",30,"sdhaf2",0.0785383901759737,NA,NA
"150",30,"LOC111574613",0.127276857908553,NA,NA
"151",30,"dagla",0.44965641257702,NA,NA
"152",30,"ext2",0.174882589138738,NA,NA
"153",30,"caprin1a",-0.219126779234851,NA,NA
"154",30,"nucb2a",0.115701350413584,NA,NA
"155",30,"plekha7b",0.0620626855586032,NA,NA
"156",30,"sox6",-0.782022187236544,NA,NA
"157",30,"pde3b",0.168939055913753,NA,NA
"158",30,"copb1",0.10403523955657,NA,NA
"159",30,"rras2",-0.152487877014898,NA,NA
"160",30,"tub",-0.588027795259253,NA,NA
"161",30,"LOC129348608",0.0531329175010644,NA,NA
"162",30,"lmo1",0.147483064537016,NA,NA
"163",30,"stk33",0.203340426655144,NA,NA
"164",30,"trim66",0.0902356259255166,NA,NA
"165",30,"dennd2b",-0.201176195696388,NA,NA
"166",30,"tmem9b",-0.827534621181879,NA,NA
"167",30,"dennd5a",0.619623283237964,NA,NA
"168",30,"ipo7",0.201023233374641,NA,NA
"169",30,"sbf2",-0.689125183614513,NA,NA
"170",30,"mrvi1",0.074485437990076,NA,NA
"171",30,"eif4g2a",-0.152683023058643,NA,NA
"172",30,"LOC129348917",0.30496285961722,NA,NA
"173",30,"galnt18b",-0.337998224627988,NA,NA
"174",30,"tead1b",-0.545776792972072,NA,NA
"175",30,"mical2a",0.0558562973350004,NA,NA
"176",30,"usp47",0.0632976575273656,NA,NA
"177",30,"bola3",0.0636057294639729,NA,NA
"178",30,"kars1",0.182012116264578,NA,NA
"179",30,"rpl13",-0.403344130789173,NA,NA
"180",30,"cpne7",-0.844922667742129,NA,NA
"181",30,"zgc:162592",0.0697738427691601,NA,NA
"182",30,"LOC111582316",0.116778503206468,NA,NA
"183",30,"dhx38",0.0529041982367039,NA,NA
"184",30,"zfhx3b",-0.407685643586279,NA,NA
"185",30,"usp10",0.278194452080095,NA,NA
"186",30,"phlpp2",0.0918861563721702,NA,NA
"187",30,"ap1g1",0.208954273380532,NA,NA
"188",30,"znf821",-0.179691292100377,NA,NA
"189",30,"LOC129348575",0.047333107830237,NA,NA
"190",30,"atxn1l",0.0364710533692087,NA,NA
"191",30,"mtmr10",0.037547678818637,NA,NA
"192",30,"myo1ea",-0.793549782437592,NA,NA
"193",30,"rnf111",0.348033476407457,NA,NA
"194",30,"sltm",-1.05404864650926,NA,NA
"195",30,"mindy2",0.153643730224817,NA,NA
"196",30,"adam10a",0.13457151698352,NA,NA
"197",30,"aldh1a2",-0.727351976380724,NA,NA
"198",30,"LOC129348974",0.0949885551260415,NA,NA
"199",30,"tcf12",0.605458002993228,NA,NA
"200",30,"znf280d",0.142848387917004,NA,NA
"201",30,"tex9",0.0479487391484049,NA,NA
"202",30,"LOC111577798",0.082463912316696,NA,NA
"203",30,"nedd4a",0.1376351087751,NA,NA
"204",30,"ccpg1",-0.176050396685489,NA,NA
"205",30,"pigb",0.13275507783575,NA,NA
"206",30,"rab27a",0.295047251266183,NA,NA
"207",30,"LOC111577790",-1.41728121270973,NA,NA
"208",30,"LOC111577783",0.102216338550552,NA,NA
"209",30,"nudt21",0.0341196217497674,NA,NA
"210",30,"furina",1.06076249211881,NA,NA
"211",30,"LOC111587672",0.047333107830237,NA,NA
"212",30,"got2b",0.258344066453166,NA,NA
"213",30,"cog4",0.0341196217497674,NA,NA
"214",30,"LOC111571169",-0.793549782437592,NA,NA
"215",30,"gfod2",0.0962763049716723,NA,NA
"216",30,"LOC111573315",-0.716434566857541,NA,NA
"217",30,"LOC111577159",-0.0077461834512873,NA,NA
"218",30,"dusp22a",-0.194883469236102,NA,NA
"219",30,"mthfsd",0.241710441887845,NA,NA
"220",30,"dbndd1",-0.885604564267469,NA,NA
"221",30,"LOC111577165",0.050309713115911,NA,NA
"222",30,"def8",-0.172507766391674,NA,NA
"223",30,"tcf25",0.314751313029631,NA,NA
"224",30,"pdcd5",0.0587988992435284,NA,NA
"225",30,"si:dkey-234i14.2",0.194019677307265,NA,NA
"226",30,"LOC129349683",0.33491734923098,NA,NA
"227",30,"gse1b",-0.876956750423634,NA,NA
"228",30,"cmc2",0.120337281717271,NA,NA
"229",30,"LOC111572293",0.0590352385060157,NA,NA
"230",30,"mafa",0.126915570345714,NA,NA
"231",30,"syt9a",0.0897137958910265,NA,NA
"232",30,"spon1a",-0.746734611483333,NA,NA
"233",30,"kiaa1549lb",-0.706312275128589,NA,NA
"234",30,"hipk3b",0.319967279578079,NA,NA
"235",30,"cstf3",0.0364710533692087,NA,NA
"236",30,"eif3m",-0.387964632502507,NA,NA
"237",30,"rcn1",0.19121654580568,NA,NA
"238",30,"pax6b",0.164937340109158,NA,NA
"239",30,"immp1l",-1.27668200176793,NA,NA
"240",30,"rps6ka2",0.108128259813604,NA,NA
"241",30,"LOC111576189",-0.71030851385612,NA,NA
"242",30,"ddx21",0.0542675994021476,NA,NA
"243",30,"mpc1",0.0612133949723832,NA,NA
"244",30,"vps26a",0.0549465581864015,NA,NA
"245",30,"tacr2",0.41093902967471,NA,NA
"246",30,"tspan15",0.419783783476108,NA,NA
"247",30,"LOC111576209",0.0839714317866822,NA,NA
"248",30,"LOC111576203",0.050868915197862,NA,NA
"249",30,"hnrnph3",0.0466954474295169,NA,NA
"250",30,"rufy2",-0.0177061961410584,NA,NA
"251",30,"LOC129349014",0.0556468339547933,NA,NA
"252",30,"rhoua",0.0548280073542788,NA,NA
"253",30,"pdcd2",0.0534416523772601,NA,NA
"254",30,"psmc3",0.136859618033348,NA,NA
"255",30,"psmb1",0.0814037527852344,NA,NA
"256",30,"rab4a",-0.263246419163031,NA,NA
"257",30,"galnt2",0.0534824914946292,NA,NA
"258",30,"smyd2a",-0.11823909724455,NA,NA
"259",30,"adpgk2",0.316373857725704,NA,NA
"260",30,"ctsba",-0.140776395333541,NA,NA
"261",30,"xkr5b",0.0602057569383544,NA,NA
"262",30,"gcfc2",0.0612133949723832,NA,NA
"263",30,"LOC111585013",0.0114130095021621,NA,NA
"264",30,"cnsta",-0.197048613106163,NA,NA
"265",30,"smyd3",-0.217270035972671,NA,NA
"266",30,"kif26ba",-0.635758525127484,NA,NA
"267",30,"si:dkey-127k13.1",0.139320823510799,NA,NA
"268",30,"ahctf1",-0.163192522484738,NA,NA
"269",30,"fzd3b",0.577320358922793,NA,NA
"270",30,"kctd3",-0.32246308432993,NA,NA
"271",30,"ush2a",0.1079088424019,NA,NA
