"","cluster","gene","length_estimate","length_summary_p.value","length_summary_q.value"
"1",1,"LOC129348986",0.017541878803922,0.239425148406337,0.874227409884965
"2",1,"trip4",0.0111736228411076,0.116467263691275,0.808298259091393
"3",1,"chrna7a",0.00188704917869413,0.511374996954208,0.927074245865183
"4",1,"cln6a",0.000367810159206985,0.903524377170973,0.978371069136532
"5",1,"LOC118470268",-0.00121432749205361,0.385190181322176,0.901312881344032
"6",1,"calml4a",0.00185144119538967,0.152099503592477,0.837021553293421
"7",1,"LOC111568352",0.00333620978528693,0.284369725228381,0.88603533618845
"8",1,"rxfp3.3a2",-0.0018490270171233,0.306537647564962,0.887897167088994
"9",1,"rps17",-0.00176695511000427,0.746004215809571,0.966763919999025
"10",1,"LOC129347713",0.000767143193153867,0.524563378044855,0.927074245865183
"11",1,"csnk1g1",0.00396865900630638,0.72246119784285,0.966763919999025
"12",1,"LOC111571203",0.009061126922388,0.0126187937484882,0.50564610251672
"13",1,"neo1a",0.00777687173285874,0.609874894457303,0.934736279024445
"14",1,"LOC129349243",0.00010015946903153,0.965052906925447,0.993147144915006
"15",1,"LOC111567962",0.00472598509928988,0.589090787339135,0.928186845355115
"16",1,"bbs4",0.00620325721393259,0.237934295030645,0.872337581434932
"17",1,"scamp2l",-0.00405893233856959,0.310270491531886,0.887897167088994
"18",1,"LOC129347348",0.000580304338492444,0.64875202004059,0.947386531777165
"19",1,"myo9aa",0.00513331549100118,0.146263825316877,0.832167429265818
"20",1,"senp8",0.00271969242695597,0.415315062217158,0.908802860759207
"21",1,"LOC111580711",-0.000199054712983502,0.950676230367688,0.990383405718142
"22",1,"anp32a",0.00522992945293475,0.0669761539056095,0.739499125959002
"23",1,"coro2ba",0.00104351186283716,0.899856455217073,0.978371069136532
"24",1,"itga11a",-0.00190063285969734,0.235969776409755,0.872048094094549
"25",1,"LOC111588606",0.000757453889901926,0.208417433496407,0.870507716477203
"26",1,"LOC111564424",0.000425812938777762,0.790946838223499,0.968154932168296
"27",1,"LOC129349160",0.000806319750620029,0.298905271241126,0.886857646549646
"28",1,"LOC111564416",-0.0015556020870794,0.594752683274966,0.930310946277197
"29",1,"cpeb1b",-0.00242539472476524,0.444705462926616,0.91882865869433
"30",1,"LOC111564421",0.000957760963068073,0.453883513064711,0.921492801547868
"31",1,"LOC111564418",0.000522365014865509,0.839259016300939,0.972762964650502
"32",1,"LOC111564417",0.00285386548588543,0.149567980207226,0.834442044682533
"33",1,"LOC111564410",0.00660295129265233,0.347961988246705,0.894291088611218
"34",1,"LOC111564425",0.00022372000230856,0.588052210930847,0.927676137301209
"35",1,"ccnb2",0.000728634992570639,0.267556823352029,0.880068357699142
"36",1,"cars1",-0.00378402246804842,0.386116241686578,0.901486214728412
"37",1,"pex16",-0.000704153150874867,0.84694647881477,0.974501003165737
"38",1,"arfgap2",0.00555294368732303,0.531822786659744,0.927074245865183
"39",1,"LOC118469870",0.00046086036813139,0.761316610258149,0.966763919999025
"40",1,"glceb",0.00718387268059173,0.373490422059152,0.896878980894295
"41",1,"paqr5b",0.000865745482401038,0.280636556511402,0.884596374742817
"42",1,"LOC111564414",-0.001039282255147,0.299536626520169,0.886857646549646
"43",1,"tle3b",0.0113051423404409,0.0936053234961784,0.780836021539191
"44",1,"LOC129348677",0.000656578584026474,0.723445206322423,0.966763919999025
"45",1,"uacab",0.00183861079877934,0.40716676453269,0.908464302911749
"46",1,"LOC111564639",0.00690656411555552,0.262998992425271,0.878967413861541
"47",1,"LOC129348555",0.000243389925224328,0.586584939573145,0.927074245865183
"48",1,"rxfp3.3a1",-0.0023626888029542,0.444600269038633,0.91882865869433
"49",1,"pias1a",0.0230502184960184,0.00268662795265502,0.32190612222458
"50",1,"skor1a",-0.000940663531514592,0.595634026897193,0.930310946277197
"51",1,"map2k5",-0.00736994118369401,0.0572589657534358,0.725948254143977
"52",1,"smad3a",0.00190319891101423,0.699064267210149,0.961397897563758
"53",1,"smad6a",6.48284765245525e-05,0.898270412506374,0.978371069136532
"54",1,"tmem208",0.000556856460252092,0.881005256711626,0.978371069136532
"55",1,"slc39a1",-0.00085349567215038,0.556624275634175,0.927074245865183
"56",1,"rlbp1a",-6.81513049271723e-05,0.825832983872853,0.969683606977759
"57",1,"LOC111565738",0.00523197988908089,0.462355190923816,0.923554658395367
"58",1,"LOC111565745",-0.00465421562852411,0.0697440806553206,0.746269099465859
"59",1,"mibp2",-0.000342929755822612,0.860835889308631,0.978371069136532
"60",1,"bloc1s6",0.0034806769895596,0.540461647470325,0.927074245865183
"61",1,"slc30a4",0.00479404413422754,0.247579995629705,0.87530888356279
"62",1,"c1h15orf48",9.71797557505572e-05,0.961363473209173,0.993147144915006
"63",1,"spata5l1",-0.000785185351243379,0.660292472678694,0.949632890769156
"64",1,"LOC111565744",-0.00062936152088052,0.125407863220347,0.813261620353186
"65",1,"dtwd1",0.000493973959585218,0.800825795662564,0.968154932168296
"66",1,"LOC129349619",0.000254210835773704,0.694129246544224,0.959995149824486
"67",1,"cops2",-0.00323976087611305,0.323928204149457,0.892905610205912
"68",1,"secisbp2l",-0.00431971719601864,0.186039364230641,0.859434075122968
"69",1,"LOC111565759",0.000223954285505675,0.853654709377637,0.97716328707773
"70",1,"LOC129349512",-0.00265176308363212,0.0350799970871296,0.647859767615027
"71",1,"fbn1",0.00102663980519435,0.388446387851421,0.901607559176093
"72",1,"dut",-0.00110890483737499,0.380268065467052,0.898922818878325
"73",1,"slc12a1",0.00190529950031784,0.725184330476964,0.966763919999025
"74",1,"ctxn2",-0.00338704916845518,0.241777520336703,0.874871434198809
"75",1,"myef2",-0.0081815514709054,0.0738600183502358,0.754938855927805
"76",1,"slc24a5",0.000565589950500049,0.671734961625683,0.953973650957693
"77",1,"LOC111565754",-0.00118205358601652,0.648462125528978,0.947386531777165
"78",1,"sema6dl",0.00645077586816804,0.0689004363061197,0.744608650862562
"79",1,"LOC118470001",3.00388896487629e-05,0.980372802682168,0.99591060610706
"80",1,"dmxl2",0.000393108556956242,0.974262556068052,0.994897693422607
"81",1,"gldn",0.000316531446864655,0.655927695692178,0.948993785306917
"82",1,"LOC111565746",0.00334722680322304,0.0953245147843326,0.781386680766259
"83",1,"tnfaip8l3",0.00405696867355148,0.204590146634746,0.867582461427952
"84",1,"LOC129349365",0.00101354024265759,0.246279755341944,0.874871434198809
"85",1,"scg3",0.00563073059452979,0.587817852739694,0.927676137301209
"86",1,"lysmd2",-0.000512944895281505,0.866938393367842,0.978371069136532
"87",1,"tmod2",-0.000518664708885829,0.767564672980261,0.967302136928825
"88",1,"leo1",-0.000725605050899143,0.843737134432113,0.973607811416544
"89",1,"LOC129350374",4.00508081856722e-06,0.993111889320658,0.998891790424103
"90",1,"mapk6",-0.00705265793761033,0.381080810442051,0.899442466764981
"91",1,"LOC118471234",0.00398446430463415,0.179586631199912,0.854114359671717
"92",1,"LOC111577620",0.000858081134003814,0.309563475900863,0.887897167088994
"93",1,"usp8",-0.00242641910675003,0.649924504830922,0.947848103575311
"94",1,"hdc",8.89469926081069e-05,0.76655086165713,0.966763919999025
"95",1,"LOC111577621",0.00062824841921093,0.131192268709859,0.817572823900645
"96",1,"LOC129349535",-0.00168172554462541,0.0290509307710532,0.624280078160732
"97",1,"zgc:158482",-0.000593569766516778,0.228045141316019,0.871326051523773
"98",1,"LOC129349407",0.000637017889567887,0.356501543216166,0.894291088611218
"99",1,"pde8a",0.0140146532580798,0.000618219244080472,0.32190612222458
"100",1,"LOC111563916",-0.000844139977294243,0.432962426439775,0.915565449496032
"101",1,"LOC111563902",-0.00183515049912367,0.42764200510424,0.913429246891654
"102",1,"LOC111563893",0.00061278034219996,0.756294140391405,0.966763919999025
"103",1,"homer2",0.00859368812205303,0.101111572096473,0.785922066353406
"104",1,"ramac",-0.00146698215232892,0.304416293330625,0.887674539046446
"105",1,"LOC111567331",0.00107064386353435,0.816640361124158,0.968176125351445
"106",1,"LOC111567348",0.00267205188293223,0.470675106167752,0.924983582558618
"107",1,"zrsr2",-0.00299761199167632,0.32637688016335,0.893468349529777
"108",1,"LOC111567330",0.000589918585700308,0.928884761211387,0.984857792956935
"109",1,"phka2",-0.00362085906199378,0.19149334589303,0.862425774471933
"110",1,"ppef1",0.00596056745337092,0.12040192566227,0.810933945250162
"111",1,"rs1a",0.00041230158913817,0.453782129771342,0.921492801547868
"112",1,"cdkl5",0.00442091142362233,0.650729301322712,0.947966146644975
"113",1,"scml2",0.01581274143814,0.0398234102744775,0.671651304183141
"114",1,"LOC118470148",-0.00221697700208276,0.032825858502668,0.639725804346188
"115",1,"nhsb",0.0194946124587149,0.290311129843614,0.88603533618845
"116",1,"ace2",0.000856205009204222,0.897828450491497,0.978371069136532
"117",1,"il1fma",0.000162832177857313,0.76655086165713,0.966763919999025
"118",1,"zgc:113276",7.82546294445322e-05,0.76655086165713,0.966763919999025
"119",1,"pir",0.00075451442170692,0.505631186456946,0.927074245865183
"120",1,"vegfd",0.00133035830086289,0.290617799239146,0.88603533618845
"121",1,"LOC111566429",-0.00068861823939214,0.661261399613693,0.949874257123387
"122",1,"LOC129350612",-0.000408178422279476,0.713416102686622,0.965127231370768
"123",1,"LOC129350625",6.86964437312516e-05,0.76655086165713,0.966763919999025
"124",1,"gpa33a",-0.00101109500256242,0.0662242239939008,0.7384785546691
"125",1,"LOC111566424",0.00259382351240372,0.160646169694055,0.839257450312274
"126",1,"ildr1a",0.00215066320486485,0.225347854153588,0.871326051523773
"127",1,"tmem39a",0.000281111340865481,0.934178926593753,0.985915439666378
"128",1,"LOC111566425",-0.00109547506983231,0.00460848838921996,0.32190612222458
"129",1,"LOC111566431",0.00015299409227216,0.8469930063447,0.974501003165737
"130",1,"LOC118470075",-0.000270747133914297,0.706956430440652,0.963453311800431
"131",1,"LOC111566421",0.00187876855246474,0.106235605715296,0.794105063225931
"132",1,"LOC111564828",-0.00197206319960834,0.670686950161869,0.95381593185872
"133",1,"LOC118469910",0.00159745310858547,0.425737007095627,0.912721351060703
"134",1,"LOC111564831",-0.00269453852941197,0.440270100247409,0.917749829116524
"135",1,"stk16",0.00343484377420229,0.135505260469939,0.821345431390298
"136",1,"LOC129349502",0.000612949529236117,0.445456858653063,0.918999005891847
"137",1,"atic",-0.00128446184910246,0.32331629185943,0.892304107993873
"138",1,"fn1b",-0.000316709978130277,0.545506885299306,0.927074245865183
"139",1,"LOC118469909",0.00015816285917102,0.769040142159067,0.967649733660519
"140",1,"psmd14",0.00560354339086639,0.114978397112515,0.807206354576262
"141",1,"rbms1a",0.00290403767539985,0.28384804976912,0.88603533618845
"142",1,"itgb6",-0.000926493344536706,0.466773769762491,0.924983582558618
"143",1,"pla2r1",-0.000404861756986715,0.704148380851972,0.962585560384542
"144",1,"ly75",0.00190591679240787,0.163593497609317,0.841227401744531
"145",1,"marchf7",0.00050830812782648,0.939991980286239,0.987207479889966
"146",1,"baz2ba",0.00329606983537408,0.718957607009063,0.966581334303122
"147",1,"wdsub1",-0.000525037954766008,0.774270712039478,0.968154932168296
"148",1,"LOC111564834",0.00870017262229419,0.329027364047951,0.894291088611218
"149",1,"LOC111564858",-0.00167058483580178,0.436576331852406,0.916670816114972
"150",1,"gtf2f2a",-0.000688358748815112,0.885984089752395,0.978371069136532
"151",1,"gpalpp1",-0.00214448868953827,0.347963972935807,0.894291088611218
"152",1,"ercc3",0.00129246856124938,0.485709821346851,0.927074245865183
"153",1,"LOC111564848",-0.000179886823170897,0.63578167814429,0.943303027135534
"154",1,"rbm26",-7.3272054808717e-05,0.972981009058899,0.994860449568919
"155",1,"LOC118469912",0.00010217780103098,0.886783132065807,0.978371069136532
"156",1,"obi1",0.000444734065875431,0.469610406097089,0.924983582558618
"157",1,"pou4f1",0.000481814631136886,0.416641545212304,0.909018761733005
"158",1,"LOC129349311",-0.00245946497176206,0.704926765601225,0.962735512692642
"159",1,"LOC111562565",0.0126337778153155,0.18106045919489,0.854211245300093
"160",1,"LOC111562524",0.00189397946008404,0.276966714214764,0.883566030166894
"161",1,"LOC129349687",9.69430895120856e-05,0.754178379638456,0.966763919999025
"162",1,"LOC111562668",-0.00137004379753742,0.0131539270631097,0.507070556600045
"163",1,"tdrd3",-0.00637867933680007,0.0660545128750012,0.7384785546691
"164",1,"LOC111562582",0.0029751757818395,0.269030661076739,0.880328246733706
"165",1,"LOC118470526",0.000360261720974948,0.890126092612723,0.978371069136532
"166",1,"pcdh17",-0.00194917383459285,0.852189587860766,0.976682532990362
"167",1,"LOC129348781",0.000146789564229235,0.731419782670218,0.966763919999025
"168",1,"nkpd1",0.000604798488540019,0.297106617580429,0.88603533618845
"169",1,"lims1",0.000415842330506245,0.793212543684637,0.968154932168296
"170",1,"LOC111562382",0.00114450180046496,0.733783698341077,0.966763919999025
"171",1,"tgfbrap1",6.35051591098162e-05,0.96886007204853,0.993722815689775
"172",1,"cul4a",-0.00207019505199919,0.512627260446881,0.927074245865183
"173",1,"lamp1a",0.00387934557742334,0.308843204837789,0.887897167088994
"174",1,"grtp1a",-0.000987476205972335,0.052858581255448,0.710834226771114
"175",1,"adprhl1",-0.000619005513627687,0.0358314550636211,0.64892338760189
"176",1,"dcun1d2b",-0.00182244761105655,0.486094750485018,0.927074245865183
"177",1,"tmco3",-0.000460366253188909,0.819544738507372,0.968205073716385
"178",1,"grk1a",0.00132473752312653,0.269748807992143,0.880328246733706
"179",1,"LOC111585021",0.00125279496003818,0.294832472307394,0.88603533618845
"180",1,"LOC129347314",-0.000719970954888581,0.148521446276326,0.833917043370204
"181",1,"gas6",0.00277220032111379,0.31698106833627,0.891084621889876
"182",1,"pros1",0.00107694458631741,0.248005266222173,0.875743369281784
"183",1,"rasa3",-0.0040268903785922,0.501444442257184,0.927074245865183
"184",1,"tpp2",-0.00032444765863815,0.962177740717902,0.993147144915006
"185",1,"LOC111573073",0.000143402444069619,0.766550861657131,0.966763919999025
"186",1,"mettl21e",-0.000516878840948118,0.388481360009655,0.901607559176093
"187",1,"ercc5",0.00040925603918766,0.79939566479487,0.968154932168296
"188",1,"LOC129348925",-0.000525603846593193,0.316256368494508,0.890356314988268
"189",1,"blzf1",0.00141395735553485,0.222471957156874,0.871279572737914
"190",1,"trmt10c",0.000335211388857888,0.552954425347498,0.927074245865183
"191",1,"txnl4b",-2.43842028349294e-05,0.985366491897229,0.997549998379264
"192",1,"mrpl16",0.000310071203918886,0.919115223714436,0.981788905966765
"193",1,"cenpq",2.73488253988957e-05,0.959455981068669,0.992844038075428
"194",1,"LOC111573080",0.000418430247628273,0.439304834560811,0.917749829116524
"195",1,"LOC111573078",0.000714768887520963,0.294233718180915,0.88603533618845
"196",1,"gpc5a",0.00464533186453472,0.385893870939515,0.901486214728412
"197",1,"LOC129347566",0.000279157916449385,0.743033934940561,0.966763919999025
"198",1,"gpc6a",0.0305241530176318,0.0494182968570139,0.698070534573008
"199",1,"LOC129348956",0.00093555906823054,0.391666337718802,0.902486890752494
"200",1,"LOC111565070",0.00072620237209032,0.204276887817598,0.867582461427952
"201",1,"LOC111565062",-0.000520425683438763,0.456625458668451,0.92230660305177
"202",1,"slc5a7a",0.00104328299767363,0.389048216922061,0.901607559176093
"203",1,"arl6",-0.00180618144742866,0.572733858786192,0.927074245865183
"204",1,"LOC111565060",0.00600485490708628,0.084485844836265,0.769182025788992
"205",1,"nsun3",0.000917837875001077,0.590073107726628,0.928836915683722
"206",1,"LOC111565057",-0.00762451283395019,0.125415028977144,0.813261620353186
"207",1,"LOC129349150",0.0014145169209857,0.180416035195666,0.854211245300093
"208",1,"rrad",-0.00545055656433068,0.620295217427427,0.937491042800866
"209",1,"cdh16",-0.000694973287572065,0.0926087279700751,0.777565776675896
"210",1,"ca7",-0.000801231736587586,0.00227935391048657,0.32190612222458
"211",1,"nae1",0.00308004232348332,0.145034225985052,0.829946356871833
"212",1,"si:dkey-56m19.5",-0.00135280399500752,0.45565227634315,0.921593309409364
"213",1,"LOC129349413",0.00034955458402514,0.821739288743089,0.96854210868743
"214",1,"LOC129347791",-0.000790293394837188,0.189328070993497,0.861377998354097
"215",1,"dync1li2",-0.00612471710716588,0.115174854427857,0.807206354576262
"216",1,"cmtm4",-0.00170299350919166,0.53129562064576,0.927074245865183
"217",1,"cmtm3",0.00171654691786207,0.558344321728982,0.927074245865183
"218",1,"galns",0.00435748388998407,0.189678618648111,0.861947748295751
"219",1,"trappc2l",-0.00224417742856989,0.352417570010801,0.894291088611218
"220",1,"pabpn1l",-0.00032275509517898,0.837741175287709,0.97219271714263
"221",1,"cbfa2t3",-0.00293554880547747,0.489390565020542,0.927074245865183
"222",1,"acsf3",0.00296445115274788,0.0120034998330879,0.496937016931074
"223",1,"cdh15",0.000297026316637014,0.586584939573145,0.927074245865183
"224",1,"spg7",-0.000869231330552151,0.764441410431118,0.966763919999025
"225",1,"ankrd11",0.0167081959877971,0.224344913756534,0.871279572737914
"226",1,"slc22a31",0.000203738766548809,0.707539099136408,0.963453311800431
"227",1,"LOC111580049",0.00194101036424256,0.178994697033687,0.854114359671717
"228",1,"dpep1",-0.000287903245524535,0.64149549973877,0.945818712780972
"229",1,"sult5a1",0.000108061305347706,0.76655086165713,0.966763919999025
"230",1,"hp",-0.00709913722880492,0.00208711369795995,0.32190612222458
"231",1,"LOC111580062",-0.000486690163686291,0.746344953484019,0.966763919999025
"232",1,"dhodh",-0.000569069565296605,0.790705572813067,0.968154932168296
"233",1,"ist1",-0.00414349799431926,0.250284842322468,0.876480622122907
"234",1,"mphosph10",0.00312465614936278,0.187363107494883,0.860823774029372
"235",1,"mcee",0.000130575866561106,0.921925161961549,0.982401213459705
"236",1,"LOC111580055",-0.00770623843974027,0.595882687551953,0.930310946277197
"237",1,"rplp2l",0.000875332396234227,0.931205381559971,0.985373816845684
"238",1,"lin7c",-0.000444211660776012,0.910362558532383,0.979342401638283
"239",1,"bdnf",-0.00232033639914362,0.0984826603333832,0.782629126153737
"240",1,"kif18a",0.00072562555500197,0.590571125129083,0.928836915683722
"241",1,"mettl15",-0.000176021284683685,0.970622839835406,0.994172873918793
"242",1,"LOC118471246",0.00041091302198919,0.542169482065976,0.927074245865183
