"","cluster","gene","length_estimate","length_summary_p.value","length_summary_q.value"
"1",21,"LOC129348986",0.0318870220788581,0.09294900351939,0.982737595242481
"2",21,"trip4",0.0337077898574694,0.201723726442197,0.982737595242481
"3",21,"chrna7a",0.00427180479549892,0.626712962100868,0.982737595242481
"4",21,"cln6a",0.00701039530208606,0.593775491751722,0.982737595242481
"5",21,"LOC118470268",0.00377301590703043,0.646361001552567,0.982737595242481
"6",21,"LOC111568352",0.00454720518625993,0.602235168713468,0.982737595242481
"7",21,"rxfp3.3a2",-0.000632603426191209,0.816479351549597,0.982737595242481
"8",21,"rps17",-0.00123993134791392,0.927745560456514,0.987783027436277
"9",21,"csnk1g1",0.037968867576579,0.374496022344541,0.982737595242481
"10",21,"LOC111571203",0.0162182510342488,0.140143460996562,0.982737595242481
"11",21,"neo1a",0.0456993727947155,0.216054191755612,0.982737595242481
"12",21,"LOC129349243",0.00597813349510977,0.404572597247164,0.982737595242481
"13",21,"LOC111567962",0.035262162714988,0.166008826169501,0.982737595242481
"14",21,"bbs4",0.0209055679889752,0.175012136490836,0.982737595242481
"15",21,"scamp2l",0.00229436247466461,0.856862852331411,0.982737595242481
"16",21,"LOC129347348",0.00112592430685037,0.687956581847398,0.982737595242481
"17",21,"myo9aa",0.00435700817535765,0.636619017872035,0.982737595242481
"18",21,"senp8",0.00257329157035121,0.589756164477613,0.982737595242481
"19",21,"LOC111580711",-0.00343154239582469,0.340357299310356,0.982737595242481
"20",21,"anp32a",-0.0122841392087107,0.0770193981692593,0.927597635209864
"21",21,"coro2ba",-0.00352950612631424,0.733133081038158,0.982737595242481
"22",21,"itga11a",0.0169388194169213,0.255405246401793,0.982737595242481
"23",21,"LOC111588606",0.00141914942106109,0.586584939573145,0.982737595242481
"24",21,"LOC111564424",0.00472368220385141,0.444245002028155,0.982737595242481
"25",21,"LOC111564416",0.000284909090556788,0.970428196854385,0.994607662839611
"26",21,"cpeb1b",-0.010344709431743,0.195556608468066,0.982737595242481
"27",21,"LOC111564421",0.00233993367416985,0.73624717855961,0.982737595242481
"28",21,"LOC111564418",-0.00384978281875518,0.649901186849176,0.982737595242481
"29",21,"LOC111564417",-0.00419072990208318,0.345144889674755,0.982737595242481
"30",21,"LOC111564410",-0.0132569026253992,0.383951400054993,0.982737595242481
"31",21,"cars1",0.0094338478383325,0.754621728377244,0.982737595242481
"32",21,"pex16",-0.0090281105317682,0.0289708124950561,0.644811903570334
"33",21,"arfgap2",0.031598663936363,0.0152711781675789,0.438087029074033
"34",21,"LOC118469870",0.00146056763351357,0.586584939573145,0.982737595242481
"35",21,"glceb",0.00820452092672515,0.784362960477617,0.982737595242481
"36",21,"paqr5b",0.00405278526635102,0.76655086165713,0.982737595242481
"37",21,"LOC111564414",-0.00810354802826215,0.00460848838921996,0.191909806818584
"38",21,"tle3b",0.013064857616025,0.443845214951394,0.982737595242481
"39",21,"uacab",0.00304236034706014,0.730106511096242,0.982737595242481
"40",21,"LOC111564639",-0.017276550917944,0.323045456263638,0.982737595242481
"41",21,"LOC129348555",0.00327109220229812,0.358876376561129,0.982737595242481
"42",21,"rxfp3.3a1",0.00242097151979104,0.63103366863111,0.982737595242481
"43",21,"pias1a",0.0198039431969214,0.235488836335927,0.982737595242481
"44",21,"skor1a",0.00431381246600205,0.399669113148376,0.982737595242481
"45",21,"map2k5",-0.00139912974771755,0.860307652170536,0.982737595242481
"46",21,"smad3a",0.00717661763046307,0.371732939016734,0.982737595242481
"47",21,"tmem208",0.00220093969768865,0.842442064988693,0.982737595242481
"48",21,"slc39a1",0.00120233851548714,0.921196774633287,0.986290209510792
"49",21,"LOC111565738",0.00882490277792662,0.673799154438353,0.982737595242481
"50",21,"LOC111565745",0.00300616607083917,0.689618874634495,0.982737595242481
"51",21,"mibp2",-0.00361090730435197,0.690929315463235,0.982737595242481
"52",21,"bloc1s6",0.00264881152978166,0.80117386170379,0.982737595242481
"53",21,"slc30a4",0.00711713371545683,0.695262346105597,0.982737595242481
"54",21,"c1h15orf48",0.00215602355908806,0.358876376561129,0.982737595242481
"55",21,"spata5l1",-0.0099902063391872,0.283822650284793,0.982737595242481
"56",21,"dtwd1",0.00424484737862352,0.672918387421774,0.982737595242481
"57",21,"cops2",0.0121791951882157,0.0940085274656582,0.982737595242481
"58",21,"secisbp2l",-0.00915982074159022,0.485873513774865,0.982737595242481
"59",21,"LOC129349512",0.00269853607641424,0.554877440955613,0.982737595242481
"60",21,"fbn1",0.00268694994465489,0.76655086165713,0.982737595242481
"61",21,"dut",0.00374656857268295,0.218111615894349,0.982737595242481
"62",21,"slc12a1",0.00833078696267231,0.101174228699172,0.982737595242481
"63",21,"ctxn2",-0.000207315116875634,0.90403321200743,0.982737595242481
"64",21,"myef2",-0.0108858538406297,0.483060593079437,0.982737595242481
"65",21,"LOC111565754",0.0094724530153409,0.627075958329304,0.982737595242481
"66",21,"sema6dl",-0.0252471579985109,0.344322972309509,0.982737595242481
"67",21,"LOC118470001",0.00189177082482347,0.586584939573145,0.982737595242481
"68",21,"dmxl2",0.00820358251974322,0.64950323418236,0.982737595242481
"69",21,"LOC111565746",-0.00601848732142515,0.134671084996877,0.982737595242481
"70",21,"tnfaip8l3",0.00272103518836685,0.797631771197323,0.982737595242481
"71",21,"scg3",-0.0157983379452418,0.619104393784599,0.982737595242481
"72",21,"lysmd2",0.0227530246500451,0.359341077265895,0.982737595242481
"73",21,"tmod2",0.00690945442252442,0.721959219700967,0.982737595242481
"74",21,"leo1",-0.00487646672204645,0.6120772602576,0.982737595242481
"75",21,"mapk6",0.00194742731702894,0.897517668483893,0.982737595242481
"76",21,"LOC118471234",-0.00161419306465635,0.875732735161147,0.982737595242481
"77",21,"LOC111577620",-0.00681133547926566,0.0365546725973084,0.706751746000035
"78",21,"usp8",0.00469830322851984,0.509263025718119,0.982737595242481
"79",21,"LOC111577621",0.00160661371511214,0.586584939573145,0.982737595242481
"80",21,"pde8a",0.0080804630563533,0.753383523886308,0.982737595242481
"81",21,"LOC111563916",-0.015027680854053,0.0706611829189063,0.906214012166104
"82",21,"LOC111563902",0.00538595612119177,0.277611644397642,0.982737595242481
"83",21,"LOC111563893",0.00387671837803377,0.654595083595369,0.982737595242481
"84",21,"homer2",0.0129989980763634,0.646473332119437,0.982737595242481
"85",21,"ramac",0.00922563443802747,0.321137504268194,0.982737595242481
"86",21,"LOC111567331",0.00214440174874153,0.896969325270008,0.982737595242481
"87",21,"LOC111567348",-0.00407425619577183,0.738997867660716,0.982737595242481
"88",21,"zrsr2",0.00602050031610088,0.644607868321439,0.982737595242481
"89",21,"LOC111567330",-0.00839491943005703,0.584462479296694,0.982737595242481
"90",21,"phka2",0.0149589872024868,0.282753661546016,0.982737595242481
