"","cluster","gene","Time_p.value","Time_estimate","Time_x_status_p.value","status_p.value","d_f_p.value","d_f_estimate","d_m_p.value","d_m_estimate","f_m_p.value","f_m_estimate","Time_q.value","status_q.value","Time_x_status_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",30,"LOC129348986",0.376098376386302,0.00290322111357867,0.630120536419969,0.840783100393799,0.674588127465778,-0.305662196996348,0.857317771556159,0.176973868634011,0.619233541053751,0.482636065630358,0.73626975864627,0.949789411740501,0.808692939608654,0.946001969281498,0.981598107522968,0.958552186268429
"2",30,"trip4",0.330309481793745,0.000647922257146639,0.153203607965376,0.300060839811948,0.653015666514883,0.170158746568272,0.106085971370816,-0.955674336168927,0.0632961740807103,-1.1258330827372,0.698646971021218,0.64610925144778,0.396828053594058,0.942580421849766,0.411259949014198,0.329612464727758
"3",30,"csnk1g1",0.369941665149258,-0.00479951502718636,0.000225423963766836,0.288782705615164,0.142362277539529,0.100285445470275,0.00580608277416972,0.361818276316404,0.0189535977684825,0.261532830846128,0.731289784535842,0.632126676717877,0.0074198510337971,0.923442997780689,0.0631072361341998,0.15383840162161
"4",30,"neo1a",0.958829593184236,-0.000333317872332701,0.104389878207198,0.0478299594190628,0.152703986571921,-0.267840969799906,0.0883113063785079,-0.457517944900386,0.410253275563533,-0.18967697510048,0.988872731486787,0.257651407871906,0.316434652532506,0.93635186142255,0.366807318993588,0.860243643654124
"5",30,"LOC111567962",0.942718280587482,0.00266691030589277,0.629433286180907,0.750621569851018,0.709330720088234,-0.16586646664947,0.64405447086989,0.28131105931824,0.459618063486622,0.447177525967709,0.983874033129957,0.924759412856709,0.808692939608654,0.949911345292717,0.942950861243051,0.896579349890108
"6",30,"anp32a",0.048707136217493,-3.92352524089005e-05,0.135336627666654,0.192103290793127,0.435271490975276,-0.0552423167926703,0.382129382528821,-0.0850573510985487,0.744635809338577,-0.0298150343058785,0.276902052994249,0.514454466292418,0.370926546684175,0.938627977335761,0.783437908677103,0.978062427062018
"7",30,"coro2ba",0.88272045155807,-7.88723648751321e-05,0.910224828862771,0.340837387044565,0.184892579251597,-0.592787307554292,0.875582640241149,-0.0865950939361383,0.368687638766996,0.506192213618154,0.966770484273762,0.687785797222954,0.959366476164881,0.938627977335761,0.983491336143019,0.834209579544779
"8",30,"itga11a",0.136860438046134,-8.64190258166207e-05,0.133589601038643,0.173565349819305,0.21207643917335,-0.129200034812309,0.4600733978048,-0.0984750021263519,0.808209770513277,0.0307250326859573,0.47685229211708,0.488362504451255,0.368565134314377,0.938627977335761,0.845284931511821,0.984513553925266
"9",30,"glceb",0.883024074890117,-0.000750736176113262,0.248325484567513,0.486917026635149,0.375715032791535,-0.274148288335881,0.988715726099359,0.00571320391347618,0.488893345069088,0.279861492249358,0.966770484273762,0.801724165139233,0.523451616422152,0.938627977335761,0.999526983952464,0.911536228583041
"10",30,"LOC111564639",0.696142862273834,0.00184048836060277,0.540164461234296,0.609559076228193,0.428214161938529,0.289918520612162,0.932230380372927,-0.0409895519875705,0.492492820392865,-0.330908072599732,0.902209313634804,0.870192969296304,0.753250921361494,0.938627977335761,0.989218916399374,0.911582634777739
