cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
6_0	LRP8	0.00217164675613748	1.95414987504497e-07	4.24508089911374	0.714	0.179
6_0	CABP7	0.0276712297255987	2.48998737744971e-06	7.25886753143872	0.452	0
6_0	BCL11A	0.0444771070501553	4.0022592504414e-06	2.70168373591741	0.643	0.128
6_1	SOX2	0.00819374896609782	7.37312063897941e-07	6.886093017385	0.368	0
6_1	TRHR	0.0484928745588313	4.3636168954226e-06	6.08568292040539	0.421	0.032
6_2	FIGN	3.7958642744068e-05	3.41569717844578e-09	5.29811260285384	0.615	0.029
6_2	SIK1	9.0097990796203e-05	8.10744090670413e-09	7.52709833511369	0.462	0
6_2	SIM1	9.0097990796203e-05	8.10744090670413e-09	8.15084761300641	0.462	0
6_2	OCEL1	0.000189857029392672	1.70842283265249e-08	5.39047808695065	0.615	0.044
6_2	SLIT3	0.000205312078174426	1.84749462948282e-08	4.17119561954352	0.846	0.162
6_2	FERMT2	0.00190311491740136	1.71251229857047e-07	7.23477114120899	0.385	0
6_2	SLIT2	0.00282979337167361	2.5463811497108e-07	4.32087664766019	0.615	0.074
6_2	ADARB2	0.0189302761037467	1.7034352653421e-06	4.38404165979285	0.538	0.059
6_2	AVP	0.0380813889360585	3.4267424580274e-06	12.5957476114291	0.308	0
6_2	VPS33A	0.0380813889360585	3.4267424580274e-06	6.75762698924428	0.308	0
6_2	XBP1	0.0380813889360585	3.4267424580274e-06	6.51193891768557	0.308	0
6_3	NDNF	4.48093646354123e-05	4.03215735043753e-09	7.0423990348745	0.571	0.014
6_3	SIX6	4.48093646354123e-05	4.03215735043753e-09	7.38402695634937	0.571	0.014
6_3	VAX1	0.000152871150196826	1.37560649866666e-08	8.44806412062741	0.429	0
6_3	ADCK1	0.0479708801503851	4.31664538381941e-06	7.38080014191233	0.286	0
6_3	BICRA	0.0479708801503851	4.31664538381941e-06	7.53905420656762	0.286	0
6_3	TSNAX	0.0479708801503851	4.31664538381941e-06	7.25702578036034	0.286	0
6_3	TRAP1	0.0479708801503851	4.31664538381941e-06	7.38080014191233	0.286	0
6_3	SLC66A3	0.0479708801503851	4.31664538381941e-06	6.70855104725424	0.286	0
6_3	TBPL2	0.0479708801503851	4.31664538381941e-06	7.60769500695192	0.286	0
6_3	R3HDML	0.0479708801503851	4.31664538381941e-06	7.22312691597987	0.286	0
