"gene","av_p","positive_p","interaction_p","d_m_p.value","d_f_p.value","f_m_p.value","d_m_estimate","d_f_estimate","f_m_estimate","int_d_p.value","int_f_p.value","int_m_p.value","int_d_estimate","int_f_estimate","int_m_estimate","singular","warning","error","av_q","interaction_q","positive_q"
"LOC111580711",0.816053343432641,0.221204770350455,0.448005296523955,0.645713440494425,0.96703060382708,0.619050797652176,0.0807036528995166,0.00712081695146874,0.0878244698509853,0.752517936541568,0.137974972998785,0.223328208493405,0.0423074296376336,-0.158766624866227,-0.149886486093935,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.965717471378122
"coro2ba",0.854773515923039,0.756308182862428,0.873384125007374,0.885610896150177,0.882178011949953,0.776567204852619,0.0265096639821356,0.026856933092653,0.0533665970747886,0.677002712429226,0.844323181174093,0.758163138905175,-0.0614707625821972,-0.0267556045860494,0.0496015581568761,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.998996291554716
"cpeb1b",0.87205513409042,0.410703392147134,0.498728598254239,0.545865850292109,0.667980048049599,0.855119859003624,0.116976018143214,-0.0819241407141301,0.0350518774290837,0.828063056095105,0.118485612808786,0.414338119494599,0.041113238482435,-0.248397334171861,-0.142932122132219,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.980222812255664
"LOC111564418",0.922183766091333,0.928937014005659,0.630932276155592,0.832831828945777,0.522027568309588,0.425158767789463,0.0453297743743112,0.134122310429189,0.1794520848035,0.803534550905204,0.322780437068845,0.929075327962034,-0.0491440500808209,0.21317681429828,-0.0208686982354556,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.999535384301046
"LOC111564410",0.922141855450308,0.796011498281431,0.328540169294556,0.851292006785672,0.363787064883803,0.302514669665169,0.0387365161399653,0.188036756342899,0.226773272482864,0.540922609622394,0.179357299592182,0.796567345015554,-0.110563187942893,0.289431485626318,-0.0559728641673178,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.999535384301046
"cars1",0.958901656114957,0.868861584001604,0.784778583552892,0.673549156367292,0.798469799239324,0.511879957338119,0.0784009713148233,0.0469763613246088,0.125377332639432,0.634802150251708,0.419902080078668,0.869105806758958,0.070355653983041,0.122784315238133,-0.0253822908181764,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.999535384301046
"arfgap2",0.978088167639424,0.0739752563175094,0.184665217190823,0.3406515052438,0.9304350658089,0.306204879657148,0.180573914724959,0.0159499772946253,0.196523892019584,0.593455717490521,0.741613900448681,0.075468865634934,0.0839408287907256,0.0466896758552236,-0.290826812176973,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.855708297104636
"glceb",0.947251358638439,0.405962694601368,0.302238340445311,0.697554002685448,0.6143891919862,0.389166271904174,0.0688547488884004,0.0896486668232405,0.158503415711641,0.497103546195103,0.256546212364672,0.407128660139213,-0.0914139086314004,0.160042497432122,-0.112639432323316,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.979754016934808
"tle3b",0.943817124404976,0.706125802839832,0.259282006459392,0.750549744861715,0.479193983069577,0.331551193498732,0.0624798150053014,0.133129030678725,0.195608845684027,0.656403512813048,0.103643195536942,0.707861919157047,-0.0695092449202945,0.250497519912147,-0.0745031303925518,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.99487362805662
"LOC111564639",0.84737657006769,0.132360671680907,0.0694100890581316,0.414580113904783,0.948116988917231,0.457114715125142,0.146509785957133,-0.0114163130801993,0.135093472876934,0.0798170838977411,0.860944394964065,0.134942414104261,0.239147093380851,0.0220669435862635,-0.207838091582464,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.911895940670876
"rxfp3.3a1",0.931765552928906,0.00199941763468049,0.00986037800659321,0.509313002942378,0.301134814417862,0.103201144606324,0.123288760445293,0.1931188510862,0.316407611531493,0.0429243434121244,0.317276801169816,0.00230602830102428,-0.347256959177392,0.160360133432604,-0.501303322100672,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.270943305250702
"pias1a",0.914551961595048,0.319849432715485,0.472461980745003,0.821237535639163,0.814192170594259,0.649442744937374,0.0407285593345388,0.0419670411174973,0.0826956004520361,0.138639380386413,0.949452805281247,0.322347277383553,-0.193196210937163,0.00685078637204026,-0.119490048885137,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.976282496942001
"map2k5",0.906863377770776,0.549719049892598,0.30509898644304,0.678602491664951,0.689656036369564,0.434496671914858,0.075965000920971,0.0720104130647559,0.147975413985727,0.458758260597258,0.227767556557855,0.550637104723342,-0.0954905370702142,0.15830256290806,-0.0847298153205524,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.989448673903889
"LOC111565738",0.891183200810154,0.698512623601568,0.95956630309454,0.807231315113779,0.814587938973822,0.641945915705444,0.0435529862506245,0.0424669232894423,0.0860199095400668,0.967209357305675,0.683190802665218,0.699078087873351,0.00581132964943735,0.0596738002447832,0.0495212024839322,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.993728453659717
"secisbp2l",0.891847692122413,0.385069358301917,0.94147881594311,0.637627895322814,0.958959122803643,0.669317553823336,0.107267409097855,-0.0108703856961975,0.0963970234016572,0.599760667449315,0.334433214084242,0.386408655789543,-0.115757874230862,-0.195691164570246,-0.225183692590917,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.979754016934808
"myef2",0.993990640182285,0.397615744554872,0.161433004170659,0.374970753688465,0.761371403187907,0.231063855886432,0.175141038349044,0.0585171698478073,0.233658208196851,0.33578923937189,0.0676598945258303,0.399091505853432,0.184610401174666,0.284933957890272,-0.14449798428946,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.979754016934808
"sema6dl",0.762746964891152,0.746040498980772,0.409903268498214,0.972118992060945,0.829196220117018,0.855365560744427,-0.00645141704029327,0.03993415157796,0.0334827345376667,0.210831307379389,0.250310160710815,0.746865130459772,-0.196426092996752,-0.143325895978168,0.0391937984676643,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.997216403713181
"dmxl2",0.858891946955375,0.2556616297819,0.784745745804439,0.891008637262463,0.773062107928487,0.673383172445562,0.0246601240977862,0.0514501109229899,0.0761102350207761,0.93019141742011,0.286721514129939,0.257194553770375,0.0138077860792025,0.132678366378752,0.144292037071968,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.965717471378122
"tnfaip8l3",0.889153238026831,0.286229561655859,0.937279804949143,0.979012343374696,0.868410605100114,0.850936699999482,0.00558763449031555,0.0346852081989818,0.0402728426892974,0.56575776382263,0.491718525117245,0.287714255810951,0.125875826646339,0.144589532114935,0.228422559004842,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.976140666247416
"scg3",0.537043106680982,0.0965926279011915,0.0434177810658905,0.797137512800061,0.985311268420682,0.784712266869599,0.0438261957514494,0.00309439911150727,0.0469205948629567,0.00255232761819158,0.852822525490711,0.0985903952411164,-0.402577904423477,0.0201685678734974,-0.195633734154776,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.890115308286401
"lysmd2",0.980329566187765,0.0211759256368624,0.119390314173357,0.217657490064198,0.977670892445188,0.247234131192324,0.250382630940463,0.00613320080810326,0.256515831748566,0.645199138623303,0.879511399868649,0.0225240504260061,0.0897772833387477,0.0390199359413836,-0.420875139500754,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.658830584355037
"mapk6",0.870299042871073,0.493529919913269,0.865560899849933,0.818284403828497,0.993219879339113,0.816510390028109,0.0428290504247113,0.00156574673107608,0.0443947971557873,0.46017436866197,0.953756664445062,0.495039983223529,0.106072846097817,0.00862185092343989,0.106758932973205,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.98186384669378
"pde8a",0.678294483785051,0.442436827202873,0.470801122396458,0.786393071337834,0.918346169149438,0.710317863144833,0.0473465776491273,0.017710094533685,0.0650566721828123,0.89464674644998,0.345548156160009,0.444045500735351,0.0174662786791463,-0.107566143100998,0.0900651921200716,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.98186384669378
"LOC111563916",0.900330516351958,0.55572911408521,0.932440167010057,0.716879264508491,0.928812278824648,0.77694144492465,0.0778365882195752,-0.018405807192066,0.0594307810275092,0.379109394884075,0.621786053618402,0.557612624231079,0.195603106094012,0.0889563967075389,0.130563986012539,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.989448673903889
"homer2",0.941790770204548,0.103514348973483,0.303565749262496,0.419204069928758,0.953853085587516,0.461185710401714,0.147414442603358,-0.0102865303834384,0.13712791221992,0.598625370096441,0.663615215995126,0.105282858872852,0.0757459094752992,-0.0590525216975751,-0.24273554255005,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.892409059980042
"LOC111567330",0.902832744331709,0.113474699689623,0.95323768374582,0.916611582696856,0.851392268352975,0.765022086753486,0.0210334092353299,0.0366680430929265,0.0577014523282564,0.383412093408539,0.117599208955832,0.115380586508728,0.186085617535941,0.240541240902746,0.270143655644111,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.892409059980042
"phka2",0.851431185054018,0.540852481094139,0.0656692943877076,0.845058255373743,0.257404184897936,0.348959239537658,-0.0373848974307565,0.22119494887128,0.183810051440524,0.281903864873927,0.0268166855704202,0.542609757030691,-0.180786920142808,0.363035849374692,0.0951328576145228,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.989448673903889
"cdkl5",0.91516591339884,0.465400888459888,0.083736838177924,0.706550391482392,0.67635660138825,0.439016696371237,0.067390550031744,0.0738485039018885,0.141239053933632,0.721804337003445,0.0274303600554193,0.466956909811191,-0.0510057559614098,0.252009711926082,-0.0901517445336961,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.98186384669378
"scml2",0.866755218177953,0.237161809548493,0.615018053850443,0.945297518065755,0.651630524269572,0.613490769458552,0.0122843076480777,0.0806249054055327,0.0929092130536104,0.921429094308024,0.14793250264285,0.239803868478478,0.0139176529895869,0.193880188507955,0.164162220705198,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.965717471378122
"nhsb",0.838152677147459,0.966285395629733,0.587966510866645,0.731010156902333,0.938028546971831,0.677341234770147,0.0594615695109565,0.0133421066343863,0.0728036761453428,0.282112860065485,0.821229175277033,0.966488311379585,0.148231094451008,-0.0270862657148808,-0.00521468005760693,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.999535384301046
"tmem39a",0.909821052968048,0.206420118735517,0.884917332851165,0.624197841725336,0.850913779031109,0.509775888029821,0.10172938042129,0.0369298826333638,0.138659263054654,0.281335023867929,0.430977261439706,0.208051224630396,-0.188343495666755,-0.134471255841713,-0.26935699000639,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.965717471378122
"rbms1a",0.894886452566985,0.888482711384388,0.43953109465386,0.409669456272427,0.59787082980887,0.715681002983579,0.181676812016919,-0.103746060002847,0.077930752014072,0.0856628425092845,0.792022593875854,0.888741484910362,0.370993915985521,0.0447355258336874,0.0364684658878693,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.999535384301046
"marchf7",0.862312135711883,0.768759280528342,0.758530004084473,0.968276436472231,0.869608083324552,0.906041254293388,0.00867188984029692,-0.0349461485913417,-0.0262742587510448,0.858272543038348,0.438176252092988,0.769693595642256,-0.0385112522532628,-0.167429459208035,0.0703550396880052,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.999535384301046
"baz2ba",0.668969031512097,0.625200671806325,0.194716227528675,0.800940721050752,0.814882280941617,0.632335098236229,0.0438072086286675,0.0402306579447238,0.0840378665733913,0.161664740579205,0.301282569828346,0.626230935142242,-0.185279689428403,0.114741448111499,0.0581264074338661,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.989448673903889
"LOC111564834",0.92982571535354,0.5999307180124,0.977349369548674,0.788111734504641,0.852527152062733,0.653633325969051,0.0489650401973133,0.0330906489241537,0.082055689121467,0.618325116011333,0.380122293810707,0.601257391766569,0.0748922005573569,0.110038055465178,0.07568359952185,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.989448673903889
"gtf2f2a",0.829725638298319,0.387500593540356,0.316019576082335,0.681308262333966,0.487629111685004,0.763600325356462,0.0835777782570977,-0.146831239269825,-0.0632534610127272,0.254687774611929,0.382522103363681,0.388638143747675,0.232664711344711,-0.185697497104436,0.153682128519233,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.979754016934808
"ercc3",0.948365734661716,0.343313135299496,0.137185547013855,0.207482905840283,0.966147309632508,0.230956667108323,0.254336161926889,-0.0084962501105619,0.245839911816327,0.0964884954668872,0.259811103150129,0.345354549833808,0.343714548362113,0.226649502652243,-0.180407373275187,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.978406439971925
"LOC111562565",0.858912412060054,0.0243050214205336,0.771046196677322,0.837178784645473,0.891220253229677,0.735588022756382,0.0361921540284425,0.0237985392790091,0.0599906933074516,0.267750756897205,0.038482263030301,0.0256430822752755,0.139476561068318,0.218340428959988,0.261510818351543,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.670642627250742
"tdrd3",0.834006890375962,0.796101166720719,0.443170046757059,0.901984835758357,0.641963763336529,0.742256664713792,0.0261615840158187,-0.0969345942199314,-0.0707730102041127,0.960141902115869,0.148315570680393,0.79664851977014,-0.0102527672224875,-0.295076746071664,0.05592094540615,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.999535384301046
"pcdh17",0.915345429091571,0.652732226433446,0.55507414955254,0.808143329120615,0.83403340585156,0.654616369207483,0.0419360653695453,0.0357798250786641,0.0777158904482094,0.30285998031856,0.651475370845999,0.653471194847424,0.13675808997923,0.0490381335445831,-0.0519562600485465,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.990385945954505
"rasa3",0.642058822875593,0.118303895376992,0.0239554281517175,0.726496916502163,0.598911897149701,0.39425970957721,0.0581830877766521,0.0878005157559912,0.145983603532643,0.0158666024671625,0.23625346846351,0.120553054561296,-0.334824476984963,0.146804348497751,-0.19000378885727,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.892409059980042
"tpp2",0.940430947575168,0.887861369733417,0.682463656653242,0.501391323061241,0.969518241020529,0.521057229341695,0.133209450743346,-0.00747889714869966,0.125730553594647,0.318371131722812,0.509305031832477,0.888105816250729,0.193748294439622,0.106478809200481,-0.0232716018376739,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.999535384301046
"gpc6a",0.735432727719714,0.135334424748526,0.222803255198121,0.774071700897338,0.846974006147147,0.923989959547264,0.0524722390797999,-0.0349538640824358,0.017518374997364,0.202188130415189,0.512038728165181,0.13751993648515,-0.18335869337523,0.0801957517361388,-0.191621260922414,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.914932729619191
"arl6",0.886225497620538,0.682637274269443,0.958650470500983,0.900397921021884,0.849951185677855,0.748205920637164,0.0251698176803954,0.0376523419412246,0.06282215962162,0.971912951010027,0.850293103080944,0.683846338370151,-0.00716193723589184,0.0309032167105727,0.0690878977079433,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.993278011135857
"dync1li2",0.699408652687323,0.0982087042341019,0.245301301310934,0.900160833159892,0.881827426099557,0.983232094049175,-0.0228882568591335,0.0267217568171789,0.00383349995804536,0.672693909351304,0.703404734064408,0.0998394002163642,-0.0646536195723537,-0.0472996013197026,0.223290056355019,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.892135568499876
"cmtm4",0.943192984670949,0.538091022989991,0.0142703705586301,0.820555386555159,0.143437555726534,0.0979663200471847,0.0444823542065746,0.303119384836854,0.347601739043429,0.47620115282198,0.00488552080658338,0.539109822242019,-0.130174257080984,0.556566571309693,-0.0998523516159444,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.989448673903889
"cbfa2t3",0.927411784807524,0.0481258759869193,0.71936907739214,0.927715485293287,0.70256089113831,0.782034924198641,-0.0174818402817382,0.071391102542855,0.0539092622611168,0.266943819876678,0.0258284631531528,0.0496425585954747,0.164147398721582,0.302446211985534,0.319509357613594,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.767697032307377
"ankrd11",0.810482158528216,0.882603693421335,0.875543279671821,0.691254877367878,0.937624689607814,0.634796334965028,0.0707943750252287,0.0137549726769751,0.0845493477022038,0.590981597517556,0.697005805570402,0.883441374228524,-0.074511914798741,-0.0431213322253816,0.0186295257477217,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.999535384301046
"ist1",0.960370148247557,0.252918689034664,0.311184933666045,0.580777459593878,0.493054716033337,0.236735218738989,0.112015177493801,0.139687165453726,0.251702342947526,0.611577924467621,0.335331643537995,0.254542210088574,-0.0954260718916389,0.19409426742581,-0.22859261678271,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.965717471378122
"LOC111580055",0.962913025160018,0.067486534335844,0.152667356146849,0.501197925955611,0.928350750839654,0.452274003446552,0.122459891328032,0.0161130548222554,0.138572946150287,0.48004227782399,0.726245188375747,0.0690624654131882,0.0975678470857856,0.043111025460559,-0.234508788869997,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.840517748244383
"rplp2l",0.854044256575641,0.711751741814492,0.836524766266531,0.989208484751633,0.816272645415936,0.793737638257851,0.0027021835669403,0.0463434413792222,0.0490456249461625,0.684901951855219,0.800200220294746,0.712704024005603,-0.0923196240713777,-0.0362805662051149,0.055054290435418,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.996579129063466
"bdnf",0.890960832126877,0.0745573276738528,0.397858032399491,0.922336377496976,0.774856394953473,0.705426843374414,0.0167790288515814,0.0498738869972694,0.0666529158488508,0.0150982611418424,0.579326327675131,0.0777109012138104,-0.326232844225516,-0.073391363438713,-0.217103072156409,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.855708297104636
"mettl15",0.911045485230769,0.817264448136983,0.901592273893977,0.851518694466162,0.758218867212974,0.598723064079873,0.0367526006426516,0.0606185958753586,0.0973711965180102,0.916043954314709,0.532608164892876,0.817628334538533,-0.0221670974022142,0.0882753658684805,0.0315245867283194,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.999535384301046
"lgr4",0.933609690372866,0.670344726629205,0.980851404847908,0.775727630850285,0.870334297724024,0.647105936408572,0.0527075406193018,0.0301313147222227,0.0828388553415245,0.827989945836043,0.880805291075789,0.671178394685516,-0.0372571765655075,-0.0191917415353479,-0.0548886318917308,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.99200879308463
"tmem276b",0.621580917592306,0.0275520287180215,0.155167448403039,0.693317774683269,0.810658872111643,0.877195495098577,0.0720301629345704,-0.0436102274914042,0.0284199354431663,0.0373491454488957,0.88032483078121,0.029305076016062,0.293669807033066,-0.0193266026227343,0.280075973495925,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.68576437192855
"slc17a6b",0.927630128746647,0.693566215419127,0.700456504013929,0.716593748380446,0.994347104657964,0.718857618896789,0.0639852373855669,-0.0012311893809192,0.0627540480046477,0.628451475555496,0.567849064657984,0.694595308234043,-0.0738770479817562,0.0633033502499587,-0.0481053101274028,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.993278011135857
"ano5b",0.971848445164802,0.142814886888602,0.528417719379068,0.574705193444749,0.958024082818344,0.546931839104814,0.101057731690344,0.009333757989175,0.110391489679519,0.948188128171383,0.682296432944619,0.145735307776989,0.00872667124167545,-0.0510591053413146,-0.20186789949266,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.934426159062978
"golm2",0.803846850335512,0.864193943202055,0.53991035117627,0.808658826009002,0.851063101485977,0.673055551200539,0.043316342786485,0.0334800291034243,0.0767963718899093,0.149830029998156,0.933220696248584,0.864780137228685,-0.184116201911587,-0.00987387306118622,-0.0205359147174471,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.999535384301046
"fam189a1",0.836990901617874,0.700284637888732,0.414914160477936,0.705213500545074,0.937710361053126,0.652287395387388,0.0672345912876464,0.0136860214782761,0.0809206127659225,0.194189774202946,0.832720661065185,0.700928388757661,0.167126466589883,-0.0251160912177592,-0.0469466354755592,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.993728453659717
"tjp1a",0.882954767232574,0.0917612202252338,0.127846979639238,0.639502352996518,0.956016649046576,0.602876416137767,0.081036509192103,0.0094349254450784,0.0904714346371814,0.275421386920039,0.731150090394131,0.0935311751176161,0.144424086280501,0.0378388984405323,-0.194368102784358,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.878049511866632
"apba2b",0.902958730860677,0.422455481249115,0.471645279079277,0.808448349196846,0.853550280684295,0.672857239034436,0.0424467626095179,0.0319508318471054,0.0743975944566232,0.359310189657505,0.893786107651657,0.423734640864795,0.120106451579995,0.014731894511723,-0.0925543283379812,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.98186384669378
"syt7b",0.906479260403248,0.668323533258712,0.92507134692795,0.759267059988964,0.887058827680606,0.659393693329214,0.0531063047808482,0.0242551854163957,0.0773614901972439,0.37395101177435,0.618966544106146,0.668878271341919,0.119659325411869,0.0589374163719769,0.0545099475829305,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.99200879308463
"dagla",0.564224377080082,0.389438338526963,0.170074660427598,0.926531274124744,0.856446557502104,0.788539683887032,0.0157580200724705,0.0305192051356775,0.046277225208148,0.0788369855309572,0.567008720426178,0.390901540666672,-0.233969838063014,-0.0650944395239878,0.106966442220812,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.979754016934808
"ext2",0.9763579447129,0.360763593504973,0.528573383615932,0.61985777160889,0.706594938989455,0.396597491147888,0.0926513124413204,0.0729601607873124,0.165611473228633,0.987983320081604,0.48488139585855,0.362178882788505,0.00253191474413525,0.126150631010405,-0.129880202970027,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.979754016934808
"caprin1a",0.887634923752436,0.658458847063654,0.971905832972466,0.890953744105646,0.934913049884638,0.834476667961884,0.0289765486959399,0.0174751478068611,0.046451696502801,0.832162889530046,0.915377640456951,0.659653969743239,0.0433828411310314,0.0247501776771931,0.097222630170613,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.991885665216135
"pde3b",0.563967427391259,0.818847811916931,0.235135651299613,0.739132484914184,0.963686427496895,0.775318109843585,0.0597741445000028,-0.00807986892308982,0.051694275576913,0.127288237103222,0.0325001321105285,0.819785021525316,-0.197712126176717,-0.236022189435106,0.0276916735606741,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.999535384301046
"copb1",0.928268788936001,0.534531125304027,0.58196457034845,0.442719429285236,0.940161119507741,0.529320445339033,0.148520013975197,-0.0154277429643267,0.133092271010871,0.395767632974073,0.90631235060658,0.536616624335707,0.153452058887462,0.0275642654744129,-0.115110286132824,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.989448673903889
"rras2",0.805951385629869,0.929328677963354,0.174266208587154,0.697267787358955,0.421119764331289,0.664402351509327,0.0755741649601446,-0.161054249173242,-0.0854800842130973,0.709206840726844,0.0447178256234294,0.929453628196808,0.0725416958231814,-0.3799650772347,0.0144857113354144,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.999535384301046
"tub",0.938569142804081,0.956722189231743,0.397696410689639,0.797444601748529,0.686548418483883,0.514452879111587,0.0463306002167917,0.071952116563261,0.118282716780053,0.856222755340974,0.0919754718090259,0.956848589706027,-0.0273889777339617,0.197026189905917,0.00697560411913084,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.999535384301046
"lmo1",0.818363265713769,0.0414379052810985,0.693754258912394,0.904644088621679,0.844656073016139,0.94013960492422,-0.0234157521309054,0.0385605240206954,0.0151447718897899,0.313868229325661,0.316746809824379,0.0433237484786539,0.178494204949218,0.184788977071487,0.371496060396045,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.758287909141016
"tmem9b",0.795347358965495,0.347382689633948,0.272578597012891,0.921173414782281,0.619415727808394,0.69965218609464,-0.0179939157775827,0.08843167892351,0.0704377631459273,0.333071857256633,0.25504221836989,0.348883773630334,-0.143354897812253,0.139579715032297,0.133341570319614,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.979754016934808
"dennd5a",0.766287203469294,0.716125804896148,0.073070157351345,0.78724465032567,0.710581430368556,0.5312789434283,0.0487151930638839,0.0659152174499426,0.114630410513826,0.191223124442489,0.0651904132095577,0.716946029997937,-0.173574646290085,0.205055506860371,-0.045923951282222,FALSE,NA,NA,0.999976647978995,0.999643990754494,0.996579129063466
