"gene","av_p","positive_p","interaction_p","d_m_p.value","d_f_p.value","f_m_p.value","d_m_estimate","d_f_estimate","f_m_estimate","int_d_p.value","int_f_p.value","int_m_p.value","int_d_estimate","int_f_estimate","int_m_estimate","singular","warning","error","av_q","interaction_q","positive_q"
"LOC111585083",0.316056251809153,0.184507461405858,0.544005243348251,0.278921607781746,0.898788181426272,0.313058627290226,0.0461837500953724,-0.00461253381953534,0.041571216275837,0.214862670616579,0.804322337775865,0.188682334357523,0.0579570452886946,0.00902972846400243,0.0711519918882591,FALSE,NA,NA,0.802647882870223,0.900664893153606,0.482586248657155
"slc32a1",0.164347643181661,0.257483512695675,0.256268252269091,0.215341458845588,0.926830264432103,0.17318117231487,0.0572066182275332,0.00354740070474171,0.0607540189322749,0.894146836697775,0.218411000362658,0.266494721730459,0.00641627136049071,-0.0431425677301571,0.0668092223122914,FALSE,NA,NA,0.792998481312182,0.733072364334022,0.54252800918936
"LOC111579120",0.0458809657756509,0.00436309245240862,0.00698629087084792,0.421677107850691,0.545245883821896,0.779409916629395,0.0368285888638159,-0.02459446479169,0.0122341240721258,0.429701383400547,0.16955054185334,0.00551472076103939,0.0368898082913014,-0.0526832033554579,0.150216315249595,FALSE,NA,NA,0.785219398297066,0.222842993918779,0.0600030875307756
"atp2b2",0.535846628654039,0.52336547707312,0.910677538338369,0.275051066401005,0.964759327973175,0.268815983193184,0.0496627678333902,-0.00167016861928586,0.0479925992141044,0.681568357383091,0.831184738902103,0.529612443887702,0.0187213492624944,0.00767141765961955,0.0363652848592821,FALSE,NA,NA,0.82767975641794,0.981118031781987,0.765232596210475
"atg7",0.946147452525382,0.274352180822277,0.333728423848689,0.181568222285266,0.823784261473857,0.226865631429656,0.0596581307632108,-0.0082228627765916,0.0514352679866192,0.327826411718203,0.752224679539814,0.27986897066347,0.0443677993233151,0.0111940112980892,-0.0611356885190256,FALSE,NA,NA,0.979725240667055,0.777587507988787,0.557381896417658
"syn2b",0.220743566382594,0.0933169192541404,0.353240070434106,0.499345818422099,0.982374675413955,0.47131553875332,0.0295524226068156,0.000806108044636239,0.0303585306514518,0.826243094611458,0.421534943855072,0.0981044062284074,-0.0106593710522787,0.029699003889404,0.0959142987706078,FALSE,NA,NA,0.792998481312182,0.789180108983289,0.343207604987917
"LOC111564573",0.412266356602437,0.728534861172615,0.224130328412435,0.474449136120575,0.417033241971695,0.143368816948184,0.0329509999546894,0.032992529976119,0.0659435299308083,0.600308739763532,0.0626411454632275,0.730623465851894,-0.0295666822812984,0.095261585273002,0.0220876664296261,FALSE,NA,NA,0.802647882870223,0.701733849393014,0.872779445912083
"si:ch211-222l21.1",0.224744300443311,0.187426754182388,0.328283201245679,0.715554019364788,0.853433408812065,0.587521612122774,0.017690972724479,0.00824968525161076,0.0259406579760898,0.463624171823441,0.983036094108566,0.195398693287679,-0.0408130678920759,0.00107271930000316,0.0799494014285254,FALSE,NA,NA,0.793250716349644,0.777174835290188,0.484525195841476
"gnb1b",0.43104153128368,0.321229717049323,0.969566487011236,0.293587944883228,0.827786704184858,0.344002992535328,0.0515096362248832,-0.00935484844751992,0.0421547877773633,0.405868882369184,0.302533677010863,0.328322085186422,0.0511334778469128,0.0425684728386573,0.0605130491112528,FALSE,NA,NA,0.804011211765233,0.995133924909797,0.608621383096336
"slc12a5a",0.151817659647676,0.0673632568348377,0.256969816815826,0.280935426444311,0.82762964949414,0.346681827049307,0.0464182653799087,-0.0079432790957899,0.0384749862841188,0.769053127213683,0.711199449058886,0.0750052209214052,-0.0138723477549932,0.0128297214979014,0.100976018761515,FALSE,NA,NA,0.787164358248892,0.733481237998215,0.283487039179942
"LOC111564152",0.408496453797514,0.471189222174,0.69036908780366,0.452621172357769,0.732229906450586,0.613329460941722,0.0384717389661157,-0.0142573291617977,0.0242144098043181,0.666194203974406,0.736668884451365,0.474229638004014,0.0238309338874287,-0.0139749498204355,0.0496132386462777,FALSE,NA,NA,0.802647882870223,0.926515947140092,0.725733943223157
"LOC111567141",0.239463213924762,0.217236676175724,0.363563632931045,0.461170471086664,0.720607265600831,0.65131884002834,0.0332682531840991,-0.0138180397570937,0.0194502134270054,0.878707623889114,0.487262918107609,0.224356477501706,0.00751918495400558,-0.0286433035143394,0.0748842646951558,FALSE,NA,NA,0.794796041518165,0.791640215652508,0.510349703772592
"mmp24",0.216168156340623,0.183020152024988,0.408184566700079,0.209965139702167,0.964950047507167,0.202720696874371,0.0576806552257421,-0.00168344973481655,0.0559972054909255,0.827166790598955,0.708376229668782,0.189349668682679,0.0103834055556983,-0.0130194388791779,0.0767516770286371,FALSE,NA,NA,0.792998481312182,0.82682876567106,0.481574067352323
"LOC111566825",0.436676884394654,0.675227307401368,0.0385662823219186,0.0911424325480916,0.280172689339434,0.401077245161445,0.0746659722910676,-0.0410164406157602,0.0336495316753074,0.0510108113338235,0.142332344857976,0.680953577980734,0.107298898664045,-0.0539452572370606,-0.0238368451822054,FALSE,NA,NA,0.807869402527958,0.391312605818275,0.850303048249279
"grin1b",0.552333596732417,0.956542608152034,0.441893064044278,0.266490595548491,0.892703240752213,0.292563549818621,0.0483108097510271,-0.00475695296944968,0.0435538567815774,0.736460309791466,0.136905440435239,0.957077832011948,-0.0154256381115825,0.0516724969646846,-0.00318413836243104,FALSE,NA,NA,0.83262660008137,0.848695842313572,0.980045434731009
"ogdha",0.129419694535007,0.000907235086042483,0.10752695511521,0.924647846922368,0.819627501068967,0.76683039042249,0.0043211587094176,0.0090292456014817,0.0133504043108993,0.365602051379764,0.105493294804451,0.00136584049841708,0.043536493733593,0.0712807357894932,0.198794403780444,FALSE,NA,NA,0.787164358248892,0.553858376218929,0.0297799916993445
"adam9",0.0926980053759281,0.021505710381568,0.0304539323249384,0.646815413207272,0.745145077744449,0.842588642955371,0.021506207736143,-0.0127411176742824,0.00876509006186064,0.643396155739371,0.221604047649574,0.0249203839067813,0.0230034830432895,-0.0445245391526732,0.135273088497768,FALSE,NA,NA,0.787164358248892,0.363509210387674,0.141894460959793
"LOC111569137",0.336747122682864,0.181752352623646,0.295845915364199,0.120281703943349,0.551358689102483,0.281818567514733,0.0690443732560005,-0.0233873177740059,0.0456570554819946,0.00969723898236759,0.470032876049555,0.193803722891046,0.128986490101485,0.0301681774009959,0.0759034571220935,FALSE,NA,NA,0.802647882870223,0.754850098861547,0.479198471877203
"znf608",0.283232747514508,0.178869947732042,0.469983831187716,0.191402412822763,0.704778328917235,0.294597961348078,0.0559020627941961,-0.0135098923511411,0.042392170443055,0.927363520514562,0.132095839202437,0.18634861026221,-0.00419657071698766,0.0545334829766729,0.0751543164671266,FALSE,NA,NA,0.802647882870223,0.868536246544254,0.477350084089779
"LOC111586344",0.178182078690198,0.244326746846374,0.24010256333547,0.237171589007462,0.876655358274619,0.271642726958737,0.0555339916450431,-0.00620460010967709,0.049329391535366,0.948727049470784,0.199348469757711,0.248944295613601,-0.00295681376705921,-0.0442877492962887,0.0638458839252524,FALSE,NA,NA,0.792998481312182,0.716487876498802,0.529830527258875
"cds1",0.268189540628148,0.0395046031762321,0.61542335552623,0.542015442044517,0.998772338863324,0.532319877048753,0.0291553758081595,-6.47482114505202e-05,0.029090627596709,0.277822794102935,0.210664252793522,0.0430724044093119,0.0572159730118455,0.057844542079095,0.127264600084947,FALSE,NA,NA,0.802647882870223,0.908943606080922,0.209998153726287
"wdfy3",0.982084953518615,0.538237826936443,0.340153466359229,0.283896500882098,0.819010750267618,0.354756880936715,0.0450282949091765,-0.00800727275349784,0.0370210221556787,0.129129998635495,0.297744214034806,0.541795275797897,0.0692574149334215,0.0364809544842462,-0.0336350979109661,FALSE,NA,NA,0.991143385065289,0.778186094431562,0.7753847810603
"rusc2",0.508763127566014,0.653237273379286,0.720797801470297,0.301701949622657,0.889282727882014,0.338480871700116,0.0449839597103853,-0.00507857634169093,0.0399053833686943,0.445980709226524,0.810029639274234,0.65934820149455,0.0344625140223752,-0.00856860116517683,0.0253164978686863,FALSE,NA,NA,0.826740082294772,0.930333915842466,0.838416950094822
"LOC111565599",0.501547846596494,0.945570768086851,0.887231944113598,0.250861107069704,0.851523153033998,0.301499758814761,0.0505572471640287,-0.0070175779600968,0.043539669203932,0.527936048345874,0.852329222635616,0.946652565295436,-0.0292311363412062,-0.00694050728361956,0.00385899349824788,FALSE,NA,NA,0.824327893022532,0.977294918306337,0.976817009046448
"ypel1",0.159053372753299,0.199197059827391,0.266835135111031,0.211743528361638,0.802251343429059,0.276177052467368,0.0536932298218687,-0.00897598311534243,0.0447172467065263,0.842885731372689,0.326067485861042,0.203073139916822,-0.00937717464120473,-0.0357187340004097,0.071150747552794,FALSE,NA,NA,0.787164358248892,0.736951613709078,0.493885897864321
"mapk1",0.411692124154593,0.24538807447694,0.763208787470254,0.226335815947094,0.921091968643571,0.176265345998496,0.0576973875360419,0.00376960158952754,0.0614669891255694,0.350204891986454,0.500293102559921,0.251040262215204,0.044836983357473,0.0229416317514228,0.0741506424601358,FALSE,NA,NA,0.802647882870223,0.938289455007906,0.529830527258875
"unc5db",0.621812719462058,0.867933869154774,0.373654764588779,0.254376927264888,0.987510280699405,0.228340864085118,0.0480955607877973,0.000553706761304951,0.0486492675491023,0.757508457571375,0.118044985200828,0.869118317420547,-0.0143343309799551,0.0582089114931429,-0.00908079319483684,FALSE,NA,NA,0.845977785263823,0.797737733178971,0.944199065306651
"nsmfb",0.943407131681352,0.908529086758032,0.215912128337036,0.254522958431372,0.668408683911296,0.128227836346451,0.0444120820425841,0.0124866148841933,0.0568986969267774,0.0143673975985076,0.00415582046108083,0.909978262728873,0.108766766236608,0.110964159459132,-0.00703413232863562,FALSE,NA,NA,0.979204398338036,0.691474633929874,0.961207529221257
"tncb",0.441373587433302,0.264349474388582,0.929472165575311,0.383398108883037,0.906388488583145,0.417233194280313,0.0409160146873138,-0.00466730942235741,0.0362487052649564,0.376470861301889,0.323891950034415,0.269672908994781,0.0457590125655423,0.0428471328664994,0.0712243250982991,FALSE,NA,NA,0.809210181859558,0.985607275363376,0.548803669870196
"traf2a",0.367422778058618,0.150975667015759,0.817055344368048,0.526466571598955,0.955033504245561,0.547939845974366,0.0318463227494197,-0.00245886252411509,0.0293874602253047,0.38212788840151,0.342956317860938,0.1554447857716,0.0500456192501282,0.0473791529266395,0.0978005201724523,FALSE,NA,NA,0.802647882870223,0.955533628484372,0.442480024088596
"tubb2b",0.139647853178258,0.328114224473602,0.0816154248481702,0.385973354799279,0.655363353380027,0.200194256157837,0.0351485029832283,0.0155481189960724,0.0506966219793007,0.150473903877248,0.146234154232799,0.33874686381875,-0.0678478119201885,0.0587985157473528,0.0547604010661041,FALSE,NA,NA,0.787164358248892,0.49969981064171,0.61195167149693
"abca2",0.0429262781118467,0.000248586251977925,0.0664602392411012,0.21893266386084,0.858775866263735,0.259300002564378,0.0502022312955657,-0.00610050710306778,0.0441017241924979,0.143900881939338,0.122004919705576,0.000435536758632085,0.0620889806035832,0.0502024721553459,0.185962455739123,FALSE,NA,NA,0.785219398297066,0.486227891762943,0.0135997395352923
"man1b1b",0.143314073077601,0.125632517604205,0.0914488258316041,0.570141913933739,0.633566933627176,0.32623451150651,0.0238111589486857,0.0170054363408772,0.0408165952895629,0.318218008094571,0.10934625874258,0.13225327946714,-0.0448583345122815,0.0687504014976896,0.0914090464346152,FALSE,NA,NA,0.787164358248892,0.515331795351486,0.403670860690208
"whrnb",0.900392152648974,0.552776710586264,0.749062291971151,0.340071450236022,0.927194879166113,0.357085849557936,0.0415218730140144,-0.00330786374871885,0.0382140092652955,0.652095372681411,0.848138658555274,0.555521869586979,0.0211597063648033,-0.00655347814938679,-0.0332873826576179,FALSE,NA,NA,0.957679893094146,0.937764171178027,0.778996685516602
"LOC111579322",0.596127497113815,0.624898034368147,0.816612542859966,0.229497174920228,0.823810646707047,0.286453341512171,0.052866992647556,-0.00821341505632846,0.0446535775912275,0.323014569452342,0.785101543659874,0.628723439768385,0.0449910102339636,0.00937659720756595,0.0271523118373961,FALSE,NA,NA,0.84521192185224,0.955533628484372,0.823786264182105
"apba1a",0.0879607841886764,0.00126564882419155,0.0223834192623763,0.875642757349585,0.900530332885525,0.955204551573357,0.00680908824617656,-0.00445878677137385,0.00235030147480271,0.532395820712846,0.894647647926031,0.00181477635001492,0.0272971041619013,0.00446095353805864,0.184933019433957,FALSE,NA,NA,0.785219398297066,0.32668311554194,0.0361398160098531
"zfr",0.0905816237386434,0.0590290393771136,0.0401704766657406,0.659954882230575,0.609142112441701,0.351699184922686,0.0191642601176199,0.0193009997910215,0.0384652599086414,0.0156192369009284,0.752687384029968,0.0667703104238182,0.117755337822889,-0.0102988044809178,0.102536884913714,FALSE,NA,NA,0.785219398297066,0.391312605818275,0.260960029300169
"top3b",0.503511782333641,0.711686335317255,0.696591797832957,0.363515621231508,0.92206752247398,0.297900457748453,0.0413711051549566,0.0037187913858062,0.0450898965407628,0.851070283068106,0.255704500634441,0.714499551705991,-0.0092731528763962,0.0422745016282042,0.0214022469322612,FALSE,NA,NA,0.824327893022532,0.929362972797242,0.868735007845409
"mtmr3",0.152025524388444,0.121621417640829,0.13139691598045,0.501908695328294,0.525638910725826,0.214906628375594,0.0289874114101456,0.0250015283031039,0.0539889397132495,0.362750757645253,0.148678619617887,0.126257878069324,-0.0439987869264424,0.0657003690205197,0.0847761955085889,FALSE,NA,NA,0.787164358248892,0.582851860413281,0.401925554423231
"cds2",0.111689042678963,0.00702953958967096,0.102865028108422,0.476910733342437,0.794428898736912,0.618565562364875,0.0311711884651412,-0.00991158352291197,0.0212596049422292,0.176226192781918,0.875671803084574,0.00875526663856728,0.0610458296659347,0.00610845750502592,0.15017408455223,FALSE,NA,NA,0.787164358248892,0.541227497775059,0.07422999048539
