"gene","av_p","positive_p","interaction_p","d_m_p.value","d_f_p.value","f_m_p.value","d_m_estimate","d_f_estimate","f_m_estimate","int_d_p.value","int_f_p.value","int_m_p.value","int_d_estimate","int_f_estimate","int_m_estimate","singular","warning","error","av_q","interaction_q","positive_q"
"phka2",0.126682588927548,0.214808812376745,0.456438916345368,0.332631777266926,0.590697381091569,0.652180768677242,0.0348911950653792,-0.0187920037779666,0.0160991912874126,0.97712566090086,0.0797402459182722,0.216260594127329,-0.00100259401622838,0.0560859891499202,0.044434070253529,FALSE,NA,NA,0.382734980854205,0.986749107466794,0.635292830640722
"ppef1",0.226968483880009,0.592292439119935,0.748048510010243,0.0985932674424785,0.356087746706308,0.466036407154669,0.0660504122445862,-0.0358312824790269,0.0302191297655593,0.762404838914777,0.62867306745684,0.593020366860101,0.0115470068636221,0.0213044898474438,-0.0248047592051063,FALSE,NA,NA,0.382734980854205,0.997960058335665,0.848793627092869
"cdkl5",0.404383392609507,0.451115717355642,0.854834333273607,0.117883671715535,0.19586219829974,0.740042131017582,0.0498841471768246,-0.039428927916804,0.0104552192600206,0.0732142319952317,0.207553197635157,0.453734306620583,0.04066928418194,0.0274695699553584,0.0216943512939494,FALSE,NA,NA,0.445612187384067,0.997960058335665,0.777765183982136
"scml2",0.222166498994792,0.683306236675847,0.359436267234391,0.0782728406087011,0.337397767234821,0.380404740049415,0.0612519547440281,-0.0311020944581775,0.0301498602858506,0.523253210883857,0.0744675887404911,0.684024058184023,0.0182301740755706,0.0476702560064079,-0.0140001680310181,FALSE,NA,NA,0.382734980854205,0.97054076139334,0.886034694053057
"nhsb",0.148964756687376,0.47294495140613,0.583675081918767,0.133669016821166,0.234864797897819,0.713641014868906,0.0476532421524395,-0.0361172384246658,0.0115360037277737,0.933251184008204,0.11229222061095,0.474715646662875,0.00189051233521217,0.0341607322206126,0.0196181493203049,FALSE,NA,NA,0.382734980854205,0.994243796037597,0.788573587348921
"ace2",0.241089579453915,0.0969604058827512,0.232458416807751,0.0344274345157066,0.406055881353365,0.156545002597076,0.0965238901559857,-0.0329698349911962,0.0635540551647895,0.930738285438283,0.59791744111586,0.0980096406912142,0.00383583377746914,0.0212984758112744,-0.0972564905670766,FALSE,NA,NA,0.382734980854205,0.936336426906597,0.528353699842271
"tmem39a",0.26576859358798,0.490050493721694,0.395935529293521,0.18768395493958,0.062539174610579,0.761543553525467,0.0623514365991429,-0.0765153947004492,-0.0141639581013063,0.112125998523279,0.809101125181501,0.49076132633193,0.0729047756671505,-0.0100725540423575,0.0440043569246172,FALSE,NA,NA,0.382734980854205,0.975897811057815,0.799097685571738
"LOC111564828",0.170746415767152,0.226217467760343,0.524957368667994,0.343597859260897,0.211750878794012,0.788674668792962,0.0343710303409001,-0.0442461272366077,-0.00987509689570759,0.972266985487928,0.790755917241044,0.227676276216816,0.00113642373497717,-0.00882131611500038,0.0457178856443889,FALSE,NA,NA,0.382734980854205,0.994243796037597,0.643201069663135
"LOC111564831",0.381641466049595,0.00288305473646005,0.000284941449872923,0.000834570964927573,0.229840469409853,0.02037625337985,0.134230980195164,-0.0424768927264905,0.0917540874686736,0.0264616605648106,0.0556587608104722,0.00308060597934798,0.0761992686554581,0.0675630087654057,-0.130189257872207,FALSE,NA,NA,0.428444488247081,0.245925526560985,0.25967375764254
"rbms1a",0.161842085326263,0.0444159586117846,0.536234932194925,0.332332204560156,0.174201619611862,0.720126236328463,0.0357341007592533,-0.0492378501749143,-0.013503749415661,0.225018637411776,0.590660891463074,0.0453157407520705,0.0436569751808623,0.0204399856653567,0.0824461661873979,FALSE,NA,NA,0.382734980854205,0.994243796037597,0.454958760368555
"marchf7",0.179931099108218,0.959409957812972,0.796853674700662,0.305705151417099,0.508340723715101,0.63317989250408,0.04605222850805,-0.0252483316741836,0.0208038968338664,0.852974383831424,0.420926896858554,0.959485765623558,-0.00814946059423685,0.0287188461558537,0.0029978318164777,FALSE,NA,NA,0.382734980854205,0.997960058335665,0.987746665139979
"baz2ba",0.190421829596545,0.455574327866235,0.640884153997825,0.192658244372284,0.173408743852679,0.964175165194361,0.0447437196874936,-0.0462746496493643,-0.00153092996187067,0.981909693777522,0.561453841496432,0.457085958341545,0.000695165102933718,-0.0167208643339983,0.0230699825818577,FALSE,NA,NA,0.382734980854205,0.997960058335665,0.779598251209385
"LOC111564834",0.136359904004239,0.153333455829036,0.638822087425997,0.180815833497916,0.278036703644064,0.783037954310488,0.0425825995479325,-0.0336976232430439,0.00888497630488869,0.801336106720666,0.321127831477278,0.154766117903884,0.00607602180166632,0.0263211091456935,0.0408246034003451,FALSE,NA,NA,0.382734980854205,0.997960058335665,0.591021078311093
"gtf2f2a",0.21808268612165,0.85845402096337,0.996884769711232,0.289134064293614,0.300015385157084,0.856074622782358,0.0511758192942623,-0.0420114998026291,0.00916431949163322,0.702127382787857,0.831043422929102,0.858604037466723,0.0150970115310309,0.0102163085031474,0.0126579981133095,FALSE,NA,NA,0.382734980854205,0.999716739038288,0.955817143477084
"ercc3",0.275091803738983,0.616588011182476,0.376048808183801,0.077789355251601,0.0567935034672932,0.891498883685071,0.0755816999315413,-0.0813308335997632,-0.00574913366822187,0.484627164125884,0.200697951955236,0.617419228588199,0.0338755148945621,-0.0587735614027085,-0.0232658369597838,FALSE,NA,NA,0.382734980854205,0.975897811057815,0.859865395199481
"rbm26",0.270913739715336,0.770806508500505,0.0444660399677155,0.149666039826674,0.0114424792688336,0.316421668617844,0.0649217887088216,-0.10962986935035,-0.0447080806415285,0.327313265882682,0.0167839755203799,0.771057784255845,0.0477006186931429,-0.108857054632286,0.0157147739673452,FALSE,NA,NA,0.382734980854205,0.775830362715045,0.923412291791768
"LOC129349311",0.326360381403008,0.503899521200438,0.633602491474326,0.0886914537661169,0.204365950777168,0.622336950835016,0.0552891289171758,-0.039576480561964,0.0157126483552117,0.645820701607403,0.568877540825764,0.504507374647826,0.0107461781501541,0.0129977079008832,-0.01755130021291,FALSE,NA,NA,0.396658361876371,0.997960058335665,0.80848689050974
"LOC111562565",0.842085844452792,0.220088071572932,0.113635259518582,0.5094603097127,0.475460183785845,0.969931734952119,0.0222352312566914,-0.0234831725774024,-0.00124794132071105,0.0887127752145098,0.791624976631439,0.221536379511258,0.0539018236465786,0.00682689179400926,-0.0361074630802614,FALSE,NA,NA,0.84532214669896,0.893157190575672,0.637667876325897
"pcdh17",0.871734230344761,0.458112695417405,0.526338342282595,0.223124476051795,0.331455522193551,0.775088819152154,0.0395098817033207,-0.0303881518607592,0.00912172984256153,0.0221750823290047,0.162546155002003,0.458833179250135,0.0593562059756136,0.0303099167562687,0.0194715458051276,FALSE,NA,NA,0.87430045168073,0.994243796037597,0.780027516624092
"lims1",0.226065355025173,0.78695567550541,0.739975600567327,0.106860596822061,0.180683781754327,0.748631857014321,0.0784724171791262,-0.0632281411646818,0.0152442760144444,0.197975629762719,0.632617169965027,0.787233452606145,0.0751542621095754,0.0257700538824041,0.0158115118054196,FALSE,NA,NA,0.382734980854205,0.997960058335665,0.931086316361225
"LOC111562382",0.177709505088478,0.444163313249198,0.182440808452513,0.134514519402872,0.896380176069778,0.170844056633025,0.0662017220443566,-0.00498935521594032,0.0612123668284163,0.766635489570828,0.0797754803731477,0.44582240628421,-0.012046175051317,0.0709477525702641,-0.0454476894105046,FALSE,NA,NA,0.382734980854205,0.927472689503969,0.774878053155397
"cul4a",0.175268532184866,0.341704716891626,0.661100116684742,0.388431499919177,0.75943337731247,0.617773373601767,0.0355673399037854,-0.0128203592298564,0.0227469806739291,0.71307794192976,0.177946976173896,0.343082810080771,0.0144193688682385,0.0730370533400354,0.0489985574624248,FALSE,NA,NA,0.382734980854205,0.997960058335665,0.717527186488622
"lamp1a",0.194326737087212,0.799638807613278,0.970273761044737,0.261717387427806,0.286304865502161,0.89416718981223,0.0447893258970444,-0.0393833586836933,0.00540596721335116,0.952508571960378,0.990578280229579,0.800346369543433,-0.00216604372735725,0.000452484457332284,0.0125615850733166,FALSE,NA,NA,0.382734980854205,0.997960058335665,0.937110301721114
"tmco3",0.16603911429964,0.391315898353111,0.614047869588926,0.602044005160042,0.642281161685917,0.903659442253395,0.0236988575757137,-0.0183741998809907,0.00532465769472295,0.82307995724481,0.265647619885906,0.391974214673169,-0.0102461051845403,0.0419345236507729,0.0499571324321841,FALSE,NA,NA,0.382734980854205,0.997583454347913,0.746969641531625
"rasa3",0.353524568685191,0.742183387481576,0.558339662466719,0.0814073345711584,0.125575061804467,0.81646630873816,0.0590458275187597,-0.0511339287577496,0.00791189876101015,0.119840756429416,0.981208360776689,0.743062494930119,0.0408596555638595,0.000697057253627857,0.0100512012962531,FALSE,NA,NA,0.4106010222304,0.994243796037597,0.912230330692334
"tpp2",0.314443638812281,0.912196909817574,0.565469859097973,0.0596015976936634,0.125988742669771,0.654345951121674,0.067648464614127,-0.0519839658226976,0.0156644987914294,0.0945227418744996,0.496277642702395,0.912415319150727,0.0521743717962279,0.0192675739299612,0.00396277715414263,FALSE,NA,NA,0.391045921874788,0.994243796037597,0.972543945116463
"gpc6a",0.392129251418191,0.623973244465577,0.161697980436995,0.0742622019648089,0.312686743895428,0.405940142448371,0.0585482012832348,-0.031422187271876,0.0271260140113588,0.103610426428012,0.022677322454577,0.625097662769776,0.0373614075471034,0.0551148436392148,-0.0136718555747896,FALSE,NA,NA,0.436335031841006,0.923442598093449,0.862787989900923
"arl6",0.257384740204648,0.98156622915707,0.651871539218064,0.114508518239722,0.462339298393404,0.359025410832393,0.0744147847033566,-0.0286794022353641,0.0457353824679926,0.0919863829423018,0.0942256485502208,0.981589768403691,0.0607358024832564,0.0801796905882054,0.00163480018562686,FALSE,NA,NA,0.382734980854205,0.997960058335665,0.994960435325554
"LOC111565060",0.161444415579013,0.253233399220779,0.0883488775899975,0.0912317761666475,0.404269726458098,0.345121698610753,0.0583513996300375,-0.0268534571029186,0.0314979425271189,0.756456108657854,0.052227918751503,0.254409340712246,-0.00937369532838885,0.0452710165750736,-0.0356997603328887,FALSE,NA,NA,0.382734980854205,0.850493617684546,0.657658927588096
"dync1li2",0.292610639819485,0.544115047798848,0.75947270342628,0.100177498995949,0.243287624262769,0.575348838759808,0.0577777000259993,-0.0381690778974377,0.0196086221285616,0.0647585603009756,0.05244515267525,0.545655199461678,0.0506729783839137,0.0538042489194274,0.0219476749566963,FALSE,NA,NA,0.384097772183426,0.997960058335665,0.828575409675023
"cbfa2t3",0.251752338517973,0.720873158714345,0.437041736449892,0.152302239470508,0.0738464960064258,0.844693762751542,0.061211711829773,-0.0691714942540543,-0.00795978242428132,0.336892050302933,0.432062619838099,0.72109296831727,0.0423524652234011,-0.0266245152633285,0.0181581153135374,FALSE,NA,NA,0.382734980854205,0.985847857609555,0.90409124066671
"ankrd11",0.878468069221282,0.0950025522898491,0.434946776478651,0.257507330287264,0.430804389270229,0.703764428060347,0.0354159015698961,-0.0237523259952536,0.0116635755746425,0.0027110300901338,0.0822831321363404,0.0967295176561315,0.0774818673135935,0.0362925788418416,0.0425912202203285,FALSE,NA,NA,0.880715940432186,0.985847857609555,0.524992947632763
"hp",0.169062468046255,0.985029363585818,0.500305742654236,0.638425839743852,0.858156738037367,0.525222962461025,0.0253873865024906,0.00921520922548055,0.0346025957279711,0.402753510620844,0.409479969656726,0.985047608073915,-0.0531261188634756,0.052504742139874,0.001332334537917,FALSE,NA,NA,0.382734980854205,0.994243796037597,0.996643112511378
"LOC111580055",0.16950761775682,0.567158783537997,0.378370373464995,0.104303676607509,0.331378630895747,0.48679618659677,0.0526808093367903,-0.0303611635488374,0.0223196457879528,0.521839779380556,0.0180746772264212,0.567661062787213,0.0160365879438237,0.0567831875542164,0.014521226802191,FALSE,NA,NA,0.382734980854205,0.975897811057815,0.837906528620615
"rplp2l",0.272881761434929,0.418334889472171,0.548423241042616,0.103715059608539,0.0955174913948246,0.972751415460162,0.0578302492206336,-0.0566413116351226,0.00118893758551096,0.115373797747118,0.917296127856188,0.419136830945407,0.0490940843075536,0.00298474505147518,0.0288025227115568,FALSE,NA,NA,0.382734980854205,0.994243796037597,0.760926693106762
