"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"1","LOC129348986",0.207825373414076,NA,TRUE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
"2","trip4",0.27371456569522,NA,TRUE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
"3","chrna7a",0.999999938423707,NA,TRUE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
"4","cln6a",0.685968564980544,NA,TRUE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
"5","LOC118470268",0.941819194166958,NA,TRUE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
"6","calml4a",0.733921165286933,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,22
"7","LOC111568352",0.798865348883837,NA,TRUE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
"8","rxfp3.3a2",0.999999999964958,NA,TRUE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
"9","rps17",0.728940785189975,NA,TRUE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
"10","LOC129347713",0.999999999976263,NA,TRUE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
"11","csnk1g1",0.790647767037016,NA,TRUE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
"12","LOC111571203",0.802947124932706,NA,TRUE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
"13","neo1a",0.733283393165431,NA,TRUE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
"14","LOC129349243",0.361522632551218,NA,FALSE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
"15","LOC111567962",0.608752150546559,NA,TRUE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
"16","LOC129347359",0.999999999870838,NA,TRUE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
"17","bbs4",0.785269712623865,NA,FALSE,"0.999999999981805",NA,NA,NA,NA,NA,NA,22
