"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"1","LOC129348986",0.181221560977287,NA,TRUE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
"2","trip4",0.696155847586358,NA,TRUE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
"3","chrna7a",0.866823910195668,NA,TRUE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
"4","cln6a",0.723207761881376,NA,FALSE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
"5","LOC118470268",0.744871886988833,NA,TRUE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
"6","calml4a",0.745506720965216,NA,TRUE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
"7","LOC111568352",0.975547624302462,"Model is nearly unidentifiable: large eigenvalue r",FALSE,"NA",NA,NA,NA,NA,NA,NA,10
"8","rxfp3.3a2",0.999999999878159,NA,TRUE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
"9","rps17",0.272277783568257,NA,TRUE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
"10","LOC129347713",0.753924737509986,NA,TRUE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
"11","csnk1g1",0.766973862016548,NA,TRUE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
"12","LOC111571203",0.470238543075297,NA,FALSE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
"13","neo1a",0.182625886484147,NA,TRUE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
"14","LOC129349243",0.571371185532658,NA,TRUE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
"15","LOC111567962",0.656708046252268,NA,FALSE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
"16","LOC129347359",0.991494430970741,NA,TRUE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
"17","bbs4",0.93821993682768,NA,TRUE,"0.999999999938171",NA,NA,NA,NA,NA,NA,10
