"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"1","LOC129348986",0.85731805173738,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"2","trip4",0.139254033872858,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"3","chrna7a",0.871995498484245,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"4","cln6a",0.876082571120871,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"5","LOC118470268",0.554083530652756,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"6","calml4a",0.556317252793557,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"7","LOC111568352",0.491933377399049,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"8","rps17",0.874936124737526,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"9","LOC129347713",0.725308927711327,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"10","csnk1g1",0.316623801417545,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"11","LOC111571203",0.245171422418109,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"12","neo1a",0.887471093408056,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"13","LOC129349243",0.999999999918066,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"14","LOC111567962",0.547646921176895,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"15","LOC129347359",0.999999999941273,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"16","bbs4",0.584385702697703,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"17","scamp2l",0.929667561881826,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"18","LOC129347348",0.999999999892005,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,15
"19","myo9aa",0.815655285628712,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"20","senp8",0.720862496187596,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"21","LOC111580711",0.507842879453351,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"22","anp32a",0.522640682817296,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"23","coro2ba",0.410421153183005,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"24","itga11a",0.717764444648465,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"25","LOC111588606",0.354568196992748,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"26","LOC111564424",0.906399631469905,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"27","LOC129349160",0.415449609111746,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"28","LOC111564416",0.970835151292436,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"29","cpeb1b",0.475771167670697,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"30","LOC111564421",0.955302224896049,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"31","LOC111564418",0.421895774067777,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"32","LOC111564417",0.999048517486373,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"33","LOC111564410",0.655114705673219,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"34","cars1",0.86731775417886,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"35","pex16",0.927057495933915,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"36","arfgap2",0.0357132273993178,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"37","LOC118469870",0.74696648299515,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"38","glceb",0.676427267101666,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"39","paqr5b",0.999999999954628,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"40","LOC111564414",0.999999999946446,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"41","tle3b",0.0394281643030103,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"42","uacab",0.848959419831598,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"43","LOC111564639",0.3952097074993,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"44","rxfp3.3a1",0.773988811439659," Hessian is numerically singular: parameters are n",FALSE,"NA",NA,NA,NA,NA,NA,NA,15
"45","pias1a",0.412809926021068,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"46","skor1a",0.97778439997564,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"47","map2k5",0.902609648765834,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"48","smad3a",0.778908069341396,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"49","smad6a",0.296936294785714,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"50","tmem208",0.425154390488484,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"51","slc39a1",0.171567073432177,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"52","LOC111565738",0.831821996143054,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"53","LOC111565745",0.181483237819843,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"54","mibp2",0.261268236813437,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"55","bloc1s6",0.337487166919211,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"56","slc30a4",0.736162174164799,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"57","c1h15orf48",0.999999999172838,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"58","spata5l1",0.896515577041499,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"59","LOC111565744",0.999999991718705,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"60","dtwd1",0.985902650029053,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"61","LOC129349619",0.206353950087413,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"62","fgf7",0.487003980619432,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"63","cops2",0.560767159547364,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"64","secisbp2l",0.564755416537569,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"65","LOC111565759",0.999999999943578,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"66","LOC129349512",0.153129995367884,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"67","fbn1",0.123772205809237,"Model is nearly unidentifiable: large eigenvalue r",FALSE,"NA",NA,NA,NA,NA,NA,NA,15
"68","dut",0.379172734449979,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"69","slc12a1",0.912618676959694,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"70","ctxn2",0.15746215944682,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"71","myef2",0.521957033413729,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"72","LOC111565754",0.296219412220423,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"73","rnf128a",0.864413282862799,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"74","sema6dl",0.117286277110637,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"75","LOC118470001",0.999999929063522,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"76","dmxl2",0.339445582454707,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"77","LOC111565746",0.299441894774837,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"78","tnfaip8l3",0.748320399569901,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"79","scg3",0.0431763542797437,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"80","lysmd2",0.445524913002374,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"81","tmod2",0.293808791919152,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"82","leo1",0.762030344682753,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"83","mapk6",0.0144200110955256,NA,TRUE,"0.940312495678483",NA,NA,NA,NA,NA,NA,15
"84","LOC118471234",0.771409448653423,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"85","LOC111577620",0.998120150980194,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"86","usp8",0.799820687138623,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"87","LOC111577621",0.997800379197575,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"88","LOC129349535",0.999998995970187,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,15
"89","zgc:158482",0.109208052479334,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"90","pde8a",0.822776141032052,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"91","LOC111563916",0.5899212127815,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"92","LOC111563902",0.112562009077361,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"93","LOC111563893",0.300657202013449,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"94","homer2",0.927678875621405,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"95","ramac",0.999999999940943,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"96","LOC111567331",0.81389581788459,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"97","LOC111567348",0.999999999947476,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"98","zrsr2",0.878438938026329,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"99","LOC111567330",0.075321964534017,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"100","phka2",0.582405720708475,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"101","ppef1",0.761963474878658,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"102","cdkl5",0.754500086847306,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"103","scml2",0.677098275721262,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"104","nhsb",0.267114624049708,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"105","ace2",0.685775656269219,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"106","il1fma",0.99999999994402,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"107","pir",0.728188227647029,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"108","vegfd",0.924053993636705,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"109","LOC111566429",0.999999999958901,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"110","LOC129350612",0.9439591854537,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"111","LOC111566424",0.744254434929443,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"112","ildr1a",0.355379492722633,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"113","tmem39a",0.640474514478667,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"114","LOC111566425",0.80542517995752,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"115","LOC111566431",0.0282684977765014,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"116","LOC118470075",0.963708975160779,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"117","LOC111566421",0.357655841614856,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"118","LOC111564828",0.410633933624966,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"119","LOC118469910",0.999999462438824,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"120","LOC111564831",0.210944697445209,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"121","stk16",0.756674423529087,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"122","LOC129349502",0.99999999627135,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"123","atic",0.599882278312527,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"124","fn1b",0.981869565111918,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"125","psmd14",0.473853542464158,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"126","rbms1a",0.68414613290094,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"127","itgb6",0.999999921580578,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"128","pla2r1",0.739900156565728,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"129","ly75",0.622494242981446,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"130","marchf7",0.0527916566706677,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"131","baz2ba",0.745010390759527,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"132","wdsub1",0.648190183378213,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"133","LOC111564834",0.103239923296471,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"134","LOC111564858",0.837581974560901,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"135","gtf2f2a",0.66302192160354,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"136","gpalpp1",0.719928867979614,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"137","ercc3",0.26635136182763,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"138","LOC111564848",0.543135093096162,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"139","rbm26",0.219966194649952,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"140","LOC118469912",0.999999990584142,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"141","LOC129349311",0.963748332274534,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"142","LOC111562565",0.990494807543877,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"143","LOC111562524",0.97891707357996,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"144","LOC129349687",0.53969012929154,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,15
"145","LOC111562668",0.946852239709452,"Model is nearly unidentifiable: large eigenvalue r",FALSE,"NA",NA,NA,NA,NA,NA,NA,15
"146","tdrd3",0.470849691619071,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"147","LOC111562582",0.999999999945438,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"148","LOC118470526",0.981732225583224,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"149","pcdh17",0.698927109710511,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"150","lims1",0.475469522733596,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"151","LOC111562382",0.294282441508,NA,FALSE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"152","tgfbrap1",0.481966042894143,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
"153","cul4a",0.973743756225375,NA,TRUE,"0.999999999965908",NA,NA,NA,NA,NA,NA,15
