"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","cluster"
"1","LOC129348986",0.563453492857806,NA,FALSE,"0.999999999877716",NA,NA,NA,2
"2","trip4",0.0929489403423677,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"3","chrna7a",0.929266780259243,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,2
"4","cln6a",0.424840052899935,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"5","LOC118470268",0.569032884165364,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"6","calml4a",0.606984141382129,NA,FALSE,"0.999999999877716",NA,NA,NA,2
"7","LOC111568352",0.579535863150374,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"8","rps17",0.364450535376967,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"9","csnk1g1",0.0176988945435592,NA,TRUE,"0.682750226258944",NA,NA,NA,2
"10","LOC111571203",0.198692732941488,NA,FALSE,"0.999999999877716",NA,NA,NA,2
"11","neo1a",0.484022685919006,NA,FALSE,"0.999999999877716",NA,NA,NA,2
"12","LOC129349243",0.57228167629464,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"13","LOC111567962",0.392510563438225,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"14","LOC129347359",0.861062349418268,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"15","bbs4",0.0216541725217597,NA,FALSE,"0.759827168899971",NA,NA,NA,2
"16","scamp2l",0.71403443946144,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"17","LOC129347348",0.504715481641927,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"18","myo9aa",0.53114335944524,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"19","senp8",0.743474968082412,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"20","LOC111580711",0.482852688275772,NA,FALSE,"0.999999999877716",NA,NA,NA,2
"21","anp32a",0.230377059030416,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"22","coro2ba",0.625767390092932,NA,FALSE,"0.999999999877716",NA,NA,NA,2
"23","itga11a",0.864308321263778,NA,FALSE,"0.999999999877716",NA,NA,NA,2
"24","LOC111588606",0.999999998965677,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"25","LOC111564424",0.341188322910678,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"26","LOC129349160",0.999999999793041,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"27","LOC111564416",0.0527786427941883,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"28","cpeb1b",0.678143594590586,NA,FALSE,"0.999999999877716",NA,NA,NA,2
"29","LOC111564421",0.999844073314345,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"30","LOC111564418",0.815219208655471,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"31","LOC111564417",0.297045667850634,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"32","LOC111564410",0.698252695238405,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"33","LOC111564425",0.867490318442761,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"34","ccnb2",0.999999865035233,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"35","cars1",0.15694046513815,NA,FALSE,"0.999999999877716",NA,NA,NA,2
"36","pex16",0.275719826555334,NA,FALSE,"0.999999999877716",NA,NA,NA,2
"37","arfgap2",0.829790089962686,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"38","LOC118469870",0.999999990394955,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"39","glceb",0.063740886486751,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"40","paqr5b",0.98623709800734,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,2
"41","LOC111564414",0.971254539956698,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"42","tle3b",0.691334898080081,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"43","LOC129348677",0.41425279746215,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"44","uacab",0.838897209807703,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"45","LOC111564639",0.985972576394926,NA,FALSE,"0.999999999877716",NA,NA,NA,2
"46","rxfp3.3a1",0.861797770915479,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"47","pias1a",0.404428727104015,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"48","skor1a",0.595323889753694,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"49","map2k5",0.983995553627712,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"50","smad3a",0.28875708680315,NA,FALSE,"0.999999999877716",NA,NA,NA,2
"51","tmem208",0.717194765610297,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"52","slc39a1",0.467276826934939,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"53","rlbp1a",0.999999999728298,NA,TRUE,"0.999999999877716",NA,NA,NA,2
"54","LOC111565738",0.00249087267756011,NA,TRUE,"0.158312964967457",NA,NA,NA,2
