"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"1","LOC129348986",0.584141435119729,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"2","trip4",0.600146952019284,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"3","chrna7a",0.62427855762108,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"4","cln6a",0.456119462497893,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"5","LOC118470268",0.248951178408088,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"6","calml4a",0.959865265104471,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"7","LOC111568352",0.841106800010834,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"8","rxfp3.3a2",0.647282342708348,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"9","rps17",0.22553014864493,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"10","LOC129347713",0.710457911545546,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"11","csnk1g1",0.608055857904537,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"12","LOC111571203",0.219605097459711,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"13","neo1a",0.184359099480754,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"14","LOC129349243",0.300685734992831,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"15","LOC111567962",0.126639750795939,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"16","bbs4",0.703542473889569,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"17","scamp2l",0.602975712058309,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"18","LOC129347348",0.999163880645685,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"19","myo9aa",0.0645872107447158,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"20","senp8",0.463661891563706,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"21","LOC111580711",0.114062465846095,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"22","anp32a",0.129717965994709,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"23","coro2ba",0.222718991208177,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"24","itga11a",0.590248304095984,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"25","LOC111588606",0.948948829464734,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"26","LOC111564424",0.74160619148065,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"27","LOC129349160",0.983370222732604,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"28","LOC111564416",0.622988145355529,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"29","cpeb1b",0.727597077010857,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"30","LOC111564421",0.880419013109404,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"31","LOC111564418",0.0605198283025118,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"32","LOC111564417",0.72226349409618,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"33","LOC111564410",0.89289489927342,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"34","ccnb2",0.999999547894561,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"35","cars1",0.164291675443035,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"36","pex16",0.822279501985701,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"37","arfgap2",0.693902908035021,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"38","LOC118469870",0.87127549426728,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"39","glceb",0.349094425447962,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"40","paqr5b",0.908694668765053,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"41","LOC111564414",0.608697016800182,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"42","tle3b",0.804995210598661,NA,FALSE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
"43","LOC129348677",0.776510651234511,NA,TRUE,"0.999999999940062",NA,NA,NA,NA,NA,NA,9
