"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","cluster"
"1","LOC129348986",0.635468730313867,NA,TRUE,"0.999999999933647",NA,NA,NA,6
"2","trip4",0.527731609083368,NA,TRUE,"0.999999999933647",NA,NA,NA,6
"3","chrna7a",0.418599746789227,NA,FALSE,"0.999999999933647",NA,NA,NA,6
"4","cln6a",0.576796078997483,NA,TRUE,"0.999999999933647",NA,NA,NA,6
"5","LOC118470268",0.0787401015847186,NA,TRUE,"0.999999999933647",NA,NA,NA,6
"6","calml4a",0.63965863814622,NA,FALSE,"0.999999999933647",NA,NA,NA,6
"7","LOC111568352",0.215068425066014,NA,FALSE,"0.999999999933647",NA,NA,NA,6
"8","rxfp3.3a2",0.527898756293627,NA,FALSE,"0.999999999933647",NA,NA,NA,6
"9","rps17",0.744250516939751,NA,FALSE,"0.999999999933647",NA,NA,NA,6
"10","LOC129347713",0.680553914281494,NA,TRUE,"0.999999999933647",NA,NA,NA,6
"11","csnk1g1",0.99459462778023,NA,TRUE,"0.999999999933647",NA,NA,NA,6
"12","LOC111571203",0.386219924729575,NA,TRUE,"0.999999999933647",NA,NA,NA,6
"13","neo1a",0.424784175498465,NA,FALSE,"0.999999999933647",NA,NA,NA,6
"14","LOC129349243",0.682717224798724,NA,TRUE,"0.999999999933647",NA,NA,NA,6
"15","LOC111567962",0.502386052466054,NA,FALSE,"0.999999999933647",NA,NA,NA,6
"16","LOC129347359",0.999997074303261,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,6
"17","bbs4",0.731657671613583,NA,TRUE,"0.999999999933647",NA,NA,NA,6
"18","scamp2l",0.309798806565281,NA,FALSE,"0.999999999933647",NA,NA,NA,6
"19","LOC129347348",0.96069062868632,NA,TRUE,"0.999999999933647",NA,NA,NA,6
"20","myo9aa",0.184656988152777,NA,TRUE,"0.999999999933647",NA,NA,NA,6
"21","senp8",0.209644221515157,NA,TRUE,"0.999999999933647",NA,NA,NA,6
"22","LOC111580711",0.386823669187788,NA,FALSE,"0.999999999933647",NA,NA,NA,6
"23","anp32a",0.0809587924899276,NA,TRUE,"0.999999999933647",NA,NA,NA,6
