"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","cluster"
"1","LOC129348986",0.748702620419551,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"2","trip4",0.933736113440143,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"3","chrna7a",0.290160160901056,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"4","cln6a",0.0637434571108595,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"5","LOC118470268",0.967619517637997,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"6","calml4a",0.015711023385817,NA,FALSE,"0.730584833845177",NA,NA,NA,3
"7","LOC111568352",0.332401274492825,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"8","rxfp3.3a2",0.578578284452829,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"9","rps17",0.0625621489994194,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"10","LOC129347713",0.743864402424984,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"11","csnk1g1",0.75595067543718,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"12","LOC111571203",0.526034958939332,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"13","neo1a",0.464827268585682,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"14","LOC129349243",0.460886715163501,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"15","LOC111567962",0.972822357817181,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"16","LOC129347359",0.999995512765169,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"17","bbs4",0.262060596165244,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"18","scamp2l",0.161463357708412,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"19","LOC129347348",0.35058813437951,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"20","myo9aa",0.494135399846623,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"21","senp8",0.415028701394051,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"22","LOC111580711",0.0750998318507622,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"23","anp32a",0.107262401456786,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"24","coro2ba",0.916275272012697,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"25","itga11a",0.249757934301466,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"26","LOC111588606",0.987827159135992,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"27","LOC111564424",0.277393434741429,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"28","LOC129349160",0.425485852319041,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"29","LOC111564416",0.858122600923117,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"30","cpeb1b",0.0167905371573843,NA,TRUE,"0.754252843822307",NA,NA,NA,3
"31","LOC111564421",0.3635795244162,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"32","LOC111564418",0.38838472180349,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"33","LOC111564417",0.887872069594845,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"34","LOC111564410",0.245531052724481,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"35","ccnb2",0.985379962753692,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"36","cars1",0.608020121163668,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"37","pex16",0.872232031396946,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"38","arfgap2",0.320494958102315,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"39","LOC118469870",0.630174749951994,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"40","glceb",0.162946396476978,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"41","paqr5b",0.835091689740079,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"42","LOC111564414",0.491314933130069,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"43","tle3b",0.410054635477248,NA,TRUE,"0.999999999898883",NA,NA,NA,3
"44","LOC129348677",0.525729279108595,NA,FALSE,"0.999999999898883",NA,NA,NA,3
"45","uacab",2.26588842932999e-13,"Model failed to converge with max|grad| = 0.025589",FALSE,"NA",NA,NA,NA,3
