"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"1","LOC129348986",0.198326436061208,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"2","trip4",0.490639073430194,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"3","chrna7a",0.590620841557322,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"4","LOC111568352",0.991033185725488,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,26
"5","rps17",0.999999999991902,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"6","csnk1g1",0.515238867939105,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"7","LOC111571203",0.950309042946043,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"8","neo1a",0.156517018611186,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"9","LOC129349243",0.999999999997296,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,26
"10","LOC111567962",0.408158791347317,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"11","bbs4",0.999999999996393,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"12","scamp2l",0.999999999995629,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"13","myo9aa",0.999999999990054,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"14","senp8",0.999999999997701,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"15","anp32a",0.849993065161726,NA,FALSE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"16","coro2ba",0.704032991695737,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"17","itga11a",0.291551677646349,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"18","LOC111564424",0.999999999992713,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
"19","LOC129349160",0.999999999995446,NA,TRUE,"0.99999999999814",NA,NA,NA,NA,NA,NA,26
