"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"1","LOC129348986",0.929178218111031,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"2","trip4",0.479213890885253,NA,FALSE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"3","cln6a",0.201283704356867,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"4","LOC118470268",0.386694368391097,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"5","calml4a",0.976057210846512,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,23
"6","LOC111568352",0.89050634200633,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"7","rxfp3.3a2",0.999999994228278,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"8","rps17",0.677692814875479,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"9","csnk1g1",0.597972370357523,NA,FALSE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"10","LOC111571203",0.722929894934764,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"11","neo1a",0.948755515815631,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"12","LOC129349243",0.999999999795685,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"13","LOC111567962",0.372830340729831,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"14","LOC129347359",0.999999999976114,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"15","bbs4",0.449805572479184,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"16","scamp2l",0.210502474218756,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"17","LOC129347348",0.999360597156821,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"18","myo9aa",0.229033502251655,NA,FALSE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"19","senp8",0.847554045843707,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"20","LOC111580711",0.414890919851258,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"21","anp32a",0.770193619704216,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"22","coro2ba",0.821068370722172,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"23","itga11a",0.275028225821813,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"24","LOC111564424",0.653713125870046,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"25","LOC129349160",0.999855873763386,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"26","LOC111564416",0.363554285991008,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,23
"27","cpeb1b",0.999999999887055,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"28","LOC111564421",0.99999999997457,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"29","LOC111564418",0.938591641319682,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"30","LOC111564417",0.683069754981234,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"31","LOC111564423",0.999999999973575,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"32","LOC111564410",0.372416532434525,NA,FALSE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"33","cars1",0.784729118445183,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"34","pex16",0.885652331833849,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"35","arfgap2",0.69071109538937,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"36","LOC118469870",0.99999954571289,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,23
"37","glceb",0.165764646164444,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"38","LOC111564414",0.999355144433423,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"39","tle3b",0.299143359526006,NA,FALSE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"40","LOC129348677",0.875911348008299,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"41","uacab",0.881351210263216,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"42","LOC111564639",0.494960626641443,NA,FALSE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"43","rxfp3.3a1",0.998259576464659,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"44","pias1a",0.927349162081804,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"45","skor1a",0.277615490921725,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"46","map2k5",0.990143048596342,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"47","smad3a",0.123415692810881,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"48","smad6a",0.991914593070659,NA,FALSE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"49","tmem208",0.945613220335008,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"50","LOC111565738",0.0317751540159165,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"51","mibp2",0.999999792704905,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,23
"52","bloc1s6",0.526559826927709,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"53","slc30a4",0.983195048340306,NA,FALSE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"54","c1h15orf48",0.0865212550823638,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"55","spata5l1",0.72444656521911,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"56","LOC111565744",0.99999999997336,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"57","LOC129349619",0.99810123511043,NA,FALSE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"58","fgf7",0.999999999457398,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"59","cops2",0.564146680811279,NA,FALSE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"60","secisbp2l",0.561508418730587,NA,FALSE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"61","LOC111565759",0.999999999972756,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"62","fbn1",0.999999999795685,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"63","dut",0.811984420639279,NA,TRUE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
"64","slc12a1",0.3873749259509,NA,FALSE,"0.999999999981284",NA,NA,NA,NA,NA,NA,23
