"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"1","LOC129348986",0.106683032455119,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"2","trip4",0.00217549293275479,NA,TRUE,"0.117115914877317",NA,NA,NA,NA,NA,NA,11
"3","chrna7a",0.999999999924223,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,11
"4","cln6a",0.9327183856031,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"5","LOC118470268",0.242009783963696,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"6","calml4a",0.999999999726138,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"7","LOC111568352",0.691183047102316,NA,FALSE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"8","rxfp3.3a2",0.999999999870295,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"9","rps17",0.771769587070932,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"10","LOC129347713",0.999958658143787,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"11","csnk1g1",0.0788752305320516,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"12","LOC111571203",0.640508489105749,NA,FALSE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"13","neo1a",0.099996326952993,NA,FALSE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"14","LOC129349243",0.977059462325771,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"15","LOC111567962",0.50110801572116,NA,FALSE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"16","bbs4",0.434833768231964,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"17","scamp2l",0.911077295154586,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"18","LOC129347348",0.71964842511833,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"19","myo9aa",0.234398199343602,NA,FALSE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"20","senp8",0.984913330602889,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"21","LOC111580711",0.0960547186977249,NA,FALSE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"22","anp32a",0.993366218793736,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"23","coro2ba",0.0546788648729345,NA,FALSE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"24","itga11a",0.611447555008368,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"25","LOC111588606",0.941164267667755,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
"26","LOC111564424",0.944448997938625,NA,TRUE,"0.999999999954007",NA,NA,NA,NA,NA,NA,11
