"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","cluster"
"1","LOC129348986",0.425134862371476,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"2","trip4",0.453389052735614,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"3","chrna7a",0.98413447721436,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"4","cln6a",0.364215799526325,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"5","LOC118470268",0.382190489888597,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"6","calml4a",0.941980248361296,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"7","LOC111568352",0.0907357277053563,NA,TRUE,"0.98182315013589",NA,NA,NA,1
"8","rxfp3.3a2",0.999999999762439,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"9","rps17",0.711176822727127,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"10","LOC129347713",0.399498763583895,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"11","csnk1g1",0.535713406910942,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"12","LOC111571203",0.912180389107684,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"13","neo1a",0.302731631341808,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"14","LOC129349243",0.200206021881773,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"15","LOC111567962",0.913065963735433,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"16","LOC129347359",0.999945789038923,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"17","bbs4",0.10821454788939,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"18","scamp2l",0.729744646209919,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"19","LOC129347348",0.238756134438045,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"20","myo9aa",0.429763332905694,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"21","senp8",0.168215547012292,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"22","LOC111580711",0.157624632741706,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"23","anp32a",0.507401855120637,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"24","coro2ba",0.632282502882976,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"25","itga11a",0.338115719802079,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"26","LOC111588606",0.885061773890967,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"27","LOC129348621",0.999999999705508,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"28","LOC111564424",0.0178388079565765,NA,TRUE,"0.535206656347352",NA,NA,NA,1
"29","LOC129349160",0.541007509824758,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"30","LOC111564416",0.0430514933691063,NA,TRUE,"0.795345335880398",NA,NA,NA,1
"31","cpeb1b",0,"Model failed to converge with max|grad| = 0.021630",FALSE,"NA",NA,NA,NA,1
"32","LOC111564421",0.153671011172339,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"33","LOC111564418",0.795899166218439,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"34","LOC111564417",0,"Model failed to converge with max|grad| = 0.016601",FALSE,"NA",NA,NA,NA,1
"35","LOC111564410",0.0884163144708316,NA,TRUE,"0.979157492130001",NA,NA,NA,1
"36","LOC111564425",0.917524481604742,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"37","ccnb2",0.999999999788517,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"38","cars1",0.923147131369392,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"39","pex16",0.0939728232031484,NA,TRUE,"0.987776451336945",NA,NA,NA,1
"40","arfgap2",0.966622931163984,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"41","LOC118469870",0.337332875105678,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"42","glceb",0.000117770435289611,NA,TRUE,"0.00747096278852019",0.000112312865193309,0.466942350859602,0.00417091087156995,1
"43","paqr5b",0.637521958566402,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"44","LOC111564414",0.208495572377735,"Model is nearly unidentifiable: large eigenvalue r",FALSE,"NA",NA,NA,NA,1
"45","tle3b",0.840221901236855,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"46","LOC129348677",0.841728382463957,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"47","uacab",0.0773310683444133,NA,FALSE,"0.954488519545411",NA,NA,NA,1
"48","LOC111564639",0.752212583616538,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"49","rxfp3.3a1",0.355777046451811,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"50","pias1a",0.00594795050743763,NA,FALSE,"0.259231509615824",NA,NA,NA,1
"51","skor1a",0.84912486519624,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"52","map2k5",0.591747000738252,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"53","smad3a",0.797807785657956,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"54","smad6a",0.0164199276303775,NA,FALSE,"0.512788894969156",NA,NA,NA,1
"55","tmem208",0.962930461199498,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"56","slc39a1",0.867664775663445,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"57","rlbp1a",0.201950504863172,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"58","LOC111565738",0.0665724803194209,NA,FALSE,"0.921794748810382",NA,NA,NA,1
"59","LOC111565745",0.176689941163884,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"60","mibp2",0.186475618210694,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"61","LOC129350229",0.769849747806302,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"62","bloc1s6",0.299894912191124,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"63","slc30a4",0.134151768506813,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"64","c1h15orf48",0.990681686114723,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"65","spata5l1",0.351043400298704,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"66","LOC111565744",0.064282203215254,NA,TRUE,"0.921794748810382",NA,NA,NA,1
"67","dtwd1",0.634147608644961,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"68","LOC129349619",0.259150647256629,NA,FALSE,"0.999999999818851",NA,NA,NA,1
"69","fgf7",0.469431666038448,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"70","cops2",0.893692702995043,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"71","secisbp2l",0.0066593587732618,NA,FALSE,"0.282902542831618",NA,NA,NA,1
"72","LOC111565759",0.241897605640113,NA,TRUE,"0.999999999818851",NA,NA,NA,1
"73","LOC129349512",0.789879549737379,NA,TRUE,"0.999999999818851",NA,NA,NA,1
