"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","cluster"
"70","ctxn2",0.416063695010555,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"71","myef2",0.865769363738367,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"72","slc24a5",0.999999985339829,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"73","LOC111565754",0.282854499361251,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"74","sema6dl",0.0912461398548327,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"75","LOC118470001",0.786513134233662,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"76","dmxl2",0.252719107635593,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"77","gldn",0.999999999981755,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"78","LOC111565746",0.44903154713928,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"79","tnfaip8l3",0.589608996473647,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"80","LOC129349365",0.999999999981825,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"81","scg3",0.651567186679199,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"82","lysmd2",0.908977616571274,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"83","tmod2",0.778787585290324,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"84","leo1",0.710775347022129,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"85","mapk6",0.451538857987453,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"86","LOC118471234",0.819054319850144,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"87","LOC111577620",0.99999993051241,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"88","usp8",0.368758935654876,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"89","LOC111577621",0.99999993051241,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"90","LOC129349535",0.999999923111906,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"91","zgc:158482",0.999999822594697,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,24
"92","LOC129349407",0.999999999979568,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"93","pde8a",0.637410185697944,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"94","LOC111563916",0.352928817162252,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"95","LOC111563902",0.285329452818178,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"96","LOC111563893",0.198550932236649,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"97","homer2",0.328526003868771,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"98","ramac",0.764921447567394,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"99","LOC111567331",0.62900888359634,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"100","LOC111567348",0.999999562503754,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"101","zrsr2",0.381864402069744,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"102","LOC111567330",0.361223797194055,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"103","phka2",0.949753588844389,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"104","ppef1",0.799636013437101,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"105","rs1a",0.999999999960239,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"106","cdkl5",0.933431975653372,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"107","scml2",0.578482745800428,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"108","LOC118470148",0.999999998620413,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"109","nhsb",0.697785728787436,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"110","ace2",0.911611197110712,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"111","il1fma",0.999999994707845,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,24
"112","pir",0.943829414123007,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"113","vegfd",0.988882737730096,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"114","LOC111566429",0.92679880800653,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"115","LOC129350612",0.923370092723386,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"116","LOC129350625",0.99999999604283,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"117","LOC111566424",0.223333160773716,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"118","ildr1a",0.378395921110748,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"119","tmem39a",0.250299325782377,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"120","LOC111566431",0.465260289155405,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"121","LOC111566421",0.758530428661959,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"122","LOC111564828",0.159088516815906,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"123","LOC118469910",0.75661734266181,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"124","LOC111564831",0.937594161852817,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"125","stk16",0.160907765049226,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"126","atic",0.736706000842245,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"127","psmd14",0.0315434562279695,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"128","rbms1a",0.556368998110947,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"129","itgb6",0.5947225379123,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,24
"130","pla2r1",0.999999999967382,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"131","ly75",0.190486778015878,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"132","marchf7",0.274216306918182,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"133","baz2ba",0.645991924753327,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"134","wdsub1",0.690392535772327,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"135","LOC111564834",0.0756061609794628,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"136","LOC111564858",0.91972517044523,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"137","gtf2f2a",0.94489706749725,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"138","gpalpp1",0.836051339929049,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"139","ercc3",0.100452592054221,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"140","LOC111564848",0.868077474769921,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"141","rbm26",0.998627221882316,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,24
"142","LOC118469912",0.88092957125988,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"143","pou4f1",0.877204303191602,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"144","LOC129349311",0.518074486281668,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"145","LOC111562565",0.884957459743369,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"146","LOC111562524",0.985361667713274,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"147","LOC129349687",0.999999999495267,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"148","tdrd3",0.801799742189405,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"149","LOC111562582",0.947374329502516,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"150","LOC118470526",0.972593174378987,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,24
"151","pcdh17",0.19520100524001,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"152","LOC129348781",0.99999783418289,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"153","lims1",0.327035515922144,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"154","LOC111562382",0.841528462105523,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"155","tgfbrap1",0.617542101807011,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"156","cul4a",0.626838720507077,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"157","lamp1a",0.999648254381331,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"158","grtp1a",0.999999996014883,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"159","dcun1d2b",0.291146586855957,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"160","tmco3",0.384638038607211,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"161","grk1a",0.485097339381537,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,24
"162","LOC129347314",0.999999999981673,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"163","gas6",0.845584497651592,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"164","pros1",0.204108216997302,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"165","rasa3",0.0508184135264403,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"166","tpp2",0.863754590216379,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"167","ercc5",0.455478742829272,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"168","blzf1",0.96712293788585,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,24
"169","trmt10c",0.999975189537626,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"170","txnl4b",0.929088940209115,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"171","mrpl16",0.970069453812273,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"172","gpc5a",0.162928275418382,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"173","gpc6a",0.958584028904472,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"174","LOC129348956",0.186731132881054,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"175","LOC111565070",0.999999772416975,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,24
"176","LOC111565062",0.999999999981857,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"177","arl6",0.504224978423457,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"178","LOC111565060",0.0355232917905766,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"179","nsun3",0.488894809636868,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"180","LOC111565057",0.412800366307993,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"181","LOC129349150",0.979729593551449,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"182","rrad",0.726074459900422,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"183","ca7",0.99999999983324,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,24
"184","nae1",0.283679091366495,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"185","si:dkey-56m19.5",0.656969169192815,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"186","LOC129349413",0.875019048787647,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"187","LOC129347791",0.988312750246935,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"188","dync1li2",0.735513568863832,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"189","cmtm4",0.384852608180121,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"190","cmtm3",0.126318325166089,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"191","galns",0.158006200025946,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"192","trappc2l",0.71315767213346,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"193","pabpn1l",0.364957514916686,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"194","cbfa2t3",0.0806602009793885,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"195","acsf3",0.846735934731457,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"196","cdh15",0.999998593942986,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"197","spg7",0.479535769955467,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"198","ankrd11",0.3434579278288,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"199","slc22a31",0.94191285243302,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"200","LOC111580049",0.996674755283338,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"201","dpep1",0.999999982893753,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"202","hp",0.0761813985693107,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"203","LOC111580062",0.999998477699068,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,24
"204","dhodh",0.267901975738744,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"205","ist1",0.134927577273072,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"206","mphosph10",0.902597669951502,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"207","mcee",0.991264797900629,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,24
"208","LOC111580055",0.300724371129874,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"209","rplp2l",0.796566456176507,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"210","lin7c",0.643386227867927,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"211","bdnf",0.975099687357946,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"212","kif18a",0.970205120978012,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,24
"213","mettl15",0.132919738899069,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"214","lgr4",0.584499628793895,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"215","mybpc3",0.886066417159402,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"216","LOC129350404",0.999978621288888,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,24
"217","LOC118469808",0.999999979236009,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"218","LOC111563924",0.999999997485154,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,24
"219","slc39a13",0.79978009576543,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"220","tmem276b",0.839625750667836,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"221","gas2b",0.985246144109901,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"222","slc17a6b",0.694831677159206,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"223","ano5b",0.0870009681777441,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"224","igdcc3",0.452974862544215,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"225","LOC129349470",0.0854449177057322,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"226","eif3jb",0.226211335272715,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"227","strc1",0.921153324001038,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"228","ctdspl2b",0.921584413746256,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"229","golm2",0.964620002672189,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"230","fam189a1",0.823159795153432,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"231","tjp1a",0.628651803837164,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"232","terb2",0.999999999981875,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"233","sord",0.775748950975137,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"234","apba2b",0.405103637771729,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"235","syt7b",0.787135556512541,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"236","sdhaf2",0.555438325919214,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"237","LOC111574613",0.6391045315466,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"238","polr2l",0.177560564324257,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"239","dagla",0.748140810629157,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"240","ext2",0.689522233707338,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"241","alx4a",0.999999972510493,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"242","caprin1a",0.356987300348228,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"243","nucb2a",0.0867022561220842,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"244","plekha7b",0.506551900892935,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"245","sox6",0.0878360096108564,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"246","pde3b",0.642262568548528,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"247","copb1",0.305408380418037,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"248","rras2",0.532689121354786,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"249","tub",0.741569401177095,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"250","LOC129348608",0.0524597915741952,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"251","lmo1",0.967529935598231,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"252","stk33",0.490785148645204,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"253","rerglb",0.999999999982001,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"254","trim66",0.489267690585024,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"255","LOC129348803",0.400798958549094,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"256","dennd2b",0.267804940420959,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"257","tmem9b",0.0471595275885557,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"258","sinhcafl",0.999999999978352,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"259","dennd5a",0.672049042696297,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"260","tmem41b",0.87589812268323,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"261","ipo7",0.745383031731265,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"262","swap70a",0.50488465465433,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"263","sbf2",0.517518093541095,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"264","mrvi1",0.986488447374647,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"265","ctr9",0.593581515730575,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"266","eif4g2a",0.835683998435057,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"267","LOC129348917",0.767078182809597,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"268","galnt18b",0.327161912119283,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"269","LOC111583341",0.979580990676995,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"270","btbd10b",0.741073509530085,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"271","bmal1b",0.999999999975921,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"272","LOC129349665",0.973913326232419,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"273","tead1b",0.167449154049619,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"274","mical2a",0.964890349092422,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"275","dkk3a",0.055622329034461,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"276","usp47",0.631955654368799,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"277","vat1l",0.969369823344888,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"278","bola3",0.988248560099235,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"279","pkd1l2a",0.999999999959212,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"280","nfat5b",0.687534092697772,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"281","kars1",0.0793541541021132,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"282","gcshb",0.999999998753743,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,24
"283","rpl13",0.956265104393048,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"284","cpne7",0.642206085129899,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"285","zgc:162592",0.946395144301565,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"286","LOC111582316",0.383849298529892,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"287","dhx38",0.0377586890380121,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"288","LOC118471558",0.743515627715174,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"289","LOC118471559",0.575048407138216,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"290","LOC129349115",0.410169502946941,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"291","LOC111581175",0.935958922346371,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"292","zfhx3b",0.47950941108888,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"293","crispld2",0.999999999977899,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"294","usp10",0.104692511366585,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"295","phlpp2",0.786802552794944,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"296","ap1g1",0.633111644153969,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"297","znf821",0.767560698619189,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"298","LOC129348575",0.999017077185939,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"299","atxn1l",0.151634463867557,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"300","mtmr10",0.771818948161396,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"301","myo1ea",0.72496423285705,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"302","rnf111",0.692113550618118,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"303","sltm",0.519192594027026,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"304","mindy2",0.0890814054671747,NA,TRUE,"0.999999999985569",NA,NA,NA,24
"305","adam10a",0.872236336823314,NA,FALSE,"0.999999999985569",NA,NA,NA,24
"306","lipca",0.99999999604283,NA,TRUE,"0.999999999985569",NA,NA,NA,24
