"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"1","LOC129348986",0.52522854943015,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"2","trip4",0.725199330330886,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"3","chrna7a",0.999948617362433,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"4","cln6a",0.674723929187449,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"5","LOC118470268",0.889045679666452,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"6","calml4a",0.885069860557784,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"7","LOC111568352",0.615738139007881,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"8","rxfp3.3a2",0.885381751275499,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"9","rps17",0.412210334866082,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"10","LOC129347713",0.590543282940448,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"11","csnk1g1",0.348093174015554,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"12","LOC111571203",0.892321531194589,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"13","neo1a",0.928398735088492,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"14","LOC129349243",0.994744253681863,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"15","LOC111567962",0.0226987460734544,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"16","LOC129347359",0.999999955152046,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"17","bbs4",0.648015586766793,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"18","scamp2l",0.612053173353647,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"19","LOC129347348",0.955478796864437,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"20","myo9aa",0.158992442447866,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"21","senp8",0.468540893442826,NA,FALSE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"22","LOC111580711",0.856742390616692,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"23","anp32a",0.195481860664966,NA,FALSE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"24","coro2ba",0.496469379588163,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"25","itga11a",0.6860940884502,NA,FALSE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
"26","LOC111564424",0.304309034328485,NA,TRUE,"0.999999999968219",NA,NA,NA,NA,NA,NA,18
