"","cluster","gene","KT_estimate","KT_p.value","KT_q.value"
"1",14,"LOC129348986",-0.173044282793199,0.215769509763562,0.969917756424352
"2",14,"trip4",0.0598624288339452,0.645510741487165,0.998817006175634
"3",14,"cln6a",-0.0195760551984908,0.79749879194416,0.998817006175634
"4",14,"LOC111568352",-0.25439495899519,0.151723082091983,0.927637647068059
"5",14,"rps17",0.0197052583551848,0.85087243217401,0.998817006175634
"6",14,"csnk1g1",0.0894875837195384,0.507593266548028,0.998817006175634
"7",14,"LOC111571203",0.0680263578882188,0.460916449951438,0.998817006175634
"8",14,"neo1a",0.322233524927112,0.176871187873827,0.965497795243875
"9",14,"LOC111567962",0.0663511673824407,0.480295725214347,0.998817006175634
"10",14,"bbs4",0.00382517120161106,0.970713638596271,0.998817006175634
"11",14,"myo9aa",0.273059910559473,0.109379717620715,0.881732766270338
"12",14,"LOC111580711",0.268455166797806,0.283320333271825,0.992722079010195
"13",14,"LOC111564410",-0.000222906167766189,0.997252078883306,0.999184480784588
"14",14,"cars1",-0.266256312044448,0.101279756151439,0.868761682678613
"15",14,"arfgap2",0.0263578618061441,0.78163622369644,0.998817006175634
"16",14,"glceb",0.13419776191812,0.486308812742546,0.998817006175634
"17",14,"tle3b",0.0744353808568106,0.686340462191283,0.998817006175634
"18",14,"LOC129348677",0.0184443292216546,0.659352248450162,0.998817006175634
"19",14,"pias1a",-0.0341481513123824,0.856056223748091,0.998817006175634
"20",14,"skor1a",0.0110861046351682,0.701413426286546,0.998817006175634
"21",14,"map2k5",0.257298245938426,0.109495627265605,0.881732766270338
"22",14,"smad3a",0.0931722097870859,0.289712303544742,0.993808935718918
"23",14,"smad6a",0.019670620922909,0.882738731890578,0.998817006175634
"24",14,"slc39a1",-0.0158497210805424,0.839887196137453,0.998817006175634
"25",14,"LOC111565738",0.0114144112525478,0.912286437104266,0.998817006175634
"26",14,"mibp2",0.0252456602303635,0.361013657706965,0.998817006175634
"27",14,"slc30a4",0.0204865086486866,0.886838659974888,0.998817006175634
"28",14,"cops2",0.0173606983474273,0.661038618308206,0.998817006175634
"29",14,"myef2",0.155885229363464,0.0794488760696091,0.847431535434752
"30",14,"LOC111565754",0.0174125918485889,0.786444335498892,0.998817006175634
"31",14,"sema6dl",0.0423428960179997,0.767843966440943,0.998817006175634
"32",14,"dmxl2",-0.10999351972783,0.518844915813335,0.998817006175634
"33",14,"scg3",-0.131653978091778,0.29380141626186,0.994751184589659
"34",14,"tmod2",0.0273069803947583,0.34519302347642,0.998817006175634
"35",14,"mapk6",-0.00577837164462263,0.92135990801937,0.998817006175634
"36",14,"LOC118471234",0.0666732553112243,0.20130520182903,0.967109136285429
"37",14,"usp8",0.0106732278659036,0.870522786854424,0.998817006175634
"38",14,"pde8a",-0.0161492725892906,0.812926104392248,0.998817006175634
"39",14,"LOC111563916",-0.155666035671764,0.0154300337787651,0.720461587419678
"40",14,"LOC111563893",-0.0358376339935464,0.550891757592133,0.998817006175634
"41",14,"zrsr2",0.0286587934315172,0.639183918479012,0.998817006175634
"42",14,"LOC111567330",-0.0844384878521973,0.378562014516906,0.998817006175634
"43",14,"phka2",0.12161916215988,0.107832708716781,0.880359578981434
"44",14,"cdkl5",-0.0826555651989881,0.389934940692617,0.998817006175634
"45",14,"nhsb",-0.0664242251376947,0.619317185066892,0.998817006175634
"46",14,"il1fma",-0.545923543357872,0.213618264895236,0.968458349145866
"47",14,"LOC111564828",-0.0213734588906399,0.588634989435114,0.998817006175634
"48",14,"LOC111564831",0.0816823456528463,0.220300164734097,0.974652308621286
"49",14,"rbms1a",0.0324841976505338,0.786280702291859,0.998817006175634
"50",14,"ly75",0.0781655518235775,0.160178831489865,0.952206314204266
"51",14,"marchf7",0.0497506599177121,0.45059748227447,0.998817006175634
"52",14,"baz2ba",0.264352674044139,0.113742053983346,0.882480708512294
"53",14,"LOC111564834",-0.0411372892976374,0.465821240232864,0.998817006175634
"54",14,"gtf2f2a",-0.0943932499103557,0.030172429537221,0.778256449779468
"55",14,"LOC129349311",0.0714936669740599,0.602556311111606,0.998817006175634
"56",14,"LOC111562565",-0.110840077569619,0.665958205896746,0.998817006175634
"57",14,"LOC111562524",-0.011798409126003,0.88840299011783,0.998817006175634
"58",14,"pcdh17",0.00740982411538979,0.941699901569672,0.998817006175634
"59",14,"lims1",0.00301766500292072,0.926922867116335,0.998817006175634
"60",14,"LOC111562382",0.188932059508063,0.00662915379520576,0.575143753431844
"61",14,"lamp1a",0.156858120090139,0.283605091181743,0.992722079010195
"62",14,"gas6",-0.0117091892507936,0.650443142172267,0.998817006175634
"63",14,"rasa3",-0.0839081273632299,0.231713580270596,0.980150028048726
"64",14,"tpp2",-0.000559098035724939,0.993357441558729,0.998817006175634
"65",14,"LOC111573080",-0.124149137540428,0.0767109848172053,0.845561851344616
"66",14,"gpc6a",0.01866232528765,0.938910536426244,0.998817006175634
"67",14,"arl6",-0.0211535676500126,0.521208930436432,0.998817006175634
"68",14,"LOC111565060",0.101865774494303,0.355423177607037,0.998817006175634
"69",14,"nae1",-0.000300864331947141,0.992065048808489,0.998817006175634
"70",14,"si:dkey-56m19.5",0.0564787849736343,0.700731447215779,0.998817006175634
"71",14,"dync1li2",0.048835813109266,0.648204469247363,0.998817006175634
"72",14,"galns",0.156269581934818,0.375144412075646,0.998817006175634
"73",14,"cbfa2t3",-0.142561709373215,0.289803078229524,0.993808935718918
"74",14,"ankrd11",0.108524457206282,0.648442497381794,0.998817006175634
"75",14,"ist1",-0.0751161858991513,0.233371499378402,0.980150028048726
"76",14,"LOC111580055",-0.0142942600587539,0.916019210844048,0.998817006175634
"77",14,"rplp2l",0.193529262362364,0.226802688638417,0.977089499215808
"78",14,"lin7c",-0.0335303680942421,0.609507937032768,0.998817006175634
"79",14,"mettl15",-0.00714150417269124,0.904248034005152,0.998817006175634
"80",14,"lgr4",-0.0849711125149091,0.47836790488261,0.998817006175634
"81",14,"spi1b",-0.395233559791677,0.189834662524997,0.967109136285429
"82",14,"LOC129350404",0.185906709940039,0.297667829593559,0.994751184589659
"83",14,"slc39a13",0.0350807051719383,0.645464449988294,0.998817006175634
"84",14,"tmem276b",0.062777485194925,0.600674955590645,0.998817006175634
"85",14,"slc17a6b",-0.0275050592616397,0.869583103318268,0.998817006175634
"86",14,"ano5b",0.0622610505305585,0.471462407534784,0.998817006175634
"87",14,"igdcc3",0.00964221214123065,0.745311928395828,0.998817006175634
"88",14,"LOC129349470",-0.0792511951562102,0.294823805324343,0.994751184589659
"89",14,"eif3jb",-0.133590463916817,0.0431400792227124,0.783507262208312
"90",14,"ctdspl2b",0.0987759939806217,0.0920583575548526,0.861504605872161
"91",14,"golm2",0.0230028549757217,0.889807265204544,0.998817006175634
"92",14,"fam189a1",-0.00148393747727846,0.990156896498608,0.998817006175634
"93",14,"tjp1a",-0.00358815885715966,0.964291916372466,0.998817006175634
"94",14,"apba2b",-0.0830454130073586,0.64109845665958,0.998817006175634
"95",14,"syt7b",-0.0386482141271181,0.714221127404646,0.998817006175634
"96",14,"LOC111574613",0.0398646465057568,0.441801217327342,0.998817006175634
