"","cluster","gene","KT_estimate","KT_p.value","KT_q.value"
"1",9,"LOC129348986",-0.154303386268136,0.439175958891758,0.98833077988915
"2",9,"cln6a",0.0357763849390779,0.710512280276016,0.98833077988915
"3",9,"csnk1g1",-0.0695794422047565,0.541476574494314,0.98833077988915
"4",9,"neo1a",-0.13646692661544,0.352716752292063,0.98833077988915
"5",9,"LOC111567962",-0.0111945642694395,0.931807440116196,0.994635495037088
"6",9,"scamp2l",0.0462551397588044,0.443543838618743,0.98833077988915
"7",9,"coro2ba",0.0385237059735965,0.688492752478812,0.98833077988915
"8",9,"glceb",-0.230587164243801,0.107060091169944,0.98833077988915
"9",9,"pias1a",-0.0519791512911361,0.668171290388693,0.98833077988915
"10",9,"LOC111565738",0.0412726654393357,0.707971445952965,0.98833077988915
"11",9,"myef2",0.0233941165325722,0.802481933069391,0.98833077988915
"12",9,"dmxl2",0.0615280813524304,0.790492752879916,0.98833077988915
"13",9,"scg3",0.0760274946679694,0.58033944522823,0.98833077988915
"14",9,"cdkl5",-0.225005128975768,0.204035184476578,0.98833077988915
"15",9,"nhsb",-0.25618797735825,0.0469034703555505,0.98833077988915
"16",9,"ace2",0.124260848742946,0.0132029230324009,0.98833077988915
"17",9,"LOC111564828",0.0823765693763721,0.214841315104301,0.98833077988915
"18",9,"rbm26",0.0125672324211942,0.844542849379175,0.990480330683532
"19",9,"LOC111562565",-0.216593834371952,0.32535302724145,0.98833077988915
"20",9,"pcdh17",0.00878432767367891,0.863501687362568,0.990480330683532
"21",9,"lims1",0.00147289318806179,0.971754659371199,0.995358987937207
"22",9,"dcun1d2b",-0.019345027094588,0.479883272578213,0.98833077988915
"23",9,"gpc6a",0.050619353864079,0.755316006970142,0.98833077988915
"24",9,"arl6",-0.067478450922936,0.547837703249428,0.98833077988915
"25",9,"LOC111565060",-0.0389029963889541,0.496725980400608,0.98833077988915
"26",9,"dync1li2",-0.206964443037693,0.0743645126099067,0.98833077988915
"27",9,"galns",0.00806514748238596,0.876971902874805,0.990480330683532
"28",9,"cbfa2t3",-0.0738821432616807,0.321358862916814,0.98833077988915
"29",9,"ankrd11",-0.0103054264814326,0.9612744198663,0.994635495037088
"30",9,"LOC111580055",-0.162258769709913,0.226661386559568,0.98833077988915
"31",9,"bdnf",-0.120734706674717,0.339460515970138,0.98833077988915
"32",9,"lgr4",0.020255860368963,0.777143341720334,0.98833077988915
"33",9,"tmem276b",-0.168016309552289,0.149639431711209,0.98833077988915
"34",9,"slc17a6b",0.197959415279934,0.203506929987525,0.98833077988915
"35",9,"ano5b",-0.144343746152452,0.00577735592989227,0.950625455306666
"36",9,"LOC129349470",-0.0387350269340786,0.534900523710606,0.98833077988915
"37",9,"ctdspl2b",0.00913064131468386,0.858581822653528,0.990480330683532
"38",9,"tjp1a",-0.0446827091380763,0.750196538959092,0.98833077988915
"39",9,"syt7b",-0.211724934767576,0.203554523180308,0.98833077988915
"40",9,"dagla",0.152396414302994,0.223979326393525,0.98833077988915
"41",9,"ext2",0.125248738911354,0.254322833337897,0.98833077988915
"42",9,"sox6",0.00545098818546546,0.819693217127567,0.98833077988915
"43",9,"tub",0.00757059298419511,0.949473538327247,0.994635495037088
"44",9,"LOC129348608",0.0431648294939531,0.173081488158174,0.98833077988915
"45",9,"lmo1",0.0020437110037744,0.964786381498058,0.994922130040008
"46",9,"trim66",0.0146847210989411,0.879947605581962,0.990480330683532
"47",9,"dennd2b",-0.0362292877391732,0.614455127993874,0.98833077988915
"48",9,"tmem9b",0.00633596150588531,0.953279654763041,0.994635495037088
"49",9,"ipo7",0.0143147726336532,0.839131910688771,0.990036739954683
"50",9,"swap70a",-0.0291166389429618,0.240767717282705,0.98833077988915
"51",9,"sbf2",-0.237253606161605,0.142968415590447,0.98833077988915
"52",9,"rpl13",0.0187875486956671,0.868152650453753,0.990480330683532
"53",9,"LOC129349115",-0.0166130056427542,0.768919914893081,0.98833077988915
"54",9,"usp10",0.137940985345086,0.025540459493512,0.98833077988915
"55",9,"phlpp2",-0.0145125920983165,0.74591195352674,0.98833077988915
"56",9,"rnf111",-0.051733461639316,0.561991884245924,0.98833077988915
"57",9,"aqp9b",0.230372487821177,0.135576979030667,0.98833077988915
"58",9,"LOC111577795",0.000560725493447393,0.98295884673851,0.997215976501346
"59",9,"znf280d",0.110178177402567,0.0203917301786493,0.98833077988915
"60",9,"LOC111577798",0.0531678489813792,0.380534081863824,0.98833077988915
"61",9,"ccpg1",-0.0833989032340596,0.371713460295565,0.98833077988915
"62",9,"vrk3",-0.0139215154995362,0.590808503847669,0.98833077988915
"63",9,"LOC111577790",-0.0460665945281422,0.526581410505097,0.98833077988915
"64",9,"furina",-0.177625058666254,0.0984062154998965,0.98833077988915
"65",9,"slc38a7",0.00300623189752741,0.946894430756972,0.994635495037088
"66",9,"LOC111571167",-0.161777832943147,0.0212955988595658,0.98833077988915
"67",9,"LOC111577159",0.0828513201917821,0.468871386071714,0.98833077988915
"68",9,"def8",0.0407936193936441,0.602194876822094,0.98833077988915
"69",9,"tcf25",-0.116805533551159,0.285955742919435,0.98833077988915
"70",9,"LOC129349683",-0.122782538783672,0.150348038817353,0.98833077988915
"71",9,"gse1b",-0.0834772273799173,0.413721790356755,0.98833077988915
"72",9,"LOC111572293",-0.0167882776277693,0.798435213845798,0.98833077988915
"73",9,"spon1a",0.0829501349251108,0.570056917482892,0.98833077988915
"74",9,"kiaa1549lb",0.100445030673877,0.354179907826081,0.98833077988915
"75",9,"hipk3b",-0.112036178223788,0.356079012643124,0.98833077988915
"76",9,"qser1",-0.0115900222089948,0.797983648723632,0.98833077988915
"77",9,"rps6ka2",0.0509043534967505,0.611285465182792,0.98833077988915
"78",9,"LOC111576189",0.363362114273658,0.0613574816318756,0.98833077988915
"79",9,"mpc1",-0.0277373025094305,0.698673739910157,0.98833077988915
"80",9,"rab4a",-0.0115075789059669,0.818074506878386,0.98833077988915
"81",9,"xkr5b",0.0613780007084699,0.642834706526577,0.98833077988915
"82",9,"tfb2m",0.00463184762880822,0.835591481034373,0.988963565519737
"83",9,"amfra",-0.00341578120782346,0.954329406979965,0.994635495037088
"84",9,"nfatc3a",-0.0377637091967977,0.544575026510618,0.98833077988915
"85",9,"LOC111582592",-0.145657662231881,0.122683035890177,0.98833077988915
"86",9,"LOC111587591",-0.159816529375838,0.290171692077103,0.98833077988915
"87",9,"LOC111587577",-0.0607393696142676,0.460142850851204,0.98833077988915
"88",9,"LOC111587585",0.143800733579575,0.354982654752918,0.98833077988915
"89",9,"serf2b",0.0413924708279661,0.395501757987682,0.98833077988915
"90",9,"LOC111568470",0.0997610786941625,0.2228473798198,0.98833077988915
"91",9,"myo5aa",-0.0824192633905963,0.656345113499116,0.98833077988915
"92",9,"LOC111562838",-0.139518717378184,0.500904026967012,0.98833077988915
"93",9,"insyn1",-0.216572335632321,0.08398250397514,0.98833077988915
"94",9,"chrna5",0.0636962154252961,0.388779284044216,0.98833077988915
"95",9,"nptnb",0.0065772282450172,0.958824243976228,0.994635495037088
"96",9,"hcn4",0.0321097174590868,0.789401533240395,0.98833077988915
"97",9,"pkma",-0.132805584009599,0.399164293276819,0.98833077988915
"98",9,"LOC111567616",0.0994910517767257,0.508475252293275,0.98833077988915
"99",9,"celf6",0.0891224566558237,0.565785343520967,0.98833077988915
"100",9,"lpcat2",-0.116698254445971,0.152122025516462,0.98833077988915
"101",9,"irx3a",-0.0720607683073372,0.373217954548323,0.98833077988915
"102",9,"fto",0.0825631490483508,0.280579457968561,0.98833077988915
"103",9,"cylda",-0.158314573368639,0.233783121918378,0.98833077988915
"104",9,"brd7",0.00580032778416314,0.890456745915818,0.991412967253254
"105",9,"lsm14ab",0.00729706566082751,0.817867941507949,0.98833077988915
"106",9,"LOC118471239",0.155641952123126,0.660356501108212,0.98833077988915
"107",9,"ntrk3b",0.0459539576155452,0.78998516699858,0.98833077988915
"108",9,"znf536",0.00277065683829222,0.991209435975886,0.997952357309055
"109",9,"LOC111563846",-0.101613698295291,0.549675306404338,0.98833077988915
"110",9,"mtss1lb",-0.210556612077434,0.250069368504264,0.98833077988915
"111",9,"phkb",-0.0143546325940223,0.929075309008223,0.994635495037088
"112",9,"LOC129349305",-0.0299445362759794,0.548287883321757,0.98833077988915
"113",9,"itfg1",-0.0327756282558154,0.855718066465661,0.990480330683532
"114",9,"LOC111565766",0.186749188324875,0.176852797044263,0.98833077988915
"115",9,"LOC111572897",0.16402553888898,0.35745469855155,0.98833077988915
"116",9,"ccdc102a",-0.00298160851680305,0.974374906050576,0.995842554424594
"117",9,"nadsyn1",0.0145683233737131,0.869348400804098,0.990480330683532
"118",9,"ankdd1a",0.050920399306987,0.35457311759424,0.98833077988915
"119",9,"LOC111583408",-0.0519969367640702,0.825447392798891,0.98833077988915
"120",9,"kif13ba",0.0137019315061095,0.866125420027187,0.990480330683532
"121",9,"glo1",-0.0139623626654419,0.683247985599728,0.98833077988915
"122",9,"LOC111563325",-0.0220822351304563,0.740891679573652,0.98833077988915
"123",9,"lrrk1",0.0317042862137264,0.559783714604145,0.98833077988915
"124",9,"minar1",0.0884344767047542,0.418160214186408,0.98833077988915
"125",9,"arnt2",-0.0613407386344979,0.655502791929381,0.98833077988915
"126",9,"stard5",-0.0176513937503705,0.825749027548702,0.98833077988915
"127",9,"mex3b",-0.114135104102664,0.0214235173086867,0.98833077988915
"128",9,"selenos",-0.00474247315729557,0.945072724189716,0.994635495037088
"129",9,"snrpa1",0.0506751551783648,0.413546286786412,0.98833077988915
"130",9,"tollip",0.0286915983704514,0.719514561316535,0.98833077988915
"131",9,"shank2b",0.0752395596115583,0.764165878654577,0.98833077988915
"132",9,"LOC111574458",-0.0220659712811411,0.893316053516533,0.991412967253254
"133",9,"large2",0.0654329205544214,0.816693106982518,0.98833077988915
"134",9,"jph3a",0.0285947527740698,0.805272876958289,0.98833077988915
"135",9,"psmd13",-0.0411621540336597,0.520013435700751,0.98833077988915
"136",9,"map1aa",-0.252989190679338,0.299587271081211,0.98833077988915
"137",9,"aph1b",-0.00209720513687132,0.964785672735729,0.994922130040008
"138",9,"LOC111581982",-0.0428240520036569,0.565642292943204,0.98833077988915
"139",9,"pacsin3",0.016862167572479,0.900130460435281,0.991818463151276
"140",9,"LOC111575115",0.0446627011767254,0.619909388897315,0.98833077988915
"141",9,"LOC111576513",0.0281872272675046,0.750812180996793,0.98833077988915
"142",9,"mpped2a",-0.0359452625791314,0.567219677273916,0.98833077988915
"143",9,"nav2a",-0.143620874862774,0.504805769392609,0.98833077988915
"144",9,"slc6a5",-0.149345478774903,0.163184982010113,0.98833077988915
"145",9,"LOC111575341",-0.142717840564241,0.550929938096789,0.98833077988915
"146",9,"LOC111588881",0.164374257016826,0.265915013233616,0.98833077988915
"147",9,"luzp2",-0.0516346855575348,0.875414748201657,0.990480330683532
"148",9,"madd",-0.0463341632082748,0.804954155697113,0.98833077988915
"149",9,"kcna4",-0.0776799827143765,0.577049148472769,0.98833077988915
"150",9,"LOC111581458",-0.0105154349229654,0.936740476249655,0.994635495037088
"151",9,"tspan4a",-0.146047611548566,0.606762479258983,0.98833077988915
"152",9,"LOC111588983",-0.0936541768735013,0.40776126217255,0.98833077988915
"153",9,"herc1",-0.163646454307994,0.313040382356677,0.98833077988915
"154",9,"kmt5b",-0.0692576517428354,0.58143439323046,0.98833077988915
"155",9,"rpl12",0.059021085340793,0.669342832780108,0.98833077988915
"156",9,"kifc3",-0.144433410381936,0.0208841255536502,0.98833077988915
"157",9,"agbl4",0.14620861448004,0.525831885540461,0.98833077988915
"158",9,"LOC111566277",0.0419934876481678,0.795897289241729,0.98833077988915
"159",9,"LOC111583977",0.047211641116826,0.792502609957022,0.98833077988915
"160",9,"ttc39a",-0.100727717948191,0.180686431023108,0.98833077988915
"161",9,"safb",-0.141093936203565,0.254693617518329,0.98833077988915
"162",9,"ap3d1",0.0191683474892329,0.853540826019664,0.990480330683532
"163",9,"cdc34a",-0.0324930562778946,0.652425661849889,0.98833077988915
"164",9,"tle5",-0.101976235157574,0.490200375387943,0.98833077988915
"165",9,"atf6",-0.0688254923673603,0.237567035682376,0.98833077988915
"166",9,"LOC111569286",-0.0634079474057509,0.612717788112782,0.98833077988915
"167",9,"insrb",0.0343421226563324,0.854769253269811,0.990480330683532
"168",9,"cers1",0.0609176046942332,0.585062901753862,0.98833077988915
"169",9,"cope",0.0893673472052633,0.178937388127764,0.98833077988915
"170",9,"mydgf",-0.0150069422134932,0.802230310532977,0.98833077988915
