"","cluster","gene","KT_estimate","KT_p.value","KT_q.value"
"1",26,"LOC129348986",0.459424628322633,0.177725011247036,0.754987565541986
"2",26,"trip4",0.0619511455341734,0.806126235848538,0.964397359179094
"3",26,"rps17",0.0646887474550092,0.72851524208339,0.949009579212997
"4",26,"neo1a",0.135961912863427,0.672639902779379,0.932927874923069
"5",26,"LOC111567962",-0.39279116519462,0.132615582060354,0.732730060837516
"6",26,"LOC111564410",0.0974926974966117,0.484493794339881,0.884680660833347
"7",26,"arfgap2",-0.0767152439593054,0.769204498088702,0.954901986361063
"8",26,"tle3b",-0.190622407424133,0.322301942724373,0.840516849386566
"9",26,"LOC111564639",-0.0840879120403007,0.738963902200553,0.950226253582819
"10",26,"LOC111565738",0.032267731777127,0.902625318080401,0.97895691784107
"11",26,"slc30a4",0.0387909354618645,0.842547656298219,0.972137751318866
"12",26,"secisbp2l",0.241201305865373,0.00409061203596635,0.586080278567083
"13",26,"myef2",0.00198748539742278,0.994416298980987,0.997170227364798
"14",26,"dmxl2",0.230324148706414,0.197530679271062,0.768867976448002
"15",26,"scg3",0.264021422003259,0.013587277949234,0.586080278567083
"16",26,"pde8a",0.328303863162915,0.0529025796956412,0.676854785348896
"17",26,"phka2",-0.0145982814107312,0.935142423703049,0.984957578525756
"18",26,"cdkl5",0.212848905925425,0.174578797535333,0.754987565541986
"19",26,"scml2",-0.00479636523286055,0.969804564475225,0.99453113341502
"20",26,"nhsb",0.176966712254579,0.349666493814349,0.844707211311151
"21",26,"LOC111564828",-0.241610402670302,0.54682135007035,0.90039366570197
"22",26,"baz2ba",-0.45405740228497,0.168715631981308,0.753192366889203
"23",26,"LOC111564834",0.0669413364352652,0.538761127176461,0.899438438455211
"24",26,"LOC111562565",0.109058786966755,0.740836515255887,0.951514119188947
"25",26,"pcdh17",0.0885088143583074,0.753204060234246,0.952954691534215
"26",26,"cul4a",-0.184779161659288,0.0369500578301895,0.590708784077722
"27",26,"rasa3",0.0825601768245041,0.66579849235693,0.932927874923069
"28",26,"gpc6a",0.358524656165525,0.238163592159425,0.803932855467565
