"","cluster","gene","KT_estimate","KT_summary_p.value","KT_anova_p.value","m_d_estimate","m_d_p.value","status_anova_p.value","interaction_estimate","interaction_summary_p.value","interaction_anova_p.value","KT_summary_q.value","KT_anova_q.value","m_d_q.value","status_anova_q.value","interaction_summary_q.value","interaction_anova_q.value"
"1",29,"LOC129348986",-0.738496470312428,0.289224933976716,0.585122356181545,-2.76093038860094,0.596620384669381,0.762788375863086,-2.75677178224325,0.575335926790892,0.789018039584704,0.947280128802711,0.956116251437928,0.998606251906613,0.98767318541936,0.993155769203778,0.998658686642641
"2",29,"trip4",-0.265210346762825,0.467548412228678,0.975811862267103,-1.51115493950838,0.586387226424312,0.92858757608556,-2.48350332658406,0.350090807951279,0.591826334010449,0.999490756093443,0.996015480421665,0.998045728603124,0.996553455013603,0.993155769203778,0.992890453885922
"3",29,"chrna7a",0.736078636488445,0.0302757163237678,0.0340169647701739,1.92803299100483,0.408323452980014,0.4785390509654,2.40251770117387,0.280431717391326,0.475733126448979,0.604885764890779,0.676910849263759,0.951820596490353,0.985414367445039,0.993155769203778,0.963771147205469
"4",29,"cln6a",0.0858487042067249,0.59658391155949,0.513866527197168,3.3621194229221,0.0188904988089197,0.277797278471879,0.109002572465153,0.925251976019181,0.0506740795332397,0.999706036469712,0.947105547044869,0.430271164192119,0.985414367445039,0.996848406808217,0.678249128250794
"5",29,"LOC111568352",0.311893770693512,0.046407870434242,0.0131543770600463,0.28645622125482,0.790693376158762,0.534944517835255,0.40966917019414,0.687854281971515,0.909157049189153,0.686846186889448,0.651160757236997,0.998606251906613,0.985414367445039,0.993155769203778,0.998658686642641
"6",29,"rps17",0.0339343120314184,0.839123403074932,0.192804527381583,-0.0589325211253714,0.963224727911576,0.657631124296159,0.406215463902633,0.736701514908307,0.926088986634665,0.999706036469712,0.863515383742196,0.998606251906613,0.985414367445039,0.993155769203778,0.998658686642641
"7",29,"csnk1g1",0.371603603442107,0.142023110573834,0.467979778602877,0.245263042720051,0.893409131548646,0.35030839052208,1.57693676704579,0.370542527918017,0.601116365216454,0.859924777540997,0.943520655802409,0.998606251906613,0.985414367445039,0.993155769203778,0.993715956427087
"8",29,"LOC111571203",-0.003741805635617,0.973975427181994,0.130587812209777,-1.24767004686986,0.175776028459055,0.363694448802384,-0.285673745173464,0.730715379092706,0.277816746868375,0.999706036469712,0.832469241237213,0.817174547763754,0.985414367445039,0.993155769203778,0.897155423052572
"9",29,"neo1a",-0.103252245657687,0.828278610981229,0.614412158189222,3.87102207942102,0.301034546885425,0.428284619067191,-5.87736088225131,0.10946259078137,0.15505992621724,0.999706036469712,0.958190722217453,0.906622065461572,0.985414367445039,0.967388357927869,0.811709894812643
"10",29,"LOC111567962",-0.559600952470188,0.122873983109814,0.363767833908497,-3.24076712621926,0.231171077830146,0.211445241233398,-2.01561852709625,0.41984458838912,0.484464535449582,0.832926241932791,0.932219062052209,0.864776030703766,0.985414367445039,0.993155769203778,0.964749684630011
"11",29,"bbs4",0.138733228105902,0.398184353404432,0.753100944767082,-0.760300179437592,0.541635153362059,0.198907907550386,0.631841346148506,0.589671810790183,0.583264967063996,0.977639248232077,0.971171841398579,0.993525734000569,0.985414367445039,0.993155769203778,0.992453748205988
"12",29,"scamp2l",0.0956204384715833,0.336548711052273,0.614215797955241,-0.115841056439249,0.876244621046197,0.860346837814713,0.772179127632653,0.284870077434312,0.500726525563209,0.955980592938761,0.958190722217453,0.998606251906613,0.991671031904705,0.993155769203778,0.971177345852191
"13",29,"myo9aa",-0.231212767010663,0.595783076245355,0.0984193790433868,-3.03842463095155,0.369064602729556,0.173008591425646,4.11858479584235,0.205917194142834,0.338715861942736,0.999706036469712,0.791467262669241,0.936975782115216,0.985414367445039,0.972265270075393,0.924315822643322
"14",29,"LOC111580711",-1.48236073341971,0.0560788139002725,0.362991321076577,-2.76650225327242,0.609872201690971,0.191931296231434,-2.37842020952301,0.641242153673965,0.885480556289217,0.710903213100458,0.932219062052209,0.998606251906613,0.985414367445039,0.993155769203778,0.998658686642641
"15",29,"anp32a",0.0151655836606039,0.807107448537922,0.706947996329879,-0.271924876757348,0.570023555045013,0.957897266062334,0.200736441878571,0.655359301394423,0.720343472172813,0.999706036469712,0.962338491449673,0.996311792592677,0.997110085767877,0.993155769203778,0.998658686642641
"16",29,"coro2ba",-0.084657791370936,0.547744775781539,0.201891284922215,-0.423088262790778,0.693134751525381,0.627490245430467,-1.57542498744491,0.139597911624624,0.329514817236563,0.999706036469712,0.866047084162342,0.998606251906613,0.985414367445039,0.968377004809598,0.919860189480426
"17",29,"itga11a",-0.157614294225781,0.424836032380403,0.526250463464028,0.989387476870206,0.510546232462079,0.697154316549912,-1.22474534477304,0.391249407068268,0.458004515568238,0.981604685598404,0.948367720362452,0.992570455536356,0.985414367445039,0.993155769203778,0.957367201717986
