"","cluster","gene","KT_estimate","KT_summary_p.value","KT_anova_p.value","m_d_estimate","m_d_p.value","status_anova_p.value","interaction_estimate","interaction_summary_p.value","interaction_anova_p.value","KT_summary_q.value","KT_anova_q.value","m_d_q.value","status_anova_q.value","interaction_summary_q.value","interaction_anova_q.value"
"1",28,"LOC129348986",-0.0366069199911788,0.893130814314476,0.614269693890969,0.000968466473915228,0.99943539067463,0.941076937879069,-0.777826592512111,0.693294408505385,0.914192697950801,0.99950804155986,0.999975011507138,0.999898286738953,0.992382980651895,0.99994483785834,0.999952323791164
"2",28,"trip4",0.13474323225254,0.775791369429073,0.902541142554549,1.20327682534021,0.614190343556196,0.652276639269364,-1.82890719065358,0.593847728301296,0.75165509362343,0.990692120943143,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"3",28,"cln6a",0.147781881450643,0.0426227185536781,0.0980556723474035,0.551945693828747,0.116491543566913,0.0280183273393846,0.356985375462867,0.458966836261552,0.44639730479089,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"4",28,"LOC118470268",-0.21615346113576,0.00141140869465676,0.00754927656923327,-1.08307355177457,0.00143986587909473,0.105781261690187,-0.605232942691001,0.12886628030955,0.00834830835428604,0.890285239951823,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"5",28,"rps17",-0.114302229282438,0.489852656382604,0.552702908110863,0.0473142068135693,0.95412428228364,0.715602161396721,0.214093017102038,0.856228268982851,0.956758293400936,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"6",28,"csnk1g1",-0.180943088830874,0.342486671642381,0.922855034011067,-0.888806913954101,0.352978410435404,0.716987683470547,-1.20918831471788,0.377833612227729,0.561797725136986,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"7",28,"LOC111571203",-0.0954129129879149,0.473561326921,0.758877216340229,-0.0185921927508887,0.977555912358296,0.597750066768991,-0.961709530633644,0.322066908767013,0.533359939488253,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"8",28,"neo1a",-0.326914499457071,0.557394622194112,0.721261420835387,-1.32069023985426,0.636168580790458,0.636597350235447,-4.75613169780679,0.2478946810415,0.526344286777757,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"9",28,"LOC111567962",-0.0840110532736519,0.831803352471084,0.84333632554003,-0.0353156412888591,0.985808641108848,0.135363729293143,-0.519740308996899,0.855440812881385,0.979800558868349,0.991573909747427,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"10",28,"bbs4",0.117887135728556,0.733753613364384,0.638252657106347,0.617243022700333,0.723080330654387,0.308913162072725,0.871547315139714,0.727456315873443,0.829346639142056,0.990396168124378,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"11",28,"scamp2l",-0.116900225363206,0.586926294922506,0.671536577275079,-1.00572544904523,0.358531067214519,0.608926106256945,-0.312479677748162,0.839516169848634,0.721433381761971,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"12",28,"myo9aa",0.123310219418812,0.647995568272792,0.952703441683942,1.37124407642128,0.321245117788106,0.665035512617885,0.202236274582204,0.916952541923302,0.619674218994368,0.984932338176523,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"13",28,"LOC111580711",0.0365431192855677,0.774970570541592,0.198350701730109,0.220913616034384,0.731112829426445,0.683843353573648,0.66854655582932,0.473039000500211,0.728730969170565,0.990692120943143,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"14",28,"anp32a",0.0098410883580609,0.879818296110187,0.55466704611413,-0.505961449800016,0.141628784368895,0.584900279169049,0.677836210260159,0.167597492523141,0.07200606570299,0.99866373316882,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"15",28,"coro2ba",0.197963316265127,0.172881274059497,0.634573484558005,0.464265244539902,0.510355105931496,0.442533186668379,0.671456494604368,0.507329322672859,0.72856631049477,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"16",28,"itga11a",0.0758607492970296,0.22152857598474,0.0284163497913018,1.02743466865904,0.0050313998354806,0.348741110340624,-0.0353326383106103,0.934826352126794,0.0217880472571429,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"17",28,"LOC111564410",0.104899247011056,0.46578110073988,0.407385931224398,0.658073634292265,0.365775080909056,0.834357600899403,1.28838140229066,0.224752466510614,0.374428379080378,0.983478889067796,0.999975011507138,0.999898286738953,0.983312409845492,0.99994483785834,0.999952323791164
"18",28,"cars1",-0.0388692781060902,0.831601861310796,0.602734720550732,0.0901395306248279,0.921754299132343,0.362839861474056,-0.233518472874267,0.859398938369702,0.973694032913815,0.991573909747427,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"19",28,"pex16",-0.109448069305678,0.566332125898757,0.941379025931831,-0.302576359417356,0.751075840916455,0.515435015100325,-0.312621225166214,0.819229179390807,0.98147853195003,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"20",28,"arfgap2",0.0488066209869705,0.765317419560342,0.826951191965574,-0.485441416353519,0.5569980290852,0.677918523774819,1.23459165723587,0.306282963075193,0.376270540661749,0.990692120943143,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"21",28,"glceb",0.0187152750937001,0.909168185721164,0.835940887142489,0.0352662652191318,0.965864281783022,0.137588830401975,-0.745297787727462,0.532518474914563,0.87796769382854,0.99950804155986,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"22",28,"tle3b",-0.148027372739885,0.477243154755118,0.45709173197556,-0.566419156010901,0.58648282716988,0.428830116512885,-0.94296274043682,0.529216290243891,0.808263136462552,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"23",28,"LOC111564639",-0.270297080950428,0.170298780344217,0.457970047613306,-2.15336661993835,0.0401259166846715,0.171964847519929,-2.89069275882471,0.0523126410006191,0.0607105745566727,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"24",28,"pias1a",0.0356437252208514,0.892047701181063,0.936294248615042,-0.660739357525191,0.618509491439627,0.480181846761924,-0.508051782922919,0.788858446079633,0.839408488143597,0.99950804155986,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"25",28,"skor1a",-0.317664375438777,0.0669285324645123,0.132795391897596,-1.27595195638874,0.132452124246636,0.387765453841385,0.160675579743044,0.889247043238061,0.391904791512146,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"26",28,"map2k5",-0.321045816869417,0.36991204030275,0.90747103213228,-2.09377686454886,0.250382171403099,0.55050183932116,0.54402681020622,0.830211645839308,0.547688076133143,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"27",28,"smad3a",0.0363743630907626,0.79417382926824,0.265505516871833,-0.154371736005673,0.82551622325368,0.558230778954345,0.501714696070261,0.619404446478886,0.865669390522321,0.990692120943143,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"28",28,"smad6a",-0.0727026975461141,0.674360703540884,0.974737701485653,-0.381793400828316,0.660692462885408,0.893556896229252,0.210714017331052,0.865491018946939,0.910800884590546,0.985447284999951,0.999975011507138,0.999898286738953,0.988131853803817,0.99994483785834,0.999952323791164
"29",28,"tmem208",-0.0193453642206256,0.867331914038054,0.987040076920883,0.182151498967565,0.754651150661813,0.819300753896201,-0.629001412038807,0.457146943491031,0.67103456057254,0.996417223535881,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"30",28,"LOC111565738",0.157352457303252,0.305760150332607,0.0163950882314116,0.92697394708729,0.233980302961558,0.143992556259292,0.689082552911035,0.527783702725359,0.429519545578925,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"31",28,"bloc1s6",-0.00428217136681061,0.972902844277659,0.396218234889278,-0.618962633305017,0.338991802216419,0.846128637655527,0.572517006800792,0.532799112635635,0.371137585833069,0.99950804155986,0.999975011507138,0.999898286738953,0.98536506566319,0.99994483785834,0.999952323791164
"32",28,"slc30a4",0.00109944216314405,0.98807437478193,0.571761382708913,-0.336231115939343,0.372030246958149,0.70059896361727,0.00861591161880615,0.987045978715471,0.545743787449114,0.99950804155986,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"33",28,"c1h15orf48",0.135684920304745,0.247314128352736,0.101241888418909,0.206810451328705,0.717956760283965,0.0850241791151432,0.685945087370758,0.410164522282287,0.581036222156709,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"34",28,"LOC129349619",-0.0450720515990567,0.716846638321945,0.398195057717272,0.382741571810467,0.542229611085727,0.703412102857217,0.831453109208018,0.361742112009621,0.524473751883029,0.987982896233607,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"35",28,"cops2",0.128910027518731,0.31607050789982,0.858976792896888,0.264428314023578,0.676346131206394,0.449112058354858,0.0784162951905176,0.931018899110933,0.985639548012192,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"36",28,"secisbp2l",-0.0658679209208259,0.716619483570235,0.481263408535596,-0.127747112617119,0.888285985372001,0.904665262254635,-1.29079417968507,0.333395957936171,0.591370113286578,0.987982896233607,0.999975011507138,0.999898286738953,0.988651784082901,0.99994483785834,0.999952323791164
"37",28,"slc12a1",0.0515986636125784,0.39431849065501,0.454532330296645,0.320995618498542,0.295848026100024,0.78794696776233,0.695058372428622,0.126099164750666,0.25785270284219,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"38",28,"ctxn2",-0.0382605040644178,0.782683967806139,0.545825085546236,-0.222848460959281,0.749327252765466,0.380085606198157,-0.157213802315713,0.875018054880815,0.989333580817993,0.990692120943143,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"39",28,"myef2",0.230648550512588,0.317637666055485,0.399875141762448,1.19903221637654,0.301965778714452,0.182564869026083,-0.295316027346447,0.855995618032092,0.625232041021805,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"40",28,"LOC111565754",-0.0655760891417938,0.0558340659360998,0.460963314824941,-0.301981865209081,0.0759325451241219,0.139948475037709,0.221877662430297,0.337628648638876,0.177886114451428,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"41",28,"sema6dl",0.0776324968060949,0.36474086941831,0.834722158709777,0.275998191794188,0.517333994259321,0.357877430098326,-0.353510112179836,0.562758176360157,0.756841774300419,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"42",28,"LOC118470001",0.0329712474384327,0.561996812346444,0.760414234578154,-0.188876036140216,0.509545448223966,0.259780133837162,-0.620226733134417,0.14727222228434,0.250661565987329,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"43",28,"dmxl2",-0.243878631468009,0.418283938908805,0.956551019676782,-0.333313492558777,0.823272205328564,0.808959996637712,-1.78227322311054,0.412455809693683,0.68963313032752,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"44",28,"tnfaip8l3",-0.306321235534311,0.0855837927049451,0.248622200627259,-0.00769108482778507,0.992639413514376,0.105754549440826,-0.96727965780485,0.426011145021038,0.630758165777382,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"45",28,"LOC129349365",-0.0602108849855238,0.510844399598361,0.752924199639657,-0.703801265091284,0.142233369548677,0.716071853624346,0.33724622706618,0.608272303114153,0.25329603111423,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"46",28,"scg3",0.138205979203574,0.768382685493685,0.382104093377338,0.476415876946774,0.839722234562242,0.724598140034995,-0.429078809951026,0.898986517548495,0.99122153854938,0.990692120943143,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"47",28,"lysmd2",-0.0843054949413558,0.380392556447239,0.133950083051444,0.776704654632003,0.121986091489859,0.613892438023904,-0.686010797723996,0.324797246525299,0.0968701951409294,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"48",28,"leo1",0.0456939693967644,0.585201705793838,0.536948490519771,0.244199674636545,0.561930822940213,0.829904475057277,-0.0973332466022356,0.871155754571171,0.819926241589086,0.983478889067796,0.999975011507138,0.999898286738953,0.982454012443431,0.99994483785834,0.999952323791164
"49",28,"mapk6",-0.0914255255758516,0.507216480465865,0.904703114417659,-0.811971558962084,0.251042775547139,0.56729633517886,0.466726580042257,0.637144552143719,0.445249931029677,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"50",28,"usp8",-0.0183790273715485,0.813099251932567,0.419580802818333,-0.057139130724048,0.883603005806579,0.557310596377115,-0.0595349036091476,0.915368963973587,0.991772630353646,0.990692120943143,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"51",28,"pde8a",-0.207837059091004,0.380761595195707,0.211338603399014,-2.40797731850407,0.0590439322704516,0.619234356532191,0.342679099842129,0.838509845021799,0.118093440661214,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"52",28,"LOC111563916",-0.0766461646518913,0.325823430918375,0.400831049118798,-0.517332605195836,0.194545137238413,0.838190238965724,-1.1763856059667,0.0511500470837143,0.0889468619343526,0.983478889067796,0.999975011507138,0.999898286738953,0.983497451278395,0.99994483785834,0.999952323791164
"53",28,"LOC111563902",-0.0289321397193074,0.694524932553877,0.504766930261317,-0.118649726714591,0.748279385558425,0.397979046371053,-0.572554296455816,0.292325191501706,0.499370648886399,0.986172609090173,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"54",28,"LOC111563893",0.100381235750346,0.415778809163521,0.292020679429852,0.48522649165422,0.433192266437809,0.419900340394872,-0.660092032889796,0.457077771635455,0.517526317078167,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
"55",28,"homer2",-0.101866768513187,0.200486162529946,0.707905231747077,-0.097298371760134,0.800514764013928,0.1283784856638,-0.77311698972546,0.179761809639967,0.406968627818654,0.983478889067796,0.999975011507138,0.999898286738953,0.982200645967965,0.99994483785834,0.999952323791164
