gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	0	1	10	11	12	13	14	15	16	17	18	19	2	20	21	22	23	24	25	3	4	5	6_0	6_1	6_2	6_3	7	8	9
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CC06CC71FC3	GLS	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CC0E366FBD5	GLS	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CC036772033	GLS	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CC016C39E1C	GLS	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS06BDC8BFA	GLS	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS077A43ACD	GLS	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS0D33309E7	GLS	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS071698505	GLS	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS0305D24F6	GLS	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS002D05AD7	GLS	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS09F74FD39	GLS	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS017089111	GLS	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0AC140137	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0D4790CB0	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS068F11B5E	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0BCE841D5	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0603C3490	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC007D5C2B3	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC096C28605	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0792FFF91	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC0BF385067	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC0DB5AB2C4	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0827BB954	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC0C8B25F6D	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC0E5CBF38E	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC06FC18E3A	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC0664821F8	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC05B3DB330	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC002EFE61E	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS052714C89	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0CD4875F8	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0C43745D6	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS07AF8702D	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0A5376E7A	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS020F306DA	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS07EF8D9C2	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A6	P48664	True	EAA4_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS08910752E	SLC1A6	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0AC140137	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0D4790CB0	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS068F11B5E	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0BCE841D5	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0603C3490	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC007D5C2B3	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC096C28605	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0792FFF91	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC0BF385067	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC0DB5AB2C4	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0827BB954	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC0C8B25F6D	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC0E5CBF38E	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC06FC18E3A	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC0664821F8	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC05B3DB330	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CC002EFE61E	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS052714C89	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0CD4875F8	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0C43745D6	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS07AF8702D	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS0A5376E7A	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS020F306DA	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS07EF8D9C2	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A6	CPI-CS08910752E	GLS	0.049	0.013	1.047	0.273	0.0	0.036	0.023	0.0	0.849	0.0	0.07	0.0	0.016	0.081	0.0	0.0	0.0	0.161	0.0	0.186	0.052	0.292	0.0	0.0	0.0	0.0	0.097	0.0	0.17
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CS075A67A85	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CS033CD7688	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CS0785280EB	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CS03DC69BFC	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CS025FBADF2	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CC0A742EB85	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CC0BADC1C23	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CS0132B4C1D	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CC0E5063BA7	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CC0E7F3E3CE	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CS0A0633E77	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CC02AA64371	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CC0D9EE71E7	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CC095C752D3	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CC02CD61933	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
SLC1A7	O00341	True	EAA5_HUMAN	Glutamate_byGLS_and_SLC1A7	CPI-CC0AD6F0571	SLC1A7	0.016	0.012	0.043	0.0	0.0	0.0	0.067	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047
