,0,10,12,3,4,5,6,7,8
0,11.07446953611713,11.713679819418257,11.342692417937599,11.220327572809165,11.341487178919817,10.99337541239473,11.469383526649906,11.260003366559816,11.034546801342511
10,11.39642265517993,11.541933921209088,12.298833316119033,11.32390459993351,10.516005679742918,11.917057630177682,11.76129653524917,12.486194949494259,10.583512537265934
12,9.933216593674173,10.504000333484507,10.059824808369152,10.220810971157551,10.63415679209034,11.67408824269199,9.759524410091842,11.1071478962591,11.188769914112283
3,11.198011483789912,11.473577288612995,10.97059946930909,11.330840418079832,11.002516188555038,10.933944788274061,10.746679890753812,11.469942212219715,11.45005077368458
4,9.557125238501088,10.407488758314795,11.457155627694325,11.213578046697792,11.110153654089286,10.263037335609832,11.550134314278889,10.37563793120107,11.438706333193405
5,11.651726535016792,11.272468845414535,11.920647816138686,10.81661159377329,10.96445046942473,10.812618854030287,11.267657348012523,10.785896583707753,11.401734278947595
6,12.158211035913704,11.480274968280217,10.985345170171437,11.47971624953114,11.182723444012076,11.239348314632018,11.264426887615622,11.549133672133989,10.836320556247443
7,10.564252244879501,10.08316146034309,11.050941243519839,11.129640505901426,11.291977029771843,11.152168207333393,11.17606504212445,10.096418450278472,10.566176995908817
8,12.466564676927758,11.5234146049225,9.91396013074084,11.264570042116288,11.956529563393955,11.014361214856008,11.004832045223779,10.869624938145828,11.50018180929742
