Barcode,Coltan Dissection
cellid_000024518-1,included
cellid_000024519-1,included
cellid_000024520-1,included
cellid_000024521-1,included
cellid_000024522-1,included
cellid_000024523-1,included
cellid_000024524-1,included
cellid_000024525-1,included
cellid_000024526-1,included
cellid_000024527-1,included
cellid_000024528-1,included
cellid_000024529-1,included
cellid_000024530-1,included
cellid_000024531-1,included
cellid_000024532-1,included
cellid_000024533-1,included
cellid_000024534-1,included
cellid_000024535-1,included
cellid_000024536-1,included
cellid_000024537-1,included
cellid_000024538-1,included
cellid_000024539-1,included
cellid_000024540-1,included
cellid_000024541-1,included
cellid_000024542-1,included
cellid_000024543-1,included
cellid_000024544-1,included
cellid_000024545-1,included
cellid_000024546-1,included
cellid_000024547-1,included
cellid_000024548-1,included
cellid_000024549-1,included
cellid_000024550-1,included
cellid_000024551-1,included
cellid_000024552-1,included
cellid_000024553-1,included
cellid_000024554-1,included
cellid_000024555-1,included
cellid_000024556-1,included
cellid_000024557-1,included
cellid_000024558-1,included
cellid_000024559-1,included
cellid_000024560-1,included
cellid_000024561-1,included
cellid_000024562-1,included
cellid_000024563-1,included
cellid_000024564-1,included
cellid_000024565-1,included
cellid_000024566-1,included
cellid_000024567-1,included
cellid_000024568-1,included
cellid_000024569-1,included
cellid_000024570-1,included
cellid_000024571-1,included
cellid_000024572-1,included
cellid_000024573-1,included
cellid_000024574-1,included
cellid_000024575-1,included
cellid_000024576-1,included
cellid_000024577-1,included
cellid_000024578-1,included
cellid_000024579-1,included
cellid_000024580-1,included
cellid_000024581-1,included
cellid_000024582-1,included
cellid_000024583-1,included
cellid_000024584-1,included
cellid_000024585-1,included
cellid_000024586-1,included
cellid_000024587-1,included
cellid_000024588-1,included
cellid_000024589-1,included
cellid_000024590-1,included
cellid_000024591-1,included
cellid_000024592-1,included
cellid_000024593-1,included
cellid_000024594-1,included
cellid_000024595-1,included
cellid_000024596-1,included
cellid_000024597-1,included
cellid_000024598-1,included
cellid_000024599-1,included
cellid_000024600-1,included
cellid_000024601-1,included
cellid_000024602-1,included
cellid_000024603-1,included
cellid_000024604-1,included
cellid_000024605-1,included
cellid_000024606-1,included
cellid_000024607-1,included
cellid_000024608-1,included
cellid_000024609-1,included
cellid_000024610-1,included
cellid_000024611-1,included
cellid_000024612-1,included
cellid_000024613-1,included
cellid_000024614-1,included
cellid_000024615-1,included
cellid_000024616-1,included
cellid_000024617-1,included
cellid_000024618-1,included
cellid_000024619-1,included
cellid_000024620-1,included
cellid_000024621-1,included
cellid_000024622-1,included
cellid_000024623-1,included
cellid_000024624-1,included
cellid_000024625-1,included
cellid_000024626-1,included
cellid_000024627-1,included
cellid_000024628-1,included
cellid_000024629-1,included
cellid_000024630-1,included
cellid_000024631-1,included
cellid_000024632-1,included
cellid_000024633-1,included
cellid_000024634-1,included
cellid_000024635-1,included
cellid_000024636-1,included
cellid_000024637-1,included
cellid_000024638-1,included
cellid_000024639-1,included
cellid_000024640-1,included
cellid_000024641-1,included
cellid_000024642-1,included
cellid_000024643-1,included
cellid_000024644-1,included
cellid_000024645-1,included
cellid_000024646-1,included
cellid_000024647-1,included
cellid_000024648-1,included
cellid_000024649-1,included
cellid_000024650-1,included
cellid_000024651-1,included
cellid_000024652-1,included
cellid_000024653-1,included
cellid_000024654-1,included
cellid_000024655-1,included
cellid_000024656-1,included
cellid_000024657-1,included
cellid_000024658-1,included
cellid_000024659-1,included
cellid_000024660-1,included
cellid_000024661-1,included
cellid_000024662-1,included
cellid_000024663-1,included
cellid_000024664-1,included
cellid_000024665-1,included
cellid_000024666-1,included
cellid_000024667-1,included
cellid_000024668-1,included
cellid_000024669-1,included
cellid_000024670-1,included
cellid_000024671-1,included
cellid_000024672-1,included
cellid_000024673-1,included
cellid_000024674-1,included
cellid_000024675-1,included
cellid_000024676-1,included
cellid_000024677-1,included
cellid_000024678-1,included
cellid_000024679-1,included
cellid_000024680-1,included
cellid_000024681-1,included
cellid_000024682-1,included
cellid_000024683-1,included
cellid_000024684-1,included
cellid_000024685-1,included
cellid_000024686-1,included
cellid_000024687-1,included
cellid_000024688-1,included
cellid_000024689-1,included
cellid_000024690-1,included
cellid_000024691-1,included
cellid_000024692-1,included
cellid_000024693-1,included
cellid_000024694-1,included
cellid_000024695-1,included
cellid_000024696-1,included
cellid_000024697-1,included
cellid_000024698-1,included
cellid_000024699-1,included
cellid_000024700-1,included
cellid_000024701-1,included
cellid_000024702-1,included
cellid_000024703-1,included
cellid_000024704-1,included
cellid_000024705-1,included
cellid_000024706-1,included
cellid_000024707-1,included
cellid_000024708-1,included
cellid_000024709-1,included
cellid_000024710-1,included
cellid_000024711-1,included
cellid_000024712-1,included
cellid_000024713-1,included
cellid_000024714-1,included
cellid_000024715-1,included
cellid_000024716-1,included
cellid_000024717-1,included
cellid_000024718-1,included
cellid_000024719-1,included
cellid_000024720-1,included
cellid_000024721-1,included
cellid_000024722-1,included
cellid_000024723-1,included
cellid_000024724-1,included
cellid_000024725-1,included
cellid_000024726-1,included
cellid_000024727-1,included
cellid_000024728-1,included
cellid_000024729-1,included
cellid_000024730-1,included
cellid_000024731-1,included
cellid_000024732-1,included
cellid_000024733-1,included
cellid_000024734-1,included
cellid_000024735-1,included
cellid_000024736-1,included
cellid_000024737-1,included
cellid_000024738-1,included
cellid_000024739-1,included
cellid_000024740-1,included
cellid_000024741-1,included
cellid_000024742-1,included
cellid_000024743-1,included
cellid_000024744-1,included
cellid_000024745-1,included
cellid_000024746-1,included
cellid_000024747-1,included
cellid_000024748-1,included
cellid_000024749-1,included
cellid_000024750-1,included
cellid_000024751-1,included
cellid_000024752-1,included
cellid_000024753-1,included
cellid_000024754-1,included
cellid_000024755-1,included
cellid_000024756-1,included
cellid_000024757-1,included
cellid_000024758-1,included
cellid_000024759-1,included
cellid_000024760-1,included
cellid_000024761-1,included
cellid_000024762-1,included
cellid_000024763-1,included
cellid_000024764-1,included
cellid_000024765-1,included
cellid_000024766-1,included
cellid_000024767-1,included
cellid_000024768-1,included
cellid_000024769-1,included
cellid_000024770-1,included
cellid_000024771-1,included
cellid_000024772-1,included
cellid_000024773-1,included
cellid_000024774-1,included
cellid_000024775-1,included
cellid_000024776-1,included
cellid_000024777-1,included
cellid_000024778-1,included
cellid_000024779-1,included
cellid_000024780-1,included
cellid_000024781-1,included
cellid_000024782-1,included
cellid_000024783-1,included
cellid_000024784-1,included
cellid_000024785-1,included
cellid_000024786-1,included
cellid_000024787-1,included
cellid_000024788-1,included
cellid_000024789-1,included
cellid_000024790-1,included
cellid_000024791-1,included
cellid_000024792-1,included
cellid_000024793-1,included
cellid_000024794-1,included
cellid_000024795-1,included
cellid_000024796-1,included
cellid_000024797-1,included
cellid_000024798-1,included
cellid_000024799-1,included
cellid_000024800-1,included
cellid_000024801-1,included
cellid_000024802-1,included
cellid_000024803-1,included
cellid_000024804-1,included
cellid_000024805-1,included
cellid_000024806-1,included
cellid_000024807-1,included
cellid_000024808-1,included
cellid_000024809-1,included
cellid_000024810-1,included
cellid_000024811-1,included
cellid_000024812-1,included
cellid_000024813-1,included
cellid_000024814-1,included
cellid_000024815-1,included
cellid_000024816-1,included
cellid_000024817-1,included
cellid_000024818-1,included
cellid_000024819-1,included
cellid_000024820-1,included
cellid_000024821-1,included
cellid_000024822-1,included
cellid_000024823-1,included
cellid_000024824-1,included
cellid_000024825-1,included
cellid_000024826-1,included
cellid_000024827-1,included
cellid_000024828-1,included
cellid_000024829-1,included
cellid_000024830-1,included
cellid_000024831-1,included
cellid_000024832-1,included
cellid_000024833-1,included
cellid_000024834-1,included
cellid_000024835-1,included
cellid_000024836-1,included
cellid_000024837-1,included
cellid_000024838-1,included
cellid_000024839-1,included
cellid_000024840-1,included
cellid_000024841-1,included
cellid_000024842-1,included
cellid_000024843-1,included
cellid_000024844-1,included
cellid_000024845-1,included
cellid_000024846-1,included
cellid_000024847-1,included
cellid_000024848-1,included
cellid_000024849-1,included
cellid_000024850-1,included
cellid_000024851-1,included
cellid_000024852-1,included
cellid_000024853-1,included
cellid_000024854-1,included
cellid_000024855-1,included
cellid_000024856-1,included
cellid_000024857-1,included
cellid_000024858-1,included
cellid_000024859-1,included
cellid_000024860-1,included
cellid_000024861-1,included
cellid_000024862-1,included
cellid_000024863-1,included
cellid_000024864-1,included
cellid_000024865-1,included
cellid_000024866-1,included
cellid_000024867-1,included
cellid_000024868-1,included
cellid_000024869-1,included
cellid_000024870-1,included
cellid_000024871-1,included
cellid_000024872-1,included
cellid_000024873-1,included
cellid_000024874-1,included
cellid_000024875-1,included
cellid_000024876-1,included
cellid_000024877-1,included
cellid_000024878-1,included
cellid_000024879-1,included
cellid_000024880-1,included
cellid_000024881-1,included
cellid_000024882-1,included
cellid_000024883-1,included
cellid_000024884-1,included
cellid_000024885-1,included
cellid_000024886-1,included
cellid_000024887-1,included
cellid_000024888-1,included
cellid_000024889-1,included
cellid_000024890-1,included
cellid_000024891-1,included
cellid_000024892-1,included
cellid_000024893-1,included
cellid_000024894-1,included
cellid_000024895-1,included
cellid_000024896-1,included
cellid_000024897-1,included
cellid_000024898-1,included
cellid_000024899-1,included
cellid_000024900-1,included
cellid_000024901-1,included
cellid_000024902-1,included
cellid_000024903-1,included
cellid_000024904-1,included
cellid_000024905-1,included
cellid_000024906-1,included
cellid_000024907-1,included
cellid_000024908-1,included
cellid_000024909-1,included
cellid_000024910-1,included
cellid_000024911-1,included
cellid_000024912-1,included
cellid_000024913-1,included
cellid_000024914-1,included
cellid_000024915-1,included
cellid_000024916-1,included
cellid_000024917-1,included
cellid_000024918-1,included
cellid_000024919-1,included
cellid_000024920-1,included
cellid_000024921-1,included
cellid_000024922-1,included
cellid_000024923-1,included
cellid_000024924-1,included
cellid_000024925-1,included
cellid_000024926-1,included
cellid_000024927-1,included
cellid_000024928-1,included
cellid_000024929-1,included
cellid_000024930-1,included
cellid_000024931-1,included
cellid_000024932-1,included
cellid_000024933-1,included
cellid_000024934-1,included
cellid_000024935-1,included
cellid_000024936-1,included
cellid_000024937-1,included
cellid_000024938-1,included
cellid_000024939-1,included
cellid_000024940-1,included
cellid_000024941-1,included
cellid_000024942-1,included
cellid_000024943-1,included
cellid_000024944-1,included
cellid_000024945-1,included
cellid_000024946-1,included
cellid_000024947-1,included
cellid_000024948-1,included
cellid_000024949-1,included
cellid_000024950-1,included
cellid_000024951-1,included
cellid_000024952-1,included
cellid_000024953-1,included
cellid_000024954-1,included
cellid_000024955-1,included
cellid_000024956-1,included
cellid_000024957-1,included
cellid_000024958-1,included
cellid_000024959-1,included
cellid_000024960-1,included
cellid_000024961-1,included
cellid_000024962-1,included
cellid_000024963-1,included
cellid_000024964-1,included
cellid_000024965-1,included
cellid_000024966-1,included
cellid_000024967-1,included
cellid_000024968-1,included
cellid_000024969-1,included
cellid_000024970-1,included
cellid_000024971-1,included
cellid_000024972-1,included
cellid_000024973-1,included
cellid_000024974-1,included
cellid_000024975-1,included
cellid_000024976-1,included
cellid_000024977-1,included
cellid_000024978-1,included
cellid_000024979-1,included
cellid_000024980-1,included
cellid_000024981-1,included
cellid_000024982-1,included
cellid_000024983-1,included
cellid_000024984-1,included
cellid_000024985-1,included
cellid_000024986-1,included
cellid_000024987-1,included
cellid_000024988-1,included
cellid_000024989-1,included
cellid_000024990-1,included
cellid_000024991-1,included
cellid_000024992-1,included
cellid_000024993-1,included
cellid_000024994-1,included
cellid_000024995-1,included
cellid_000024996-1,included
cellid_000024997-1,included
cellid_000024998-1,included
cellid_000024999-1,included
cellid_000025000-1,included
cellid_000025001-1,included
cellid_000025002-1,included
cellid_000025003-1,included
cellid_000025004-1,included
cellid_000025005-1,included
cellid_000025006-1,included
cellid_000025007-1,included
cellid_000025008-1,included
cellid_000025009-1,included
cellid_000025010-1,included
cellid_000025011-1,included
cellid_000025012-1,included
cellid_000025013-1,included
cellid_000025014-1,included
cellid_000025015-1,included
cellid_000025016-1,included
cellid_000025017-1,included
cellid_000025018-1,included
cellid_000025019-1,included
cellid_000025020-1,included
cellid_000025021-1,included
cellid_000025022-1,included
cellid_000025023-1,included
cellid_000025024-1,included
cellid_000025025-1,included
cellid_000025026-1,included
cellid_000025027-1,included
cellid_000025028-1,included
cellid_000025029-1,included
cellid_000025030-1,included
cellid_000025031-1,included
cellid_000025032-1,included
cellid_000025033-1,included
cellid_000025034-1,included
cellid_000025035-1,included
cellid_000025036-1,included
cellid_000025037-1,included
cellid_000025038-1,included
cellid_000025039-1,included
cellid_000025040-1,included
cellid_000025041-1,included
cellid_000025042-1,included
cellid_000025043-1,included
cellid_000025044-1,included
cellid_000025045-1,included
cellid_000025046-1,included
cellid_000025047-1,included
cellid_000025048-1,included
cellid_000025049-1,included
cellid_000025050-1,included
cellid_000025051-1,included
cellid_000025052-1,included
cellid_000025053-1,included
cellid_000025054-1,included
cellid_000025055-1,included
cellid_000025056-1,included
cellid_000025057-1,included
cellid_000025058-1,included
cellid_000025059-1,included
cellid_000025060-1,included
cellid_000025061-1,included
cellid_000025062-1,included
cellid_000025063-1,included
cellid_000025064-1,included
cellid_000025065-1,included
cellid_000025066-1,included
cellid_000025067-1,included
cellid_000025068-1,included
cellid_000025069-1,included
cellid_000025070-1,included
cellid_000025071-1,included
cellid_000025072-1,included
cellid_000025073-1,included
cellid_000025074-1,included
cellid_000025075-1,included
cellid_000025076-1,included
cellid_000025077-1,included
cellid_000025078-1,included
cellid_000025079-1,included
cellid_000025080-1,included
cellid_000025081-1,included
cellid_000025082-1,included
cellid_000025083-1,included
cellid_000025084-1,included
cellid_000025085-1,included
cellid_000025086-1,included
cellid_000025087-1,included
cellid_000025088-1,included
cellid_000025089-1,included
cellid_000025090-1,included
cellid_000025091-1,included
cellid_000025092-1,included
cellid_000025093-1,included
cellid_000025094-1,included
cellid_000025095-1,included
cellid_000025096-1,included
cellid_000025097-1,included
cellid_000025098-1,included
cellid_000025099-1,included
cellid_000025100-1,included
cellid_000025101-1,included
cellid_000025102-1,included
cellid_000025103-1,included
cellid_000025104-1,included
cellid_000025105-1,included
cellid_000025106-1,included
cellid_000025107-1,included
cellid_000025108-1,included
cellid_000025109-1,included
cellid_000025110-1,included
cellid_000025111-1,included
cellid_000025112-1,included
cellid_000025113-1,included
cellid_000025114-1,included
cellid_000025115-1,included
cellid_000025116-1,included
cellid_000025117-1,included
cellid_000025118-1,included
cellid_000025119-1,included
cellid_000025120-1,included
cellid_000025121-1,included
cellid_000025122-1,included
cellid_000025123-1,included
cellid_000025124-1,included
cellid_000025125-1,included
cellid_000025126-1,included
cellid_000025127-1,included
cellid_000025128-1,included
cellid_000025129-1,included
cellid_000025130-1,included
cellid_000025131-1,included
cellid_000025132-1,included
cellid_000025133-1,included
cellid_000025134-1,included
cellid_000025135-1,included
cellid_000025136-1,included
cellid_000025137-1,included
cellid_000025138-1,included
cellid_000025139-1,included
cellid_000025140-1,included
cellid_000025141-1,included
cellid_000025142-1,included
cellid_000025143-1,included
cellid_000025144-1,included
cellid_000025145-1,included
cellid_000025146-1,included
cellid_000025147-1,included
cellid_000025148-1,included
cellid_000025149-1,included
cellid_000025150-1,included
cellid_000025151-1,included
cellid_000025152-1,included
cellid_000025153-1,included
cellid_000025154-1,included
cellid_000025155-1,included
cellid_000025156-1,included
cellid_000025157-1,included
cellid_000025158-1,included
cellid_000025159-1,included
cellid_000025160-1,included
cellid_000025161-1,included
cellid_000025162-1,included
cellid_000025163-1,included
cellid_000025164-1,included
cellid_000025165-1,included
cellid_000025166-1,included
cellid_000025167-1,included
cellid_000025168-1,included
cellid_000025169-1,included
cellid_000025170-1,included
cellid_000025171-1,included
cellid_000025172-1,included
cellid_000025173-1,included
cellid_000025174-1,included
cellid_000025175-1,included
cellid_000025176-1,included
cellid_000025177-1,included
cellid_000025178-1,included
cellid_000025179-1,included
cellid_000025180-1,included
cellid_000025181-1,included
cellid_000025182-1,included
cellid_000025183-1,included
cellid_000025184-1,included
cellid_000025185-1,included
cellid_000025186-1,included
cellid_000025187-1,included
cellid_000025188-1,included
cellid_000025189-1,included
cellid_000025190-1,included
cellid_000025191-1,included
cellid_000025192-1,included
cellid_000025193-1,included
cellid_000025194-1,included
cellid_000025195-1,included
cellid_000025196-1,included
cellid_000025197-1,included
cellid_000025198-1,included
cellid_000025199-1,included
cellid_000025200-1,included
cellid_000025201-1,included
cellid_000025202-1,included
cellid_000025203-1,included
cellid_000025204-1,included
cellid_000025205-1,included
cellid_000025206-1,included
cellid_000025207-1,included
cellid_000025208-1,included
cellid_000025209-1,included
cellid_000025210-1,included
cellid_000025211-1,included
cellid_000025212-1,included
cellid_000025213-1,included
cellid_000025214-1,included
cellid_000025215-1,included
cellid_000025216-1,included
cellid_000025217-1,included
cellid_000025218-1,included
cellid_000025219-1,included
cellid_000025220-1,included
cellid_000025221-1,included
cellid_000025222-1,included
cellid_000025223-1,included
cellid_000025224-1,included
cellid_000025225-1,included
cellid_000025226-1,included
cellid_000025227-1,included
cellid_000025228-1,included
cellid_000025229-1,included
cellid_000025230-1,included
cellid_000025231-1,included
cellid_000025232-1,included
cellid_000025233-1,included
cellid_000025234-1,included
cellid_000025235-1,included
cellid_000025236-1,included
cellid_000025237-1,included
cellid_000025238-1,included
cellid_000025239-1,included
cellid_000025240-1,included
cellid_000025241-1,included
cellid_000025242-1,included
cellid_000025243-1,included
cellid_000025244-1,included
cellid_000025245-1,included
cellid_000025246-1,included
cellid_000025247-1,included
cellid_000025248-1,included
cellid_000025249-1,included
cellid_000025250-1,included
cellid_000025251-1,included
cellid_000025252-1,included
cellid_000025253-1,included
cellid_000025254-1,included
cellid_000025255-1,included
cellid_000025256-1,included
cellid_000025257-1,included
cellid_000025258-1,included
cellid_000025259-1,included
cellid_000025260-1,included
cellid_000025261-1,included
cellid_000025262-1,included
cellid_000025263-1,included
cellid_000025264-1,included
cellid_000025265-1,included
cellid_000025266-1,included
cellid_000025267-1,included
cellid_000025268-1,included
cellid_000025269-1,included
cellid_000025270-1,included
cellid_000025271-1,included
cellid_000025272-1,included
cellid_000025273-1,included
cellid_000025274-1,included
cellid_000025275-1,included
cellid_000025276-1,included
cellid_000025277-1,included
cellid_000025278-1,included
cellid_000025279-1,included
cellid_000025280-1,included
cellid_000025281-1,included
cellid_000025282-1,included
cellid_000025283-1,included
cellid_000025284-1,included
cellid_000025285-1,included
cellid_000025286-1,included
cellid_000025287-1,included
cellid_000025288-1,included
cellid_000025289-1,included
cellid_000025290-1,included
cellid_000025291-1,included
cellid_000025292-1,included
cellid_000025293-1,included
cellid_000025294-1,included
cellid_000025295-1,included
cellid_000025296-1,included
cellid_000025297-1,included
cellid_000025298-1,included
cellid_000025299-1,included
cellid_000025300-1,included
cellid_000025301-1,included
cellid_000025302-1,included
cellid_000025303-1,included
cellid_000025304-1,included
cellid_000025305-1,included
cellid_000025306-1,included
cellid_000025307-1,included
cellid_000025308-1,included
cellid_000025309-1,included
cellid_000025310-1,included
cellid_000025311-1,included
cellid_000025312-1,included
cellid_000025313-1,included
cellid_000025314-1,included
cellid_000025315-1,included
cellid_000025316-1,included
cellid_000025317-1,included
cellid_000025318-1,included
cellid_000025319-1,included
cellid_000025320-1,included
cellid_000025321-1,included
cellid_000025322-1,included
cellid_000025323-1,included
cellid_000025324-1,included
cellid_000025325-1,included
cellid_000025326-1,included
cellid_000025327-1,included
cellid_000025328-1,included
cellid_000025329-1,included
cellid_000025330-1,included
cellid_000025331-1,included
cellid_000025332-1,included
cellid_000025333-1,included
cellid_000025334-1,included
cellid_000025335-1,included
cellid_000025336-1,included
cellid_000025337-1,included
cellid_000025338-1,included
cellid_000025339-1,included
cellid_000025341-1,included
cellid_000025342-1,included
cellid_000025343-1,included
cellid_000025344-1,included
cellid_000025345-1,included
cellid_000025346-1,included
cellid_000025347-1,included
cellid_000025348-1,included
cellid_000025349-1,included
cellid_000025350-1,included
cellid_000025353-1,included
cellid_000025354-1,included
cellid_000025355-1,included
cellid_000025356-1,included
cellid_000025357-1,included
cellid_000025358-1,included
cellid_000025359-1,included
cellid_000025360-1,included
cellid_000025361-1,included
cellid_000025362-1,included
cellid_000025363-1,included
cellid_000025364-1,included
cellid_000025366-1,included
cellid_000025367-1,included
cellid_000025368-1,included
cellid_000025369-1,included
cellid_000025370-1,included
cellid_000025371-1,included
cellid_000025372-1,included
cellid_000025373-1,included
cellid_000025374-1,included
cellid_000025375-1,included
cellid_000025376-1,included
cellid_000025377-1,included
cellid_000025378-1,included
cellid_000025379-1,included
cellid_000025380-1,included
cellid_000025381-1,included
cellid_000025383-1,included
cellid_000025384-1,included
cellid_000025385-1,included
cellid_000025386-1,included
cellid_000025387-1,included
cellid_000025388-1,included
cellid_000025389-1,included
cellid_000025390-1,included
cellid_000025391-1,included
cellid_000025392-1,included
cellid_000025393-1,included
cellid_000025395-1,included
cellid_000025396-1,included
cellid_000025397-1,included
cellid_000025398-1,included
cellid_000025399-1,included
cellid_000025400-1,included
cellid_000025401-1,included
cellid_000025402-1,included
cellid_000025403-1,included
cellid_000025404-1,included
cellid_000025405-1,included
cellid_000025406-1,included
cellid_000025407-1,included
cellid_000025408-1,included
cellid_000025409-1,included
cellid_000025410-1,included
cellid_000025411-1,included
cellid_000025414-1,included
cellid_000025416-1,included
cellid_000025418-1,included
cellid_000025422-1,included
cellid_000025424-1,included
cellid_000025427-1,included
cellid_000025428-1,included
cellid_000025429-1,included
cellid_000025430-1,included
cellid_000025436-1,included
cellid_000025437-1,included
cellid_000025439-1,included
cellid_000025440-1,included
cellid_000025444-1,included
cellid_000025446-1,included
cellid_000025448-1,included
cellid_000025451-1,included
cellid_000025453-1,included
cellid_000025455-1,included
cellid_000025457-1,included
cellid_000025461-1,included
cellid_000025463-1,included
cellid_000025464-1,included
cellid_000025465-1,included
cellid_000025466-1,included
cellid_000025467-1,included
cellid_000025468-1,included
cellid_000025470-1,included
cellid_000025471-1,included
cellid_000025472-1,included
cellid_000025475-1,included
cellid_000025479-1,included
cellid_000025480-1,included
cellid_000025482-1,included
cellid_000025483-1,included
cellid_000025484-1,included
cellid_000025485-1,included
cellid_000025487-1,included
cellid_000025488-1,included
cellid_000025489-1,included
cellid_000025499-1,included
cellid_000025500-1,included
cellid_000025501-1,included
cellid_000025502-1,included
cellid_000025506-1,included
cellid_000025508-1,included
cellid_000025510-1,included
cellid_000025511-1,included
cellid_000025512-1,included
cellid_000025519-1,included
cellid_000025523-1,included
cellid_000025524-1,included
cellid_000025525-1,included
cellid_000025527-1,included
cellid_000025528-1,included
cellid_000025530-1,included
cellid_000025531-1,included
cellid_000025533-1,included
cellid_000025534-1,included
cellid_000025536-1,included
cellid_000025538-1,included
cellid_000025543-1,included
cellid_000025545-1,included
cellid_000025548-1,included
cellid_000025552-1,included
cellid_000025555-1,included
cellid_000025559-1,included
cellid_000025560-1,included
cellid_000025566-1,included
cellid_000025567-1,included
cellid_000025570-1,included
cellid_000025571-1,included
cellid_000025572-1,included
cellid_000025574-1,included
cellid_000025575-1,included
cellid_000025576-1,included
cellid_000025577-1,included
cellid_000025580-1,included
cellid_000025581-1,included
cellid_000025582-1,included
cellid_000025584-1,included
cellid_000025590-1,included
cellid_000025591-1,included
cellid_000025593-1,included
cellid_000025594-1,included
cellid_000025597-1,included
cellid_000025598-1,included
cellid_000025600-1,included
cellid_000025601-1,included
cellid_000025603-1,included
cellid_000025604-1,included
cellid_000025607-1,included
cellid_000025609-1,included
cellid_000025611-1,included
cellid_000025613-1,included
cellid_000025614-1,included
cellid_000025621-1,included
cellid_000025622-1,included
cellid_000025623-1,included
cellid_000025625-1,included
cellid_000025626-1,included
cellid_000025627-1,included
cellid_000025628-1,included
cellid_000025630-1,included
cellid_000025633-1,included
cellid_000025634-1,included
cellid_000025635-1,included
cellid_000025637-1,included
cellid_000025639-1,included
cellid_000025641-1,included
cellid_000025646-1,included
cellid_000025649-1,included
cellid_000025652-1,included
cellid_000025654-1,included
cellid_000025655-1,included
cellid_000025657-1,included
cellid_000025658-1,included
cellid_000025659-1,included
cellid_000025660-1,included
cellid_000025661-1,included
cellid_000025664-1,included
cellid_000025665-1,included
cellid_000025666-1,included
cellid_000025668-1,included
cellid_000025669-1,included
cellid_000025670-1,included
cellid_000025671-1,included
cellid_000025673-1,included
cellid_000025674-1,included
cellid_000025675-1,included
cellid_000025676-1,included
cellid_000025677-1,included
cellid_000025679-1,included
cellid_000025683-1,included
cellid_000025684-1,included
cellid_000025690-1,included
cellid_000025691-1,included
cellid_000025692-1,included
cellid_000025698-1,included
cellid_000025700-1,included
cellid_000025701-1,included
cellid_000025703-1,included
cellid_000025706-1,included
cellid_000025708-1,included
cellid_000025709-1,included
cellid_000025711-1,included
cellid_000025712-1,included
cellid_000025714-1,included
cellid_000025715-1,included
cellid_000025716-1,included
cellid_000025717-1,included
cellid_000025718-1,included
cellid_000025724-1,included
cellid_000025725-1,included
cellid_000025728-1,included
cellid_000025729-1,included
cellid_000025730-1,included
cellid_000025731-1,included
cellid_000025732-1,included
cellid_000025734-1,included
cellid_000025735-1,included
cellid_000025736-1,included
cellid_000025740-1,included
cellid_000025743-1,included
cellid_000025744-1,included
cellid_000025747-1,included
cellid_000025750-1,included
cellid_000025751-1,included
cellid_000025752-1,included
cellid_000025753-1,included
cellid_000025761-1,included
cellid_000025762-1,included
cellid_000025764-1,included
cellid_000025765-1,included
cellid_000025766-1,included
cellid_000025767-1,included
cellid_000025768-1,included
cellid_000025772-1,included
cellid_000025773-1,included
cellid_000025774-1,included
cellid_000025775-1,included
cellid_000025779-1,included
cellid_000025780-1,included
cellid_000025781-1,included
cellid_000025782-1,included
cellid_000025785-1,included
cellid_000025786-1,included
cellid_000025789-1,included
cellid_000025790-1,included
cellid_000025791-1,included
cellid_000025792-1,included
cellid_000025794-1,included
cellid_000025796-1,included
cellid_000025797-1,included
cellid_000025800-1,included
cellid_000025802-1,included
cellid_000025803-1,included
cellid_000025804-1,included
cellid_000025805-1,included
cellid_000025806-1,included
cellid_000025809-1,included
cellid_000025811-1,included
cellid_000025812-1,included
cellid_000025813-1,included
cellid_000025816-1,included
cellid_000025820-1,included
cellid_000025822-1,included
cellid_000025823-1,included
cellid_000025824-1,included
cellid_000025825-1,included
cellid_000025826-1,included
cellid_000025828-1,included
cellid_000025833-1,included
cellid_000025836-1,included
cellid_000025838-1,included
cellid_000025840-1,included
cellid_000025842-1,included
cellid_000025846-1,included
cellid_000025847-1,included
cellid_000025851-1,included
cellid_000025855-1,included
cellid_000025857-1,included
cellid_000025861-1,included
cellid_000025864-1,included
cellid_000025865-1,included
cellid_000025867-1,included
cellid_000025869-1,included
cellid_000025873-1,included
cellid_000025875-1,included
cellid_000025876-1,included
cellid_000025877-1,included
cellid_000025879-1,included
cellid_000025880-1,included
cellid_000025881-1,included
cellid_000025882-1,included
cellid_000025883-1,included
cellid_000025888-1,included
cellid_000025889-1,included
cellid_000025896-1,included
cellid_000025898-1,included
cellid_000025899-1,included
cellid_000025900-1,included
cellid_000025902-1,included
cellid_000025905-1,included
cellid_000025906-1,included
cellid_000025908-1,included
cellid_000025910-1,included
cellid_000025913-1,included
cellid_000025916-1,included
cellid_000025918-1,included
cellid_000025919-1,included
cellid_000025920-1,included
cellid_000025921-1,included
cellid_000025924-1,included
cellid_000025927-1,included
cellid_000025928-1,included
cellid_000025930-1,included
cellid_000025933-1,included
cellid_000025936-1,included
cellid_000025937-1,included
cellid_000025938-1,included
cellid_000025939-1,included
cellid_000025942-1,included
cellid_000025943-1,included
cellid_000025944-1,included
cellid_000025946-1,included
cellid_000025950-1,included
cellid_000025954-1,included
cellid_000025955-1,included
cellid_000025957-1,included
cellid_000025958-1,included
cellid_000025961-1,included
cellid_000025962-1,included
cellid_000025963-1,included
cellid_000025964-1,included
cellid_000025966-1,included
cellid_000025969-1,included
