"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"1","LOC129348986",0.476251617975489,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"2","trip4",0.935179719385625,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"3","cln6a",0.296116815443564,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"4","LOC118470268",0.0399004212035981,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"5","calml4a",0.658728894304147,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"6","LOC111568352",0.487494085322848,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"7","rps17",0.493031017006375,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"8","LOC129347713",0.699647042909124,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"9","csnk1g1",0.100529551010949,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"10","LOC111571203",0.350001144227117,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"11","neo1a",0.793074865974885,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"12","LOC129349243",0.736044231716467,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"13","LOC111567962",0.402330305305932,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"14","bbs4",0.289671075562523,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"15","scamp2l",0.700976111814524,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"16","LOC129347348",0.180189651305191,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"17","myo9aa",0.859681371467348,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"18","senp8",0.233905803643607,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"19","LOC111580711",0.152943717037965,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"20","anp32a",0.458786265336716,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"21","coro2ba",0.859426879435068,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"22","itga11a",0.0970928963469347,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"23","LOC111588606",0.994351945919422,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"24","LOC111564424",0.99948932566378," Hessian is numerically singular: parameters are n",FALSE,"NA",NA,NA,NA,NA,NA,NA,"1_1"
"25","LOC129349160",0.992558522918707,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"26","LOC111564416",0.295704449890278,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"27","cpeb1b",0.897445551675613,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"28","LOC111564421",0.165776841303019,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"29","LOC111564418",0.514991041316984,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"30","LOC111564417",0.724000886291345,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"31","LOC111564410",0.539339974846976,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"32","LOC111564425",0.99999997034206,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"33","ccnb2",0.999999999865927,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"34","cars1",0.817348968664547,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"35","pex16",0.470963420798309,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"36","arfgap2",0.892755607429512,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"37","LOC118469870",0.420414153735688,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"38","glceb",0.0416930478575517,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"39","paqr5b",0.994452385019244,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"40","LOC111564414",0.559777366958046,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"41","tle3b",0.160773206347179,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"42","LOC129348677",0.995500994292107,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"43","uacab",0,"Model failed to converge with max|grad| = 0.008632",FALSE,"NA",NA,NA,NA,NA,NA,NA,"1_1"
"44","LOC111564639",0.12067842953928,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"45","rxfp3.3a1",0.999819000456839,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"46","pias1a",0.0577968466096571,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"47","skor1a",0.805487638692257,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"48","map2k5",0.181062723556608,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"49","smad3a",0.391756966733842,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"50","smad6a",0.012582451410039,NA,TRUE,"0.675087035856992",NA,NA,NA,NA,NA,NA,"1_1"
"51","tmem208",0.574772661276209,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"52","slc39a1",0.891287324594183,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"53","LOC111565738",0.63619172878461,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"54","LOC111565745",0.714949900026122,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"55","mibp2",0.119928420716536,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"56","LOC129350229",0.999999868004536,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"57","bloc1s6",0.741014210844187,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"58","slc30a4",0.839568942028092,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"59","spata5l1",0.465584211891925,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"60","LOC111565744",0.164613277137196,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"61","dtwd1",0.315393063904423,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"62","LOC129349619",0.0239309711082616,NA,TRUE,"0.966057935410668",NA,NA,NA,NA,NA,NA,"1_1"
"63","fgf7",0.999999999952561,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"64","cops2",0.392222285607105,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"65","secisbp2l",0.192046469958118,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"66","LOC111565759",0,"Model failed to converge with max|grad| = 0.007061",FALSE,"NA",NA,NA,NA,NA,NA,NA,"1_1"
"67","fbn1",0.113782684611376,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"68","dut",0.739422447242755,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"69","slc12a1",0.440589783768642,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"70","ctxn2",0.381433892921758,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"71","myef2",0.0124210784161709,NA,TRUE,"0.671568435087163",NA,NA,NA,NA,NA,NA,"1_1"
"72","slc24a5",0.999910946537101,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"1_1"
"73","LOC111565754",0.0227687942723522,NA,FALSE,"0.93991614896161",NA,NA,NA,NA,NA,NA,"1_1"
"74","sema6dl",0.0871498398280068,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"75","LOC118470001",0.0631703748788301,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"76","dmxl2",0.890552392687965,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"77","LOC111565746",0.728000811302619,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"78","tnfaip8l3",0.924719957841002,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"79","LOC129349365",0.228568833904033,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"80","scg3",0.391784290135617,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"81","lysmd2",0.482315135655432,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"82","tmod2",0.789215028831243,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"83","leo1",0,"Model failed to converge with max|grad| = 0.026972",FALSE,"NA",NA,NA,NA,NA,NA,NA,"1_1"
"84","mapk6",0.474786086946722,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"85","LOC118471234",0.921223847032781,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"86","usp8",0.610194100985379,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"87","LOC111577621",0.901416215506813,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"88","LOC129349535",0.978507131178651,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"89","LOC129349506",0.992378586971363,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"90","zgc:158482",0.646890593189313,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"91","LOC129349407",0.999999958452944,NA,TRUE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
"92","pde8a",0.209389576095585,NA,FALSE,"0.99999999996349",NA,NA,NA,NA,NA,NA,"1_1"
