"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"1","LOC129348986",0.41666107686522,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"2","trip4",0.627963996751725,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"3","chrna7a",0.714881954314075,"Model is nearly unidentifiable: large eigenvalue r",FALSE,"NA",NA,NA,NA,NA,NA,NA,"1_3"
"4","cln6a",0.049793769905454,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"5","LOC118470268",0.386775635690178,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"6","calml4a",0.528181167585857,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"7","LOC111568352",0.228059884855219,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"8","rps17",0.982653074860055,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"9","LOC129347713",0.999752845865794,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"10","csnk1g1",0.945705953390638,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"11","LOC111571203",0.332333468729203,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"12","neo1a",0.964090997693404,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"13","LOC129349243",0.858428677375084,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"14","LOC111567962",0.652426802210264,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"15","bbs4",0.220394992679489,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"16","scamp2l",0.573030227489656,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"17","LOC129347348",0.480480761994436,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"18","myo9aa",0.588164982447011,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"19","senp8",0.559069322619417,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"20","LOC111580711",0.248765815011552,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"21","anp32a",0.781712832252071,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"22","coro2ba",0.728359868319302,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"23","itga11a",0.625114071250082,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"24","LOC111588606",0.998555797670614,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"25","LOC129348621",0.999999999958188,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"26","LOC111564424",0.965367176327025,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"1_3"
"27","LOC111564416",0.333395543409267,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"28","cpeb1b",0.587079309968383,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"29","LOC111564421",0.999999999960349,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"1_3"
"30","LOC111564418",0.42931419718727,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"31","LOC111564417",0.589192500956379,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"32","LOC111564410",0.235074113390726,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"33","LOC111564425",0.999999999945316,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"34","cars1",0.279688986502025,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"35","pex16",0.337155375752601,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"36","arfgap2",0.468377203986412,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"37","LOC118469870",0.998735505956793,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"38","glceb",0.0344974962717233,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"39","paqr5b",0.999732256758625,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"40","LOC111564414",0.999999620261155,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"1_3"
"41","tle3b",0.43017623866672,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"42","LOC129348677",0.999998775482529,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"43","uacab",0.0631089830315752,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"44","LOC111564639",0.810779228975193,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"45","rxfp3.3a1",0.99999999991086,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"46","pias1a",0.83847485905685,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"47","skor1a",0.998665412533989,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"48","map2k5",0.454462423389082,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"49","smad3a",0.380974771323743,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"50","smad6a",0.358765003038945,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"51","tmem208",0.424797333829063,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"52","slc39a1",0.889037100894745,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"53","rlbp1a",0.999999999958608,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"54","LOC111565738",0,"Model failed to converge with max|grad| = 0.004914",FALSE,"NA",NA,NA,NA,NA,NA,NA,"1_3"
"55","LOC111565745",0.554838995752283,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"56","mibp2",0.387826481857736,NA,FALSE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"57","LOC129350229",0.999999999960893,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"58","bloc1s6",0.541138060399924,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"59","slc30a4",0.189355674859026,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"60","c1h15orf48",0.999999999960893,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
"61","spata5l1",0.853718276981717,NA,TRUE,"0.999999999970819",NA,NA,NA,NA,NA,NA,"1_3"
