"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"1","LOC129348986",0.102507879679268,NA,TRUE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"2","trip4",0.331346920934584,NA,TRUE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"3","chrna7a",0.952748591619179,NA,TRUE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"4","cln6a",0.210863199266336,NA,FALSE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"5","LOC118470268",0.175906951600559,NA,TRUE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"6","calml4a",0.690942264100933,NA,FALSE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"7","LOC111568352",0.604371630948078,NA,TRUE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"8","rps17",0.29958319078946,NA,FALSE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"9","LOC129347713",0.999999999950132,NA,TRUE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"10","csnk1g1",0.665552701555931,NA,FALSE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"11","LOC111571203",0.915238866896697,NA,FALSE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"12","neo1a",0.387048724718011,NA,TRUE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"13","LOC129349243",0.412845020983856,NA,TRUE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"14","LOC111567962",0.49458194645596,NA,FALSE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"15","bbs4",0.377377173439271,NA,TRUE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"16","scamp2l",0.0948982454996644,NA,TRUE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"17","LOC129347348",0.999999999947307,NA,TRUE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"18","myo9aa",0.729617327339547,NA,TRUE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"19","senp8",0.90312607289118,NA,TRUE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"20","LOC111580711",0.276794422868726,NA,FALSE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"21","anp32a",0.835367356827901,NA,TRUE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
"22","coro2ba",0.0634297272760071,NA,FALSE,"0.999999999969064",NA,NA,NA,NA,NA,NA,"1_2"
