"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","f_m_estimate","d_m_estimate","d_f_estimate","cluster"
"1","LOC129348986",0.115023092859522,NA,FALSE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"2","trip4",0.243674493606591,NA,FALSE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"3","chrna7a",0.999999987265758,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"4","cln6a",0.47944946239587,NA,FALSE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"5","LOC118470268",0.519386571756038,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"6","LOC111568352",0.450013414760225,NA,FALSE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"7","rps17",0.709742403756781,NA,FALSE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"8","csnk1g1",0.933310464413423,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"9","LOC111571203",0.552817366249194,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"10","neo1a",0.956272225125703,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"11","LOC111567962",0.806564226612423,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"12","bbs4",0.780191429014517,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"13","scamp2l",0.786862925867866,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"14","LOC129347348",0.99999999164124,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"15","myo9aa",0.77776572258134,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"16","LOC111580711",0.927038796122077,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"17","anp32a",0.635429532403354,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"18","coro2ba",0.208851699818651,NA,FALSE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"19","itga11a",0.864824270275865,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,NA,NA,NA,"1_5"
"20","LOC111564424",0.99999996653426,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"21","LOC129349160",0.999999999843986,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"22","LOC111564416",0.776543917072791,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"23","cpeb1b",0.99999999979745,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"24","LOC111564418",0.999999997020994,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"25","LOC111564410",0.727981053733658,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"26","cars1",0.113057014455252,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"27","pex16",0.983002296976136," Hessian is numerically singular: parameters are n",FALSE,"NA",NA,NA,NA,NA,NA,NA,"1_5"
"28","arfgap2",0.337370704580883,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"29","LOC118469870",0.999999999978127,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"30","glceb",0.766841940712961,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"31","paqr5b",0.999999694861854,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"32","tle3b",0.311252012928013,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"33","uacab",0.83398377250764,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
"34","LOC111564639",0.94066886279645,NA,TRUE,"0.999999999991748",NA,NA,NA,NA,NA,NA,"1_5"
