interacting_pair,cluster_pair,test_type,main_effect_p.value,d_m_p.value,d_f_p.value,f_m_p.value,main_effect_q.value
SLITRK5_PTPRS,6_1|6_0,Linear Regression,0.19573241834898886,0.08520753287771174,0.2146358359134547,0.6082883685765562,0.9903050683333108
SLITRK5_PTPRS,6_0|6_3,Linear Regression,0.8461422910766215,0.8362991908652306,0.5715941293235889,0.7278327519776391,0.9903050683333108
SLITRK5_PTPRS,6_0|6_2,Linear Regression,0.47069695326840644,0.22752950752851245,0.6147704891132492,0.4851154115999107,0.9903050683333108
SLITRK5_PTPRS,6_0|6_1,Linear Regression,0.5072141271406257,0.2532208807748824,0.6590377443416623,0.48858187076335713,0.9903050683333108
SLITRK5_PTPRS,6_0|6_0,Linear Regression,0.9903050683333108,0.9982458378845291,0.9037780339396873,0.9055829461125047,0.9903050683333108
APP_SORL1,6_0|6_3,Fisher,0.5394736842105219,0.5594405594405593,0.5594405594405593,1,0.982308895271669
APP_SORL1,6_0|6_2,Linear Regression,0.982308895271669,0.8549529281273669,0.957058284021951,0.901056075765706,0.982308895271669
APP_SORL1,6_0|6_1,Linear Regression,0.6642649957160175,0.3894246644614282,0.8463154739355119,0.5169656171586281,0.982308895271669
APP_SORL1,6_0|6_0,Linear Regression,0.8306010408608421,0.5509980222752731,0.7376762673151145,0.7992849435280889,0.982308895271669
APP_TNFRSF21,6_0|6_2,Linear Regression,0.16663829433140293,0.06240174375316833,0.39929267458105155,0.2893917248544473,0.47562553877252445
APP_TNFRSF21,6_0|6_1,Linear Regression,0.3170836925150163,0.4114096560141012,0.4426516004883486,0.13566123413035758,0.47562553877252445
APP_TNFRSF21,6_0|6_0,Linear Regression,0.5335471704273045,0.4700858137261421,0.6717220146231073,0.275554525786957,0.5335471704273045
Testosterone_byHSD17B12_AR,6_3|6_0,Fisher,0.47987616099070973,1,0.4615384615384617,0.4545454545454545,0.47987616099070973
Testosterone_byHSD17B12_AR,6_2|6_0,Linear Regression,0.011269212087227622,0.3968431849166365,0.02027821735394399,0.004315655255575768,0.022538424174455243
Testosterone_byHSD17B12_AR,6_1|6_0,Linear Regression,0.036130116097611326,0.22579358420689094,0.10747699089856323,0.011408159841401385,0.048173488130148434
Testosterone_byHSD17B12_AR,6_0|6_0,Linear Regression,0.0013280966165939055,0.8797106691350092,0.0011343727237677615,0.0011241258239554073,0.005312386466375622
2arachidonoylglycerol_byDAGLA_CNR1,6_3|6_0,Fisher,0.09381201873461899,0.9999999999999999,0.06993006993006994,0.1818181818181819,0.37524807493847595
2arachidonoylglycerol_byDAGLA_CNR1,6_2|6_0,Linear Regression,0.2321263845786231,0.17248174741382075,0.1254968223161222,0.8581336279898231,0.4642527691572462
2arachidonoylglycerol_byDAGLA_CNR1,6_1|6_0,Linear Regression,0.4257902000861294,0.2929039999050917,0.8469437753288712,0.23392451758999616,0.5677202667815058
2arachidonoylglycerol_byDAGLA_CNR1,6_0|6_0,Linear Regression,0.9670152614448329,0.9263509579464625,0.7998996141188671,0.8765361883705486,0.9670152614448329
2arachidonoylglycerol_byDAGLB_CNR1,6_3|6_0,Fisher,0.27065968087639725,0.5594405594405593,0.5920745920745919,0.24242424242424251,0.369245081287281
2arachidonoylglycerol_byDAGLB_CNR1,6_2|6_0,Fisher,0.10861713106295078,0.06993006993006994,0.5920745920745919,0.4545454545454545,0.3258513931888523
2arachidonoylglycerol_byDAGLB_CNR1,6_0|6_0,Linear Regression,0.369245081287281,0.49929158166556975,0.16458643336733586,0.47154566234878903,0.369245081287281
BDNF_NTRK2,6_2|6_2,Linear Regression,0.15530597589618558,0.42400497596194,0.21677888737025397,0.05935355707623157,0.32934888852858474
BDNF_NTRK2,6_2|6_1,Linear Regression,0.16467444426429237,0.28378092584214154,0.34314699959160055,0.06158678493131503,0.32934888852858474
BDNF_NTRK2,6_1|6_2,Linear Regression,0.26243510953077853,0.5249732256117938,0.28767287946611014,0.1111738234329422,0.3936526642961678
BDNF_NTRK2,6_1|6_1,Linear Regression,0.6171626846773648,0.40870303154187526,0.9421662012609406,0.38738256686707717,0.6171626846773648
BDNF_NTRK2,6_0|6_2,Linear Regression,0.5487539329320441,0.33722375990502496,0.9982140857599854,0.35351927911433,0.6171626846773648
BDNF_NTRK2,6_0|6_1,Linear Regression,0.1531106080037402,0.09162765534535029,0.1048048234366503,0.9431878498640346,0.32934888852858474
CLSTN1_NRXN1,6_3|6_0,Linear Regression,0.12019863800158335,0.9871058338747292,0.06746668563322629,0.07926870582854334,0.2804634886703612
CLSTN1_NRXN1,6_2|6_0,Linear Regression,0.2536270022702699,0.5981417171955197,0.24365114401673796,0.11144755665900774,0.35507780317837784
CLSTN1_NRXN1,6_1|6_0,Linear Regression,0.16683773040920222,0.16810888442491928,0.07579919836089052,0.666989364850409,0.2919660282161039
CLSTN1_NRXN1,6_0|6_3,Linear Regression,0.020398682443354958,0.24984246486251108,0.05706290242406407,0.006506484439682516,0.1427907771034847
CLSTN1_NRXN1,6_0|6_2,Linear Regression,0.6512548142524099,0.6971288680554578,0.36230215258288234,0.6089648159589152,0.6512548142524099
CLSTN1_NRXN1,6_0|6_1,Linear Regression,0.4861010407152262,0.49942266619517584,0.24006228845245248,0.6170864455523999,0.5671178808344306
CLSTN1_NRXN1,6_0|6_0,Linear Regression,0.10284298654480237,0.5335236068202251,0.03896859729948418,0.1398083015021375,0.2804634886703612
CLSTN2_NRXN1,6_3|6_0,Linear Regression,0.9662982697965958,0.8644513138520066,0.9260690900137082,0.7996931921247112,0.9662982697965958
CLSTN2_NRXN1,6_2|6_0,Linear Regression,0.20419695095560075,0.16371443506213895,0.7163232454971212,0.09697381968986742,0.4083939019112015
CLSTN2_NRXN1,6_1|6_0,Linear Regression,0.11822260017112925,0.3940226759358747,0.181205872129934,0.043584571094188423,0.4083939019112015
CLSTN2_NRXN1,6_0|6_0,Linear Regression,0.7808883261140451,0.5860653959226043,0.5269689798587001,0.9312227073493873,0.9662982697965958
LRRTM1_NRXN1,6_3|6_0,Fisher,0.9999999999999936,0.9999999999999999,1,1,0.9999999999999936
LRRTM1_NRXN1,6_2|6_0,Linear Regression,0.08593657432193913,0.8369872461814226,0.06027486222742249,0.04723209787439116,0.20051867341785798
LRRTM1_NRXN1,6_1|6_0,Linear Regression,0.29520316832504534,0.13399515545450688,0.3025085202652339,0.6276620393947138,0.5166055445688293
LRRTM1_NRXN1,6_0|6_3,Linear Regression,0.034640759237940306,0.2364333943511106,0.09865384018385534,0.010995252102861,0.20051867341785798
LRRTM1_NRXN1,6_0|6_2,Linear Regression,0.6807793250442511,0.70811556550433985,0.38820815380292395,0.6325301747793262,0.7942425458849597
LRRTM1_NRXN1,6_0|6_1,Linear Regression,0.4496889279459295,0.44268703215530214,0.21974586065165405,0.6431387027952615,0.6295644991243012
LRRTM1_NRXN1,6_0|6_0,Linear Regression,0.06114276737986174,0.5232336079711024,0.022673271952452775,0.09061285363724732,0.20051867341785798
LRRTM2_NRXN1,6_3|6_0,Fisher,0.8258513931888497,1,0.5594405594405593,1,0.8258513931888497
LRRTM2_NRXN1,6_2|6_0,Linear Regression,0.01809633890590194,0.20175982852737906,0.005313546736894597,0.0870435279093608,0.07238535562360776
LRRTM2_NRXN1,6_1|6_0,Linear Regression,0.24283605672471625,0.7891072970862277,0.11479458826072453,0.19735447099397496,0.3237814089662883
LRRTM2_NRXN1,6_0|6_0,Linear Regression,0.07653321904786126,0.33804400168054705,0.025832833268579027,0.17609636744950755,0.1530664380957225
LRRTM4_NRXN1,6_3|6_0,Linear Regression,0.8098758473823575,0.562949782537902,0.6094881176170266,0.9472718039699456,0.8098758473823575
LRRTM4_NRXN1,6_2|6_0,Linear Regression,0.35230941171217794,0.4632911258069149,0.15537011493502878,0.4862338826753285,0.41102764699754096
LRRTM4_NRXN1,6_1|6_3,Linear Regression,0.041692849953684226,0.9567661851771561,0.023539624170211524,0.031388845967095076,0.09728331655859654
LRRTM4_NRXN1,6_1|6_2,Linear Regression,0.1533137260498769,0.10832485682270786,0.08919601346461076,0.9178931096468779,0.21463921646982764
LRRTM4_NRXN1,6_1|6_1,Linear Regression,0.11569303252051502,0.0759200663498665,0.07471335213687351,0.9934225313500562,0.2024628069109013
LRRTM4_NRXN1,6_1|6_0,Linear Regression,0.02985187441683715,0.05811578435910817,0.01145521477079291,0.444061394534887,0.09728331655859654
LRRTM4_NRXN1,6_0|6_0,Linear Regression,0.017984967933064224,0.5092771043249493,0.006672076978056666,0.03188285467700982,0.09728331655859654
NLGN1_NRXN1,6_3|6_0,Linear Regression,0.7439995461032864,0.6678188424149896,0.7182819480161726,0.44956986459090453,0.7553447016967539
NLGN1_NRXN1,6_2|6_0,Linear Regression,0.7553447016967539,0.560715228734958,0.500988347723073,0.9286772320953643,0.7553447016967539
NLGN1_NRXN1,6_1|6_3,Linear Regression,0.028161438924053993,0.2251997434285377,0.08561297059559264,0.008819977995303067,0.09856503623418898
NLGN1_NRXN1,6_1|6_2,Linear Regression,0.692468871132875,0.8024165843147294,0.4062859091230594,0.572138008478652,0.7553447016967539
NLGN1_NRXN1,6_1|6_1,Linear Regression,0.6891003866913077,0.6848042011287866,0.39555420377181727,0.6637492313795181,0.7553447016967539
NLGN1_NRXN1,6_1|6_0,Linear Regression,0.10045823467205327,0.6580110798274159,0.04156516703663711,0.10840673845379596,0.23440254756812431
NLGN1_NRXN1,6_0|6_0,Linear Regression,0.015705083892366842,0.1068792447680739,0.004582712712182768,0.14621294527540765,0.09856503623418898
NLGN2_NRXN1,6_3|6_0,Linear Regression,0.6228593108628784,0.42303965702166546,0.39987435671273797,0.9676962292576055,0.6228593108628784
NLGN2_NRXN1,6_2|6_0,Linear Regression,0.19000911348157704,0.6075360613802593,0.07821286194803596,0.20924907052493844,0.3325159485927598
NLGN2_NRXN1,6_1|6_3,Linear Regression,0.012236253530064372,0.29581866955079017,0.02972936746185421,0.004147193509193165,0.0856537747104506
NLGN2_NRXN1,6_1|6_2,Linear Regression,0.49538058190464085,0.6212274432460898,0.24377912505074203,0.5058273213846614,0.577944012222081
NLGN2_NRXN1,6_1|6_1,Linear Regression,0.3198220175032367,0.4258647087394113,0.137939777170643,0.48346047794934377,0.44775082450453135
NLGN2_NRXN1,6_1|6_0,Linear Regression,0.04034233653770255,0.413949108417453,0.013746251094350636,0.08166314318216857,0.14119817788195893
NLGN2_NRXN1,6_0|6_0,Linear Regression,0.06464877073009401,0.24528045427402606,0.021162103140498757,0.2119062737654202,0.15084713170355268
NLGN3_NRXN1,6_3|6_0,Linear Regression,0.07294817943845731,0.9801891966179829,0.043166825690462776,0.04805552390970893,0.09726423925127642
NLGN3_NRXN1,6_2|6_0,Linear Regression,0.07044946732105731,0.5651639119777715,0.027005633896942938,0.09410738715327353,0.09726423925127642
NLGN3_NRXN1,6_1|6_0,Linear Regression,0.05554595681699012,0.35667144617998603,0.01848083147031393,0.12642778580905084,0.09726423925127642
NLGN3_NRXN1,6_0|6_0,Linear Regression,0.6735051381297339,0.6443540121866934,0.6491159071873549,0.3813641144937596,0.6735051381297339
NLGN4Y_NRXN1,6_3|6_0,Linear Regression,0.04688177097041956,0.5776970080215038,0.0512604847765525,0.020227076362789753,0.3281723967929369
NLGN4Y_NRXN1,6_2|6_0,Linear Regression,0.20338410160115214,0.5860297274308122,0.08327640200547767,0.23122732749320812,0.35592217780201624
NLGN4Y_NRXN1,6_1|6_3,Linear Regression,0.14067061334853206,0.276530463407851,0.3044260917778442,0.051147474115766506,0.35592217780201624
NLGN4Y_NRXN1,6_1|6_2,Linear Regression,0.8572766531453152,0.6676096990571495,0.9177923320570234,0.6084061030880795,0.8572766531453152
NLGN4Y_NRXN1,6_1|6_1,Linear Regression,0.6382094446390508,0.4210479658431767,0.9567024013120151,0.40844448643021003,0.744577685412226
NLGN4Y_NRXN1,6_1|6_0,Linear Regression,0.5931387767830283,0.443133514935822,0.34873672469896155,0.8652456105578298,0.744577685412226
NLGN4Y_NRXN1,6_0|6_0,Linear Regression,0.16856077859733978,0.9047165336689433,0.10616578521238204,0.096271562070296135,0.35592217780201624
CLSTN1_NRXN2,6_3|6_0,Linear Regression,0.39364631576749076,0.7595174319795703,0.29925873876968784,0.20091883104445318,0.6467547533244624
CLSTN1_NRXN2,6_2|6_0,Linear Regression,0.40954159940887397,0.2431890176007858,0.9874758155454684,0.2540647862743391,0.6467547533244624
CLSTN1_NRXN2,6_1|6_0,Linear Regression,0.5478941423930745,0.327742561415471,0.3856452451043738,0.9111854149424261,0.6467547533244624
CLSTN1_NRXN2,6_0|6_3,Linear Regression,0.6467547533244624,0.3760453406417813,0.5253729975476924,0.8044208545991673,0.6467547533244624
CLSTN1_NRXN2,6_0|6_2,Linear Regression,0.6253557528006093,0.40774873043505855,0.41836803186997606,0.98522745828498,0.6467547533244624
CLSTN1_NRXN2,6_0|6_1,Linear Regression,0.4286838771675733,0.2962347132930378,0.8434522985792783,0.23504209818052696,0.6467547533244624
CLSTN1_NRXN2,6_0|6_0,Linear Regression,0.6090144115422972,0.909591076948151,0.35883693054777543,0.435871416391748,0.6467547533244624
CLSTN2_NRXN2,6_3|6_0,Linear Regression,0.7296438280663478,0.8785573193491835,0.45278237023068324,0.5621639910653771,0.8613860224414525
CLSTN2_NRXN2,6_2|6_0,Linear Regression,0.3059563693910685,0.12967803064666705,0.4824211377555946,0.4097286689455497,0.611912738782137
CLSTN2_NRXN2,6_1|6_0,Linear Regression,0.27223854666496805,0.20052551004774233,0.7756433218621683,0.13694151815481875,0.611912738782137
CLSTN2_NRXN2,6_0|6_0,Linear Regression,0.8613860224414525,0.9736509331655464,0.644353375618866,0.6337592508054941,0.8613860224414525
LRRTM1_NRXN2,6_3|6_0,Fisher,0.9999999999999936,0.9999999999999999,1,1,0.9999999999999936
LRRTM1_NRXN2,6_2|6_0,Linear Regression,0.5832655626135768,0.4242780507827897,0.8347688177465906,0.33480399516150816,0.8300199302256742
LRRTM1_NRXN2,6_1|6_0,Linear Regression,0.3882014378240867,0.19876713712966876,0.8358348780783605,0.29233143321336724,0.8300199302256742
LRRTM1_NRXN2,6_0|6_3,Linear Regression,0.7114456544791493,0.4612526982322678,0.516818628323569,0.9304415129203454,0.8300199302256742
LRRTM1_NRXN2,6_0|6_2,Linear Regression,0.7050282845316307,0.4296952852824384,0.5649322504335988,0.8329224466700732,0.8300199302256742
LRRTM1_NRXN2,6_0|6_1,Linear Regression,0.33871170285963015,0.31574307053707285,0.6155221533496453,0.15526346105427644,0.8300199302256742
LRRTM1_NRXN2,6_0|6_0,Linear Regression,0.7039075279448035,0.9858216105565542,0.46817959171825396,0.4738741722916222,0.8300199302256742
LRRTM2_NRXN2,6_3|6_0,Fisher,0.8258513931888497,1,0.5594405594405593,1,0.9296858122983093
