id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	6_0|6_0	6_0|6_1	6_0|6_2	6_0|6_3	6_1|6_0	6_1|6_1	6_1|6_2	6_1|6_3	6_2|6_0	6_2|6_1	6_2|6_2	6_2|6_3	6_3|6_0	6_3|6_1	6_3|6_2	6_3|6_3
CPI-SS0EE09A201	CDH2_CDH2	simple:P19022	simple:P19022	CDH2	CDH2	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	1.907	1.572	1.576	1.962	1.572	1.236	1.241	1.627	1.576	1.241	1.245	1.631	1.962	1.627	1.631	2.017
CPI-SS0DA0F5556	CDH3_CDH3	simple:P22223	simple:P22223	CDH3	CDH3	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C53F7672	CDH6_CDH6	simple:P55285	simple:P55285	CDH6	CDH6	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	0.107	0.108	0.0	0.0	0.108	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0889E281D	CADM1_CADM1	simple:Q9BY67	simple:Q9BY67	CADM1	CADM1	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	2.503	3.159	3.014	2.274	3.159	3.814	3.67	2.929	3.014	3.67	3.525	2.785	2.274	2.929	2.785	2.044
CPI-SS09C06644C	CADM3_CADM1	simple:Q8N126	simple:Q9BY67	CADM3	CADM1	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	1.633	2.288	2.144	1.403	1.711	2.366	2.221	1.481	1.564	2.22	2.075	1.335	1.593	2.249	2.104	1.364
CPI-SS0B990492C	CADM1_NECTIN3	simple:Q9BY67	simple:Q9NQS3	CADM1	NECTIN3	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	0.0	0.0	0.0	1.371	0.0	0.0	0.0	2.027	0.0	0.0	0.0	1.882	0.0	0.0	0.0	1.142
CPI-SS00550260E	CADM3_NECTIN3	simple:Q8N126	simple:Q9NQS3	CADM3	NECTIN3	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	0.0	0.0	0.0	0.501	0.0	0.0	0.0	0.579	0.0	0.0	0.0	0.433	0.0	0.0	0.0	0.462
CPI-SS0C5E9FBFB	NECTIN1_NECTIN3	simple:Q15223	simple:Q9NQS3	NECTIN1	NECTIN3	True	True	False	curated	False	Adhesion-Adhesion	Adhesion by Nectin	0.0	0.0	0.0	0.603	0.0	0.0	0.0	0.332	0.0	0.0	0.0	0.641	0.0	0.0	0.0	0.0
CPI-SS02FBD007E	NECTIN2_NECTIN3	simple:Q92692	simple:Q9NQS3	NECTIN2	NECTIN3	False	True	False	curated	False	Adhesion-Adhesion	Adhesion by Nectin	0.0	0.0	0.0	1.668	0.0	0.0	0.0	0.916	0.0	0.0	0.0	0.829	0.0	0.0	0.0	1.495
CPI-SS02D18D12B	CADM3_CADM4	simple:Q8N126	simple:Q8NFZ8	CADM3	CADM4	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	0.848	0.972	0.795	0.769	0.926	1.05	0.873	0.847	0.779	0.904	0.727	0.701	0.808	0.933	0.756	0.73
CPI-SS0B3829651	CADM3_EPB41L1	simple:Q8N126	simple:Q9H4G0	CADM3	EPB41L1	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	0.786	0.899	0.847	0.568	0.864	0.976	0.925	0.646	0.718	0.83	0.779	0.5	0.747	0.859	0.808	0.529
CPI-SS0924C61F1	COL4A5_ADGRG6	simple:P29400	simple:Q86SQ4	COL4A5	ADGRG6	True	False	True	curated	False	Adhesion-Adhesion	Adhesion by Collagen/Integrin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.128	0.0	0.0	0.0	0.0	0.0
CPI-SS0335C4DDE	LAMA2_ADGRG6	simple:P24043	simple:Q86SQ4	LAMA2	ADGRG6	True	False	True	curated	False	Ligand-Receptor		0.0	0.0	0.172	0.0	0.0	0.0	0.167	0.0	0.0	0.0	0.209	0.0	0.0	0.0	0.0	0.0
CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	False	False	False	curated	False	Gap-Gap	Adhesion by GAP junction	0.11	0.187	0.086	0.0	0.187	0.265	0.163	0.0	0.086	0.163	0.062	0.0	0.0	0.0	0.0	0.0
CPI-SS0C4261737	GJC1_GJA1	simple:P36383	simple:P17302	GJC1	GJA1	False	False	False	curated	False	Gap-Gap	Adhesion by GAP junction	0.327	0.404	0.303	0.0	0.0	0.0	0.0	0.0	0.174	0.252	0.15	0.0	0.221	0.298	0.197	0.0
CPI-SS0CEFF4625	GJC1_GJC1	simple:P36383	simple:P36383	GJC1	GJC1	False	False	False	curated	False	Gap-Gap	Adhesion by GAP junction	0.544	0.0	0.391	0.438	0.0	0.0	0.0	0.0	0.391	0.0	0.239	0.285	0.438	0.0	0.285	0.332
CPI-SS0F9D53834	JAM3_JAM3	simple:Q9BX67	simple:Q9BX67	JAM3	JAM3	True	False	False	curated	False	Adhesion-Adhesion	Adhesion by JAM	0.229	0.299	0.565	0.0	0.299	0.369	0.635	0.0	0.565	0.635	0.901	0.0	0.0	0.0	0.0	0.0
CPI-SC030C83222	L1CAM_pL1:Ezrin	simple:P32004	complex:pL1:Ezrin	L1CAM		False	False	True	curated	False	Ligand-Receptor	Adhesion by L1CAM	1.052	0.0	1.036	1.073	1.307	0.0	1.291	1.327	1.303	0.0	1.286	1.323	0.706	0.0	0.69	0.726
CPI-SS0ACD487F0	L1CAM_L1CAM	simple:P32004	simple:P32004	L1CAM	L1CAM	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by L1CAM	1.813	2.068	2.063	1.467	2.068	2.322	2.318	1.721	2.063	2.318	2.314	1.717	1.467	1.721	1.717	1.12
CPI-SS00661A3A4	NECTIN1_CADM3	simple:Q15223	simple:Q8N126	NECTIN1	CADM3	True	True	False	curated	False	Adhesion-Adhesion	Adhesion by Nectin	0.865	0.943	0.797	0.826	0.594	0.672	0.526	0.555	0.903	0.98	0.834	0.863	0.0	0.0	0.0	0.0
CPI-CS064B4FE21	Adenosine_byNT5E_and_SLC29A1_ADORA1	complex:Adenosine_byNT5E_and_SLC29A1	simple:P30542		ADORA1	True	False	True	curated	False	Ligand-Receptor	Signaling by Adenosine	0.044	0.115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0BCAA5227	Adenosine_byNT5E_and_SLC29A2_ADORA1	complex:Adenosine_byNT5E_and_SLC29A2	simple:P30542		ADORA1	True	False	True	curated	False	Ligand-Receptor	Signaling by Adenosine	0.044	0.115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0521FD886	Adenosine_byNT5E_and_SLC29A4_ADORA1	complex:Adenosine_byNT5E_and_SLC29A4	simple:P30542		ADORA1	True	False	True	curated	False	Ligand-Receptor	Signaling by Adenosine	0.044	0.115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0593F278B	AGRN_PTPRS	simple:O00468	simple:Q13332	AGRN	PTPRS	True	False	True	curated	False	Ligand-Receptor	Signaling by Agrin	1.54	1.546	1.064	2.009	1.591	1.597	1.115	2.061	1.36	1.366	0.884	1.829	1.261	1.267	0.785	1.73
CPI-SS023656B4B	LRRC4B_PTPRS	simple:Q9NT99	simple:Q13332	LRRC4B	PTPRS	False	False	True	curated	False	Ligand-Receptor	Signaling by Leucine Rich Repeat And Fibronectin	1.896	1.902	1.42	2.366	1.737	1.743	1.261	2.206	2.315	2.32	1.839	2.784	1.751	1.757	1.275	2.22
CPI-SS0DCD351AD	LRFN5_PTPRS	simple:Q96NI6	simple:Q13332	LRFN5	PTPRS	False	False	True	curated	False	Ligand-Receptor	Signaling by Leucine Rich Repeat And Fibronectin	1.819	1.824	1.343	2.288	2.069	2.075	1.593	2.538	1.445	1.45	0.969	1.914	1.287	1.293	0.811	1.756
CPI-SS08968FFAE	LRRTM4_PTPRS	simple:Q86VH4	simple:Q13332	LRRTM4	PTPRS	False	False	True	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	2.419	2.425	1.943	2.888	2.475	2.481	1.999	2.944	1.823	1.829	1.347	2.292	1.392	1.397	0.916	1.861
CPI-SS000DBE90D	SLITRK1_PTPRS	simple:Q96PX8	simple:Q13332	SLITRK1	PTPRS	False	False	True	curated	False	Ligand-Receptor	Signaling by SLIT and NTRK-like protein	1.595	1.601	1.119	2.065	1.742	1.748	1.266	2.211	1.575	1.581	1.099	2.045	0.0	0.0	0.0	0.0
