cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
6_2	KREMEN1	0.00555421743507917	4.99794604074433e-07	7.03687672136967	0.636	0
6_2	SLIT3	0.00630379964804133	5.67245536582501e-07	4.70886022594959	0.818	0.086
6_2	CPEB2	0.0129387313804281	1.16428789529633e-06	3.26688945383886	0.909	0.171
6_2	FOSL2	0.0221005559962276	1.98871195862752e-06	3.76663868982493	0.909	0.229
6_2	TBC1D30	0.0389095589444571	3.50126508993585e-06	4.65818350845878	0.636	0.029
6_2	CREB3L1	0.04243174115107	3.81820760830289e-06	3.63274993094792	0.727	0.057
6_2	VIPR2	0.0474642865523806	4.27105970956363e-06	5.65532647740053	0.545	0
6_0	KCNK9	0.0030444374836703	2.73952801554063e-07	4.85616271303257	0.765	0.034
6_0	BCL11A	0.00626707768665759	5.63941121808476e-07	4.08837596716833	0.824	0.138
6_0	CPNE4	0.00663404164781129	5.96962264718014e-07	4.14860170742907	0.824	0.069
6_0	CSPG5	0.0148217554138187	1.33373125293069e-06	3.08654600082801	1	0.379
6_3	CCDC3	3.21929503081876e-07	2.8968730593168e-11	7.31140321590604	1	0
6_3	SIX6	0.000185611775648441	1.67022204308864e-08	4.82364962109718	1	0.023
6_3	ADGRD2	0.000975577426571889	8.7787044593889e-08	7.41125611504421	0.667	0
6_3	NRARP	0.000975577426571889	8.7787044593889e-08	7.06384654926789	0.667	0
6_3	VAX1	0.000975577426571889	8.7787044593889e-08	7.43044599334233	0.667	0
6_3	SPARC	0.000975577426571889	8.7787044593889e-08	7.18164709749402	0.667	0
6_3	SLC10A7	0.000975577426571889	8.7787044593889e-08	7.14810355464818	0.667	0
6_3	DCAF7	0.00368956327082071	3.32004253650743e-07	4.70437346161715	1	0.047
6_3	FASTK	0.00568329439647955	5.1140955605863e-07	4.38548145304578	1	0.047
6_3	NDNF	0.0393740231327988	3.54305976179238e-06	5.13358093992413	1	0.07
