cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
10	PRKCQ	5.37374514943931e-117	4.83554859123487e-121	7.03009103483871	1	0.067
10	SLC1A6	9.06064499697454e-115	8.15319445421987e-119	5.69665732910957	0.952	0.056
10	PROX1	1.03269699787173e-89	9.29269322299766e-94	5.00839216797655	0.968	0.093
10	RASGRP2	5.60045351043028e-86	5.03955143564319e-90	5.45162650777561	0.968	0.105
10	LEF1	6.43671200592538e-86	5.79205615578636e-90	5.35869404373597	0.823	0.059
10	RASAL1	7.2227859019057e-83	6.49940241330487e-87	5.51980801871808	0.839	0.069
10	KCNH7	1.74219635325492e-80	1.5677102071942e-84	5.5830728191176	0.871	0.082
10	KISS1	3.09962581051162e-76	2.78918906731901e-80	7.59709899172651	0.403	0.004
10	CNKSR1	4.38963355291507e-73	3.94999869784493e-77	5.32980737223982	0.468	0.011
10	CASZ1	1.02747016101544e-70	9.24565968699218e-75	4.65098110068424	0.71	0.05
10	KCNIP3	1.79110037176724e-65	1.61171634281223e-69	4.8172898322908	0.968	0.16
10	NOTUM	7.92605045982259e-57	7.13223293424151e-61	6.30118658607672	0.371	0.009
10	TMCC3	4.48079008519279e-52	4.03202563231601e-56	4.77274024296103	0.677	0.073
10	TM4SF5	2.70313234509667e-49	2.43240560163472e-53	8.23497908817213	0.258	0.002
10	NR4A2	3.4141750210937e-49	3.0722352389937e-53	4.77043209919319	0.548	0.043
10	RFTN1	6.99529885018564e-48	6.2946988663598e-52	4.98492299975379	0.5	0.035
10	SLC18A3	1.76018493757356e-45	1.58389718129539e-49	5.81790521356382	0.371	0.016
10	ONECUT1	1.85109705943184e-45	1.66570418377742e-49	4.20759641029856	0.532	0.043
10	ROBO3	2.55013971986748e-44	2.29473564282146e-48	5.96578238821833	1	0.376
10	UNC13B	7.27148375114071e-44	6.54322302811186e-48	4.46821614601168	0.419	0.023
10	TUB	4.81138014790836e-43	4.32950611707762e-47	5.61429499944516	0.984	0.347
10	BICDL2	2.13891653923091e-42	1.92469768670108e-46	6.61478131348718	0.274	0.006
10	MEGF6	4.02579104877291e-42	3.62259610255819e-46	5.59127758335855	0.403	0.023
10	GPR139	6.37720911156701e-42	5.73851265325926e-46	4.69521895597068	0.548	0.056
10	GLRA3	1.9111570089922e-41	1.71974895077135e-45	4.40452526390106	0.661	0.093
10	KCND2	5.88192677310983e-41	5.29283431396547e-45	4.35072364548435	1	0.383
10	ARHGAP20	9.13014160598612e-40	8.21573077115641e-44	3.30242390688766	0.823	0.15
10	NR4A3	9.43846585687681e-40	8.4931754313658e-44	3.38349300428232	0.581	0.064
10	CPZ	6.70524872073622e-39	6.0336981199822e-43	6.29272481621015	0.226	0.003
10	AK5	1.98941698327545e-38	1.79017095588541e-42	3.61551476797855	0.984	0.434
10	SULF2	2.65846504137945e-37	2.3922118612251e-41	3.75625683324434	0.903	0.28
10	GABBR2	1.80587065933747e-35	1.62500734215556e-39	3.11964731675253	1	0.565
10	MSI2	2.34689893718476e-35	2.11185002896136e-39	3.14407180285343	1	0.544
10	SLIT2	3.58153881104557e-35	3.22283704764291e-39	3.27530347275294	0.774	0.161
10	TCF7L2	1.39458722737491e-34	1.25491516905868e-38	2.21437765355375	0.952	0.231
10	COLEC12	2.92770806976037e-34	2.6344893995864e-38	4.95365443799074	0.306	0.015
10	ARK2N	4.55881302373873e-34	4.10223434152679e-38	4.53964523516943	0.581	0.085
10	CNIH3	1.73190962245685e-32	1.55845372307825e-36	3.80766219151219	0.887	0.33
10	GAS2L3	2.11486075303232e-32	1.90305115903205e-36	4.66397275344596	0.323	0.019
10	GPR149	2.13500623690282e-31	1.92117901278036e-35	4.17874019535995	0.532	0.073
10	CARMIL1	6.22862758541625e-30	5.60481200883313e-34	2.36594825000507	0.887	0.308
10	PITPNM3	2.2186045024957e-29	1.99640466345334e-33	3.01566166607117	0.919	0.389
10	PDE8A	2.38843731399392e-29	2.14922821379818e-33	3.75889454512899	0.839	0.297
10	TRPM3	5.53735181721707e-29	4.98276956466937e-33	2.81653651435008	0.855	0.249
10	DPP6	1.07388256486823e-28	9.66330032275919e-33	3.76508452509706	1	0.673
10	RYR3	2.64857527413049e-28	2.38331258357824e-32	3.04344072456724	0.952	0.411
10	NRXN1	3.3530659218429e-28	3.01724639777099e-32	2.62661612905982	0.984	0.564
10	SLC4A7	3.35781824846401e-28	3.0215227647476e-32	4.44696136077252	0.887	0.385
10	CECR2	7.75495580880107e-28	6.97827392135434e-32	3.61785397049515	0.355	0.029
10	HCN3	9.57608015487943e-28	8.6170072481593e-32	2.63646374530504	0.968	0.453
10	WASF1	2.11842181852631e-27	1.90625557322623e-31	2.56436129599056	0.887	0.324
10	ETV1	5.04943192889512e-27	4.54371630423389e-31	2.89607477723545	0.548	0.083
10	C2orf80	9.03751026654701e-27	8.13237673584721e-31	9.58407693290996	0.129	0
10	ADCY5	2.17760919056612e-26	1.95951515393334e-30	3.36145287437284	0.919	0.5
10	CDK14	1.06529996299204e-25	9.58607003502244e-30	2.7046027906463	0.952	0.596
10	RYR1	1.88003056815838e-25	1.69173991555689e-29	3.09137492432445	0.79	0.265
10	IRX1	7.23444068806392e-25	6.50988993796807e-29	4.34273480127846	0.452	0.063
10	CYP1B1	1.88722824955961e-24	1.69821672775993e-28	4.3230023297791	0.306	0.024
10	ACTN1	2.02001971457143e-24	1.81770873262974e-28	2.90551398839009	0.742	0.221
10	GABRG3	2.27829559309872e-24	2.0501175138115e-28	2.28147612467974	0.903	0.41
10	KCNQ5	3.9716684940557e-24	3.57389408265608e-28	2.23496973053928	0.887	0.283
10	MYOCD	9.01275600402888e-24	8.11010168633932e-28	5.25154681107235	0.194	0.007
10	PRMT8	1.28179314598953e-23	1.15341775037301e-27	3.8239832517795	0.468	0.072
10	POU6F2	3.17353306094906e-23	2.85569428682539e-27	3.80955363910542	0.339	0.033
10	DUSP22	3.24890506633766e-23	2.92351756171841e-27	7.9983190031242	0.129	0.001
10	CDH8	9.95522111145259e-23	8.95817611036857e-27	2.97553394425591	0.806	0.303
10	GPR179	1.19823110766508e-22	1.07822469869979e-26	4.64314855549838	0.403	0.055
10	PRKD3	1.59217173242853e-22	1.43271099831597e-26	1.98414610769797	0.516	0.085
10	VAV2	6.46787605710555e-22	5.82009903455912e-26	2.31173117209466	0.903	0.373
10	KCNH1	1.02249055335021e-21	9.20085083550989e-26	2.87690692692372	0.726	0.241
10	ZFHX3	1.03664478086539e-21	9.32821723085928e-26	2.24342235957507	0.871	0.301
10	CALN1	1.69771854467969e-21	1.52768698342454e-25	3.01735416396569	0.71	0.22
10	KCNQ3	4.70023498802916e-21	4.2294924755054e-25	1.88745070106332	0.968	0.665
10	NOXO1	2.27870893301299e-20	2.05048945650409e-24	7.41485393750048	0.129	0.002
10	DLG1	1.48557834507307e-19	1.33679325571229e-23	2.15042851728585	0.935	0.628
10	NLGN3	1.52194979008582e-19	1.36952199233854e-23	2.32265059740518	0.887	0.504
10	SCHIP1	3.08253437286043e-19	2.77380938797843e-23	2.5183490900281	0.919	0.552
10	ZIC1	3.76890639443446e-19	3.39143921032526e-23	2.06350108669731	0.71	0.191
10	SLC24A2	4.5267241048595e-19	4.07335922330559e-23	2.92336077077778	0.839	0.381
10	DUSP2	4.80924461655072e-19	4.32758446553651e-23	5.69199315390544	0.161	0.006
10	ZFHX4	6.30787405040362e-19	5.67612170467346e-23	2.21166572580341	0.79	0.287
10	DUSP5	1.06598387050606e-18	9.59222415644792e-23	4.84283585468449	0.306	0.035
10	NETO2	1.23933293130108e-18	1.11521005246205e-22	2.09085478199083	0.887	0.493
10	DACH2	1.85195275154299e-18	1.66647417577881e-22	2.9419851877599	0.565	0.135
10	CLSTN2	4.0332191974733e-18	3.62928030007496e-22	1.97110291266571	0.984	0.571
10	INHBB	1.09679788153617e-17	9.86950311829538e-22	3.38352255053529	0.306	0.035
10	PDE1C	1.59615181979196e-17	1.43629246809319e-21	3.03746230331141	0.565	0.142
10	PRDX6	7.35209809247801e-17	6.61576360341763e-21	7.83350710941923	0.113	0.002
10	LURAP1L	8.13011208096204e-17	7.31585717714572e-21	6.08971893117932	0.113	0.002
10	NELL1	9.27122725305979e-17	8.34268627108772e-21	2.31779057281596	0.903	0.507
10	POU4F1	1.4672480969134e-16	1.32029883641987e-20	5.07307413188419	0.194	0.013
10	CELF6	1.7823466859115e-16	1.60383936462837e-20	1.75915969956363	0.952	0.596
10	GDPD5	2.40166727075838e-16	2.16113315104687e-20	2.79856612898867	0.419	0.075
10	PTPRN2	7.42695137607439e-16	6.68312010804858e-20	1.57171063531914	1	0.807
10	C2CD2L	9.42119813805759e-16	8.47763712594043e-20	3.31314582099865	0.5	0.127
10	PEX5L	1.00883799784143e-15	9.0779987207903e-20	2.20227219246568	0.774	0.307
10	RIMS3	1.08059547706648e-15	9.72370626353352e-20	2.67054768059087	0.742	0.347
10	LINGO2	1.55655567991744e-15	1.4006619993858e-19	1.18385989299975	0.984	0.627
10	KCNK2	2.49557331260088e-15	2.2456342235228e-19	2.94673704846458	0.565	0.166
10	IVNS1ABP	4.16766070190515e-15	3.75025708800967e-19	2.50043478129782	0.516	0.125
10	SLC35F3	5.65910645539226e-15	5.0923301137337e-19	3.57730394548051	0.5	0.13
10	LUZP2	6.20934607959506e-15	5.58746160316302e-19	1.24866382251426	1	0.693
10	WNT2	1.03437652693762e-14	9.307806415348e-19	5.59026339981546	0.145	0.007
10	PTPRU	1.14103827582771e-14	1.0267598990621e-18	2.27454965354438	0.968	0.562
10	PDE5A	3.26043786422049e-14	2.93389531559479e-18	2.18529157406675	0.806	0.448
10	RAP1GAP2	1.0365433602794e-13	9.32730460073244e-18	2.75016809102542	0.887	0.505
10	KCNH2	1.25625248760196e-13	1.13043506488073e-17	2.41556093939112	0.726	0.311
10	DOCK9	2.5862210245902e-13	2.32720329757059e-17	1.68973853904244	0.71	0.297
10	PHACTR3	3.04113113256107e-13	2.73655280532806e-17	2.28795430253722	0.871	0.496
10	FHOD3	3.63620990111109e-13	3.27203266544685e-17	3.32555776791011	0.452	0.112
10	DOC2A	5.72893448257101e-13	5.15516465632233e-17	5.19788562337681	0.452	0.115
10	KCNAB1	7.05958977926655e-13	6.35255086769239e-17	2.65519248846202	0.645	0.261
10	MTSS1	1.30109059545709e-12	1.17078250288589e-16	1.93803476811082	0.806	0.46
10	NPR1	2.70235721324225e-12	2.43170810154076e-16	2.75455700983597	0.516	0.156
10	GNB4	3.52406937544294e-12	3.17112334692967e-16	1.99169090530575	0.774	0.396
10	RAP1GAP	3.67131126734816e-12	3.30361852546401e-16	1.76909310865607	0.742	0.355
10	CHRM2	3.88337721504808e-12	3.49444543781884e-16	3.58360730080886	0.774	0.401
10	RGS9	6.08759553322979e-12	5.47790473610168e-16	2.96501829544677	0.5	0.154
10	BTG1	6.33858706068746e-12	5.70375871563705e-16	2.04074749788587	0.726	0.332
10	MICAL2	7.35200177780979e-12	6.61567693494987e-16	3.37664827458701	0.274	0.041
10	GRIA1	8.10474899542309e-12	7.29303428005317e-16	1.50667680226901	0.855	0.428
10	NAB1	9.35344754608786e-12	8.41667195724634e-16	3.28924513635728	0.387	0.088
10	RGMA	1.14074162932113e-11	1.02649296258538e-15	1.69618770250156	0.742	0.334
10	KANSL1L	1.31983074622425e-11	1.18764577182062e-15	4.13983337720751	0.242	0.032
10	STXBP5L	1.56916969592128e-11	1.41201268417284e-15	1.35124567079084	0.871	0.462
10	SHISAL1	2.21244090302456e-11	1.99085836679975e-15	2.14082568294242	0.645	0.263
10	SHOC2	2.27536580769087e-11	2.04748115512541e-15	2.463294838938	0.581	0.218
10	TSPAN8	3.06106556458326e-11	2.75449074469833e-15	3.27245520827132	0.145	0.01
10	GRID1	3.62549457640158e-11	3.26239051237432e-15	1.37844378017982	1	0.71
10	TGFBR3	4.27576924992182e-11	3.84753824342826e-15	3.73288467862226	0.226	0.028
10	SEZ6L	6.03770821604754e-11	5.43301378209983e-15	1.91284517380203	0.774	0.433
10	MBNL2	7.22187167013736e-11	6.49857974456705e-15	3.22434716931057	0.871	0.57
10	GALNT14	1.11554478464726e-10	1.00381965684087e-14	1.81109897415079	0.677	0.269
10	NLGN2	1.31481577619373e-10	1.18313306595314e-14	1.41628552963312	0.903	0.601
10	PER2	1.65342702458852e-10	1.48783139079323e-14	3.45176954575452	0.484	0.165
10	GRM7	3.65051292851198e-10	3.28490320211642e-14	1.98011093926566	0.726	0.417
10	QPCT	4.23289990459025e-10	3.80896239052483e-14	2.8324294699151	0.435	0.125
10	OTX1	5.23307944173528e-10	4.70897097249643e-14	3.56033081518333	0.21	0.026
10	ZDHHC18	6.17714459875224e-10	5.55848519639363e-14	2.35484095614271	0.548	0.21
10	CPNE4	7.06488866280533e-10	6.35731905228591e-14	2.57280671646662	0.597	0.242
