gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	0	10	11	12	13	14	15	16	17	18	19	1_0	1_1	1_2	1_3	1_4	1_5	2	20	21	22	23	24	25	26	3	4	5	6	7	8	9
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0288FD89F	INHBA	0.022	0.245	0.0	0.0	0.0	0.0	0.301	0.0	0.0	0.063	0.0	0.0	0.08	0.067	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.033	0.0	0.0	0.0
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0021FE823	INHBA	0.022	0.245	0.0	0.0	0.0	0.0	0.301	0.0	0.0	0.063	0.0	0.0	0.08	0.067	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.033	0.0	0.0	0.0
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC00485C63D	INHBA	0.022	0.245	0.0	0.0	0.0	0.0	0.301	0.0	0.0	0.063	0.0	0.0	0.08	0.067	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.033	0.0	0.0	0.0
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC0E6BCEC26	INHBB	0.022	0.245	0.0	0.0	0.0	0.0	0.301	0.0	0.0	0.063	0.0	0.0	0.08	0.067	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.033	0.0	0.0	0.0
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC0288FD89F	INHBB	0.022	0.245	0.0	0.0	0.0	0.0	0.301	0.0	0.0	0.063	0.0	0.0	0.08	0.067	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.033	0.0	0.0	0.0
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC0021FE823	INHBB	0.022	0.245	0.0	0.0	0.0	0.0	0.301	0.0	0.0	0.063	0.0	0.0	0.08	0.067	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.033	0.0	0.0	0.0
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC00485C63D	INHBB	0.022	0.245	0.0	0.0	0.0	0.0	0.301	0.0	0.0	0.063	0.0	0.0	0.08	0.067	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.033	0.0	0.0	0.0
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC06F5021B7	ALDH1A1	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.25	0.0	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.101	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.038
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC036F9AC3C	ALDH1A1	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.25	0.0	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.101	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.038
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC065AB1F5E	ALDH1A1	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.25	0.0	0.0	0.0	0.26	0.0	0.0	0.0	0.0	0.101	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.038
